ID#	1
Name	Methane
	Data Filename	Date Acquired	Sample Name	Sample Type	Level#	Ret. Time	Area	Conc.	Std. Conc.	Cal. Point	Accuracy[%]	Deviation
17	BRN27jun19_17.gcd	6/27/2019 6:11:10 PM	15	Standard(Calc.Point)	15	6.012	5375584	9232.031	9408.9	*	98.1	-176.869
18	RPM11SEP19_01.gcd	9/12/2019 9:53:21 AM	air	Unknown	0	6.079	1513	1.479	-----	-----	-----	-----
19	RPM11SEP19_02.gcd	9/12/2019 10:23:57 AM	std +100	Unknown	0	6.032	950186	2018.359	-----	-----	-----	-----
20	RPM11SEP19_03.gcd	9/12/2019 10:54:32 AM	200	Unknown	0	6.038	33276	73.632	-----	-----	-----	-----
21	RPM11SEP19_04.gcd	9/12/2019 11:25:07 AM	131	Unknown	0	6.039	30744	67.893	-----	-----	-----	-----
22	RPM11SEP19_05.gcd	9/12/2019 11:55:42 AM	075	Unknown	0	6.039	29267	64.545	-----	-----	-----	-----
23	RPM11SEP19_06.gcd	9/12/2019 12:26:18 PM	183	Unknown	0	5.677	153826265	86450.334	-----	-----	-----	-----
24	RPM11SEP19_07.gcd	9/12/2019 12:56:54 PM	176	Unknown	0	6.036	39702	88.185	-----	-----	-----	-----
25	RPM11SEP19_08.gcd	9/12/2019 1:27:28 PM	204	Unknown	0	6.034	114706	256.960	-----	-----	-----	-----
26	RPM11SEP19_09.gcd	9/12/2019 1:58:04 PM	201	Unknown	0	5.606	184283759	95780.801	-----	-----	-----	-----
27	RPM11SEP19_10.gcd	9/12/2019 2:28:39 PM	193	Unknown	0	6.043	5088	9.617	-----	-----	-----	-----
28	RPM11SEP19_11.gcd	9/12/2019 2:59:17 PM	157	Unknown	0	5.625	174778003	92956.052	-----	-----	-----	-----
29	RPM11SEP19_12.gcd	9/12/2019 3:29:54 PM	128	Unknown	0	6.050	5517	10.594	-----	-----	-----	-----
30	RPM11SEP19_13.gcd	9/12/2019 4:00:31 PM	118	Unknown	0	6.057	2092	2.796	-----	-----	-----	-----
31	RPM11SEP19_14.gcd	9/12/2019 4:31:08 PM	166	Unknown	0	6.032	1808748	3647.826	-----	-----	-----	-----
32	RPM11SEP19_15.gcd	9/12/2019 5:01:45 PM	177	Unknown	0	5.572	200507216	100441.089	-----	-----	-----	-----
33	RPM11SEP19_16.gcd	9/12/2019 5:32:24 PM	046	Unknown	0	6.029	2772041	5314.425	-----	-----	-----	-----
34	AGH11SEP19_19.gcd	9/13/2019 8:46:38 AM	215	Unknown	0	6.064	2972	4.801	-----	-----	-----	-----
35	AGH11SEP19_20.gcd	9/13/2019 11:19:39 AM	137	Unknown	0	6.034	2387359	4666.587	-----	-----	-----	-----
36	AGH11SEP19_21.gcd	9/13/2019 11:50:16 AM	071	Unknown	0	5.663	160332888	88514.843	-----	-----	-----	-----
37	AGH11SEP19_23.gcd	9/13/2019 12:29:59 PM	111	Unknown	0	5.702	146837201	84184.482	-----	-----	-----	-----
38	AGH11SEP19_24.gcd	9/13/2019 1:00:35 PM	068	Unknown	0	6.036	27353	60.205	-----	-----	-----	-----
39	AGH11SEP19_25.gcd	9/13/2019 1:31:11 PM	122	Unknown	0	5.683	150095991	85247.408	-----	-----	-----	-----
40	AGH11SEP19_26.gcd	9/13/2019 2:01:48 PM	171	Unknown	0	6.043	4669	8.664	-----	-----	-----	-----
41	AGH11SEP19_27.gcd	9/13/2019 2:32:23 PM	187	Unknown	0	6.049	3757	6.588	-----	-----	-----	-----
42	AGH11SEP19_28.gcd	9/13/2019 3:03:00 PM	179	Unknown	0	5.649	164598378	89846.019	-----	-----	-----	-----
43	AGH11SEP19_31.gcd	9/13/2019 4:40:26 PM	110 2nd attempt	Unknown	0	6.038	406918	896.467	-----	-----	-----	-----
	Average					5.965	31482056	17647.520			102.9	58.158
	%RSD					2.601458	209.498683	200.213156			19.270039	204.267325
	Maximum					6.079	200507216	100441.089			146.8	474.615
	Minimum					5.572	1513	1.479			69.7	0.062
	Std. Dev.					0.155167	65954492.692320	35332.656214			19.833434	118.798752

