ID#	1
Name	"Air"
	Data Filename	Date Acquired	Sample Name	Sample Type	Level#	Ret. Time	Area	Conc.	Std. Conc.	Cal. Point	Accuracy[%]	Deviation
84	AGH15aug19_67.gcd	8/17/2019 4:18:59 AM	138	Unknown	0	-----	-----	-----	-----	-----	-----	-----
85	AGH15aug19_68.gcd	8/17/2019 4:49:38 AM	124	Unknown	0	-----	-----	-----	-----	-----	-----	-----
86	AGH15aug19_69.gcd	8/17/2019 5:20:16 AM	115	Unknown	0	-----	-----	-----	-----	-----	-----	-----
87	AGH15aug19_70.gcd	8/17/2019 5:50:54 AM	156	Unknown	0	-----	-----	-----	-----	-----	-----	-----
88	AGH15aug19_71.gcd	8/17/2019 6:21:31 AM	189	Unknown	0	-----	-----	-----	-----	-----	-----	-----
89	AGH15aug19_72.gcd	8/17/2019 6:52:10 AM	123	Unknown	0	-----	-----	-----	-----	-----	-----	-----
90	RPM20aug19_30.gcd	8/20/2019 11:29:54 PM	189	Unknown	0	-----	-----	-----	-----	-----	-----	-----
91	RPM20aug19_31.gcd	8/21/2019 12:00:29 AM	123	Unknown	0	-----	-----	-----	-----	-----	-----	-----
92	RPM20aug19_32.gcd	8/21/2019 12:31:09 AM	023	Unknown	0	-----	-----	-----	-----	-----	-----	-----
93	RPM20aug19_33.gcd	8/21/2019 1:01:46 AM	195	Unknown	0	-----	-----	-----	-----	-----	-----	-----
94	RPM20aug19_34.gcd	8/21/2019 1:32:26 AM	102	Unknown	0	-----	-----	-----	-----	-----	-----	-----
95	RPM20aug19_35.gcd	8/21/2019 2:03:04 AM	145	Unknown	0	-----	-----	-----	-----	-----	-----	-----
96	RPM20aug19_36.gcd	8/21/2019 2:33:46 AM	074	Unknown	0	-----	-----	-----	-----	-----	-----	-----
97	RPM20aug19_37.gcd	8/21/2019 3:04:24 AM	165	Unknown	0	-----	-----	-----	-----	-----	-----	-----
98	RPM20aug19_38.gcd	8/21/2019 3:35:05 AM	069	Unknown	0	-----	-----	-----	-----	-----	-----	-----
