ID#	1
Name	Methane
	Data Filename	Date Acquired	Sample Name	Sample Type	Level#	Ret. Time	Area	Conc.	Std. Conc.	Cal. Point	Accuracy[%]	Deviation
46	AGH23aug19_29.gcd	8/24/2019 8:06:50 AM	143	Unknown	0	6.026	32467	71.798	-----	-----	-----	-----
47	AGH23aug19_30.gcd	8/24/2019 8:37:30 AM	AIR	Unknown	0	6.034	67677	151.367	-----	-----	-----	-----
48	AGH23aug19_31.gcd	8/24/2019 9:08:07 AM	212	Unknown	0	6.024	85567	191.627	-----	-----	-----	-----
49	AGH23aug19_32.gcd	8/24/2019 9:38:46 AM	177	Unknown	0	6.025	71292	159.512	-----	-----	-----	-----
50	AGH23aug19_33.gcd	8/24/2019 10:09:24 AM	110	Unknown	0	6.032	106578	238.765	-----	-----	-----	-----
51	AGH23aug19_34.gcd	8/24/2019 10:40:04 AM	174	Unknown	0	6.034	76542	171.331	-----	-----	-----	-----
52	AGH23aug19_35.gcd	8/24/2019 11:10:40 AM	080	Unknown	0	6.037	55691	124.331	-----	-----	-----	-----
53	AGH23aug19_36.gcd	8/24/2019 11:41:16 AM	087	Unknown	0	6.034	387672	855.185	-----	-----	-----	-----
54	AGH23aug19_37.gcd	8/24/2019 12:11:51 PM	200	Unknown	0	6.031	1023506	2163.868	-----	-----	-----	-----
55	AGH23aug19_38.gcd	8/24/2019 12:42:26 PM	041	Unknown	0	6.036	77309	173.058	-----	-----	-----	-----
56	AGH23aug19_39.gcd	8/24/2019 1:13:03 PM	199	Unknown	0	6.035	49250	109.781	-----	-----	-----	-----
57	AGH23aug19_40.gcd	8/24/2019 1:43:41 PM	128	Unknown	0	6.025	53640	119.699	-----	-----	-----	-----
58	AGH23aug19_41.gcd	8/24/2019 2:14:19 PM	007	Unknown	0	6.022	330089	730.987	-----	-----	-----	-----
59	AGH23aug19_42.gcd	8/24/2019 2:44:57 PM	069	Unknown	0	6.020	861647	1840.886	-----	-----	-----	-----
	Average					6.036	261370	513.838			102.9	58.158
	%RSD					0.277068	304.410895	276.707441			19.270039	204.267325
	Maximum					6.092	5375584	9232.031			146.8	474.615
	Minimum					6.012	1607	1.692			69.7	0.062
	Std. Dev.					0.016725	795637.888293	1421.829342			19.833434	118.798752

