Date,Depth_m,PAR,Chla_ugL
2019-06-24T11:41:50Z,-0.15,2118,0.9972
2019-06-24T11:41:50Z,-0.151,2110.3,1.0142
2019-06-24T11:41:50Z,-0.15,2081.1,1.0141
2019-06-24T11:41:50Z,-0.145,1965.9,1.0127
2019-06-24T11:41:50Z,-0.138,1725.1,1.0156
2019-06-24T11:41:50Z,-0.132,1464.4,1.0224
2019-06-24T11:41:50Z,-0.125,1262.9,1.0258
2019-06-24T11:41:50Z,-0.118,968.9,1.0225
2019-06-24T11:41:50Z,-0.112,566.45,1.0335
2019-06-24T11:41:50Z,-0.102,319.88,1.0721
2019-06-24T11:41:50Z,-0.084,247.78,1.0993
2019-06-24T11:41:50Z,-0.06,173.37,1.0941
2019-06-24T11:41:50Z,-0.035,113.27,1.0948
2019-06-24T11:41:50Z,-0.007,94.522,1.1257
2019-06-24T11:41:50Z,0.026,81.062,1.1557
2019-06-24T11:41:50Z,0.064,68.827,1.1625
2019-06-24T11:41:50Z,0.112,57.264,1.183
2019-06-24T11:41:50Z,0.166,50.106,1.23
2019-06-24T11:41:50Z,0.215,46.919,1.2619
2019-06-24T11:41:50Z,0.256,44.638,1.274
2019-06-24T11:41:50Z,0.296,43.288,1.3156
2019-06-24T11:41:50Z,0.338,43.148,1.3922
2019-06-24T11:41:50Z,0.374,43.374,1.4377
2019-06-24T11:41:50Z,0.396,43.313,1.4495
2019-06-24T11:41:50Z,0.41,43.659,1.474
2019-06-24T11:41:50Z,0.417,44.483,1.4994
2019-06-24T11:41:50Z,0.423,45.866,1.5056
2019-06-24T11:41:50Z,0.446,47.698,1.5059
2019-06-24T11:41:50Z,0.487,49.088,1.5104
2019-06-24T11:41:50Z,0.521,49.974,1.5173
2019-06-24T11:41:50Z,0.536,50.342,1.5194
2019-06-24T11:41:50Z,0.548,50.62,1.5191
2019-06-24T11:41:50Z,0.572,51.263,1.523
2019-06-24T11:41:50Z,0.609,51.954,1.5398
2019-06-24T11:41:50Z,0.652,52.287,1.5665
2019-06-24T11:41:50Z,0.686,52.277,1.5762
2019-06-24T11:41:50Z,0.702,52.009,1.5793
2019-06-24T11:41:50Z,0.705,51.477,1.6132
2019-06-24T11:41:50Z,0.702,51.476,1.6653
2019-06-24T11:41:50Z,0.705,52.45,1.6898
2019-06-24T11:41:50Z,0.721,53.83,1.6927
2019-06-24T11:41:50Z,0.746,55.078,1.6823
2019-06-24T11:41:50Z,0.771,55.959,1.6589
2019-06-24T11:41:50Z,0.788,56.421,1.6448
2019-06-24T11:41:50Z,0.799,56.525,1.6416
2019-06-24T11:41:50Z,0.81,56.471,1.672
2019-06-24T11:41:50Z,0.826,56.512,1.7261
2019-06-24T11:41:50Z,0.847,56.672,1.7494
2019-06-24T11:41:50Z,0.87,56.882,1.754
2019-06-24T11:41:50Z,0.893,57.154,1.7646
2019-06-24T11:41:50Z,0.918,57.588,1.7997
2019-06-24T11:41:50Z,0.942,58.173,1.8575
2019-06-24T11:41:50Z,0.962,58.677,1.8827
