Date,Depth_m,PAR,Chla_ugL
2019-07-11T07:10:46Z,-0.136,52.019,0.7977
2019-07-11T07:10:46Z,-0.134,52.02,0.7176
2019-07-11T07:10:46Z,-0.129,52.197,0.7329
2019-07-11T07:10:46Z,-0.116,51.37,0.6947
2019-07-11T07:10:46Z,-0.095,46.107,0.7176
2019-07-11T07:10:46Z,-0.068,40.96,0.6909
2019-07-11T07:10:46Z,-0.049,38.752,0.7329
2019-07-11T07:10:46Z,-0.039,38.291,0.7252
2019-07-11T07:10:46Z,-0.023,38.616,0.7291
2019-07-11T07:10:46Z,-0.008,37.549,0.7024
2019-07-11T07:10:46Z,0.016,34.801,0.7786
2019-07-11T07:10:46Z,0.05,32.756,0.7748
2019-07-11T07:10:46Z,0.073,32.534,0.7672
2019-07-11T07:10:46Z,0.092,30.255,0.7672
2019-07-11T07:10:46Z,0.127,27.821,0.7748
2019-07-11T07:10:46Z,0.157,27.247,0.7558
2019-07-11T07:10:46Z,0.17,26.344,0.7825
2019-07-11T07:10:46Z,0.185,25.984,0.7405
2019-07-11T07:10:46Z,0.21,26.148,0.6985
2019-07-11T07:10:46Z,0.232,25.908,0.7481
2019-07-11T07:10:46Z,0.254,25.252,0.7176
2019-07-11T07:10:46Z,0.277,24.792,0.7214
2019-07-11T07:10:46Z,0.29,24.575,0.7672
2019-07-11T07:10:46Z,0.307,23.741,0.7596
2019-07-11T07:10:46Z,0.328,22.841,0.7672
2019-07-11T07:10:46Z,0.351,22.365,0.7939
2019-07-11T07:10:46Z,0.372,21.471,0.7672
2019-07-11T07:10:46Z,0.401,20.717,0.8893
2019-07-11T07:10:46Z,0.418,20.406,0.8969
2019-07-11T07:10:46Z,0.424,20.281,0.9198
2019-07-11T07:10:46Z,0.427,20.085,0.9122
2019-07-11T07:10:46Z,0.444,19.384,0.8282
2019-07-11T07:10:46Z,0.479,18.864,0.8473
2019-07-11T07:10:46Z,0.51,18.678,0.8435
2019-07-11T07:10:46Z,0.523,18.532,0.8511
2019-07-11T07:10:46Z,0.535,18.463,0.7672
2019-07-11T07:10:46Z,0.551,18.149,0.7939
2019-07-11T07:10:46Z,0.572,17.679,0.7901
2019-07-11T07:10:46Z,0.596,17.295,0.8206
2019-07-11T07:10:46Z,0.603,17.109,0.7596
2019-07-11T07:10:46Z,0.603,16.857,0.7901
2019-07-11T07:10:46Z,0.607,16.282,0.7748
2019-07-11T07:10:46Z,0.615,16.039,0.7748
2019-07-11T07:10:46Z,0.618,15.708,0.8473
2019-07-11T07:10:46Z,0.633,15.235,0.8511
2019-07-11T07:10:46Z,0.661,15.009,0.8473
2019-07-11T07:10:46Z,0.686,14.842,0.8359
