
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20200131,,Exported,"Aqua4Plus 1.9.10"
# Records,  19780 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,3.750,-55.360,12.490,2.790,3.220,
,Maximum,32.313,56.202,13.950,18.420,28.740,
,Mean,18.235,-23.063,13.181,8.851,16.666,
,Variance,62.6630,2066.7492,0.2295,8.2411,55.9819,
,Std Deviation,7.9160,45.4615,0.4791,2.8707,7.4821,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1,31-Jan-20 17:00:00,4.188,-55.354,13.771,10.510,3.570
2,31-Jan-20 17:15:00,4.188,-55.354,13.712,10.540,3.570
3,31-Jan-20 17:30:00,4.188,-55.354,13.712,10.600,3.570
4,31-Jan-20 17:45:00,4.188,-55.354,13.741,10.600,3.560
5,31-Jan-20 18:00:00,4.188,-55.354,13.175,10.570,3.560
6,31-Jan-20 18:15:00,4.188,-55.354,13.116,10.510,3.560
7,31-Jan-20 18:30:00,4.125,-55.355,13.026,10.350,3.560
8,31-Jan-20 18:45:00,4.125,-55.355,12.966,10.160,3.560
9,31-Jan-20 19:00:00,4.125,-55.355,12.937,9.960,3.560
10,31-Jan-20 19:15:00,4.125,-55.355,12.937,9.750,3.570
11,31-Jan-20 19:30:00,4.125,-55.355,12.937,9.550,3.570
12,31-Jan-20 19:45:00,4.125,-55.355,12.937,9.410,3.570
13,31-Jan-20 20:00:00,4.125,-55.355,12.877,9.280,3.560
14,31-Jan-20 20:15:00,4.063,-55.356,12.877,9.190,3.550
15,31-Jan-20 20:30:00,4.125,-55.355,12.907,9.100,3.550
16,31-Jan-20 20:45:00,4.063,-55.356,12.907,9.000,3.530
17,31-Jan-20 21:00:00,4.063,-55.356,12.877,8.950,3.530
18,31-Jan-20 21:15:00,4.063,-55.356,12.877,8.950,3.520
19,31-Jan-20 21:30:00,4.000,-55.357,12.877,8.920,3.520
20,31-Jan-20 21:45:00,4.000,-55.357,12.877,8.960,3.520
21,31-Jan-20 22:00:00,4.000,-55.357,12.847,8.960,3.500
22,31-Jan-20 22:15:00,4.000,-55.357,12.877,8.970,3.480
23,31-Jan-20 22:30:00,4.000,-55.357,12.877,8.960,3.460
24,31-Jan-20 22:45:00,3.938,-55.357,12.847,8.980,3.440
25,31-Jan-20 23:00:00,3.938,-55.357,12.817,8.990,3.440
26,31-Jan-20 23:15:00,3.938,-55.357,12.817,8.990,3.380
27,31-Jan-20 23:30:00,3.875,-55.358,12.847,8.940,3.350
28,31-Jan-20 23:45:00,3.875,-55.358,12.847,8.940,3.360
29,1-Feb-20 00:00:00,3.938,-55.357,12.788,8.940,3.380
30,1-Feb-20 00:15:00,3.875,-55.358,12.847,8.970,3.380
31,1-Feb-20 00:30:00,3.938,-55.357,12.847,8.950,3.390
32,1-Feb-20 00:45:00,3.875,-55.358,12.847,9.000,3.390
33,1-Feb-20 01:00:00,3.938,-55.357,12.788,9.020,3.390
34,1-Feb-20 01:15:00,3.938,-55.357,12.817,9.020,3.380
35,1-Feb-20 01:30:00,3.938,-55.357,12.847,9.010,3.390
36,1-Feb-20 01:45:00,3.938,-55.357,12.817,9.020,3.390
37,1-Feb-20 02:00:00,3.938,-55.357,12.758,8.980,3.390
38,1-Feb-20 02:15:00,3.938,-55.357,12.817,8.970,3.360
39,1-Feb-20 02:30:00,3.938,-55.357,12.817,8.940,3.360
40,1-Feb-20 02:45:00,3.938,-55.357,12.817,8.930,3.350
41,1-Feb-20 03:00:00,3.875,-55.358,12.788,8.950,3.330
42,1-Feb-20 03:15:00,3.875,-55.358,12.788,8.900,3.310
43,1-Feb-20 03:30:00,3.813,-55.359,12.817,8.930,3.290
44,1-Feb-20 03:45:00,3.875,-55.358,12.788,8.940,3.300
45,1-Feb-20 04:00:00,3.813,-55.359,12.758,8.910,3.300
46,1-Feb-20 04:15:00,3.813,-55.359,12.788,8.890,3.290
47,1-Feb-20 04:30:00,3.813,-55.359,12.788,8.850,3.260
48,1-Feb-20 04:45:00,3.750,-55.360,12.788,8.820,3.250
49,1-Feb-20 05:00:00,3.813,-55.359,12.728,8.800,3.270
50,1-Feb-20 05:15:00,3.813,-55.359,12.728,8.800,3.270
51,1-Feb-20 05:30:00,3.813,-55.359,12.758,8.790,3.270
52,1-Feb-20 05:45:00,3.813,-55.359,12.728,8.740,3.270
53,1-Feb-20 06:00:00,3.813,-55.359,12.728,8.710,3.270
54,1-Feb-20 06:15:00,3.813,-55.359,12.728,8.720,3.270
55,1-Feb-20 06:30:00,3.813,-55.359,12.728,8.740,3.260
56,1-Feb-20 06:45:00,3.813,-55.359,12.728,8.710,3.250
57,1-Feb-20 07:00:00,3.750,-55.360,12.668,8.700,3.240
58,1-Feb-20 07:15:00,3.750,-55.360,12.668,8.690,3.250
59,1-Feb-20 07:30:00,3.750,-55.360,12.698,8.720,3.230
60,1-Feb-20 07:45:00,3.750,-55.360,12.668,8.780,3.220
61,1-Feb-20 08:00:00,3.750,-55.360,12.668,8.820,3.230
62,1-Feb-20 08:15:00,3.813,-55.359,12.668,8.870,3.240
63,1-Feb-20 08:30:00,3.813,-55.359,12.668,8.810,3.260
64,1-Feb-20 08:45:00,3.813,-55.359,12.639,8.840,3.260
65,1-Feb-20 09:00:00,3.813,-55.359,12.579,8.900,3.260
66,1-Feb-20 09:15:00,3.750,-55.360,12.698,8.910,3.250
67,1-Feb-20 09:30:00,3.813,-55.359,13.026,9.080,3.240
68,1-Feb-20 09:45:00,3.813,-55.359,13.563,9.310,3.240
69,1-Feb-20 10:00:00,3.875,-55.358,13.831,9.600,3.230
70,1-Feb-20 10:15:00,3.938,-55.357,13.801,9.900,3.230
71,1-Feb-20 10:30:00,3.938,-55.357,13.712,10.130,3.240
72,1-Feb-20 10:45:00,3.938,-55.357,13.801,10.300,3.270
73,1-Feb-20 11:00:00,3.938,-55.357,13.831,10.450,3.290
74,1-Feb-20 11:15:00,3.938,-55.357,13.861,10.680,3.310
75,1-Feb-20 11:30:00,4.063,-55.356,13.831,10.980,3.320
76,1-Feb-20 11:45:00,4.063,-55.356,13.831,11.240,3.320
77,1-Feb-20 12:00:00,4.125,-55.355,13.861,11.520,3.320
78,1-Feb-20 12:15:00,4.188,-55.354,13.831,11.850,3.370
79,1-Feb-20 12:30:00,4.188,-55.354,13.891,12.190,3.380
80,1-Feb-20 12:45:00,4.313,-55.352,13.831,12.540,3.410
81,1-Feb-20 13:00:00,4.375,-55.352,13.831,13.060,3.440
82,1-Feb-20 13:15:00,4.438,-55.351,13.861,13.540,3.430
83,1-Feb-20 13:30:00,4.500,-55.350,13.861,13.870,3.470
84,1-Feb-20 13:45:00,4.563,-55.349,13.861,14.170,3.490
85,1-Feb-20 14:00:00,4.563,-55.349,13.861,14.410,3.560
86,1-Feb-20 14:15:00,4.500,-55.350,13.831,14.600,3.600
87,1-Feb-20 14:30:00,4.500,-55.350,13.861,14.890,3.510
88,1-Feb-20 14:45:00,4.438,-55.351,13.831,14.830,3.550
89,1-Feb-20 15:00:00,4.438,-55.351,13.861,14.930,3.560
90,1-Feb-20 15:15:00,4.438,-55.351,13.861,14.860,3.560
91,1-Feb-20 15:30:00,4.438,-55.351,13.861,14.690,3.610
92,1-Feb-20 15:45:00,4.438,-55.351,13.891,14.620,3.640
93,1-Feb-20 16:00:00,4.375,-55.352,13.861,14.430,3.620
94,1-Feb-20 16:15:00,4.313,-55.352,13.831,14.210,3.610
95,1-Feb-20 16:30:00,4.313,-55.352,13.592,13.920,3.600
96,1-Feb-20 16:45:00,4.250,-55.353,13.533,13.370,3.610
97,1-Feb-20 17:00:00,4.250,-55.353,13.831,12.760,3.620
98,1-Feb-20 17:15:00,4.250,-55.353,13.682,12.270,3.620
99,1-Feb-20 17:30:00,4.250,-55.353,13.563,11.890,3.610
100,1-Feb-20 17:45:00,4.250,-55.353,13.056,11.530,3.620
101,1-Feb-20 18:00:00,4.250,-55.353,12.966,11.140,3.630
102,1-Feb-20 18:15:00,4.188,-55.354,12.966,10.800,3.620
103,1-Feb-20 18:30:00,4.250,-55.353,12.966,10.510,3.600
104,1-Feb-20 18:45:00,4.250,-55.353,12.937,10.260,3.580
105,1-Feb-20 19:00:00,4.188,-55.354,12.907,10.060,3.610
106,1-Feb-20 19:15:00,4.250,-55.353,12.907,9.900,3.630
107,1-Feb-20 19:30:00,4.188,-55.354,12.907,9.700,3.640
108,1-Feb-20 19:45:00,4.188,-55.354,12.907,9.530,3.640
109,1-Feb-20 20:00:00,4.188,-55.354,12.877,9.410,3.640
110,1-Feb-20 20:15:00,4.188,-55.354,12.937,9.290,3.640
111,1-Feb-20 20:30:00,4.188,-55.354,12.907,9.140,3.630
112,1-Feb-20 20:45:00,4.188,-55.354,12.907,9.090,3.620
113,1-Feb-20 21:00:00,4.188,-55.354,12.877,9.040,3.610
114,1-Feb-20 21:15:00,4.125,-55.355,12.877,9.050,3.600
115,1-Feb-20 21:30:00,4.125,-55.355,12.877,9.010,3.590
116,1-Feb-20 21:45:00,4.125,-55.355,12.877,8.970,3.590
117,1-Feb-20 22:00:00,4.125,-55.355,12.847,8.940,3.590
118,1-Feb-20 22:15:00,4.125,-55.355,12.847,8.990,3.600
119,1-Feb-20 22:30:00,4.125,-55.355,12.877,9.010,3.590
120,1-Feb-20 22:45:00,4.125,-55.355,12.847,9.080,3.600
121,1-Feb-20 23:00:00,4.188,-55.354,12.847,9.100,3.610
122,1-Feb-20 23:15:00,4.188,-55.354,12.847,9.120,3.620
123,1-Feb-20 23:30:00,4.125,-55.355,12.877,9.150,3.630
124,1-Feb-20 23:45:00,4.188,-55.354,12.847,9.140,3.620
125,2-Feb-20 00:00:00,4.125,-55.355,12.817,9.140,3.620
126,2-Feb-20 00:15:00,4.125,-55.355,12.847,9.160,3.610
127,2-Feb-20 00:30:00,4.188,-55.354,12.847,9.160,3.610
128,2-Feb-20 00:45:00,4.125,-55.355,12.847,9.180,3.600
129,2-Feb-20 01:00:00,4.125,-55.355,12.788,9.170,3.600
130,2-Feb-20 01:15:00,4.125,-55.355,12.847,9.130,3.590
131,2-Feb-20 01:30:00,4.125,-55.355,12.847,9.140,3.600
132,2-Feb-20 01:45:00,4.125,-55.355,12.817,9.150,3.600
133,2-Feb-20 02:00:00,4.125,-55.355,12.788,9.100,3.610
134,2-Feb-20 02:15:00,4.188,-55.354,12.817,9.090,3.610
135,2-Feb-20 02:30:00,4.188,-55.354,12.817,9.110,3.600
136,2-Feb-20 02:45:00,4.125,-55.355,12.817,9.090,3.600
137,2-Feb-20 03:00:00,4.188,-55.354,12.758,9.090,3.610
138,2-Feb-20 03:15:00,4.188,-55.354,12.788,9.080,3.620
139,2-Feb-20 03:30:00,4.188,-55.354,12.788,9.080,3.620
140,2-Feb-20 03:45:00,4.188,-55.354,12.788,9.080,3.620
141,2-Feb-20 04:00:00,4.125,-55.355,12.758,9.060,3.610
142,2-Feb-20 04:15:00,4.188,-55.354,12.788,9.080,3.600
143,2-Feb-20 04:30:00,4.125,-55.355,12.758,9.110,3.600
144,2-Feb-20 04:45:00,4.125,-55.355,12.788,9.110,3.610
145,2-Feb-20 05:00:00,4.125,-55.355,12.728,9.140,3.600
146,2-Feb-20 05:15:00,4.125,-55.355,12.758,9.180,3.590
147,2-Feb-20 05:30:00,4.125,-55.355,12.758,9.190,3.600
148,2-Feb-20 05:45:00,4.125,-55.355,12.728,9.230,3.590
149,2-Feb-20 06:00:00,4.125,-55.355,12.728,9.220,3.590
150,2-Feb-20 06:15:00,4.125,-55.355,12.728,9.200,3.590
151,2-Feb-20 06:30:00,4.125,-55.355,12.728,9.170,3.590
152,2-Feb-20 06:45:00,4.125,-55.355,12.698,9.150,3.590
153,2-Feb-20 07:00:00,4.125,-55.355,12.668,9.130,3.580
154,2-Feb-20 07:15:00,4.063,-55.356,12.698,9.110,3.570
155,2-Feb-20 07:30:00,4.125,-55.355,12.698,9.090,3.580
156,2-Feb-20 07:45:00,4.063,-55.356,12.698,9.020,3.570
157,2-Feb-20 08:00:00,4.125,-55.355,12.668,8.970,3.570
158,2-Feb-20 08:15:00,4.125,-55.355,12.668,8.940,3.580
159,2-Feb-20 08:30:00,4.063,-55.356,12.639,8.870,3.580
160,2-Feb-20 08:45:00,4.063,-55.356,12.668,8.840,3.560
161,2-Feb-20 09:00:00,4.063,-55.356,12.579,8.820,3.550
162,2-Feb-20 09:15:00,4.063,-55.356,12.639,8.860,3.540
163,2-Feb-20 09:30:00,4.063,-55.356,12.639,8.980,3.550
164,2-Feb-20 09:45:00,4.125,-55.355,12.668,9.100,3.550
165,2-Feb-20 10:00:00,4.125,-55.355,12.698,9.170,3.550
166,2-Feb-20 10:15:00,4.125,-55.355,12.788,9.270,3.560
167,2-Feb-20 10:30:00,4.063,-55.356,12.907,9.340,3.550
168,2-Feb-20 10:45:00,4.125,-55.355,12.966,9.410,3.560
169,2-Feb-20 11:00:00,4.125,-55.355,12.966,9.560,3.580
170,2-Feb-20 11:15:00,4.188,-55.354,13.086,9.710,3.580
171,2-Feb-20 11:30:00,4.188,-55.354,13.175,9.810,3.580
172,2-Feb-20 11:45:00,4.188,-55.354,13.265,9.910,3.580
173,2-Feb-20 12:00:00,4.250,-55.353,13.294,10.090,3.600
174,2-Feb-20 12:15:00,4.250,-55.353,13.354,10.390,3.650
175,2-Feb-20 12:30:00,4.313,-55.352,13.414,10.810,3.640
176,2-Feb-20 12:45:00,4.313,-55.352,13.950,11.450,3.700
177,2-Feb-20 13:00:00,4.438,-55.351,13.920,12.230,3.730
178,2-Feb-20 13:15:00,4.500,-55.350,13.920,13.110,3.720
179,2-Feb-20 13:30:00,4.500,-55.350,13.861,13.900,3.710
180,2-Feb-20 13:45:00,4.563,-55.349,13.891,14.550,3.760
181,2-Feb-20 14:00:00,4.625,-55.348,13.831,15.090,3.790
182,2-Feb-20 14:15:00,4.625,-55.348,13.861,15.450,3.780
183,2-Feb-20 14:30:00,4.625,-55.348,13.861,15.770,3.810
184,2-Feb-20 14:45:00,4.625,-55.348,13.831,15.960,3.790
185,2-Feb-20 15:00:00,4.625,-55.348,13.861,16.110,3.820
186,2-Feb-20 15:15:00,4.688,-55.347,13.861,16.120,3.880
187,2-Feb-20 15:30:00,4.688,-55.347,13.831,16.180,3.900
188,2-Feb-20 15:45:00,4.688,-55.347,13.831,16.210,3.890
189,2-Feb-20 16:00:00,4.688,-55.347,13.831,16.160,3.860
190,2-Feb-20 16:15:00,4.625,-55.348,13.861,16.080,3.860
191,2-Feb-20 16:30:00,4.688,-55.347,13.861,16.030,3.860
192,2-Feb-20 16:45:00,4.625,-55.348,13.861,15.990,3.850
193,2-Feb-20 17:00:00,4.625,-55.348,13.861,15.870,3.870
194,2-Feb-20 17:15:00,4.563,-55.349,13.861,15.560,3.830
195,2-Feb-20 17:30:00,4.500,-55.350,13.861,14.960,3.830
196,2-Feb-20 17:45:00,4.438,-55.351,13.861,14.180,3.820
197,2-Feb-20 18:00:00,4.438,-55.351,13.592,13.400,3.850
198,2-Feb-20 18:15:00,4.438,-55.351,13.354,12.670,3.840
199,2-Feb-20 18:30:00,4.438,-55.351,13.235,12.000,3.830
200,2-Feb-20 18:45:00,4.438,-55.351,13.056,11.500,3.810
201,2-Feb-20 19:00:00,4.375,-55.352,12.966,11.050,3.810
202,2-Feb-20 19:15:00,4.375,-55.352,12.966,10.690,3.800
203,2-Feb-20 19:30:00,4.313,-55.352,12.966,10.350,3.800
204,2-Feb-20 19:45:00,4.375,-55.352,12.966,10.120,3.810
205,2-Feb-20 20:00:00,4.375,-55.352,12.937,9.900,3.800
206,2-Feb-20 20:15:00,4.375,-55.352,12.937,9.740,3.790
207,2-Feb-20 20:30:00,4.313,-55.352,12.937,9.590,3.800
208,2-Feb-20 20:45:00,4.375,-55.352,12.907,9.510,3.800
209,2-Feb-20 21:00:00,4.375,-55.352,12.907,9.440,3.800
210,2-Feb-20 21:15:00,4.375,-55.352,12.907,9.390,3.800
211,2-Feb-20 21:30:00,4.313,-55.352,12.937,9.350,3.800
212,2-Feb-20 21:45:00,4.375,-55.352,12.907,9.300,3.800
213,2-Feb-20 22:00:00,4.375,-55.352,12.877,9.300,3.800
214,2-Feb-20 22:15:00,4.375,-55.352,12.907,9.300,3.800
215,2-Feb-20 22:30:00,4.375,-55.352,12.907,9.300,3.800
216,2-Feb-20 22:45:00,4.313,-55.352,12.907,9.290,3.800
217,2-Feb-20 23:00:00,4.375,-55.352,12.847,9.280,3.800
218,2-Feb-20 23:15:00,4.313,-55.352,12.877,9.250,3.800
219,2-Feb-20 23:30:00,4.375,-55.352,12.907,9.300,3.800
220,2-Feb-20 23:45:00,4.375,-55.352,12.877,9.290,3.800
221,3-Feb-20 00:00:00,4.313,-55.352,12.877,9.300,3.800
222,3-Feb-20 00:15:00,4.375,-55.352,12.877,9.300,3.810
223,3-Feb-20 00:30:00,4.375,-55.352,12.877,9.270,3.820
224,3-Feb-20 00:45:00,4.375,-55.352,12.877,9.290,3.840
225,3-Feb-20 01:00:00,4.375,-55.352,12.847,9.250,3.830
226,3-Feb-20 01:15:00,4.375,-55.352,12.877,9.280,3.830
227,3-Feb-20 01:30:00,4.375,-55.352,12.847,9.260,3.840
228,3-Feb-20 01:45:00,4.375,-55.352,12.847,9.210,3.830
229,3-Feb-20 02:00:00,4.375,-55.352,12.847,9.210,3.830
230,3-Feb-20 02:15:00,4.375,-55.352,12.847,9.200,3.820
231,3-Feb-20 02:30:00,4.375,-55.352,12.847,9.170,3.820
232,3-Feb-20 02:45:00,4.375,-55.352,12.847,9.170,3.820
233,3-Feb-20 03:00:00,4.375,-55.352,12.847,9.140,3.820
234,3-Feb-20 03:15:00,4.313,-55.352,12.847,9.160,3.810
235,3-Feb-20 03:30:00,4.375,-55.352,12.847,9.150,3.820
236,3-Feb-20 03:45:00,4.375,-55.352,12.847,9.120,3.820
237,3-Feb-20 04:00:00,4.375,-55.352,12.817,9.090,3.820
238,3-Feb-20 04:15:00,4.375,-55.352,12.847,9.060,3.820
239,3-Feb-20 04:30:00,4.375,-55.352,12.877,9.070,3.820
240,3-Feb-20 04:45:00,4.375,-55.352,12.847,9.020,3.820
241,3-Feb-20 05:00:00,4.375,-55.352,12.788,9.010,3.820
242,3-Feb-20 05:15:00,4.313,-55.352,12.817,9.020,3.820
243,3-Feb-20 05:30:00,4.375,-55.352,12.817,9.010,3.820
244,3-Feb-20 05:45:00,4.375,-55.352,12.817,9.000,3.820
245,3-Feb-20 06:00:00,4.375,-55.352,12.758,8.980,3.820
246,3-Feb-20 06:15:00,4.375,-55.352,12.817,9.020,3.810
247,3-Feb-20 06:30:00,4.375,-55.352,12.788,8.980,3.810
248,3-Feb-20 06:45:00,4.375,-55.352,12.788,8.930,3.820
249,3-Feb-20 07:00:00,4.375,-55.352,12.758,8.930,3.830
250,3-Feb-20 07:15:00,4.375,-55.352,12.788,8.910,3.840
251,3-Feb-20 07:30:00,4.375,-55.352,12.758,8.900,3.830
252,3-Feb-20 07:45:00,4.375,-55.352,12.758,8.920,3.860
253,3-Feb-20 08:00:00,4.375,-55.352,12.728,8.930,3.860
254,3-Feb-20 08:15:00,4.375,-55.352,12.758,8.930,3.860
255,3-Feb-20 08:30:00,4.375,-55.352,12.758,8.880,3.890
256,3-Feb-20 08:45:00,4.375,-55.352,12.758,8.880,3.890
257,3-Feb-20 09:00:00,4.375,-55.352,12.698,8.880,3.860
258,3-Feb-20 09:15:00,4.375,-55.352,12.698,8.930,3.850
259,3-Feb-20 09:30:00,4.375,-55.352,12.728,8.970,3.850
260,3-Feb-20 09:45:00,4.375,-55.352,12.788,9.070,3.850
261,3-Feb-20 10:00:00,4.438,-55.351,12.817,9.200,3.860
262,3-Feb-20 10:15:00,4.438,-55.351,12.877,9.300,3.860
263,3-Feb-20 10:30:00,4.438,-55.351,12.937,9.410,3.870
264,3-Feb-20 10:45:00,4.438,-55.351,13.145,9.480,3.870
265,3-Feb-20 11:00:00,4.438,-55.351,13.384,9.530,3.880
266,3-Feb-20 11:15:00,4.500,-55.350,13.652,9.660,3.880
267,3-Feb-20 11:30:00,4.500,-55.350,13.771,9.860,3.890
268,3-Feb-20 11:45:00,4.563,-55.349,13.831,10.180,3.910
269,3-Feb-20 12:00:00,4.625,-55.348,13.861,10.550,3.930
270,3-Feb-20 12:15:00,4.625,-55.348,13.861,10.960,3.950
271,3-Feb-20 12:30:00,4.688,-55.347,13.831,11.330,3.960
272,3-Feb-20 12:45:00,4.625,-55.348,13.861,11.670,3.970
273,3-Feb-20 13:00:00,4.625,-55.348,13.861,11.900,3.950
274,3-Feb-20 13:15:00,4.625,-55.348,13.861,12.080,3.960
275,3-Feb-20 13:30:00,4.625,-55.348,13.891,12.300,3.990
276,3-Feb-20 13:45:00,4.750,-55.347,13.831,12.730,4.040
277,3-Feb-20 14:00:00,4.813,-55.346,13.861,13.260,4.080
278,3-Feb-20 14:15:00,4.875,-55.345,13.891,13.690,4.120
279,3-Feb-20 14:30:00,4.875,-55.345,13.831,13.970,4.110
280,3-Feb-20 14:45:00,4.875,-55.345,13.861,14.180,4.160
281,3-Feb-20 15:00:00,5.000,-55.343,13.861,14.500,4.140
282,3-Feb-20 15:15:00,5.000,-55.343,13.831,14.780,4.180
283,3-Feb-20 15:30:00,5.000,-55.343,13.831,15.070,4.220
284,3-Feb-20 15:45:00,5.000,-55.343,13.831,15.190,4.260
285,3-Feb-20 16:00:00,5.000,-55.343,13.861,15.020,4.270
286,3-Feb-20 16:15:00,5.000,-55.343,13.831,14.860,4.270
287,3-Feb-20 16:30:00,5.000,-55.343,13.831,14.840,4.290
288,3-Feb-20 16:45:00,5.000,-55.343,13.861,14.520,4.320
289,3-Feb-20 17:00:00,5.000,-55.343,13.831,14.000,4.310
290,3-Feb-20 17:15:00,5.000,-55.343,13.861,13.550,4.320
291,3-Feb-20 17:30:00,5.000,-55.343,13.861,13.110,4.330
292,3-Feb-20 17:45:00,5.000,-55.343,13.801,12.690,4.320
293,3-Feb-20 18:00:00,4.938,-55.344,13.712,12.330,4.320
294,3-Feb-20 18:15:00,5.000,-55.343,13.682,11.920,4.320
295,3-Feb-20 18:30:00,5.000,-55.343,13.563,11.560,4.320
296,3-Feb-20 18:45:00,5.000,-55.343,13.056,11.190,4.310
297,3-Feb-20 19:00:00,4.938,-55.344,12.966,10.810,4.290
298,3-Feb-20 19:15:00,4.875,-55.345,12.996,10.470,4.290
299,3-Feb-20 19:30:00,4.875,-55.345,12.966,10.140,4.290
300,3-Feb-20 19:45:00,4.938,-55.344,12.966,9.810,4.280
301,3-Feb-20 20:00:00,4.875,-55.345,12.937,9.560,4.280
302,3-Feb-20 20:15:00,4.875,-55.345,12.937,9.340,4.280
303,3-Feb-20 20:30:00,4.875,-55.345,12.907,9.170,4.300
304,3-Feb-20 20:45:00,4.938,-55.344,12.937,8.950,4.340
305,3-Feb-20 21:00:00,4.938,-55.344,12.877,8.900,4.360
306,3-Feb-20 21:15:00,4.938,-55.344,12.907,8.810,4.380
307,3-Feb-20 21:30:00,4.938,-55.344,12.877,8.770,4.410
308,3-Feb-20 21:45:00,5.000,-55.343,12.877,8.730,4.440
309,3-Feb-20 22:00:00,5.063,-55.342,12.847,8.750,4.470
310,3-Feb-20 22:15:00,5.063,-55.342,12.877,8.770,4.490
311,3-Feb-20 22:30:00,5.063,-55.342,12.877,8.790,4.500
312,3-Feb-20 22:45:00,5.063,-55.342,12.877,8.810,4.500
313,3-Feb-20 23:00:00,5.063,-55.342,12.847,8.830,4.490
314,3-Feb-20 23:15:00,5.063,-55.342,12.877,8.820,4.490
315,3-Feb-20 23:30:00,5.063,-55.342,12.847,8.850,4.480
316,3-Feb-20 23:45:00,5.000,-55.343,12.877,8.870,4.480
317,4-Feb-20 00:00:00,5.063,-55.342,12.847,8.900,4.480
318,4-Feb-20 00:15:00,5.000,-55.343,12.847,8.910,4.480
319,4-Feb-20 00:30:00,5.000,-55.343,12.847,8.950,4.480
320,4-Feb-20 00:45:00,5.000,-55.343,12.847,8.950,4.480
321,4-Feb-20 01:00:00,5.000,-55.343,12.817,8.960,4.470
322,4-Feb-20 01:15:00,5.063,-55.342,12.817,8.960,4.480
323,4-Feb-20 01:30:00,5.000,-55.343,12.847,8.970,4.480
324,4-Feb-20 01:45:00,5.063,-55.342,12.847,8.970,4.490
325,4-Feb-20 02:00:00,5.063,-55.342,12.817,9.010,4.510
326,4-Feb-20 02:15:00,5.063,-55.342,12.847,9.050,4.520
327,4-Feb-20 02:30:00,5.063,-55.342,12.817,9.060,4.530
328,4-Feb-20 02:45:00,5.063,-55.342,12.817,9.090,4.530
329,4-Feb-20 03:00:00,5.063,-55.342,12.817,9.120,4.550
330,4-Feb-20 03:15:00,5.125,-55.341,12.817,9.120,4.550
331,4-Feb-20 03:30:00,5.125,-55.341,12.817,9.130,4.550
332,4-Feb-20 03:45:00,5.125,-55.341,12.817,9.110,4.560
333,4-Feb-20 04:00:00,5.125,-55.341,12.788,9.100,4.570
334,4-Feb-20 04:15:00,5.125,-55.341,12.817,9.100,4.590
335,4-Feb-20 04:30:00,5.125,-55.341,12.817,9.100,4.590
336,4-Feb-20 04:45:00,5.188,-55.341,12.817,9.120,4.620
337,4-Feb-20 05:00:00,5.188,-55.341,12.817,9.100,4.640
338,4-Feb-20 05:15:00,5.250,-55.340,12.817,9.110,4.650
339,4-Feb-20 05:30:00,5.188,-55.341,12.817,9.130,4.650
340,4-Feb-20 05:45:00,5.188,-55.341,12.817,9.110,4.650
341,4-Feb-20 06:00:00,5.188,-55.341,12.788,9.120,4.660
342,4-Feb-20 06:15:00,5.188,-55.341,12.817,9.140,4.660
343,4-Feb-20 06:30:00,5.188,-55.341,12.817,9.170,4.680
344,4-Feb-20 06:45:00,5.188,-55.341,12.788,9.170,4.680
345,4-Feb-20 07:00:00,5.250,-55.340,12.758,9.140,4.720
346,4-Feb-20 07:15:00,5.250,-55.340,12.788,9.160,4.720
347,4-Feb-20 07:30:00,5.250,-55.340,12.788,9.150,4.720
348,4-Feb-20 07:45:00,5.250,-55.340,12.788,9.140,4.710
349,4-Feb-20 08:00:00,5.250,-55.340,12.758,9.130,4.670
