
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20190627,,Exported,"Aqua4Plus 1.9.10"
# Records,  8152 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,10.063,26.030,12.639,1.610,10.090,
,Maximum,13.188,26.386,14.010,6.180,12.570,
,Mean,11.256,26.212,13.330,2.692,11.382,
,Variance,0.4616,0.0033,0.2386,1.8539,0.4515,
,Std Deviation,0.6794,0.0578,0.4885,1.3616,0.6719,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
77,28-Jun-19 12:00:00,10.063,26.312,13.682,3.070,10.090
78,28-Jun-19 12:15:00,10.063,26.317,13.741,3.250,10.100
79,28-Jun-19 12:30:00,10.063,26.298,13.831,3.250,10.110
80,28-Jun-19 12:45:00,10.063,26.284,13.891,2.500,10.160
81,28-Jun-19 13:00:00,10.063,26.288,13.861,2.250,10.180
82,28-Jun-19 13:15:00,10.063,26.306,13.891,2.290,10.190
83,28-Jun-19 13:30:00,10.063,26.285,13.652,2.750,10.190
84,28-Jun-19 13:45:00,10.063,26.276,13.443,2.830,10.180
85,28-Jun-19 14:00:00,10.063,26.284,13.473,3.290,10.150
86,28-Jun-19 14:15:00,10.063,26.292,13.563,3.520,10.150
87,28-Jun-19 14:30:00,10.063,26.278,13.801,3.580,10.160
88,28-Jun-19 14:45:00,10.063,26.285,13.891,3.820,10.160
89,28-Jun-19 15:00:00,10.063,26.280,13.891,3.260,10.190
90,28-Jun-19 15:15:00,10.063,26.295,13.891,2.790,10.160
91,28-Jun-19 15:30:00,10.063,26.284,13.891,3.430,10.170
92,28-Jun-19 15:45:00,10.063,26.278,13.861,3.180,10.190
93,28-Jun-19 16:00:00,10.063,26.286,13.891,3.070,10.200
94,28-Jun-19 16:15:00,10.063,26.284,13.891,2.910,10.210
95,28-Jun-19 16:30:00,10.063,26.254,13.861,2.950,10.190
96,28-Jun-19 16:45:00,10.063,26.246,13.861,3.820,10.160
97,28-Jun-19 17:00:00,10.063,26.266,13.831,4.290,10.160
98,28-Jun-19 17:15:00,10.063,26.270,13.771,3.670,10.200
99,28-Jun-19 17:30:00,10.063,26.266,13.741,3.230,10.210
100,28-Jun-19 17:45:00,10.063,26.275,13.801,3.780,10.190
101,28-Jun-19 18:00:00,10.063,26.275,13.891,3.610,10.210
102,28-Jun-19 18:15:00,10.063,26.278,13.891,3.630,10.210
103,28-Jun-19 18:30:00,10.063,26.274,13.861,3.470,10.180
104,28-Jun-19 18:45:00,10.063,26.273,13.891,4.230,10.160
105,28-Jun-19 19:00:00,10.063,26.276,13.891,4.250,10.180
106,28-Jun-19 19:15:00,10.063,26.283,13.265,4.500,10.180
107,28-Jun-19 19:30:00,10.063,26.289,13.116,4.670,10.180
108,28-Jun-19 19:45:00,10.063,26.285,13.384,4.530,10.200
109,28-Jun-19 20:00:00,10.063,26.270,12.937,4.120,10.210
110,28-Jun-19 20:15:00,10.063,26.282,12.817,4.090,10.210
111,28-Jun-19 20:30:00,10.125,26.274,12.817,4.340,10.220
112,28-Jun-19 20:45:00,10.125,26.266,12.788,4.330,10.210
113,28-Jun-19 21:00:00,10.125,26.268,12.788,4.110,10.190
114,28-Jun-19 21:15:00,10.063,26.278,12.788,2.350,10.210
115,28-Jun-19 21:30:00,10.063,26.284,12.758,1.960,10.220
116,28-Jun-19 21:45:00,10.125,26.283,12.728,1.960,10.190
117,28-Jun-19 22:00:00,10.063,26.292,12.728,2.970,10.110
118,28-Jun-19 22:15:00,10.063,26.295,12.698,3.180,10.110
119,28-Jun-19 22:30:00,10.063,26.294,12.698,3.430,10.100
120,28-Jun-19 22:45:00,10.063,26.277,12.668,3.440,10.110
121,28-Jun-19 23:00:00,10.063,26.269,12.698,3.310,10.130
122,28-Jun-19 23:15:00,10.063,26.294,12.698,2.260,10.150
123,28-Jun-19 23:30:00,10.063,26.286,12.698,2.150,10.150
124,28-Jun-19 23:45:00,10.063,26.289,12.698,2.380,10.170
125,29-Jun-19 00:00:00,10.063,26.297,12.698,2.240,10.170
126,29-Jun-19 00:15:00,10.063,26.284,12.698,2.850,10.150
127,29-Jun-19 00:30:00,10.063,26.275,12.668,2.640,10.170
128,29-Jun-19 00:45:00,10.063,26.291,12.698,2.590,10.160
129,29-Jun-19 01:00:00,10.063,26.264,12.698,3.040,10.190
130,29-Jun-19 01:15:00,10.063,26.271,12.788,2.300,10.220
131,29-Jun-19 01:30:00,10.063,26.284,12.817,2.270,10.220
132,29-Jun-19 01:45:00,10.063,26.274,12.847,2.510,10.240
133,29-Jun-19 02:00:00,10.063,26.273,12.817,2.270,10.250
134,29-Jun-19 02:15:00,10.063,26.240,12.788,2.450,10.240
135,29-Jun-19 02:30:00,10.063,26.245,12.788,2.550,10.250
136,29-Jun-19 02:45:00,10.063,26.278,12.817,2.640,10.240
137,29-Jun-19 03:00:00,10.063,26.252,12.817,2.700,10.240
138,29-Jun-19 03:15:00,10.063,26.228,12.788,2.700,10.240
139,29-Jun-19 03:30:00,10.063,26.233,12.788,2.680,10.210
140,29-Jun-19 03:45:00,10.063,26.260,12.817,3.130,10.190
141,29-Jun-19 04:00:00,10.063,26.263,12.758,2.360,10.240
142,29-Jun-19 04:15:00,10.063,26.256,12.788,2.110,10.260
143,29-Jun-19 04:30:00,10.063,26.235,12.817,2.100,10.260
144,29-Jun-19 04:45:00,10.063,26.244,12.788,2.090,10.280
145,29-Jun-19 05:00:00,10.063,26.260,12.817,2.110,10.260
146,29-Jun-19 05:15:00,10.063,26.257,12.788,2.000,10.270
147,29-Jun-19 05:30:00,10.063,26.254,12.788,2.100,10.260
148,29-Jun-19 05:45:00,10.063,26.279,12.788,2.180,10.250
149,29-Jun-19 06:00:00,10.063,26.261,12.788,1.900,10.240
150,29-Jun-19 06:15:00,10.063,26.275,12.788,1.820,10.240
151,29-Jun-19 06:30:00,10.063,26.277,12.788,1.770,10.240
152,29-Jun-19 06:45:00,10.063,26.257,12.758,1.750,10.230
153,29-Jun-19 07:00:00,10.063,26.283,12.847,1.770,10.230
154,29-Jun-19 07:15:00,10.063,26.273,12.817,1.800,10.230
155,29-Jun-19 07:30:00,10.063,26.285,12.847,1.790,10.220
156,29-Jun-19 07:45:00,10.063,26.289,12.996,1.830,10.230
157,29-Jun-19 08:00:00,10.063,26.286,13.205,1.810,10.220
158,29-Jun-19 08:15:00,10.063,26.276,13.384,1.930,10.230
159,29-Jun-19 08:30:00,10.063,26.282,13.443,2.150,10.240
160,29-Jun-19 08:45:00,10.063,26.267,13.533,2.610,10.240
161,29-Jun-19 09:00:00,10.063,26.257,13.503,2.750,10.210
162,29-Jun-19 09:15:00,10.063,26.268,13.622,2.700,10.210
163,29-Jun-19 09:30:00,10.063,26.285,13.712,2.970,10.210
164,29-Jun-19 09:45:00,10.063,26.269,13.801,3.250,10.210
165,29-Jun-19 10:00:00,10.063,26.261,13.831,3.420,10.180
166,29-Jun-19 10:15:00,10.125,26.263,13.712,3.930,10.190
167,29-Jun-19 10:30:00,10.125,26.271,13.712,3.220,10.230
168,29-Jun-19 10:45:00,10.125,26.257,13.712,3.320,10.240
169,29-Jun-19 11:00:00,10.125,26.277,13.712,3.380,10.210
170,29-Jun-19 11:15:00,10.125,26.268,13.712,2.400,10.230
171,29-Jun-19 11:30:00,10.125,26.282,13.831,2.030,10.230
172,29-Jun-19 11:45:00,10.125,26.280,13.861,2.000,10.240
173,29-Jun-19 12:00:00,10.063,26.262,13.831,1.940,10.230
174,29-Jun-19 12:15:00,10.125,26.275,13.831,1.740,10.250
175,29-Jun-19 12:30:00,10.125,26.273,13.801,1.720,10.250
176,29-Jun-19 12:45:00,10.063,26.280,13.891,1.720,10.250
177,29-Jun-19 13:00:00,10.063,26.258,13.891,1.730,10.250
178,29-Jun-19 13:15:00,10.125,26.261,13.891,1.710,10.230
179,29-Jun-19 13:30:00,10.125,26.258,13.920,1.720,10.210
180,29-Jun-19 13:45:00,10.063,26.268,13.712,1.720,10.210
181,29-Jun-19 14:00:00,10.063,26.243,13.891,1.710,10.230
182,29-Jun-19 14:15:00,10.063,26.233,13.891,1.720,10.210
183,29-Jun-19 14:30:00,10.063,26.249,13.771,1.820,10.220
184,29-Jun-19 14:45:00,10.063,26.258,13.891,1.860,10.220
185,29-Jun-19 15:00:00,10.063,26.243,13.891,2.030,10.220
186,29-Jun-19 15:15:00,10.063,26.245,13.741,1.740,10.220
187,29-Jun-19 15:30:00,10.063,26.246,13.473,1.880,10.220
188,29-Jun-19 15:45:00,10.063,26.253,13.891,2.040,10.230
189,29-Jun-19 16:00:00,10.063,26.256,13.533,1.900,10.220
190,29-Jun-19 16:15:00,10.063,26.238,13.682,1.870,10.220
191,29-Jun-19 16:30:00,10.063,26.249,13.891,2.790,10.130
192,29-Jun-19 16:45:00,10.063,26.231,13.891,3.760,10.120
193,29-Jun-19 17:00:00,10.063,26.243,13.920,3.770,10.130
194,29-Jun-19 17:15:00,10.063,26.246,13.920,3.640,10.170
195,29-Jun-19 17:30:00,10.063,26.242,13.920,3.050,10.200
196,29-Jun-19 17:45:00,10.063,26.241,13.891,3.590,10.180
197,29-Jun-19 18:00:00,10.125,26.239,13.920,3.870,10.170
198,29-Jun-19 18:15:00,10.063,26.220,13.920,3.940,10.170
199,29-Jun-19 18:30:00,10.063,26.234,13.891,3.390,10.220
200,29-Jun-19 18:45:00,10.125,26.235,13.920,3.100,10.230
201,29-Jun-19 19:00:00,10.063,26.216,13.891,3.510,10.220
202,29-Jun-19 19:15:00,10.063,26.234,13.891,3.110,10.250
203,29-Jun-19 19:30:00,10.063,26.215,13.891,2.900,10.260
204,29-Jun-19 19:45:00,10.063,26.189,13.443,3.020,10.240
205,29-Jun-19 20:00:00,10.063,26.228,13.235,3.290,10.230
206,29-Jun-19 20:15:00,10.125,26.213,13.116,3.300,10.240
207,29-Jun-19 20:30:00,10.063,26.234,13.056,2.940,10.240
208,29-Jun-19 20:45:00,10.063,26.237,12.996,2.370,10.090
209,29-Jun-19 21:00:00,10.125,26.228,12.966,2.360,10.150
210,29-Jun-19 21:15:00,10.063,26.209,12.907,3.260,10.120
211,29-Jun-19 21:30:00,10.063,26.206,12.937,2.530,10.100
212,29-Jun-19 21:45:00,10.063,26.240,12.966,2.320,10.130
213,29-Jun-19 22:00:00,10.063,26.227,12.937,2.850,10.170
214,29-Jun-19 22:15:00,10.063,26.228,12.937,3.190,10.170
215,29-Jun-19 22:30:00,10.125,26.200,12.877,4.010,10.180
216,29-Jun-19 22:45:00,10.125,26.245,12.937,3.290,10.210
217,29-Jun-19 23:00:00,10.125,26.230,12.937,2.280,10.210
218,29-Jun-19 23:15:00,10.125,26.212,12.907,2.330,10.160
219,29-Jun-19 23:30:00,10.125,26.217,12.907,3.060,10.140
220,29-Jun-19 23:45:00,10.063,26.225,12.877,2.940,10.140
221,30-Jun-19 00:00:00,10.125,26.238,12.937,2.900,10.160
222,30-Jun-19 00:15:00,10.063,26.237,12.907,2.760,10.200
223,30-Jun-19 00:30:00,10.125,26.230,12.907,2.440,10.220
224,30-Jun-19 00:45:00,10.125,26.235,12.937,2.470,10.220
225,30-Jun-19 01:00:00,10.125,26.240,12.907,2.240,10.220
226,30-Jun-19 01:15:00,10.063,26.229,12.907,2.300,10.190
227,30-Jun-19 01:30:00,10.063,26.206,12.907,2.930,10.160
228,30-Jun-19 01:45:00,10.063,26.206,12.877,3.070,10.170
229,30-Jun-19 02:00:00,10.063,26.226,12.907,2.280,10.220
230,30-Jun-19 02:15:00,10.063,26.214,12.907,1.710,10.220
231,30-Jun-19 02:30:00,10.063,26.210,12.907,1.850,10.210
232,30-Jun-19 02:45:00,10.063,26.181,12.877,1.920,10.250
233,30-Jun-19 03:00:00,10.063,26.187,12.907,1.710,10.240
234,30-Jun-19 03:15:00,10.063,26.194,12.877,1.710,10.250
235,30-Jun-19 03:30:00,10.063,26.222,12.907,1.880,10.260
236,30-Jun-19 03:45:00,10.063,26.220,12.907,1.770,10.260
237,30-Jun-19 04:00:00,10.063,26.208,12.877,1.890,10.260
238,30-Jun-19 04:15:00,10.063,26.196,12.877,2.060,10.250
239,30-Jun-19 04:30:00,10.063,26.193,12.907,2.190,10.250
240,30-Jun-19 04:45:00,10.063,26.176,12.877,2.750,10.240
241,30-Jun-19 05:00:00,10.063,26.205,12.907,2.770,10.240
242,30-Jun-19 05:15:00,10.125,26.204,12.907,2.350,10.270
243,30-Jun-19 05:30:00,10.125,26.202,12.907,3.430,10.210
244,30-Jun-19 05:45:00,10.063,26.209,12.907,4.300,10.200
245,30-Jun-19 06:00:00,10.125,26.194,12.877,4.330,10.190
246,30-Jun-19 06:15:00,10.063,26.200,12.877,4.410,10.210
247,30-Jun-19 06:30:00,10.125,26.209,12.877,4.170,10.210
248,30-Jun-19 06:45:00,10.063,26.206,12.877,3.060,10.280
249,30-Jun-19 07:00:00,10.125,26.184,12.907,2.440,10.280
250,30-Jun-19 07:15:00,10.125,26.187,12.907,2.870,10.250
251,30-Jun-19 07:30:00,10.125,26.161,12.996,2.250,10.270
252,30-Jun-19 07:45:00,10.125,26.199,13.205,1.880,10.270
253,30-Jun-19 08:00:00,11.375,26.228,13.086,1.690,10.370
254,30-Jun-19 08:15:00,10.188,26.187,13.294,1.700,10.260
255,30-Jun-19 08:30:00,10.125,26.194,13.473,2.220,10.160
256,30-Jun-19 08:45:00,10.125,26.191,13.563,2.400,10.140
257,30-Jun-19 09:00:00,10.125,26.172,13.622,2.290,10.160
258,30-Jun-19 09:15:00,10.125,26.189,13.712,1.970,10.170
259,30-Jun-19 09:30:00,10.125,26.177,13.801,2.080,10.180
260,30-Jun-19 09:45:00,10.125,26.187,13.861,2.060,10.170
261,30-Jun-19 10:00:00,10.125,26.195,13.861,2.390,10.190
262,30-Jun-19 10:15:00,10.125,26.186,13.831,2.320,10.200
263,30-Jun-19 10:30:00,10.125,26.187,13.861,2.180,10.230
264,30-Jun-19 10:45:00,10.125,26.181,13.831,2.100,10.240
265,30-Jun-19 11:00:00,10.063,26.196,13.771,2.120,10.250
266,30-Jun-19 11:15:00,10.125,26.189,13.801,2.210,10.260
267,30-Jun-19 11:30:00,10.125,26.176,13.891,2.260,10.260
268,30-Jun-19 11:45:00,10.125,26.184,13.891,2.140,10.240
269,30-Jun-19 12:00:00,10.125,26.184,13.891,2.350,10.230
270,30-Jun-19 12:15:00,10.063,26.146,13.831,2.640,10.260
271,30-Jun-19 12:30:00,10.063,26.126,13.891,2.120,10.260
272,30-Jun-19 12:45:00,11.500,26.209,13.920,2.190,10.390
273,30-Jun-19 13:00:00,10.188,26.152,13.891,2.150,10.290
274,30-Jun-19 13:15:00,10.125,26.132,13.891,2.270,10.260
275,30-Jun-19 13:30:00,10.125,26.164,13.891,2.170,10.250
276,30-Jun-19 13:45:00,10.125,26.169,13.920,2.490,10.220
277,30-Jun-19 14:00:00,10.125,26.154,13.891,2.770,10.250
278,30-Jun-19 14:15:00,10.125,26.163,13.920,2.310,10.270
279,30-Jun-19 14:30:00,10.125,26.154,13.891,1.870,10.260
280,30-Jun-19 14:45:00,10.125,26.156,13.920,2.080,10.250
281,30-Jun-19 15:00:00,10.125,26.168,13.920,2.180,10.280
282,30-Jun-19 15:15:00,10.125,26.164,13.891,2.070,10.280
283,30-Jun-19 15:30:00,10.125,26.158,13.920,2.200,10.270
284,30-Jun-19 15:45:00,10.125,26.155,13.920,1.860,10.260
285,30-Jun-19 16:00:00,10.125,26.137,13.891,2.670,10.240
286,30-Jun-19 16:15:00,10.125,26.120,13.891,3.200,10.240
287,30-Jun-19 16:30:00,10.063,26.126,13.891,2.410,10.180
288,30-Jun-19 16:45:00,10.125,26.146,13.891,2.280,10.210
289,30-Jun-19 17:00:00,10.063,26.134,13.920,2.120,10.240
290,30-Jun-19 17:15:00,10.125,26.143,13.920,2.080,10.260
291,30-Jun-19 17:30:00,10.125,26.140,13.891,1.910,10.250
292,30-Jun-19 17:45:00,10.125,26.146,13.920,1.870,10.230
293,30-Jun-19 18:00:00,10.125,26.141,13.920,1.880,10.240
294,30-Jun-19 18:15:00,10.125,26.142,13.891,1.710,10.250
295,30-Jun-19 18:30:00,10.125,26.142,13.801,1.700,10.250
296,30-Jun-19 18:45:00,10.063,26.148,13.891,1.710,10.240
297,30-Jun-19 19:00:00,10.125,26.128,13.891,1.710,10.230
298,30-Jun-19 19:15:00,10.063,26.117,13.861,1.710,10.240
299,30-Jun-19 19:30:00,10.063,26.138,13.682,1.840,10.240
300,30-Jun-19 19:45:00,10.125,26.144,13.384,2.080,10.240
301,30-Jun-19 20:00:00,10.063,26.140,13.324,2.030,10.240
302,30-Jun-19 20:15:00,10.063,26.131,13.145,1.730,10.230
303,30-Jun-19 20:30:00,11.313,26.181,12.877,1.690,10.370
304,30-Jun-19 20:45:00,10.125,26.160,12.966,1.920,10.290
305,30-Jun-19 21:00:00,10.125,26.157,12.966,1.980,10.250
306,30-Jun-19 21:15:00,10.125,26.154,12.966,2.490,10.220
307,30-Jun-19 21:30:00,10.125,26.166,12.966,2.160,10.220
308,30-Jun-19 21:45:00,10.125,26.167,12.966,2.510,10.220
309,30-Jun-19 22:00:00,10.125,26.167,12.937,2.450,10.230
310,30-Jun-19 22:15:00,10.063,26.172,12.937,2.000,10.240
311,30-Jun-19 22:30:00,10.125,26.171,12.937,1.960,10.260
312,30-Jun-19 22:45:00,10.063,26.132,12.877,1.780,10.260
313,30-Jun-19 23:00:00,10.063,26.174,12.907,2.020,10.250
314,30-Jun-19 23:15:00,10.125,26.174,12.937,2.320,10.240
315,30-Jun-19 23:30:00,10.063,26.168,12.907,2.470,10.260
316,30-Jun-19 23:45:00,10.063,26.168,12.937,1.760,10.280
317,1-Jul-19 00:00:00,10.063,26.171,12.907,1.710,10.270
318,1-Jul-19 00:15:00,10.063,26.182,12.877,1.710,10.240
319,1-Jul-19 00:30:00,10.063,26.171,12.907,1.710,10.240
320,1-Jul-19 00:45:00,10.063,26.160,12.907,1.700,10.240
321,1-Jul-19 01:00:00,10.063,26.185,12.907,1.700,10.250
322,1-Jul-19 01:15:00,10.063,26.188,12.907,1.710,10.250
323,1-Jul-19 01:30:00,10.063,26.179,12.877,1.770,10.250
324,1-Jul-19 01:45:00,10.063,26.162,12.877,1.750,10.240
325,1-Jul-19 02:00:00,10.063,26.167,12.877,1.710,10.250
326,1-Jul-19 02:15:00,10.063,26.147,12.847,1.690,10.250
327,1-Jul-19 02:30:00,10.063,26.188,12.907,1.700,10.260
328,1-Jul-19 02:45:00,10.063,26.177,12.847,1.810,10.270
329,1-Jul-19 03:00:00,10.063,26.176,12.847,1.940,10.260
