
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:38,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:38,1.000000,0.130000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_8m_20200824,,Exported,"Aqua4Plus 1.9.10"
# Records,  861 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,11.625,26.076,12.668,2.300,11.670,
,Maximum,13.063,26.422,13.980,2.600,11.980,
,Mean,12.038,26.256,13.287,2.433,11.789,
,Variance,0.0850,0.0059,0.2055,0.0020,0.0040,
,Std Deviation,0.2915,0.0765,0.4533,0.0453,0.0633,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1,24-Aug-20 17:10:20,12.063,26.290,13.980,2.370,11.690
2,24-Aug-20 17:25:20,12.250,26.266,13.920,2.400,11.680
3,24-Aug-20 17:40:20,12.250,26.284,13.950,2.420,11.680
4,24-Aug-20 17:55:20,12.313,26.276,13.950,2.450,11.680
5,24-Aug-20 18:10:20,12.188,26.259,13.920,2.440,11.680
6,24-Aug-20 18:25:20,12.250,26.282,13.592,2.400,11.680
7,24-Aug-20 18:40:20,12.313,26.253,13.622,2.470,11.680
8,24-Aug-20 18:55:20,12.250,26.262,13.592,2.490,11.690
9,24-Aug-20 19:10:20,12.250,26.284,13.533,2.480,11.680
10,24-Aug-20 19:25:20,12.313,26.284,13.503,2.480,11.680
11,24-Aug-20 19:40:20,12.250,26.298,13.086,2.430,11.680
12,24-Aug-20 19:55:20,12.250,26.293,12.996,2.360,11.680
13,24-Aug-20 20:10:20,12.250,26.303,12.966,2.310,11.680
14,24-Aug-20 20:25:20,12.250,26.282,12.966,2.380,11.670
15,24-Aug-20 20:40:20,12.250,26.307,12.966,2.330,11.680
16,24-Aug-20 20:55:20,12.250,26.315,12.966,2.320,11.680
17,24-Aug-20 21:10:20,12.250,26.315,12.966,2.340,11.680
18,24-Aug-20 21:25:20,12.250,26.310,12.907,2.390,11.690
19,24-Aug-20 21:40:20,12.250,26.302,12.966,2.420,11.680
20,24-Aug-20 21:55:20,12.250,26.309,12.966,2.450,11.690
21,24-Aug-20 22:10:20,12.250,26.310,12.966,2.410,11.680
22,24-Aug-20 22:25:20,12.250,26.285,12.966,2.400,11.680
23,24-Aug-20 22:40:20,12.188,26.307,12.966,2.430,11.680
24,24-Aug-20 22:55:20,12.250,26.311,12.966,2.380,11.690
25,24-Aug-20 23:10:20,12.188,26.305,12.966,2.390,11.680
26,24-Aug-20 23:25:20,12.250,26.291,12.966,2.420,11.680
27,24-Aug-20 23:40:20,12.188,26.310,12.966,2.410,11.680
28,24-Aug-20 23:55:20,12.188,26.309,12.937,2.410,11.680
29,25-Aug-20 00:10:20,12.250,26.309,12.937,2.420,11.680
30,25-Aug-20 00:25:20,12.250,26.281,12.937,2.410,11.680
31,25-Aug-20 00:40:20,12.250,26.311,12.937,2.420,11.680
32,25-Aug-20 00:55:20,12.250,26.319,12.937,2.410,11.690
33,25-Aug-20 01:10:20,12.250,26.315,12.907,2.410,11.680
34,25-Aug-20 01:25:20,12.250,26.288,12.937,2.390,11.680
35,25-Aug-20 01:40:20,12.250,26.306,12.937,2.410,11.690
36,25-Aug-20 01:55:20,12.250,26.299,12.907,2.410,11.700
37,25-Aug-20 02:10:20,12.250,26.297,12.907,2.430,11.720
38,25-Aug-20 02:25:20,12.250,26.312,12.937,2.460,11.710
39,25-Aug-20 02:40:20,12.250,26.290,12.907,2.440,11.700
40,25-Aug-20 02:55:20,12.250,26.290,12.907,2.420,11.710
41,25-Aug-20 03:10:20,12.250,26.298,12.907,2.440,11.710
42,25-Aug-20 03:25:20,12.250,26.298,12.907,2.440,11.710
43,25-Aug-20 03:40:20,12.250,26.307,12.907,2.450,11.720
44,25-Aug-20 03:55:20,12.250,26.314,12.907,2.430,11.710
45,25-Aug-20 04:10:20,12.250,26.308,12.907,2.460,11.700
46,25-Aug-20 04:25:20,12.250,26.304,12.907,2.420,11.680
47,25-Aug-20 04:40:20,12.250,26.294,12.877,2.480,11.690
48,25-Aug-20 04:55:20,12.250,26.299,12.877,2.510,11.690
49,25-Aug-20 05:10:20,12.250,26.300,12.877,2.520,11.690
50,25-Aug-20 05:25:20,12.250,26.293,12.877,2.490,11.690
51,25-Aug-20 05:40:20,12.250,26.301,12.877,2.430,11.690
52,25-Aug-20 05:55:20,12.250,26.305,12.907,2.400,11.690
53,25-Aug-20 06:10:20,12.250,26.275,12.877,2.440,11.700
54,25-Aug-20 06:25:20,12.250,26.261,12.847,2.430,11.690
55,25-Aug-20 06:40:20,12.250,26.274,12.877,2.460,11.690
56,25-Aug-20 06:55:20,12.250,26.285,12.847,2.460,11.690
57,25-Aug-20 07:10:20,12.250,26.295,12.877,2.410,11.680
58,25-Aug-20 07:25:20,12.188,26.298,12.877,2.450,11.690
59,25-Aug-20 07:40:20,12.250,26.297,12.877,2.460,11.680
60,25-Aug-20 07:55:20,12.000,26.285,12.877,2.430,11.700
61,25-Aug-20 08:10:20,12.188,26.284,12.937,2.440,11.690
62,25-Aug-20 08:25:20,12.188,26.306,13.056,2.390,11.680
63,25-Aug-20 08:40:20,12.188,26.272,13.145,2.370,11.680
64,25-Aug-20 08:55:20,11.938,26.282,13.265,2.380,11.680
65,25-Aug-20 09:10:20,12.188,26.283,13.235,2.350,11.680
66,25-Aug-20 09:25:20,11.625,26.272,13.324,2.340,11.690
67,25-Aug-20 09:40:20,11.688,26.280,13.354,2.410,11.690
68,25-Aug-20 09:55:20,11.625,26.292,13.354,2.470,11.690
69,25-Aug-20 10:10:20,12.188,26.295,13.354,2.430,11.690
70,25-Aug-20 10:25:20,11.625,26.273,13.414,2.410,11.690
71,25-Aug-20 10:40:20,12.188,26.282,13.443,2.390,11.690
72,25-Aug-20 10:55:20,12.188,26.239,13.473,2.410,11.690
73,25-Aug-20 11:10:20,12.250,26.281,13.473,2.390,11.680
74,25-Aug-20 11:25:20,12.250,26.252,13.503,2.430,11.690
75,25-Aug-20 11:40:20,12.250,26.277,13.592,2.460,11.690
76,25-Aug-20 11:55:20,12.250,26.278,13.712,2.450,11.690
77,25-Aug-20 12:10:20,12.250,26.297,13.861,2.430,11.690
78,25-Aug-20 12:25:20,12.313,26.281,13.920,2.450,11.690
79,25-Aug-20 12:40:20,12.313,26.283,13.950,2.450,11.690
80,25-Aug-20 12:55:20,12.313,26.270,13.920,2.450,11.700
81,25-Aug-20 13:10:20,12.313,26.295,13.950,2.470,11.690
82,25-Aug-20 13:25:20,12.313,26.277,13.920,2.460,11.690
83,25-Aug-20 13:40:20,12.313,26.267,13.920,2.430,11.700
84,25-Aug-20 13:55:20,12.250,26.245,13.920,2.420,11.700
85,25-Aug-20 14:10:20,12.313,26.280,13.950,2.370,11.720
86,25-Aug-20 14:25:20,12.313,26.228,13.920,2.350,11.700
87,25-Aug-20 14:40:20,12.313,26.271,13.950,2.410,11.700
88,25-Aug-20 14:55:20,12.250,26.251,13.950,2.460,11.690
89,25-Aug-20 15:10:20,12.313,26.266,13.950,2.450,11.700
90,25-Aug-20 15:25:20,12.250,26.266,13.950,2.440,11.700
91,25-Aug-20 15:40:20,12.313,26.242,13.920,2.420,11.710
92,25-Aug-20 15:55:20,12.313,26.257,13.950,2.400,11.730
93,25-Aug-20 16:10:20,12.313,26.184,13.920,2.400,11.730
94,25-Aug-20 16:25:20,12.313,26.263,13.950,2.400,11.740
95,25-Aug-20 16:40:20,12.313,26.249,13.950,2.400,11.720
96,25-Aug-20 16:55:20,12.313,26.251,13.920,2.410,11.710
97,25-Aug-20 17:10:20,12.313,26.224,13.950,2.480,11.710
98,25-Aug-20 17:25:20,12.313,26.238,13.950,2.490,11.710
99,25-Aug-20 17:40:20,12.313,26.244,13.950,2.470,11.710
100,25-Aug-20 17:55:20,12.250,26.239,13.950,2.510,11.710
101,25-Aug-20 18:10:20,12.313,26.203,13.920,2.460,11.700
102,25-Aug-20 18:25:20,12.313,26.225,13.712,2.510,11.700
103,25-Aug-20 18:40:20,12.313,26.205,13.652,2.480,11.700
104,25-Aug-20 18:55:20,12.313,26.226,13.592,2.470,11.710
105,25-Aug-20 19:10:20,12.313,26.209,13.414,2.490,11.700
106,25-Aug-20 19:25:20,12.250,26.221,13.086,2.470,11.700
107,25-Aug-20 19:40:20,12.250,26.239,12.996,2.470,11.700
108,25-Aug-20 19:55:20,12.250,26.260,12.966,2.460,11.690
109,25-Aug-20 20:10:20,12.250,26.235,12.966,2.420,11.700
110,25-Aug-20 20:25:20,12.250,26.248,12.966,2.380,11.690
111,25-Aug-20 20:40:20,12.250,26.250,12.966,2.320,11.680
112,25-Aug-20 20:55:20,12.250,26.265,12.966,2.350,11.690
113,25-Aug-20 21:10:20,12.250,26.230,12.937,2.330,11.690
114,25-Aug-20 21:25:20,12.250,26.246,12.937,2.350,11.690
115,25-Aug-20 21:40:20,12.250,26.219,12.937,2.340,11.680
116,25-Aug-20 21:55:20,12.250,26.270,12.937,2.360,11.690
117,25-Aug-20 22:10:20,12.250,26.290,12.937,2.360,11.680
118,25-Aug-20 22:25:20,12.250,26.275,12.937,2.360,11.680
119,25-Aug-20 22:40:20,12.250,26.272,12.937,2.370,11.690
120,25-Aug-20 22:55:20,12.250,26.279,12.907,2.340,11.700
121,25-Aug-20 23:10:20,12.250,26.257,12.907,2.370,11.700
122,25-Aug-20 23:25:20,12.250,26.265,12.907,2.310,11.710
123,25-Aug-20 23:40:20,12.250,26.276,12.907,2.300,11.710
124,25-Aug-20 23:55:20,12.250,26.264,12.907,2.320,11.730
125,26-Aug-20 00:10:20,12.250,26.232,12.877,2.370,11.700
126,26-Aug-20 00:25:20,12.250,26.262,12.907,2.430,11.700
127,26-Aug-20 00:40:20,12.250,26.277,12.877,2.380,11.700
128,26-Aug-20 00:55:20,12.250,26.272,12.877,2.390,11.710
129,26-Aug-20 01:10:20,12.250,26.268,12.847,2.380,11.710
130,26-Aug-20 01:25:20,12.250,26.251,12.847,2.420,11.700
131,26-Aug-20 01:40:20,12.250,26.257,12.877,2.420,11.700
132,26-Aug-20 01:55:20,12.250,26.259,12.847,2.460,11.700
133,26-Aug-20 02:10:20,12.250,26.272,12.847,2.440,11.700
134,26-Aug-20 02:25:20,12.250,26.243,12.847,2.430,11.700
135,26-Aug-20 02:40:20,12.250,26.260,12.847,2.420,11.710
136,26-Aug-20 02:55:20,12.313,26.262,12.847,2.390,11.710
137,26-Aug-20 03:10:20,12.250,26.247,12.817,2.390,11.740
138,26-Aug-20 03:25:20,12.250,26.270,12.847,2.370,11.740
139,26-Aug-20 03:40:20,12.250,26.280,12.847,2.370,11.740
140,26-Aug-20 03:55:20,12.250,26.271,12.847,2.410,11.730
141,26-Aug-20 04:10:20,12.250,26.269,12.817,2.440,11.740
142,26-Aug-20 04:25:20,12.250,26.259,12.847,2.460,11.740
143,26-Aug-20 04:40:20,12.250,26.274,12.847,2.440,11.730
144,26-Aug-20 04:55:20,12.250,26.241,12.817,2.430,11.710
145,26-Aug-20 05:10:20,12.250,26.240,12.728,2.430,11.710
146,26-Aug-20 05:25:20,12.250,26.275,12.817,2.440,11.710
147,26-Aug-20 05:40:20,12.250,26.286,12.847,2.440,11.710
148,26-Aug-20 05:55:20,12.250,26.290,12.817,2.430,11.710
149,26-Aug-20 06:10:20,12.250,26.290,12.817,2.450,11.710
150,26-Aug-20 06:25:20,12.250,26.287,12.817,2.440,11.710
151,26-Aug-20 06:40:20,12.250,26.303,12.817,2.450,11.710
152,26-Aug-20 06:55:20,12.250,26.262,12.788,2.430,11.730
153,26-Aug-20 07:10:20,12.250,26.271,12.728,2.460,11.720
154,26-Aug-20 07:25:20,12.250,26.244,12.788,2.390,11.750
155,26-Aug-20 07:40:20,12.250,26.265,12.788,2.390,11.750
156,26-Aug-20 07:55:20,12.250,26.285,12.847,2.430,11.750
157,26-Aug-20 08:10:20,12.250,26.293,12.877,2.420,11.740
158,26-Aug-20 08:25:20,12.250,26.298,12.937,2.440,11.750
159,26-Aug-20 08:40:20,12.250,26.298,13.056,2.450,11.730
160,26-Aug-20 08:55:20,12.313,26.294,13.145,2.450,11.720
161,26-Aug-20 09:10:20,12.250,26.271,13.175,2.490,11.720
162,26-Aug-20 09:25:20,12.250,26.287,13.265,2.510,11.720
163,26-Aug-20 09:40:20,12.250,26.282,13.324,2.500,11.720
164,26-Aug-20 09:55:20,12.250,26.250,13.294,2.500,11.720
165,26-Aug-20 10:10:20,12.313,26.291,13.324,2.500,11.720
166,26-Aug-20 10:25:20,12.313,26.305,13.354,2.460,11.720
167,26-Aug-20 10:40:20,12.313,26.305,13.354,2.470,11.720
168,26-Aug-20 10:55:20,12.313,26.280,13.384,2.430,11.720
169,26-Aug-20 11:10:20,12.250,26.298,13.384,2.400,11.720
170,26-Aug-20 11:25:20,12.313,26.254,13.414,2.430,11.710
171,26-Aug-20 11:40:20,12.313,26.295,13.473,2.440,11.720
172,26-Aug-20 11:55:20,12.313,26.278,13.533,2.430,11.720
173,26-Aug-20 12:10:20,12.313,26.294,13.652,2.400,11.720
174,26-Aug-20 12:25:20,12.313,26.294,13.920,2.380,11.710
175,26-Aug-20 12:40:20,12.313,26.275,13.920,2.390,11.720
176,26-Aug-20 12:55:20,12.313,26.294,13.920,2.420,11.710
177,26-Aug-20 13:10:20,12.313,26.270,13.920,2.430,11.720
178,26-Aug-20 13:25:20,12.313,26.292,13.950,2.350,11.740
179,26-Aug-20 13:40:20,12.313,26.283,13.950,2.350,11.730
180,26-Aug-20 13:55:20,12.313,26.290,13.950,2.370,11.720
181,26-Aug-20 14:10:20,12.313,26.290,13.950,2.450,11.730
182,26-Aug-20 14:25:20,12.313,26.283,13.950,2.440,11.730
183,26-Aug-20 14:40:20,12.313,26.277,13.980,2.420,11.730
184,26-Aug-20 14:55:20,12.313,26.249,13.950,2.350,11.740
185,26-Aug-20 15:10:20,12.313,26.280,13.950,2.380,11.740
186,26-Aug-20 15:25:20,12.313,26.266,13.950,2.410,11.740
187,26-Aug-20 15:40:20,12.313,26.273,13.950,2.440,11.750
188,26-Aug-20 15:55:20,12.313,26.274,13.950,2.440,11.750
189,26-Aug-20 16:10:20,12.313,26.267,13.980,2.420,11.750
190,26-Aug-20 16:25:20,12.313,26.244,13.920,2.420,11.750
191,26-Aug-20 16:40:20,12.313,26.255,13.950,2.470,11.740
192,26-Aug-20 16:55:20,12.313,26.238,13.920,2.470,11.730
193,26-Aug-20 17:10:20,12.313,26.268,13.950,2.470,11.740
194,26-Aug-20 17:25:20,12.313,26.230,13.712,2.450,11.740
195,26-Aug-20 17:40:20,12.313,26.261,13.950,2.470,11.730
196,26-Aug-20 17:55:20,12.313,26.241,13.771,2.460,11.730
197,26-Aug-20 18:10:20,12.313,26.266,13.592,2.420,11.740
198,26-Aug-20 18:25:20,12.313,26.259,13.891,2.420,11.740
199,26-Aug-20 18:40:20,12.313,26.255,13.712,2.500,11.740
200,26-Aug-20 18:55:20,12.313,26.264,13.682,2.480,11.730
201,26-Aug-20 19:10:20,12.313,26.230,13.533,2.450,11.730
202,26-Aug-20 19:25:20,12.313,26.251,13.205,2.450,11.730
203,26-Aug-20 19:40:20,12.313,26.247,12.996,2.470,11.730
204,26-Aug-20 19:55:20,12.250,26.250,12.966,2.530,11.730
205,26-Aug-20 20:10:20,12.313,26.247,12.966,2.510,11.740
206,26-Aug-20 20:25:20,12.250,26.271,12.966,2.510,11.740
207,26-Aug-20 20:40:20,12.250,26.259,12.966,2.460,11.730
208,26-Aug-20 20:55:20,12.250,26.253,12.937,2.420,11.730
209,26-Aug-20 21:10:20,12.250,26.257,12.937,2.380,11.720
210,26-Aug-20 21:25:20,12.250,26.281,12.966,2.370,11.720
211,26-Aug-20 21:40:20,12.250,26.251,12.937,2.360,11.720
212,26-Aug-20 21:55:20,12.250,26.254,12.937,2.360,11.730
213,26-Aug-20 22:10:20,12.250,26.257,12.907,2.380,11.730
214,26-Aug-20 22:25:20,12.313,26.270,12.937,2.380,11.730
215,26-Aug-20 22:40:20,12.250,26.242,12.907,2.360,11.740
216,26-Aug-20 22:55:20,12.313,26.251,12.907,2.370,11.740
217,26-Aug-20 23:10:20,12.250,26.233,12.907,2.370,11.740
218,26-Aug-20 23:25:20,12.250,26.275,12.937,2.450,11.740
219,26-Aug-20 23:40:20,12.313,26.280,12.907,2.480,11.740
220,26-Aug-20 23:55:20,12.313,26.259,12.907,2.450,11.720
221,27-Aug-20 00:10:20,12.250,26.249,12.877,2.390,11.730
222,27-Aug-20 00:25:20,12.250,26.265,12.907,2.410,11.730
223,27-Aug-20 00:40:20,12.250,26.265,12.907,2.430,11.730
224,27-Aug-20 00:55:20,12.313,26.247,12.877,2.440,11.740
225,27-Aug-20 01:10:20,12.313,26.235,12.877,2.420,11.730
226,27-Aug-20 01:25:20,12.313,26.264,12.847,2.410,11.740
227,27-Aug-20 01:40:20,12.250,26.273,12.877,2.440,11.730
228,27-Aug-20 01:55:20,12.313,26.274,12.877,2.470,11.730
229,27-Aug-20 02:10:20,12.313,26.201,12.817,2.420,11.740
230,27-Aug-20 02:25:20,12.313,26.246,12.847,2.460,11.730
231,27-Aug-20 02:40:20,12.313,26.273,12.877,2.440,11.730
232,27-Aug-20 02:55:20,12.313,26.259,12.877,2.480,11.730
233,27-Aug-20 03:10:20,12.313,26.189,12.817,2.420,11.740
234,27-Aug-20 03:25:20,12.313,26.246,12.847,2.430,11.740
235,27-Aug-20 03:40:20,12.313,26.254,12.817,2.470,11.740
236,27-Aug-20 03:55:20,12.313,26.230,12.847,2.450,11.740
237,27-Aug-20 04:10:20,12.313,26.204,12.698,2.420,11.760
238,27-Aug-20 04:25:20,12.313,26.246,12.847,2.380,11.750
239,27-Aug-20 04:40:20,12.313,26.266,12.877,2.390,11.740
240,27-Aug-20 04:55:20,12.313,26.246,12.847,2.410,11.760
241,27-Aug-20 05:10:20,12.313,26.222,12.847,2.480,11.770
242,27-Aug-20 05:25:20,12.313,26.236,12.817,2.400,11.760
243,27-Aug-20 05:40:20,12.313,26.272,12.847,2.430,11.750
244,27-Aug-20 05:55:20,12.313,26.260,12.847,2.440,11.750
245,27-Aug-20 06:10:20,12.313,26.219,12.817,2.420,11.750
246,27-Aug-20 06:25:20,12.313,26.248,12.847,2.430,11.760
247,27-Aug-20 06:40:20,12.313,26.274,12.847,2.420,11.750
248,27-Aug-20 06:55:20,12.313,26.269,12.847,2.400,11.740
249,27-Aug-20 07:10:20,12.313,26.278,12.788,2.440,11.740
250,27-Aug-20 07:25:20,12.313,26.269,12.817,2.500,11.750
251,27-Aug-20 07:40:20,12.250,26.269,12.847,2.530,11.740
252,27-Aug-20 07:55:20,12.313,26.256,12.877,2.550,11.740
253,27-Aug-20 08:10:20,12.313,26.269,12.937,2.540,11.740
254,27-Aug-20 08:25:20,12.313,26.265,13.116,2.550,11.740
255,27-Aug-20 08:40:20,12.313,26.262,13.265,2.550,11.740
256,27-Aug-20 08:55:20,12.313,26.267,13.384,2.530,11.740
257,27-Aug-20 09:10:20,12.313,26.265,13.414,2.510,11.740
258,27-Aug-20 09:25:20,12.313,26.272,13.443,2.470,11.740
259,27-Aug-20 09:40:20,12.313,26.253,13.473,2.420,11.730
260,27-Aug-20 09:55:20,12.313,26.272,13.503,2.390,11.740
261,27-Aug-20 10:10:20,12.313,26.280,13.473,2.350,11.730
262,27-Aug-20 10:25:20,12.313,26.277,13.503,2.350,11.730
263,27-Aug-20 10:40:20,12.313,26.265,13.533,2.400,11.740
264,27-Aug-20 10:55:20,12.313,26.274,13.563,2.400,11.720
265,27-Aug-20 11:10:20,12.313,26.244,13.563,2.400,11.730
266,27-Aug-20 11:25:20,12.313,26.271,13.622,2.380,11.750
267,27-Aug-20 11:40:20,12.313,26.249,13.682,2.390,11.740
268,27-Aug-20 11:55:20,12.313,26.262,13.682,2.420,11.750
269,27-Aug-20 12:10:20,12.313,26.265,13.801,2.430,11.750
270,27-Aug-20 12:25:20,12.313,26.232,13.920,2.450,11.750
271,27-Aug-20 12:40:20,12.313,26.247,13.950,2.430,11.750
272,27-Aug-20 12:55:20,12.375,26.263,13.950,2.410,11.780
273,27-Aug-20 13:10:20,12.313,26.256,13.950,2.420,11.780
274,27-Aug-20 13:25:20,12.375,26.250,13.950,2.370,11.770
275,27-Aug-20 13:40:20,12.313,26.246,13.950,2.400,11.760
276,27-Aug-20 13:55:20,12.313,26.215,13.920,2.380,11.760
277,27-Aug-20 14:10:20,12.250,26.250,13.950,2.430,11.760
278,27-Aug-20 14:25:20,12.313,26.239,13.950,2.440,11.770
279,27-Aug-20 14:40:20,11.938,26.244,13.950,2.450,11.760
280,27-Aug-20 14:55:20,11.813,26.232,13.980,2.440,11.770
281,27-Aug-20 15:10:20,12.000,26.223,13.950,2.440,11.760
282,27-Aug-20 15:25:20,12.313,26.207,13.920,2.450,11.780
283,27-Aug-20 15:40:20,12.313,26.207,13.920,2.430,11.770
284,27-Aug-20 15:55:20,12.375,26.231,13.920,2.420,11.780
285,27-Aug-20 16:10:20,12.375,26.216,13.950,2.420,11.790
286,27-Aug-20 16:25:20,12.375,26.234,13.950,2.430,11.780
287,27-Aug-20 16:40:20,12.375,26.232,13.950,2.460,11.770
288,27-Aug-20 16:55:20,12.375,26.239,13.950,2.430,11.770
289,27-Aug-20 17:10:20,12.313,26.196,13.920,2.430,11.780
290,27-Aug-20 17:25:20,12.375,26.203,13.950,2.430,11.770
291,27-Aug-20 17:40:20,12.313,26.226,13.950,2.470,11.760
292,27-Aug-20 17:55:20,12.313,26.226,13.891,2.500,11.760
293,27-Aug-20 18:10:20,12.375,26.233,13.831,2.510,11.760
294,27-Aug-20 18:25:20,12.313,26.235,13.771,2.520,11.760
295,27-Aug-20 18:40:20,12.313,26.227,13.712,2.510,11.760
296,27-Aug-20 18:55:20,12.313,26.235,13.622,2.480,11.760
297,27-Aug-20 19:10:20,12.313,26.198,13.503,2.500,11.750
298,27-Aug-20 19:25:20,12.313,26.232,13.086,2.530,11.740
299,27-Aug-20 19:40:20,12.313,26.248,12.996,2.510,11.750
300,27-Aug-20 19:55:20,12.313,26.254,12.966,2.500,11.760
301,27-Aug-20 20:10:20,12.313,26.215,12.937,2.450,11.750
302,27-Aug-20 20:25:20,12.313,26.238,12.966,2.490,11.750
303,27-Aug-20 20:40:20,12.250,26.252,12.966,2.530,11.760
304,27-Aug-20 20:55:20,12.313,26.273,12.937,2.500,11.750
305,27-Aug-20 21:10:20,12.313,26.268,12.966,2.470,11.740
306,27-Aug-20 21:25:20,12.313,26.257,12.966,2.470,11.750
307,27-Aug-20 21:40:20,12.313,26.248,12.937,2.410,11.750
308,27-Aug-20 21:55:20,12.313,26.262,12.937,2.400,11.740
309,27-Aug-20 22:10:20,12.313,26.262,12.907,2.400,11.750
310,27-Aug-20 22:25:20,12.313,26.267,12.937,2.350,11.750
311,27-Aug-20 22:40:20,12.313,26.265,12.937,2.330,11.750
312,27-Aug-20 22:55:20,12.313,26.236,12.907,2.390,11.750
313,27-Aug-20 23:10:20,12.313,26.247,12.817,2.460,11.750
314,27-Aug-20 23:25:20,12.313,26.246,12.907,2.450,11.750
315,27-Aug-20 23:40:20,12.313,26.253,12.937,2.390,11.750
316,27-Aug-20 23:55:20,12.313,26.248,12.907,2.370,11.740
317,28-Aug-20 00:10:20,12.250,26.224,12.877,2.360,11.750
318,28-Aug-20 00:25:20,12.125,26.214,12.907,2.330,11.740
319,28-Aug-20 00:40:20,12.250,26.240,12.907,2.370,11.750
320,28-Aug-20 00:55:20,12.313,26.251,12.907,2.400,11.750
321,28-Aug-20 01:10:20,12.250,26.257,12.907,2.400,11.750
322,28-Aug-20 01:25:20,12.313,26.243,12.907,2.400,11.750
323,28-Aug-20 01:40:20,12.313,26.247,12.907,2.400,11.760
324,28-Aug-20 01:55:20,12.313,26.215,12.877,2.410,11.760
325,28-Aug-20 02:10:20,12.313,26.237,12.847,2.380,11.760
326,28-Aug-20 02:25:20,12.313,26.247,12.877,2.380,11.770
327,28-Aug-20 02:40:20,12.313,26.240,12.877,2.370,11.770
328,28-Aug-20 02:55:20,12.313,26.237,12.877,2.420,11.770
329,28-Aug-20 03:10:20,12.313,26.234,12.847,2.450,11.760
330,28-Aug-20 03:25:20,12.313,26.233,12.847,2.450,11.760
331,28-Aug-20 03:40:20,12.313,26.228,12.847,2.480,11.760
332,28-Aug-20 03:55:20,12.313,26.244,12.847,2.470,11.770
333,28-Aug-20 04:10:20,12.313,26.203,12.847,2.450,11.760
334,28-Aug-20 04:25:20,12.313,26.216,12.847,2.450,11.760
335,28-Aug-20 04:40:20,12.313,26.198,12.817,2.440,11.760
336,28-Aug-20 04:55:20,12.313,26.224,12.847,2.430,11.780
337,28-Aug-20 05:10:20,12.313,26.234,12.817,2.410,11.760
338,28-Aug-20 05:25:20,12.313,26.248,12.847,2.450,11.790
339,28-Aug-20 05:40:20,12.313,26.246,12.817,2.480,11.790
340,28-Aug-20 05:55:20,12.313,26.243,12.847,2.470,11.790
341,28-Aug-20 06:10:20,12.313,26.217,12.847,2.450,11.800
342,28-Aug-20 06:25:20,12.313,26.236,12.847,2.450,11.780
343,28-Aug-20 06:40:20,12.313,26.229,12.847,2.420,11.790
344,28-Aug-20 06:55:20,12.313,26.233,12.817,2.430,11.800
345,28-Aug-20 07:10:20,12.313,26.241,12.817,2.440,11.810
346,28-Aug-20 07:25:20,12.313,26.209,12.817,2.460,11.790
347,28-Aug-20 07:40:20,12.313,26.210,12.847,2.450,11.770
348,28-Aug-20 07:55:20,12.313,26.212,12.937,2.480,11.770
349,28-Aug-20 08:10:20,12.313,26.218,13.056,2.470,11.770
350,28-Aug-20 08:25:20,12.313,26.233,13.354,2.450,11.760
351,28-Aug-20 08:40:20,12.313,26.212,13.414,2.410,11.770
352,28-Aug-20 08:55:20,12.313,26.214,13.443,2.450,11.760
353,28-Aug-20 09:10:20,12.313,26.237,13.473,2.500,11.770
354,28-Aug-20 09:25:20,12.313,26.221,13.622,2.540,11.770
355,28-Aug-20 09:40:20,12.375,26.250,13.741,2.550,11.770
356,28-Aug-20 09:55:20,12.313,26.240,13.920,2.510,11.780
357,28-Aug-20 10:10:20,12.313,26.224,13.920,2.450,11.780
358,28-Aug-20 10:25:20,12.313,26.245,13.920,2.420,11.770
359,28-Aug-20 10:40:20,12.375,26.226,13.920,2.370,11.760
