
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20200824,,Exported,"Aqua4Plus 1.9.10"
# Records,  862 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,23.813,-55.091,12.639,4.690,23.440,
,Maximum,29.875,15.487,13.950,15.860,27.020,
,Mean,26.536,1.778,13.211,7.845,25.312,
,Variance,2.2918,742.7857,0.2218,8.5999,0.8816,
,Std Deviation,1.5139,27.2541,0.4710,2.9326,0.9389,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
325,28-Aug-20 02:00:11,27.313,15.350,12.728,5.300,26.340
326,28-Aug-20 02:15:11,27.313,15.355,12.817,5.320,26.310
327,28-Aug-20 02:30:11,27.250,15.348,12.788,5.330,26.290
328,28-Aug-20 02:45:11,27.250,15.330,12.847,5.310,26.260
329,28-Aug-20 03:00:11,27.250,15.340,12.758,5.340,26.240
330,28-Aug-20 03:15:11,27.188,15.341,12.817,5.320,26.200
331,28-Aug-20 03:30:11,27.188,15.351,12.817,5.320,26.180
332,28-Aug-20 03:45:11,27.125,15.344,12.817,5.370,26.150
333,28-Aug-20 04:00:11,27.125,15.342,12.728,5.380,26.130
334,28-Aug-20 04:15:11,27.000,15.340,12.817,5.440,26.100
335,28-Aug-20 04:30:11,27.063,15.355,12.817,5.450,26.070
336,28-Aug-20 04:45:11,27.000,15.342,12.788,5.480,26.030
337,28-Aug-20 05:00:11,26.813,15.355,12.698,5.490,26.000
338,28-Aug-20 05:15:11,26.938,15.344,12.788,5.470,25.980
339,28-Aug-20 05:30:11,26.938,15.341,12.817,5.400,25.950
340,28-Aug-20 05:45:11,26.688,15.350,12.817,5.340,25.930
341,28-Aug-20 06:00:11,26.688,15.353,12.728,5.330,25.910
342,28-Aug-20 06:15:11,26.625,15.363,12.788,5.350,25.890
343,28-Aug-20 06:30:11,26.688,15.341,12.788,5.320,25.860
344,28-Aug-20 06:45:11,26.688,15.358,12.788,5.350,25.830
345,28-Aug-20 07:00:11,26.625,15.362,12.698,5.430,25.790
346,28-Aug-20 07:15:11,26.625,15.357,12.758,5.580,25.770
347,28-Aug-20 07:30:11,26.625,15.351,12.788,5.760,25.750
348,28-Aug-20 07:45:11,26.563,15.347,12.817,5.870,25.720
349,28-Aug-20 08:00:11,26.563,15.356,12.847,6.160,25.700
350,28-Aug-20 08:15:11,26.563,15.329,13.116,6.520,25.690
351,28-Aug-20 08:30:11,26.688,15.306,13.324,6.990,25.680
352,28-Aug-20 08:45:11,26.750,15.292,13.354,7.250,25.670
353,28-Aug-20 09:00:11,26.750,15.311,13.324,7.500,25.670
354,28-Aug-20 09:15:11,26.875,15.307,13.473,7.800,25.680
355,28-Aug-20 09:30:11,26.938,15.292,13.622,8.260,25.700
356,28-Aug-20 09:45:11,27.000,15.296,13.682,8.770,25.720
357,28-Aug-20 10:00:11,26.813,15.312,13.801,9.270,25.750
358,28-Aug-20 10:15:11,26.875,15.320,13.891,9.600,25.780
359,28-Aug-20 10:30:11,26.875,15.328,13.920,9.940,25.870
360,28-Aug-20 10:45:11,27.063,15.298,13.920,10.100,25.920
361,28-Aug-20 11:00:11,27.063,15.323,13.861,10.050,25.970
362,28-Aug-20 11:15:11,27.250,15.277,13.920,10.240,26.020
363,28-Aug-20 11:30:11,27.125,15.270,13.891,11.010,26.060
364,28-Aug-20 11:45:11,27.250,15.301,13.920,11.120,26.030
365,28-Aug-20 12:00:11,27.375,15.294,13.920,11.440,25.930
366,28-Aug-20 12:15:11,27.438,15.277,13.920,11.560,25.920
367,28-Aug-20 12:30:11,27.375,15.309,13.920,11.710,25.900
368,28-Aug-20 12:45:11,27.188,15.278,13.920,11.460,25.850
369,28-Aug-20 13:00:11,27.500,15.285,13.920,11.090,25.840
370,28-Aug-20 13:15:11,27.625,15.282,13.920,11.730,25.860
371,28-Aug-20 13:30:11,27.563,15.282,13.891,12.680,25.850
372,28-Aug-20 13:45:11,27.563,15.261,13.920,13.520,25.900
373,28-Aug-20 14:00:11,27.938,15.268,13.920,13.760,25.890
374,28-Aug-20 14:15:11,28.188,15.248,13.920,14.450,25.980
375,28-Aug-20 14:30:11,28.438,15.280,13.920,14.230,25.960
376,28-Aug-20 14:45:11,27.938,15.301,13.891,14.230,25.940
377,28-Aug-20 15:00:11,28.188,15.239,13.920,14.470,25.980
378,28-Aug-20 15:15:11,28.188,15.259,13.920,13.620,25.990
379,28-Aug-20 15:30:11,28.375,15.241,13.920,13.120,25.980
380,28-Aug-20 15:45:11,27.938,15.267,13.920,13.370,26.050
381,28-Aug-20 16:00:11,27.938,15.258,13.920,14.510,26.020
382,28-Aug-20 16:15:11,28.000,15.271,13.920,13.560,25.930
383,28-Aug-20 16:30:11,27.938,15.278,13.920,12.000,25.900
384,28-Aug-20 16:45:11,28.000,15.255,13.920,12.120,25.910
385,28-Aug-20 17:00:11,28.125,15.249,13.920,11.350,25.860
386,28-Aug-20 17:15:11,28.313,15.230,13.920,10.850,25.760
387,28-Aug-20 17:30:11,28.563,15.249,13.920,9.820,25.770
388,28-Aug-20 17:45:11,28.500,15.252,13.741,8.830,25.820
389,28-Aug-20 18:00:11,28.563,15.239,12.996,8.000,25.810
390,28-Aug-20 18:15:11,28.500,15.197,13.116,7.370,25.800
391,28-Aug-20 18:30:11,28.438,15.230,13.026,6.850,25.790
392,28-Aug-20 18:45:11,28.375,15.203,12.996,6.470,25.800
393,28-Aug-20 19:00:11,28.313,15.251,12.907,6.360,25.830
394,28-Aug-20 19:15:11,28.250,15.215,12.966,6.240,25.870
395,28-Aug-20 19:30:11,28.188,15.270,12.966,6.140,25.840
396,28-Aug-20 19:45:11,28.188,15.266,12.937,6.010,25.830
397,28-Aug-20 20:00:11,28.125,15.241,12.847,5.800,25.850
398,28-Aug-20 20:15:11,28.063,15.223,12.937,5.640,26.010
399,28-Aug-20 20:30:11,28.000,15.254,12.937,5.510,26.030
400,28-Aug-20 20:45:11,28.000,15.222,12.937,5.380,26.090
401,28-Aug-20 21:00:11,27.938,15.223,12.847,5.330,26.070
402,28-Aug-20 21:15:11,27.938,15.223,12.937,5.300,26.090
403,28-Aug-20 21:30:11,27.875,15.250,12.937,5.290,26.110
404,28-Aug-20 21:45:11,27.813,15.281,12.907,5.280,26.130
405,28-Aug-20 22:00:11,27.750,15.272,12.788,5.270,26.150
406,28-Aug-20 22:15:11,27.750,15.230,12.937,5.240,26.160
407,28-Aug-20 22:30:11,27.688,15.252,12.937,5.210,26.150
408,28-Aug-20 22:45:11,27.625,15.222,12.937,5.220,26.160
409,28-Aug-20 23:00:11,27.625,15.210,12.758,5.260,26.170
410,28-Aug-20 23:15:11,27.563,15.211,12.728,5.290,26.150
411,28-Aug-20 23:30:11,27.563,15.234,12.877,5.310,26.210
412,28-Aug-20 23:45:11,27.500,15.219,12.907,5.270,26.240
413,29-Aug-20 00:00:11,27.438,15.241,12.788,5.140,26.290
414,29-Aug-20 00:15:11,27.438,15.223,12.877,5.040,26.310
415,29-Aug-20 00:30:11,27.438,15.176,12.907,4.980,26.290
416,29-Aug-20 00:45:11,27.375,15.304,12.877,4.980,26.230
417,29-Aug-20 01:00:11,27.313,15.278,12.758,5.040,26.300
418,29-Aug-20 01:15:11,27.313,15.253,12.877,5.040,26.380
419,29-Aug-20 01:30:11,27.250,15.215,12.877,5.010,26.320
420,29-Aug-20 01:45:11,27.250,15.254,12.877,4.980,26.340
421,29-Aug-20 02:00:11,27.188,15.238,12.728,4.930,26.330
422,29-Aug-20 02:15:11,27.125,15.236,12.847,5.010,26.350
423,29-Aug-20 02:30:11,27.125,15.230,12.877,4.940,26.410
424,29-Aug-20 02:45:11,27.125,15.182,12.847,4.840,26.400
425,29-Aug-20 03:00:11,27.063,15.234,12.728,4.860,26.360
426,29-Aug-20 03:15:11,27.063,15.259,12.847,4.800,26.280
427,29-Aug-20 03:30:11,27.000,15.252,12.847,4.770,26.250
428,29-Aug-20 03:45:11,27.000,15.260,12.847,4.810,26.200
429,29-Aug-20 04:00:11,27.000,15.257,12.698,4.840,26.240
430,29-Aug-20 04:15:11,27.000,15.224,12.847,4.800,26.260
431,29-Aug-20 04:30:11,26.938,15.271,12.847,4.750,26.400
432,29-Aug-20 04:45:11,26.875,15.229,12.877,4.700,26.420
433,29-Aug-20 05:00:11,26.875,15.196,12.698,4.710,26.440
434,29-Aug-20 05:15:11,26.875,15.157,12.817,4.690,26.350
435,29-Aug-20 05:30:11,26.875,15.220,12.847,4.720,26.230
436,29-Aug-20 05:45:11,26.813,15.207,12.847,4.780,26.220
437,29-Aug-20 06:00:11,26.750,15.238,12.728,4.820,26.080
438,29-Aug-20 06:15:11,26.750,15.214,12.788,4.910,26.010
439,29-Aug-20 06:30:11,27.063,15.164,12.817,4.980,25.970
440,29-Aug-20 06:45:11,27.313,15.165,12.758,5.050,26.080
441,29-Aug-20 07:00:11,27.125,15.183,12.668,5.080,26.160
442,29-Aug-20 07:15:11,27.250,15.207,12.758,5.050,26.200
443,29-Aug-20 07:30:11,27.250,15.216,12.758,5.170,26.200
444,29-Aug-20 07:45:11,27.250,15.205,12.758,5.310,26.190
445,29-Aug-20 08:00:11,27.250,15.175,12.668,5.320,26.180
446,29-Aug-20 08:15:11,26.875,15.186,12.847,5.430,26.140
447,29-Aug-20 08:30:11,26.688,15.173,12.847,5.610,26.100
448,29-Aug-20 08:45:11,26.625,15.171,12.966,5.780,26.050
449,29-Aug-20 09:00:11,26.563,15.185,13.175,6.380,25.960
450,29-Aug-20 09:15:11,26.625,15.181,13.265,7.000,25.800
451,29-Aug-20 09:30:11,26.625,15.182,13.354,7.100,25.710
452,29-Aug-20 09:45:11,26.563,15.196,13.235,6.990,25.630
453,29-Aug-20 10:00:11,26.563,15.160,13.205,6.870,25.580
454,29-Aug-20 10:15:11,26.563,15.139,13.414,7.370,25.580
455,29-Aug-20 10:30:11,26.563,15.180,13.235,7.170,25.550
456,29-Aug-20 10:45:11,26.500,15.178,13.294,7.050,25.550
457,29-Aug-20 11:00:11,26.438,15.197,13.265,7.070,25.550
458,29-Aug-20 11:15:11,26.438,15.213,13.503,7.340,25.560
459,29-Aug-20 11:30:11,26.438,15.192,13.533,7.430,25.570
460,29-Aug-20 11:45:11,26.500,15.178,13.891,8.310,25.560
461,29-Aug-20 12:00:11,26.500,15.198,13.891,9.680,25.550
462,29-Aug-20 12:15:11,26.563,15.205,13.891,11.000,25.520
463,29-Aug-20 12:30:11,26.563,15.168,13.891,12.040,25.480
464,29-Aug-20 12:45:11,26.500,15.180,13.891,11.980,25.500
465,29-Aug-20 13:00:11,26.438,15.160,13.920,11.080,25.460
466,29-Aug-20 13:15:11,26.375,15.191,13.891,12.530,25.550
467,29-Aug-20 13:30:11,26.500,15.161,13.891,12.610,25.630
468,29-Aug-20 13:45:11,26.813,15.174,13.891,13.350,25.550
469,29-Aug-20 14:00:11,27.000,15.179,13.920,13.650,25.790
470,29-Aug-20 14:15:11,27.188,15.178,13.920,14.480,26.090
471,29-Aug-20 14:30:11,27.313,15.068,13.920,14.820,25.910
472,29-Aug-20 14:45:11,27.438,15.111,13.920,13.820,25.980
473,29-Aug-20 15:00:11,27.500,15.147,13.891,14.740,26.070
474,29-Aug-20 15:15:11,27.625,15.233,13.920,14.330,26.200
475,29-Aug-20 15:30:11,27.625,15.234,13.920,13.830,26.320
476,29-Aug-20 15:45:11,27.688,15.243,13.920,12.900,26.350
477,29-Aug-20 16:00:11,27.813,15.227,13.920,13.170,26.520
478,29-Aug-20 16:15:11,28.000,15.212,13.920,13.740,26.420
479,29-Aug-20 16:30:11,28.063,15.212,13.920,13.920,26.630
480,29-Aug-20 16:45:11,28.125,15.211,13.920,13.970,26.630
481,29-Aug-20 17:00:11,28.188,15.196,13.920,13.730,26.560
482,29-Aug-20 17:15:11,28.125,15.174,13.920,13.400,26.300
483,29-Aug-20 17:30:11,28.063,15.145,13.920,13.450,26.290
484,29-Aug-20 17:45:11,28.000,15.152,13.920,13.450,26.280
485,29-Aug-20 18:00:11,27.875,15.147,13.056,10.710,26.240
486,29-Aug-20 18:15:11,27.813,15.178,13.712,9.210,26.230
487,29-Aug-20 18:30:11,27.688,15.215,13.235,8.440,26.320
488,29-Aug-20 18:45:11,27.625,15.161,13.116,8.150,26.260
489,29-Aug-20 19:00:11,27.500,15.165,12.996,8.090,26.170
490,29-Aug-20 19:15:11,27.438,15.199,13.026,8.060,26.090
491,29-Aug-20 19:30:11,27.313,15.218,12.996,7.900,26.100
492,29-Aug-20 19:45:11,27.188,15.246,12.966,7.520,26.220
493,29-Aug-20 20:00:11,27.188,15.202,12.877,7.160,26.180
494,29-Aug-20 20:15:11,27.063,15.213,12.966,6.970,26.260
495,29-Aug-20 20:30:11,27.000,15.150,12.966,6.800,26.260
496,29-Aug-20 20:45:11,26.938,15.195,12.966,6.670,26.290
497,29-Aug-20 21:00:11,26.875,15.176,12.817,6.580,26.410
498,29-Aug-20 21:15:11,26.875,15.254,12.937,6.390,26.420
499,29-Aug-20 21:30:11,26.813,15.227,12.937,6.420,26.380
500,29-Aug-20 21:45:11,26.750,15.215,12.937,6.460,26.340
501,29-Aug-20 22:00:11,26.688,15.228,12.817,6.460,26.310
502,29-Aug-20 22:15:11,26.688,15.204,12.937,6.410,26.290
503,29-Aug-20 22:30:11,26.625,15.209,12.937,6.370,26.260
504,29-Aug-20 22:45:11,26.625,15.260,12.937,6.340,26.230
505,29-Aug-20 23:00:11,26.563,15.277,12.758,6.330,26.220
506,29-Aug-20 23:15:11,26.563,15.266,12.877,6.280,26.190
507,29-Aug-20 23:30:11,26.563,15.271,12.937,6.340,26.170
508,29-Aug-20 23:45:11,26.500,15.285,12.937,6.440,26.150
509,30-Aug-20 00:00:11,26.500,15.268,12.788,6.400,26.150
510,30-Aug-20 00:15:11,26.500,15.273,12.907,6.320,26.140
511,30-Aug-20 00:30:11,26.500,15.268,12.907,6.360,26.120
512,30-Aug-20 00:45:11,26.500,15.276,12.907,6.270,26.100
513,30-Aug-20 01:00:11,26.438,15.281,12.758,6.230,26.090
514,30-Aug-20 01:15:11,26.438,15.275,12.877,6.270,26.060
515,30-Aug-20 01:30:11,26.438,15.281,12.877,6.320,26.050
516,30-Aug-20 01:45:11,26.375,15.278,12.907,6.290,26.020
517,30-Aug-20 02:00:11,26.375,15.276,12.758,6.280,25.980
518,30-Aug-20 02:15:11,26.313,15.274,12.877,6.380,25.950
519,30-Aug-20 02:30:11,26.313,15.267,12.877,6.340,25.930
520,30-Aug-20 02:45:11,26.250,15.253,12.877,6.270,25.900
521,30-Aug-20 03:00:11,26.250,15.212,12.728,6.320,25.860
522,30-Aug-20 03:15:11,26.188,15.245,12.847,6.260,25.820
523,30-Aug-20 03:30:11,26.188,15.254,12.847,6.280,25.790
524,30-Aug-20 03:45:11,26.125,15.230,12.877,6.300,25.770
525,30-Aug-20 04:00:11,26.125,15.155,12.728,6.290,25.730
526,30-Aug-20 04:15:11,26.125,15.242,12.847,6.280,25.700
527,30-Aug-20 04:30:11,26.063,15.210,12.847,6.260,25.680
528,30-Aug-20 04:45:11,26.000,15.220,12.847,6.140,25.640
529,30-Aug-20 05:00:11,26.000,15.221,12.698,6.190,25.600
530,30-Aug-20 05:15:11,26.000,15.244,12.817,6.140,25.580
531,30-Aug-20 05:30:11,25.938,15.207,12.847,6.250,25.550
532,30-Aug-20 05:45:11,25.875,15.212,12.847,6.250,25.500
533,30-Aug-20 06:00:11,25.875,15.242,12.698,6.310,25.470
534,30-Aug-20 06:15:11,25.813,15.210,12.698,6.280,25.440
535,30-Aug-20 06:30:11,25.750,15.220,12.847,6.250,25.410
536,30-Aug-20 06:45:11,25.750,15.244,12.847,6.300,25.370
537,30-Aug-20 07:00:11,25.750,15.238,12.758,6.400,25.340
538,30-Aug-20 07:15:11,25.688,15.285,12.817,6.460,25.330
539,30-Aug-20 07:30:11,25.688,15.287,12.817,6.600,25.290
540,30-Aug-20 07:45:11,25.625,15.257,12.877,6.730,25.260
541,30-Aug-20 08:00:11,25.625,15.262,12.847,6.850,25.240
542,30-Aug-20 08:15:11,25.625,15.250,13.026,7.170,25.230
543,30-Aug-20 08:30:11,25.625,15.251,13.205,7.470,25.220
544,30-Aug-20 08:45:11,25.625,15.230,13.414,8.030,25.220
545,30-Aug-20 09:00:11,25.688,15.236,13.354,8.440,25.220
546,30-Aug-20 09:15:11,25.688,15.266,13.354,8.090,25.210
547,30-Aug-20 09:30:11,25.625,15.265,13.443,8.000,25.200
548,30-Aug-20 09:45:11,25.625,15.290,13.652,8.730,25.200
549,30-Aug-20 10:00:11,25.938,15.283,13.771,9.600,25.200
550,30-Aug-20 10:15:11,25.750,15.287,13.920,10.530,25.210
551,30-Aug-20 10:30:11,25.750,15.227,13.920,10.520,25.220
552,30-Aug-20 10:45:11,25.750,15.258,13.920,10.860,25.230
553,30-Aug-20 11:00:11,25.750,15.297,13.861,10.930,25.230
554,30-Aug-20 11:15:11,25.813,15.213,13.920,10.670,25.240
555,30-Aug-20 11:30:11,25.938,15.309,13.891,10.520,25.270
556,30-Aug-20 11:45:11,26.000,15.287,13.920,10.900,25.300
557,30-Aug-20 12:00:11,26.188,15.301,13.682,11.590,25.340
558,30-Aug-20 12:15:11,26.313,15.274,13.891,12.080,25.440
559,30-Aug-20 12:30:11,26.500,15.324,13.920,12.900,25.480
560,30-Aug-20 12:45:11,26.625,15.323,13.920,13.180,25.530
561,30-Aug-20 13:00:11,26.813,15.318,13.920,13.480,25.500
562,30-Aug-20 13:15:11,26.875,15.335,13.950,13.370,25.480
563,30-Aug-20 13:30:11,27.000,15.320,13.920,14.550,25.510
564,30-Aug-20 13:45:11,27.125,15.325,13.920,14.740,25.590
565,30-Aug-20 14:00:11,27.188,15.322,13.920,15.030,25.630
566,30-Aug-20 14:15:11,27.250,15.326,13.950,14.610,25.690
567,30-Aug-20 14:30:11,27.438,15.324,13.920,15.560,25.750
568,30-Aug-20 14:45:11,27.750,15.320,13.920,15.590,25.750
569,30-Aug-20 15:00:11,27.938,15.333,13.920,14.770,25.790
570,30-Aug-20 15:15:11,27.938,15.327,13.891,14.790,26.000
571,30-Aug-20 15:30:11,28.000,15.322,13.920,14.770,26.120
572,30-Aug-20 15:45:11,28.063,15.328,13.920,14.210,26.020
573,30-Aug-20 16:00:11,28.125,15.229,13.920,14.200,25.990
574,30-Aug-20 16:15:11,28.188,15.252,13.891,13.920,26.010
575,30-Aug-20 16:30:11,28.313,15.219,13.891,13.740,26.070
576,30-Aug-20 16:45:11,28.313,15.225,13.920,13.380,26.330
577,30-Aug-20 17:00:11,28.438,15.219,13.920,13.500,26.240
578,30-Aug-20 17:15:11,28.563,15.219,13.920,13.630,26.290
579,30-Aug-20 17:30:11,28.625,15.210,13.920,13.590,26.300
580,30-Aug-20 17:45:11,28.625,15.234,13.920,13.180,26.260
581,30-Aug-20 18:00:11,28.500,15.196,13.086,10.700,26.200
582,30-Aug-20 18:15:11,28.313,15.203,13.771,9.240,26.150
583,30-Aug-20 18:30:11,28.188,15.226,13.443,8.430,26.060
584,30-Aug-20 18:45:11,28.063,15.223,13.741,8.110,25.940
585,30-Aug-20 19:00:11,28.000,15.224,13.056,7.950,25.970
586,30-Aug-20 19:15:11,27.875,15.237,13.145,7.730,25.940
587,30-Aug-20 19:30:11,27.813,15.245,13.026,7.370,25.880
588,30-Aug-20 19:45:11,27.750,15.240,12.966,6.940,25.800
589,30-Aug-20 20:00:11,27.688,15.243,12.877,6.590,25.770
590,30-Aug-20 20:15:11,27.688,15.254,12.966,6.470,25.850
591,30-Aug-20 20:30:11,27.563,15.246,12.937,6.270,25.740
592,30-Aug-20 20:45:11,27.563,15.237,12.966,6.160,25.670
593,30-Aug-20 21:00:11,27.500,15.239,12.817,6.150,25.690
594,30-Aug-20 21:15:11,27.438,15.255,12.937,6.140,25.670
595,30-Aug-20 21:30:11,27.313,15.254,12.937,6.120,25.670
596,30-Aug-20 21:45:11,27.250,15.242,12.937,6.110,25.610
597,30-Aug-20 22:00:11,27.188,15.259,12.758,6.150,25.640
598,30-Aug-20 22:15:11,27.125,15.262,12.907,6.240,25.610
599,30-Aug-20 22:30:11,27.063,15.240,12.937,6.200,25.600
600,30-Aug-20 22:45:11,27.000,15.254,12.907,6.200,25.600
601,30-Aug-20 23:00:11,26.938,15.261,12.758,6.220,25.600
602,30-Aug-20 23:15:11,26.875,15.267,12.907,6.180,25.610
603,30-Aug-20 23:30:11,26.813,15.270,12.907,6.270,25.610
604,30-Aug-20 23:45:11,26.688,15.251,12.907,6.270,25.620
605,31-Aug-20 00:00:11,26.625,15.248,12.788,6.350,25.720
606,31-Aug-20 00:15:11,26.625,15.283,12.877,6.330,25.790
607,31-Aug-20 00:30:11,26.563,15.258,12.877,6.280,25.780
608,31-Aug-20 00:45:11,26.500,15.273,12.877,6.290,25.900
609,31-Aug-20 01:00:11,26.438,15.267,12.758,6.210,25.850
610,31-Aug-20 01:15:11,26.375,15.258,12.847,6.240,25.790
611,31-Aug-20 01:30:11,26.313,15.265,12.877,6.200,25.750
612,31-Aug-20 01:45:11,26.313,15.261,12.907,6.230,25.740
613,31-Aug-20 02:00:11,26.250,15.234,12.758,6.240,25.830
614,31-Aug-20 02:15:11,26.250,15.253,12.877,6.210,25.810
615,31-Aug-20 02:30:11,26.188,15.287,12.877,6.140,25.770
616,31-Aug-20 02:45:11,26.188,15.258,12.877,6.120,25.750
617,31-Aug-20 03:00:11,26.125,15.268,12.698,6.210,25.730
618,31-Aug-20 03:15:11,26.125,15.255,12.847,6.180,25.700
619,31-Aug-20 03:30:11,26.063,15.292,12.847,6.190,25.660
620,31-Aug-20 03:45:11,26.063,15.210,12.877,6.220,25.640
621,31-Aug-20 04:00:11,26.000,15.274,12.698,6.160,25.600
622,31-Aug-20 04:15:11,25.938,15.226,12.847,6.180,25.570
623,31-Aug-20 04:30:11,25.938,15.215,12.847,6.170,25.550
624,31-Aug-20 04:45:11,25.875,15.249,12.847,6.260,25.520
625,31-Aug-20 05:00:11,25.875,15.259,12.728,6.220,25.510
626,31-Aug-20 05:15:11,25.813,15.263,12.847,6.190,25.480
627,31-Aug-20 05:30:11,25.813,15.265,12.847,6.170,25.450
628,31-Aug-20 05:45:11,25.813,15.260,12.817,6.100,25.430
629,31-Aug-20 06:00:11,25.813,15.278,12.728,6.120,25.410
630,31-Aug-20 06:15:11,25.750,15.255,12.847,6.080,25.390
631,31-Aug-20 06:30:11,25.750,15.268,12.847,6.120,25.370
632,31-Aug-20 06:45:11,25.750,15.258,12.847,6.130,25.340
633,31-Aug-20 07:00:11,25.688,15.306,12.668,6.200,25.330
634,31-Aug-20 07:15:11,25.688,15.287,12.788,6.140,25.310
635,31-Aug-20 07:30:11,25.625,15.313,12.788,6.260,25.270
636,31-Aug-20 07:45:11,25.563,15.298,12.788,6.350,25.220
637,31-Aug-20 08:00:11,25.563,15.331,12.698,6.610,25.200
638,31-Aug-20 08:15:11,25.563,15.318,12.847,6.750,25.180
639,31-Aug-20 08:30:11,25.563,15.285,13.086,7.160,25.160
640,31-Aug-20 08:45:11,25.563,15.305,13.235,7.410,25.140
641,31-Aug-20 09:00:11,25.563,15.291,13.145,7.610,25.140
642,31-Aug-20 09:15:11,25.563,15.300,13.324,7.670,25.120
643,31-Aug-20 09:30:11,25.563,15.286,13.384,7.810,25.110
644,31-Aug-20 09:45:11,25.563,15.299,13.384,7.810,25.100
645,31-Aug-20 10:00:11,25.500,15.306,13.175,7.460,25.090
646,31-Aug-20 10:15:11,25.500,15.261,13.354,7.640,25.080
647,31-Aug-20 10:30:11,25.500,15.274,13.324,7.570,25.080
648,31-Aug-20 10:45:11,25.500,15.285,13.205,7.360,25.040
649,31-Aug-20 11:00:11,25.438,15.300,12.996,7.160,25.020
650,31-Aug-20 11:15:11,25.313,15.281,12.907,6.910,24.950
651,31-Aug-20 11:30:11,25.313,15.337,13.265,7.430,24.920
652,31-Aug-20 11:45:11,25.313,15.305,13.652,8.310,24.900
653,31-Aug-20 12:00:11,25.375,15.305,13.354,8.460,24.890
654,31-Aug-20 12:15:11,25.313,15.311,13.175,7.530,24.860
655,31-Aug-20 12:30:11,25.250,15.305,13.175,7.310,24.840
656,31-Aug-20 12:45:11,25.250,15.327,13.235,7.310,24.810
657,31-Aug-20 13:00:11,25.250,15.356,13.741,8.480,24.790
658,31-Aug-20 13:15:11,25.250,15.357,13.503,8.260,24.780
659,31-Aug-20 13:30:11,25.188,15.351,13.235,7.440,24.750
660,31-Aug-20 13:45:11,25.125,15.330,13.175,7.130,24.710
661,31-Aug-20 14:00:11,25.063,15.360,13.622,7.680,24.650
662,31-Aug-20 14:15:11,25.125,15.398,13.891,9.620,24.660
663,31-Aug-20 14:30:11,25.188,15.385,13.920,9.480,24.660
664,31-Aug-20 14:45:11,25.125,15.365,13.891,8.610,24.650
665,31-Aug-20 15:00:11,25.125,15.377,13.533,8.000,24.640
666,31-Aug-20 15:15:11,25.063,15.386,13.920,7.890,24.620
667,31-Aug-20 15:30:11,25.125,15.375,13.920,9.080,24.620
668,31-Aug-20 15:45:11,25.125,15.379,13.861,9.050,24.620
669,31-Aug-20 16:00:11,25.125,15.353,13.920,9.530,24.620
670,31-Aug-20 16:15:11,25.188,15.478,13.920,10.780,24.640
671,31-Aug-20 16:30:11,25.188,15.413,13.891,9.970,24.650
672,31-Aug-20 16:45:11,25.125,15.483,13.891,9.510,24.650
673,31-Aug-20 17:00:11,25.125,15.486,13.265,9.010,24.650
674,31-Aug-20 17:15:11,25.063,15.474,13.891,8.340,24.640
675,31-Aug-20 17:30:11,25.125,15.479,13.950,8.760,24.640
676,31-Aug-20 17:45:11,25.063,15.479,13.861,8.500,24.630
677,31-Aug-20 18:00:11,25.125,15.484,13.384,8.430,24.620
678,31-Aug-20 18:15:11,25.063,15.464,13.592,8.630,24.620
679,31-Aug-20 18:30:11,25.063,15.440,13.920,8.370,24.620
680,31-Aug-20 18:45:11,25.063,15.443,13.801,8.140,24.610
681,31-Aug-20 19:00:11,25.063,15.439,13.116,7.890,24.600
682,31-Aug-20 19:15:11,25.000,15.436,13.056,7.410,24.590
683,31-Aug-20 19:30:11,25.000,15.462,12.996,7.130,24.570
