
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),19-Feb-18 12:42,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),19-Feb-18 12:42,1.000000,0.560000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/File information
Sensor SN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_DO_1m_20190627,,Exported,"Aqua4Plus 1.9.10"
# Records,  8153 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,21.875,-53.608,12.579,4.930,21.480,
,Maximum,32.625,14.899,13.950,16.480,29.960,
,Mean,26.997,10.268,13.296,9.241,26.061,
,Variance,3.2314,98.2607,0.2375,7.6246,2.2542,
,Std Deviation,1.7976,9.9127,0.4874,2.7613,1.5014,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1,27-Jun-19 17:00:00,27.625,6.682,13.831,14.290,25.260
2,27-Jun-19 17:15:00,27.563,6.609,13.861,14.200,25.310
3,27-Jun-19 17:30:00,27.688,6.653,13.831,14.210,25.280
4,27-Jun-19 17:45:00,27.688,6.538,13.861,14.210,25.430
5,27-Jun-19 18:00:00,27.938,6.306,13.831,14.070,25.390
6,27-Jun-19 18:15:00,28.125,6.345,13.861,14.030,25.530
7,27-Jun-19 18:30:00,27.938,6.595,13.861,13.840,25.920
8,27-Jun-19 18:45:00,27.813,6.630,13.861,13.950,25.890
9,27-Jun-19 19:00:00,27.750,6.513,13.831,13.410,26.050
10,27-Jun-19 19:15:00,27.750,6.428,13.831,12.210,26.250
11,27-Jun-19 19:30:00,28.000,5.462,13.831,10.980,26.560
12,27-Jun-19 19:45:00,28.000,4.592,13.324,9.420,26.930
13,27-Jun-19 20:00:00,27.938,4.438,13.175,8.480,27.150
14,27-Jun-19 20:15:00,27.813,4.203,13.026,8.010,27.280
15,27-Jun-19 20:30:00,27.750,4.760,12.907,7.530,27.360
16,27-Jun-19 20:45:00,27.688,4.730,12.937,7.250,27.230
17,27-Jun-19 21:00:00,27.688,4.637,12.877,7.060,27.290
18,27-Jun-19 21:15:00,27.625,4.742,12.877,6.930,27.250
19,27-Jun-19 21:30:00,27.500,4.743,12.847,6.710,27.190
20,27-Jun-19 21:45:00,27.500,4.802,12.877,6.590,27.140
21,27-Jun-19 22:00:00,27.438,4.909,12.877,6.740,27.070
22,27-Jun-19 22:15:00,27.375,5.064,12.847,6.690,27.050
23,27-Jun-19 22:30:00,27.313,5.061,12.847,6.540,27.020
24,27-Jun-19 22:45:00,27.313,4.812,12.847,6.830,26.990
25,27-Jun-19 23:00:00,27.250,5.060,12.847,6.700,26.950
26,27-Jun-19 23:15:00,27.250,5.213,12.817,6.700,26.920
27,27-Jun-19 23:30:00,27.188,5.160,12.847,6.840,26.890
28,27-Jun-19 23:45:00,27.188,5.233,12.847,6.470,26.860
29,28-Jun-19 00:00:00,27.125,5.276,12.847,6.380,26.770
30,28-Jun-19 00:15:00,27.125,4.995,12.817,6.710,26.730
31,28-Jun-19 00:30:00,27.063,4.906,12.817,6.740,26.680
32,28-Jun-19 00:45:00,27.000,5.179,12.817,6.710,26.640
33,28-Jun-19 01:00:00,26.938,5.158,12.817,6.800,26.590
34,28-Jun-19 01:15:00,26.813,5.569,12.817,7.100,26.540
35,28-Jun-19 01:30:00,26.813,5.395,12.817,7.050,26.500
36,28-Jun-19 01:45:00,26.750,5.273,12.817,7.080,26.450
37,28-Jun-19 02:00:00,26.688,5.552,12.817,7.130,26.390
38,28-Jun-19 02:15:00,26.688,5.332,12.817,7.120,26.360
39,28-Jun-19 02:30:00,26.625,5.285,12.788,6.980,26.320
40,28-Jun-19 02:45:00,26.563,5.440,12.817,7.020,26.260
41,28-Jun-19 03:00:00,26.563,5.370,12.817,6.980,26.230
42,28-Jun-19 03:15:00,26.500,5.576,12.817,6.930,26.190
43,28-Jun-19 03:30:00,26.500,5.732,12.788,6.920,26.150
44,28-Jun-19 03:45:00,26.438,5.591,12.788,6.900,26.120
45,28-Jun-19 04:00:00,26.375,5.518,12.817,6.930,26.060
46,28-Jun-19 04:15:00,26.313,5.644,12.788,6.930,26.030
47,28-Jun-19 04:30:00,26.313,5.442,12.788,7.020,26.020
48,28-Jun-19 04:45:00,26.250,5.553,12.788,7.120,25.960
49,28-Jun-19 05:00:00,26.188,5.473,12.758,7.170,25.900
50,28-Jun-19 05:15:00,26.188,6.048,12.788,7.100,25.880
51,28-Jun-19 05:30:00,26.188,5.556,12.758,7.150,25.840
52,28-Jun-19 05:45:00,26.063,5.806,12.758,7.120,25.820
53,28-Jun-19 06:00:00,26.063,5.649,12.758,6.960,25.790
54,28-Jun-19 06:15:00,26.063,5.759,12.728,7.260,25.750
55,28-Jun-19 06:30:00,26.000,5.831,12.728,7.530,25.700
56,28-Jun-19 06:45:00,26.000,5.780,12.728,7.620,25.680
57,28-Jun-19 07:00:00,26.000,5.956,12.758,7.610,25.630
58,28-Jun-19 07:15:00,25.938,5.917,12.788,7.690,25.600
59,28-Jun-19 07:30:00,25.938,5.922,12.877,7.780,25.590
60,28-Jun-19 07:45:00,25.938,5.912,13.026,7.810,25.590
61,28-Jun-19 08:00:00,25.938,5.578,13.205,7.920,25.570
62,28-Jun-19 08:15:00,26.063,5.695,13.324,8.390,25.540
63,28-Jun-19 08:30:00,26.250,5.385,13.384,8.760,25.600
64,28-Jun-19 08:45:00,26.375,5.512,13.414,9.010,25.660
65,28-Jun-19 09:00:00,26.500,5.637,13.473,9.220,25.690
66,28-Jun-19 09:15:00,26.625,5.519,13.473,9.220,25.680
67,28-Jun-19 09:30:00,26.688,5.603,13.533,9.150,25.690
68,28-Jun-19 09:45:00,26.563,5.755,13.622,9.150,25.700
69,28-Jun-19 10:00:00,26.500,5.779,13.712,9.080,25.760
70,28-Jun-19 10:15:00,26.563,5.322,13.771,8.990,25.760
71,28-Jun-19 10:30:00,26.688,5.631,13.712,8.980,25.770
72,28-Jun-19 10:45:00,26.813,5.708,13.652,9.110,25.820
73,28-Jun-19 11:00:00,26.938,5.350,13.563,9.200,25.830
74,28-Jun-19 11:15:00,27.063,5.653,13.533,9.330,25.910
75,28-Jun-19 11:30:00,27.188,5.968,13.533,9.630,26.310
76,28-Jun-19 11:45:00,27.313,4.891,13.533,10.040,26.320
77,28-Jun-19 12:00:00,27.625,5.122,13.622,10.440,26.760
78,28-Jun-19 12:15:00,27.813,4.180,13.652,11.550,26.210
79,28-Jun-19 12:30:00,27.938,3.917,13.771,12.090,26.030
80,28-Jun-19 12:45:00,27.875,4.123,13.771,12.710,26.160
81,28-Jun-19 13:00:00,27.875,4.446,13.831,11.990,26.550
82,28-Jun-19 13:15:00,28.000,4.296,13.831,13.190,26.870
83,28-Jun-19 13:30:00,28.375,3.833,13.592,11.620,26.440
84,28-Jun-19 13:45:00,29.188,3.794,13.443,9.900,26.510
85,28-Jun-19 14:00:00,29.938,3.951,13.443,9.300,26.580
86,28-Jun-19 14:15:00,30.000,4.104,13.533,9.480,26.560
87,28-Jun-19 14:30:00,30.000,4.147,13.682,10.240,26.570
88,28-Jun-19 14:45:00,30.000,4.395,13.831,12.450,26.640
89,28-Jun-19 15:00:00,30.063,3.917,13.831,13.710,26.710
90,28-Jun-19 15:15:00,30.313,3.611,13.801,14.000,26.710
91,28-Jun-19 15:30:00,30.625,3.899,13.831,13.780,26.550
92,28-Jun-19 15:45:00,30.750,3.663,13.831,14.020,26.390
93,28-Jun-19 16:00:00,30.750,4.083,13.831,13.940,26.450
94,28-Jun-19 16:15:00,30.750,3.961,13.831,14.090,26.560
95,28-Jun-19 16:30:00,30.625,4.515,13.801,13.920,26.500
96,28-Jun-19 16:45:00,30.375,4.460,13.771,13.360,26.250
97,28-Jun-19 17:00:00,30.063,3.207,13.712,12.060,26.200
98,28-Jun-19 17:15:00,29.750,3.508,13.682,11.590,26.200
99,28-Jun-19 17:30:00,29.688,3.328,13.652,11.210,26.120
100,28-Jun-19 17:45:00,29.625,2.932,13.682,11.350,26.030
101,28-Jun-19 18:00:00,29.688,3.670,13.831,12.760,26.120
102,28-Jun-19 18:15:00,30.125,3.429,13.831,13.970,26.100
103,28-Jun-19 18:30:00,30.313,3.185,13.801,14.200,25.970
104,28-Jun-19 18:45:00,30.188,3.178,13.831,14.420,25.740
105,28-Jun-19 19:00:00,30.188,2.749,13.831,14.120,25.590
106,28-Jun-19 19:15:00,30.125,2.455,13.175,11.020,25.590
107,28-Jun-19 19:30:00,30.063,2.584,13.056,10.650,25.670
108,28-Jun-19 19:45:00,30.063,2.420,13.354,10.210,25.760
109,28-Jun-19 20:00:00,29.813,3.188,12.847,9.520,25.860
110,28-Jun-19 20:15:00,29.563,3.498,12.728,9.100,26.050
111,28-Jun-19 20:30:00,29.375,3.179,12.698,8.260,27.220
112,28-Jun-19 20:45:00,29.250,3.202,12.698,7.960,27.250
113,28-Jun-19 21:00:00,29.188,3.235,12.698,7.470,27.250
114,28-Jun-19 21:15:00,29.125,3.558,12.698,7.160,27.190
115,28-Jun-19 21:30:00,29.063,3.760,12.668,7.260,27.150
116,28-Jun-19 21:45:00,29.000,3.976,12.668,7.110,27.140
117,28-Jun-19 22:00:00,28.938,3.930,12.668,6.900,27.130
118,28-Jun-19 22:15:00,28.938,4.036,12.639,6.660,27.100
119,28-Jun-19 22:30:00,28.875,4.089,12.639,6.630,27.070
120,28-Jun-19 22:45:00,28.875,4.163,12.609,6.570,27.030
121,28-Jun-19 23:00:00,28.813,4.078,12.609,6.560,27.000
122,28-Jun-19 23:15:00,28.750,4.026,12.639,6.620,26.960
123,28-Jun-19 23:30:00,28.750,4.402,12.609,6.670,26.910
124,28-Jun-19 23:45:00,28.750,4.097,12.639,7.140,26.860
125,29-Jun-19 00:00:00,28.625,4.099,12.639,7.050,26.830
126,29-Jun-19 00:15:00,28.625,4.297,12.609,6.950,26.790
127,29-Jun-19 00:30:00,28.563,4.273,12.609,6.900,26.750
128,29-Jun-19 00:45:00,28.500,4.053,12.639,6.800,26.700
129,29-Jun-19 01:00:00,28.438,3.999,12.639,6.750,26.670
130,29-Jun-19 01:15:00,27.375,4.158,12.698,6.760,26.620
131,29-Jun-19 01:30:00,27.063,4.373,12.728,6.910,26.580
132,29-Jun-19 01:45:00,26.875,4.367,12.728,6.920,26.540
133,29-Jun-19 02:00:00,26.875,4.503,12.758,6.890,26.510
134,29-Jun-19 02:15:00,26.750,4.085,12.698,6.910,26.470
135,29-Jun-19 02:30:00,26.750,3.749,12.728,6.900,26.420
136,29-Jun-19 02:45:00,26.750,4.333,12.728,7.260,26.380
137,29-Jun-19 03:00:00,26.688,4.568,12.698,7.380,26.330
138,29-Jun-19 03:15:00,26.688,4.558,12.698,7.230,26.300
139,29-Jun-19 03:30:00,26.625,4.592,12.728,7.270,26.250
140,29-Jun-19 03:45:00,26.563,4.598,12.728,7.260,26.190
141,29-Jun-19 04:00:00,26.625,4.457,12.728,7.270,26.140
142,29-Jun-19 04:15:00,26.500,4.542,12.698,7.490,26.110
143,29-Jun-19 04:30:00,26.375,4.589,12.698,7.590,26.070
144,29-Jun-19 04:45:00,26.375,4.549,12.698,7.710,26.040
145,29-Jun-19 05:00:00,26.438,4.719,12.728,7.650,26.000
146,29-Jun-19 05:15:00,26.375,4.567,12.728,7.800,25.960
147,29-Jun-19 05:30:00,26.313,4.745,12.698,7.860,25.890
148,29-Jun-19 05:45:00,26.375,5.063,12.728,7.730,25.860
149,29-Jun-19 06:00:00,26.375,4.484,12.698,7.630,25.830
150,29-Jun-19 06:15:00,26.250,4.715,12.728,7.750,25.800
151,29-Jun-19 06:30:00,26.188,3.735,12.728,7.820,25.760
152,29-Jun-19 06:45:00,26.188,4.031,12.639,7.980,25.720
153,29-Jun-19 07:00:00,26.188,4.225,12.788,8.200,25.690
154,29-Jun-19 07:15:00,26.188,4.556,12.728,8.260,25.690
155,29-Jun-19 07:30:00,26.375,4.186,12.788,8.150,25.690
156,29-Jun-19 07:45:00,26.250,4.423,12.877,8.420,25.660
157,29-Jun-19 08:00:00,26.250,4.148,13.145,8.750,25.650
158,29-Jun-19 08:15:00,26.188,4.150,13.294,9.000,25.650
159,29-Jun-19 08:30:00,26.125,4.497,13.384,9.220,25.650
160,29-Jun-19 08:45:00,26.375,4.312,13.443,9.550,25.630
161,29-Jun-19 09:00:00,26.375,4.332,13.384,9.580,25.630
162,29-Jun-19 09:15:00,26.375,4.234,13.533,9.830,25.630
163,29-Jun-19 09:30:00,26.313,4.362,13.652,9.930,25.670
164,29-Jun-19 09:45:00,26.438,4.194,13.682,9.970,25.700
165,29-Jun-19 10:00:00,26.500,4.437,13.741,9.920,25.700
166,29-Jun-19 10:15:00,26.500,4.141,13.622,9.400,25.780
167,29-Jun-19 10:30:00,26.563,4.278,13.622,9.440,25.870
168,29-Jun-19 10:45:00,26.563,2.621,13.563,9.360,25.900
169,29-Jun-19 11:00:00,26.688,5.810,13.622,9.350,26.000
170,29-Jun-19 11:15:00,26.750,6.096,13.652,9.480,26.120
171,29-Jun-19 11:30:00,27.125,6.173,13.771,9.900,26.160
172,29-Jun-19 11:45:00,27.125,4.576,13.801,10.160,26.280
173,29-Jun-19 12:00:00,27.063,4.240,13.741,10.520,26.530
174,29-Jun-19 12:15:00,27.500,4.856,13.741,10.590,26.780
175,29-Jun-19 12:30:00,27.500,3.953,13.741,11.170,26.910
176,29-Jun-19 12:45:00,27.688,4.444,13.771,11.670,27.090
177,29-Jun-19 13:00:00,27.750,4.726,13.831,12.870,27.260
178,29-Jun-19 13:15:00,27.938,4.485,13.801,13.090,27.290
179,29-Jun-19 13:30:00,28.250,2.739,13.801,13.190,27.250
180,29-Jun-19 13:45:00,28.625,2.686,13.652,12.360,26.650
181,29-Jun-19 14:00:00,28.688,3.261,13.801,11.110,26.450
182,29-Jun-19 14:15:00,28.875,2.951,13.771,13.610,26.880
183,29-Jun-19 14:30:00,28.938,3.156,13.682,12.730,26.980
184,29-Jun-19 14:45:00,28.875,3.507,13.801,11.810,27.040
185,29-Jun-19 15:00:00,29.188,3.811,13.801,12.830,27.210
186,29-Jun-19 15:15:00,29.250,3.504,13.652,11.640,27.170
187,29-Jun-19 15:30:00,28.563,8.072,13.473,8.980,27.700
188,29-Jun-19 15:45:00,28.125,8.511,13.771,9.460,27.540
189,29-Jun-19 16:00:00,28.000,8.285,13.533,9.100,27.510
190,29-Jun-19 16:15:00,28.000,8.255,13.652,9.150,27.430
191,29-Jun-19 16:30:00,28.125,8.503,13.831,11.330,27.680
192,29-Jun-19 16:45:00,28.375,8.390,13.771,12.100,27.660
193,29-Jun-19 17:00:00,28.438,8.455,13.831,12.610,27.540
194,29-Jun-19 17:15:00,28.500,8.464,13.831,12.650,27.560
195,29-Jun-19 17:30:00,28.750,8.521,13.831,13.220,27.490
196,29-Jun-19 17:45:00,28.688,8.670,13.831,13.510,27.210
197,29-Jun-19 18:00:00,28.625,8.658,13.831,13.600,27.070
198,29-Jun-19 18:15:00,28.438,8.758,13.741,13.480,27.070
199,29-Jun-19 18:30:00,28.563,8.842,13.831,13.060,27.090
200,29-Jun-19 18:45:00,28.250,8.892,13.861,12.860,27.020
201,29-Jun-19 19:00:00,28.188,8.782,13.771,12.360,26.980
202,29-Jun-19 19:15:00,28.125,8.841,13.771,11.730,26.970
203,29-Jun-19 19:30:00,28.188,8.844,13.741,11.350,27.070
204,29-Jun-19 19:45:00,28.063,8.937,13.592,9.930,26.930
205,29-Jun-19 20:00:00,28.063,8.949,13.175,8.950,26.890
206,29-Jun-19 20:15:00,27.875,8.943,13.026,8.270,26.990
207,29-Jun-19 20:30:00,27.750,8.879,12.966,8.080,26.940
208,29-Jun-19 20:45:00,27.625,8.973,12.937,8.050,27.120
209,29-Jun-19 21:00:00,27.625,8.987,12.847,8.070,27.080
210,29-Jun-19 21:15:00,27.750,9.054,12.817,7.740,27.030
211,29-Jun-19 21:30:00,27.438,9.108,12.847,7.490,26.990
212,29-Jun-19 21:45:00,27.313,9.114,12.877,7.570,26.880
213,29-Jun-19 22:00:00,27.250,9.094,12.817,7.930,26.870
214,29-Jun-19 22:15:00,27.250,9.055,12.817,7.960,26.820
215,29-Jun-19 22:30:00,27.438,9.140,12.758,7.610,26.750
216,29-Jun-19 22:45:00,27.188,9.081,12.847,7.590,26.730
217,29-Jun-19 23:00:00,27.063,9.109,12.817,7.910,26.670
218,29-Jun-19 23:15:00,27.000,9.216,12.817,8.320,26.630
219,29-Jun-19 23:30:00,26.938,9.233,12.817,8.030,26.600
220,29-Jun-19 23:45:00,26.875,9.220,12.847,7.660,26.570
221,30-Jun-19 00:00:00,26.813,9.363,12.847,7.680,26.530
222,30-Jun-19 00:15:00,26.813,9.240,12.817,7.710,26.490
223,30-Jun-19 00:30:00,26.750,9.427,12.817,7.520,26.470
224,30-Jun-19 00:45:00,26.688,9.499,12.877,7.190,26.420
225,30-Jun-19 01:00:00,26.688,9.422,12.847,7.110,26.400
226,30-Jun-19 01:15:00,26.625,9.392,12.817,7.300,26.360
227,30-Jun-19 01:30:00,26.625,9.402,12.788,7.560,26.320
228,30-Jun-19 01:45:00,26.563,9.440,12.817,7.800,26.280
229,30-Jun-19 02:00:00,26.500,9.429,12.817,7.940,26.240
230,30-Jun-19 02:15:00,26.500,9.251,12.788,8.040,26.210
231,30-Jun-19 02:30:00,26.438,9.262,12.817,8.180,26.170
232,30-Jun-19 02:45:00,26.438,9.241,12.817,8.000,26.140
233,30-Jun-19 03:00:00,26.438,9.331,12.817,8.110,26.090
234,30-Jun-19 03:15:00,26.313,9.257,12.788,8.010,26.050
235,30-Jun-19 03:30:00,26.313,7.891,12.817,8.220,26.020
236,30-Jun-19 03:45:00,26.250,8.194,12.817,8.120,25.980
237,30-Jun-19 04:00:00,26.250,8.156,12.758,8.060,25.940
238,30-Jun-19 04:15:00,26.250,8.222,12.788,8.100,25.920
239,30-Jun-19 04:30:00,26.188,8.316,12.817,8.260,25.900
240,30-Jun-19 04:45:00,26.188,8.331,12.817,8.170,25.840
241,30-Jun-19 05:00:00,26.188,8.330,12.817,8.050,25.830
242,30-Jun-19 05:15:00,26.125,8.353,12.788,7.850,25.820
243,30-Jun-19 05:30:00,26.125,8.379,12.788,7.840,25.780
244,30-Jun-19 05:45:00,26.063,8.323,12.758,8.070,25.750
245,30-Jun-19 06:00:00,26.000,8.302,12.788,8.050,25.710
246,30-Jun-19 06:15:00,26.000,8.404,12.817,8.170,25.680
247,30-Jun-19 06:30:00,25.938,8.332,12.758,8.260,25.650
248,30-Jun-19 06:45:00,25.938,8.388,12.817,8.420,25.620
249,30-Jun-19 07:00:00,25.938,8.381,12.817,8.470,25.590
250,30-Jun-19 07:15:00,25.875,8.397,12.817,8.440,25.550
251,30-Jun-19 07:30:00,25.875,8.356,12.907,8.440,25.540
252,30-Jun-19 07:45:00,25.875,8.444,13.116,8.520,25.530
253,30-Jun-19 08:00:00,25.875,8.363,13.056,8.560,25.510
254,30-Jun-19 08:15:00,25.938,8.377,13.175,8.710,25.500
255,30-Jun-19 08:30:00,26.063,8.176,13.324,8.890,25.520
256,30-Jun-19 08:45:00,26.188,8.263,13.443,9.130,25.520
257,30-Jun-19 09:00:00,26.250,8.248,13.592,9.260,25.510
258,30-Jun-19 09:15:00,26.375,7.909,13.622,9.320,25.550
259,30-Jun-19 09:30:00,26.438,8.000,13.741,9.630,25.570
260,30-Jun-19 09:45:00,26.188,8.040,13.771,9.420,25.600
261,30-Jun-19 10:00:00,26.125,8.063,13.741,9.290,25.620
262,30-Jun-19 10:15:00,26.125,7.868,13.741,9.260,25.580
263,30-Jun-19 10:30:00,26.250,7.225,13.741,9.360,25.610
264,30-Jun-19 10:45:00,26.500,7.525,13.741,9.500,25.640
265,30-Jun-19 11:00:00,26.625,7.153,13.712,9.620,25.700
266,30-Jun-19 11:15:00,26.750,7.449,13.741,9.730,25.770
267,30-Jun-19 11:30:00,26.875,7.441,13.712,10.170,25.830
268,30-Jun-19 11:45:00,27.000,7.665,13.741,10.630,25.900
269,30-Jun-19 12:00:00,27.063,7.792,13.771,10.700,26.080
270,30-Jun-19 12:15:00,27.063,7.415,13.801,10.210,26.500
271,30-Jun-19 12:30:00,27.125,7.452,13.861,10.600,26.600
272,30-Jun-19 12:45:00,27.188,7.522,13.861,11.340,26.470
273,30-Jun-19 13:00:00,27.375,7.316,13.831,11.850,26.210
274,30-Jun-19 13:15:00,27.563,7.478,13.861,12.030,26.100
275,30-Jun-19 13:30:00,27.750,7.521,13.831,12.480,26.130
276,30-Jun-19 13:45:00,28.063,7.259,13.741,12.680,26.140
277,30-Jun-19 14:00:00,28.188,7.372,13.771,12.100,26.200
278,30-Jun-19 14:15:00,28.375,7.369,13.771,11.880,26.790
279,30-Jun-19 14:30:00,28.563,7.299,13.801,11.420,27.620
280,30-Jun-19 14:45:00,28.688,7.355,13.801,10.970,27.800
281,30-Jun-19 15:00:00,28.563,7.240,13.801,10.280,27.920
282,30-Jun-19 15:15:00,28.563,7.313,13.771,11.350,27.800
283,30-Jun-19 15:30:00,28.625,7.323,13.801,11.910,27.900
284,30-Jun-19 15:45:00,28.875,7.184,13.771,11.540,27.930
285,30-Jun-19 16:00:00,29.063,7.431,13.801,11.990,27.950
286,30-Jun-19 16:15:00,29.250,7.306,13.831,11.340,27.980
287,30-Jun-19 16:30:00,29.313,7.476,13.831,12.290,28.260
288,30-Jun-19 16:45:00,29.500,7.350,13.801,12.320,27.970
289,30-Jun-19 17:00:00,29.750,7.296,13.771,12.410,28.020
290,30-Jun-19 17:15:00,29.813,7.334,13.801,11.950,28.040
291,30-Jun-19 17:30:00,29.750,7.452,13.771,12.110,28.160
292,30-Jun-19 17:45:00,29.688,7.299,13.741,12.190,27.830
293,30-Jun-19 18:00:00,29.625,7.424,13.801,11.220,27.750
294,30-Jun-19 18:15:00,29.625,7.080,13.801,11.440,27.760
295,30-Jun-19 18:30:00,29.563,6.961,13.652,10.130,27.730
296,30-Jun-19 18:45:00,29.375,7.100,13.741,10.400,27.640
297,30-Jun-19 19:00:00,29.250,7.264,13.831,10.320,27.600
298,30-Jun-19 19:15:00,29.063,7.461,13.891,10.310,27.690
299,30-Jun-19 19:30:00,28.938,7.352,13.771,10.000,27.760
300,30-Jun-19 19:45:00,28.813,7.498,13.473,9.300,27.710
301,30-Jun-19 20:00:00,28.688,7.427,13.265,8.960,27.610
302,30-Jun-19 20:15:00,28.625,7.559,13.145,8.760,27.650
303,30-Jun-19 20:30:00,28.500,7.590,12.847,8.540,27.650
304,30-Jun-19 20:45:00,28.438,7.604,12.877,8.420,27.700
305,30-Jun-19 21:00:00,28.375,7.802,12.907,8.180,27.810
306,30-Jun-19 21:15:00,28.250,7.804,12.877,7.950,27.780
307,30-Jun-19 21:30:00,28.188,7.819,12.847,7.760,27.750
308,30-Jun-19 21:45:00,28.063,7.796,12.847,7.810,27.700
309,30-Jun-19 22:00:00,28.000,7.873,12.817,7.760,27.660
310,30-Jun-19 22:15:00,27.938,7.840,12.847,7.660,27.630
311,30-Jun-19 22:30:00,27.875,7.811,12.847,7.440,27.590
312,30-Jun-19 22:45:00,27.875,7.896,12.877,7.240,27.550
313,30-Jun-19 23:00:00,27.813,7.842,12.817,7.360,27.510
314,30-Jun-19 23:15:00,27.813,7.926,12.758,7.200,27.460
315,30-Jun-19 23:30:00,27.750,7.866,12.847,7.380,27.420
316,30-Jun-19 23:45:00,27.688,7.845,12.847,7.750,27.350
317,1-Jul-19 00:00:00,27.625,7.947,12.847,7.850,27.310
318,1-Jul-19 00:15:00,27.625,7.813,12.788,7.790,27.250
319,1-Jul-19 00:30:00,27.563,7.908,12.817,7.960,27.200
320,1-Jul-19 00:45:00,27.500,7.950,12.847,7.900,27.130
321,1-Jul-19 01:00:00,27.438,7.788,12.788,7.780,27.070
322,1-Jul-19 01:15:00,27.375,7.867,12.788,7.580,27.020
323,1-Jul-19 01:30:00,27.313,7.997,12.788,7.620,26.970
324,1-Jul-19 01:45:00,27.250,7.947,12.847,7.630,26.930
325,1-Jul-19 02:00:00,27.188,7.940,12.877,7.780,26.890
326,1-Jul-19 02:15:00,27.188,8.015,12.817,7.540,26.880
327,1-Jul-19 02:30:00,27.188,8.056,12.788,7.700,26.820
328,1-Jul-19 02:45:00,27.125,7.894,12.728,7.860,26.780
329,1-Jul-19 03:00:00,27.063,7.822,12.728,7.790,26.740
330,1-Jul-19 03:15:00,27.000,8.041,12.788,7.720,26.670
331,1-Jul-19 03:30:00,26.938,8.116,12.788,7.700,26.620
332,1-Jul-19 03:45:00,26.875,8.100,12.817,7.670,26.570
333,1-Jul-19 04:00:00,26.875,8.117,12.847,7.740,26.540
334,1-Jul-19 04:15:00,26.813,8.012,12.758,7.720,26.490
335,1-Jul-19 04:30:00,26.750,8.063,12.847,7.730,26.460
336,1-Jul-19 04:45:00,26.688,8.067,12.698,7.620,26.430
337,1-Jul-19 05:00:00,26.688,8.010,12.847,7.570,26.390
338,1-Jul-19 05:15:00,26.625,8.053,12.788,7.610,26.340
339,1-Jul-19 05:30:00,26.625,8.029,12.788,7.630,26.310
340,1-Jul-19 05:45:00,26.563,8.110,12.788,7.660,26.280
341,1-Jul-19 06:00:00,26.500,8.158,12.847,7.640,26.240
342,1-Jul-19 06:15:00,26.500,8.174,12.817,7.750,26.200
343,1-Jul-19 06:30:00,26.438,8.105,12.788,7.820,26.150
344,1-Jul-19 06:45:00,26.438,8.197,12.877,7.880,26.110
345,1-Jul-19 07:00:00,26.375,8.159,12.937,8.070,26.090
346,1-Jul-19 07:15:00,26.375,8.280,13.026,8.130,26.070
347,1-Jul-19 07:30:00,26.375,8.268,13.145,8.320,26.040
348,1-Jul-19 07:45:00,26.375,8.021,13.294,8.340,26.020
349,1-Jul-19 08:00:00,26.375,8.135,13.473,8.440,25.980
350,1-Jul-19 08:15:00,26.438,8.044,13.592,8.590,25.990
351,1-Jul-19 08:30:00,26.625,8.157,13.652,8.800,26.010
352,1-Jul-19 08:45:00,26.688,8.121,13.861,9.150,26.020
353,1-Jul-19 09:00:00,26.688,8.136,13.801,9.060,26.060
354,1-Jul-19 09:15:00,26.750,6.880,13.831,9.130,26.070
355,1-Jul-19 09:30:00,26.875,6.860,13.771,9.280,26.120
356,1-Jul-19 09:45:00,26.813,6.889,13.861,9.300,26.150
357,1-Jul-19 10:00:00,26.750,6.757,13.861,9.280,26.150
358,1-Jul-19 10:15:00,26.813,6.788,13.891,9.210,26.150
359,1-Jul-19 10:30:00,26.875,6.686,13.801,9.270,26.190
