"Plot Title: hobo55"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 874439, SEN S/N: 874439)","Host Connected (LGR S/N: 874439)","Stopped (LGR S/N: 874439)","End Of File (LGR S/N: 874439)"
1,12/06/18 05:00:00 PM,4.415,,,
2,12/06/18 05:10:00 PM,4.415,,,
3,12/06/18 05:20:00 PM,4.415,,,
4,12/06/18 05:30:00 PM,4.415,,,
5,12/06/18 05:40:00 PM,4.415,,,
6,12/06/18 05:50:00 PM,4.415,,,
7,12/06/18 06:00:00 PM,4.415,,,
8,12/06/18 06:10:00 PM,4.415,,,
9,12/06/18 06:20:00 PM,4.415,,,
10,12/06/18 06:30:00 PM,4.415,,,
11,12/06/18 06:40:00 PM,4.415,,,
12,12/06/18 06:50:00 PM,4.415,,,
13,12/06/18 07:00:00 PM,4.415,,,
14,12/06/18 07:10:00 PM,4.415,,,
15,12/06/18 07:20:00 PM,4.415,,,
16,12/06/18 07:30:00 PM,4.415,,,
17,12/06/18 07:40:00 PM,4.415,,,
18,12/06/18 07:50:00 PM,4.415,,,
19,12/06/18 08:00:00 PM,4.415,,,
20,12/06/18 08:10:00 PM,4.415,,,
21,12/06/18 08:20:00 PM,4.415,,,
22,12/06/18 08:30:00 PM,4.415,,,
23,12/06/18 08:40:00 PM,4.415,,,
24,12/06/18 08:50:00 PM,4.415,,,
25,12/06/18 09:00:00 PM,4.415,,,
26,12/06/18 09:10:00 PM,4.415,,,
27,12/06/18 09:20:00 PM,4.415,,,
28,12/06/18 09:30:00 PM,4.415,,,
29,12/06/18 09:40:00 PM,4.415,,,
30,12/06/18 09:50:00 PM,4.415,,,
31,12/06/18 10:00:00 PM,4.415,,,
32,12/06/18 10:10:00 PM,4.415,,,
33,12/06/18 10:20:00 PM,4.311,,,
34,12/06/18 10:30:00 PM,4.311,,,
35,12/06/18 10:40:00 PM,4.311,,,
36,12/06/18 10:50:00 PM,4.311,,,
37,12/06/18 11:00:00 PM,4.311,,,
38,12/06/18 11:10:00 PM,4.311,,,
39,12/06/18 11:20:00 PM,4.311,,,
40,12/06/18 11:30:00 PM,4.311,,,
41,12/06/18 11:40:00 PM,4.311,,,
42,12/06/18 11:50:00 PM,4.311,,,
43,12/07/18 12:00:00 AM,4.311,,,
44,12/07/18 12:10:00 AM,4.207,,,
45,12/07/18 12:20:00 AM,4.311,,,
46,12/07/18 12:30:00 AM,4.207,,,
47,12/07/18 12:40:00 AM,4.311,,,
48,12/07/18 12:50:00 AM,4.207,,,
49,12/07/18 01:00:00 AM,4.311,,,
50,12/07/18 01:10:00 AM,4.207,,,
51,12/07/18 01:20:00 AM,4.207,,,
52,12/07/18 01:30:00 AM,4.207,,,
53,12/07/18 01:40:00 AM,4.207,,,
54,12/07/18 01:50:00 AM,4.311,,,
55,12/07/18 02:00:00 AM,4.207,,,
56,12/07/18 02:10:00 AM,4.207,,,
57,12/07/18 02:20:00 AM,4.207,,,
58,12/07/18 02:30:00 AM,4.207,,,
59,12/07/18 02:40:00 AM,4.207,,,
60,12/07/18 02:50:00 AM,4.207,,,
61,12/07/18 03:00:00 AM,4.207,,,
62,12/07/18 03:10:00 AM,4.207,,,
63,12/07/18 03:20:00 AM,4.207,,,
64,12/07/18 03:30:00 AM,4.207,,,
65,12/07/18 03:40:00 AM,4.207,,,
66,12/07/18 03:50:00 AM,4.207,,,
67,12/07/18 04:00:00 AM,4.311,,,
68,12/07/18 04:10:00 AM,4.207,,,
69,12/07/18 04:20:00 AM,4.207,,,
70,12/07/18 04:30:00 AM,4.207,,,
71,12/07/18 04:40:00 AM,4.207,,,
72,12/07/18 04:50:00 AM,4.207,,,
73,12/07/18 05:00:00 AM,4.207,,,
74,12/07/18 05:10:00 AM,4.207,,,
75,12/07/18 05:20:00 AM,4.207,,,
76,12/07/18 05:30:00 AM,4.207,,,
77,12/07/18 05:40:00 AM,4.207,,,
78,12/07/18 05:50:00 AM,4.207,,,
79,12/07/18 06:00:00 AM,4.207,,,
80,12/07/18 06:10:00 AM,4.207,,,
81,12/07/18 06:20:00 AM,4.207,,,
82,12/07/18 06:30:00 AM,4.207,,,
83,12/07/18 06:40:00 AM,4.207,,,
84,12/07/18 06:50:00 AM,4.207,,,
85,12/07/18 07:00:00 AM,4.207,,,
86,12/07/18 07:10:00 AM,4.207,,,
87,12/07/18 07:20:00 AM,4.207,,,
88,12/07/18 07:30:00 AM,4.207,,,
89,12/07/18 07:40:00 AM,4.207,,,
90,12/07/18 07:50:00 AM,4.207,,,
91,12/07/18 08:00:00 AM,4.207,,,
92,12/07/18 08:10:00 AM,4.207,,,
93,12/07/18 08:20:00 AM,4.207,,,
94,12/07/18 08:30:00 AM,4.207,,,
95,12/07/18 08:40:00 AM,4.207,,,
96,12/07/18 08:50:00 AM,4.207,,,
97,12/07/18 09:00:00 AM,4.207,,,
98,12/07/18 09:10:00 AM,4.207,,,
99,12/07/18 09:20:00 AM,4.207,,,
100,12/07/18 09:30:00 AM,4.207,,,
101,12/07/18 09:40:00 AM,4.207,,,
102,12/07/18 09:50:00 AM,4.207,,,
103,12/07/18 10:00:00 AM,4.207,,,
104,12/07/18 10:10:00 AM,4.207,,,
105,12/07/18 10:20:00 AM,4.207,,,
106,12/07/18 10:30:00 AM,4.207,,,
107,12/07/18 10:40:00 AM,4.207,,,
108,12/07/18 10:50:00 AM,4.207,,,
109,12/07/18 11:00:00 AM,4.207,,,
110,12/07/18 11:10:00 AM,4.207,,,
111,12/07/18 11:20:00 AM,4.207,,,
112,12/07/18 11:30:00 AM,4.207,,,
113,12/07/18 11:40:00 AM,4.207,,,
114,12/07/18 11:50:00 AM,4.207,,,
115,12/07/18 12:00:00 PM,4.207,,,
116,12/07/18 12:10:00 PM,4.207,,,
117,12/07/18 12:20:00 PM,4.207,,,
118,12/07/18 12:30:00 PM,4.207,,,
119,12/07/18 12:40:00 PM,4.207,,,
120,12/07/18 12:50:00 PM,4.207,,,
121,12/07/18 01:00:00 PM,4.207,,,
122,12/07/18 01:10:00 PM,4.207,,,
123,12/07/18 01:20:00 PM,4.207,,,
124,12/07/18 01:30:00 PM,4.207,,,
125,12/07/18 01:40:00 PM,4.207,,,
126,12/07/18 01:50:00 PM,4.207,,,
127,12/07/18 02:00:00 PM,4.207,,,
128,12/07/18 02:10:00 PM,4.207,,,
129,12/07/18 02:20:00 PM,4.207,,,
130,12/07/18 02:30:00 PM,4.207,,,
131,12/07/18 02:40:00 PM,4.207,,,
132,12/07/18 02:50:00 PM,4.207,,,
133,12/07/18 03:00:00 PM,4.207,,,
134,12/07/18 03:10:00 PM,4.207,,,
135,12/07/18 03:20:00 PM,4.207,,,
136,12/07/18 03:30:00 PM,4.207,,,
137,12/07/18 03:40:00 PM,4.207,,,
138,12/07/18 03:50:00 PM,4.207,,,
139,12/07/18 04:00:00 PM,4.207,,,
140,12/07/18 04:10:00 PM,4.207,,,
141,12/07/18 04:20:00 PM,4.207,,,
142,12/07/18 04:30:00 PM,4.207,,,
143,12/07/18 04:40:00 PM,4.207,,,
144,12/07/18 04:50:00 PM,4.207,,,
145,12/07/18 05:00:00 PM,4.207,,,
146,12/07/18 05:10:00 PM,4.207,,,
147,12/07/18 05:20:00 PM,4.207,,,
148,12/07/18 05:30:00 PM,4.207,,,
149,12/07/18 05:40:00 PM,4.207,,,
150,12/07/18 05:50:00 PM,4.207,,,
151,12/07/18 06:00:00 PM,4.207,,,
152,12/07/18 06:10:00 PM,4.207,,,
153,12/07/18 06:20:00 PM,4.207,,,
154,12/07/18 06:30:00 PM,4.207,,,
155,12/07/18 06:40:00 PM,4.207,,,
156,12/07/18 06:50:00 PM,4.207,,,
157,12/07/18 07:00:00 PM,4.207,,,
158,12/07/18 07:10:00 PM,4.311,,,
159,12/07/18 07:20:00 PM,4.311,,,
160,12/07/18 07:30:00 PM,4.207,,,
161,12/07/18 07:40:00 PM,4.207,,,
162,12/07/18 07:50:00 PM,4.207,,,
163,12/07/18 08:00:00 PM,4.207,,,
164,12/07/18 08:10:00 PM,4.207,,,
165,12/07/18 08:20:00 PM,4.207,,,
166,12/07/18 08:30:00 PM,4.207,,,
167,12/07/18 08:40:00 PM,4.207,,,
168,12/07/18 08:50:00 PM,4.207,,,
169,12/07/18 09:00:00 PM,4.207,,,
170,12/07/18 09:10:00 PM,4.207,,,
171,12/07/18 09:20:00 PM,4.207,,,
172,12/07/18 09:30:00 PM,4.207,,,
173,12/07/18 09:40:00 PM,4.207,,,
174,12/07/18 09:50:00 PM,4.207,,,
175,12/07/18 10:00:00 PM,4.207,,,
176,12/07/18 10:10:00 PM,4.207,,,
177,12/07/18 10:20:00 PM,4.207,,,
178,12/07/18 10:30:00 PM,4.207,,,
179,12/07/18 10:40:00 PM,4.207,,,
180,12/07/18 10:50:00 PM,4.207,,,
181,12/07/18 11:00:00 PM,4.102,,,
182,12/07/18 11:10:00 PM,4.207,,,
183,12/07/18 11:20:00 PM,4.102,,,
184,12/07/18 11:30:00 PM,4.102,,,
185,12/07/18 11:40:00 PM,4.102,,,
186,12/07/18 11:50:00 PM,4.102,,,
187,12/08/18 12:00:00 AM,4.102,,,
188,12/08/18 12:10:00 AM,4.102,,,
189,12/08/18 12:20:00 AM,4.102,,,
190,12/08/18 12:30:00 AM,4.102,,,
191,12/08/18 12:40:00 AM,4.102,,,
192,12/08/18 12:50:00 AM,4.102,,,
193,12/08/18 01:00:00 AM,4.102,,,
194,12/08/18 01:10:00 AM,4.102,,,
195,12/08/18 01:20:00 AM,4.102,,,
196,12/08/18 01:30:00 AM,4.207,,,
197,12/08/18 01:40:00 AM,4.207,,,
198,12/08/18 01:50:00 AM,4.207,,,
199,12/08/18 02:00:00 AM,4.102,,,
200,12/08/18 02:10:00 AM,4.207,,,
201,12/08/18 02:20:00 AM,4.102,,,
202,12/08/18 02:30:00 AM,4.102,,,
203,12/08/18 02:40:00 AM,4.102,,,
204,12/08/18 02:50:00 AM,4.102,,,
205,12/08/18 03:00:00 AM,4.102,,,
206,12/08/18 03:10:00 AM,4.102,,,
207,12/08/18 03:20:00 AM,4.102,,,
208,12/08/18 03:30:00 AM,3.998,,,
209,12/08/18 03:40:00 AM,3.998,,,
210,12/08/18 03:50:00 AM,3.998,,,
211,12/08/18 04:00:00 AM,4.102,,,
212,12/08/18 04:10:00 AM,4.102,,,
213,12/08/18 04:20:00 AM,3.998,,,
214,12/08/18 04:30:00 AM,3.998,,,
215,12/08/18 04:40:00 AM,3.998,,,
216,12/08/18 04:50:00 AM,4.102,,,
217,12/08/18 05:00:00 AM,4.102,,,
218,12/08/18 05:10:00 AM,4.102,,,
219,12/08/18 05:20:00 AM,4.102,,,
220,12/08/18 05:30:00 AM,4.102,,,
221,12/08/18 05:40:00 AM,4.102,,,
222,12/08/18 05:50:00 AM,4.102,,,
223,12/08/18 06:00:00 AM,4.102,,,
224,12/08/18 06:10:00 AM,4.102,,,
225,12/08/18 06:20:00 AM,4.102,,,
226,12/08/18 06:30:00 AM,4.102,,,
227,12/08/18 06:40:00 AM,4.102,,,
228,12/08/18 06:50:00 AM,4.102,,,
229,12/08/18 07:00:00 AM,4.102,,,
230,12/08/18 07:10:00 AM,4.102,,,
231,12/08/18 07:20:00 AM,4.102,,,
232,12/08/18 07:30:00 AM,4.102,,,
233,12/08/18 07:40:00 AM,4.102,,,
234,12/08/18 07:50:00 AM,4.102,,,
235,12/08/18 08:00:00 AM,4.102,,,
236,12/08/18 08:10:00 AM,4.102,,,
237,12/08/18 08:20:00 AM,3.998,,,
238,12/08/18 08:30:00 AM,3.998,,,
239,12/08/18 08:40:00 AM,4.102,,,
240,12/08/18 08:50:00 AM,3.998,,,
241,12/08/18 09:00:00 AM,3.998,,,
242,12/08/18 09:10:00 AM,3.998,,,
243,12/08/18 09:20:00 AM,3.998,,,
244,12/08/18 09:30:00 AM,3.998,,,
245,12/08/18 09:40:00 AM,3.998,,,
246,12/08/18 09:50:00 AM,3.998,,,
247,12/08/18 10:00:00 AM,3.998,,,
248,12/08/18 10:10:00 AM,3.998,,,
249,12/08/18 10:20:00 AM,3.998,,,
250,12/08/18 10:30:00 AM,3.998,,,
251,12/08/18 10:40:00 AM,4.102,,,
252,12/08/18 10:50:00 AM,3.998,,,
253,12/08/18 11:00:00 AM,3.998,,,
254,12/08/18 11:10:00 AM,3.998,,,
255,12/08/18 11:20:00 AM,4.102,,,
256,12/08/18 11:30:00 AM,3.998,,,
257,12/08/18 11:40:00 AM,4.102,,,
258,12/08/18 11:50:00 AM,4.102,,,
259,12/08/18 12:00:00 PM,4.102,,,
260,12/08/18 12:10:00 PM,4.102,,,
261,12/08/18 12:20:00 PM,4.102,,,
262,12/08/18 12:30:00 PM,4.102,,,
263,12/08/18 12:40:00 PM,4.102,,,
264,12/08/18 12:50:00 PM,4.102,,,
265,12/08/18 01:00:00 PM,4.102,,,
266,12/08/18 01:10:00 PM,4.102,,,
267,12/08/18 01:20:00 PM,4.102,,,
268,12/08/18 01:30:00 PM,4.102,,,
269,12/08/18 01:40:00 PM,4.207,,,
270,12/08/18 01:50:00 PM,4.102,,,
271,12/08/18 02:00:00 PM,4.207,,,
272,12/08/18 02:10:00 PM,4.207,,,
273,12/08/18 02:20:00 PM,4.207,,,
274,12/08/18 02:30:00 PM,4.207,,,
275,12/08/18 02:40:00 PM,4.207,,,
276,12/08/18 02:50:00 PM,4.207,,,
277,12/08/18 03:00:00 PM,4.207,,,
278,12/08/18 03:10:00 PM,4.207,,,
279,12/08/18 03:20:00 PM,4.207,,,
280,12/08/18 03:30:00 PM,4.102,,,
281,12/08/18 03:40:00 PM,4.207,,,
282,12/08/18 03:50:00 PM,4.207,,,
283,12/08/18 04:00:00 PM,4.207,,,
284,12/08/18 04:10:00 PM,4.207,,,
285,12/08/18 04:20:00 PM,4.207,,,
286,12/08/18 04:30:00 PM,4.207,,,
287,12/08/18 04:40:00 PM,4.207,,,
288,12/08/18 04:50:00 PM,4.207,,,
289,12/08/18 05:00:00 PM,4.207,,,
290,12/08/18 05:10:00 PM,4.207,,,
291,12/08/18 05:20:00 PM,4.207,,,
292,12/08/18 05:30:00 PM,4.207,,,
293,12/08/18 05:40:00 PM,4.207,,,
294,12/08/18 05:50:00 PM,4.207,,,
295,12/08/18 06:00:00 PM,4.207,,,
296,12/08/18 06:10:00 PM,4.207,,,
297,12/08/18 06:20:00 PM,4.207,,,
298,12/08/18 06:30:00 PM,4.102,,,
299,12/08/18 06:40:00 PM,4.207,,,
300,12/08/18 06:50:00 PM,4.207,,,
301,12/08/18 07:00:00 PM,4.207,,,
302,12/08/18 07:10:00 PM,4.207,,,
303,12/08/18 07:20:00 PM,4.207,,,
304,12/08/18 07:30:00 PM,4.207,,,
305,12/08/18 07:40:00 PM,4.207,,,
306,12/08/18 07:50:00 PM,4.207,,,
307,12/08/18 08:00:00 PM,4.207,,,
308,12/08/18 08:10:00 PM,4.207,,,
309,12/08/18 08:20:00 PM,4.207,,,
310,12/08/18 08:30:00 PM,4.102,,,
311,12/08/18 08:40:00 PM,4.207,,,
312,12/08/18 08:50:00 PM,4.102,,,
313,12/08/18 09:00:00 PM,4.102,,,
314,12/08/18 09:10:00 PM,4.207,,,
315,12/08/18 09:20:00 PM,4.207,,,
316,12/08/18 09:30:00 PM,4.207,,,
317,12/08/18 09:40:00 PM,4.102,,,
318,12/08/18 09:50:00 PM,4.102,,,
319,12/08/18 10:00:00 PM,4.102,,,
320,12/08/18 10:10:00 PM,4.102,,,
321,12/08/18 10:20:00 PM,4.102,,,
322,12/08/18 10:30:00 PM,4.102,,,
323,12/08/18 10:40:00 PM,4.102,,,
324,12/08/18 10:50:00 PM,4.102,,,
325,12/08/18 11:00:00 PM,4.102,,,
326,12/08/18 11:10:00 PM,4.102,,,
327,12/08/18 11:20:00 PM,4.102,,,
328,12/08/18 11:30:00 PM,4.102,,,
329,12/08/18 11:40:00 PM,4.102,,,
330,12/08/18 11:50:00 PM,4.102,,,
331,12/09/18 12:00:00 AM,4.102,,,
332,12/09/18 12:10:00 AM,4.102,,,
333,12/09/18 12:20:00 AM,4.102,,,
334,12/09/18 12:30:00 AM,4.102,,,
335,12/09/18 12:40:00 AM,4.102,,,
336,12/09/18 12:50:00 AM,4.102,,,
337,12/09/18 01:00:00 AM,4.102,,,
338,12/09/18 01:10:00 AM,4.102,,,
339,12/09/18 01:20:00 AM,4.102,,,
340,12/09/18 01:30:00 AM,4.102,,,
341,12/09/18 01:40:00 AM,4.102,,,
342,12/09/18 01:50:00 AM,4.102,,,
343,12/09/18 02:00:00 AM,4.102,,,
344,12/09/18 02:10:00 AM,4.102,,,
345,12/09/18 02:20:00 AM,4.102,,,
346,12/09/18 02:30:00 AM,4.102,,,
347,12/09/18 02:40:00 AM,4.102,,,
348,12/09/18 02:50:00 AM,4.102,,,
349,12/09/18 03:00:00 AM,4.102,,,
350,12/09/18 03:10:00 AM,4.102,,,
351,12/09/18 03:20:00 AM,4.102,,,
352,12/09/18 03:30:00 AM,4.102,,,
353,12/09/18 03:40:00 AM,4.102,,,
354,12/09/18 03:50:00 AM,4.102,,,
355,12/09/18 04:00:00 AM,4.102,,,
356,12/09/18 04:10:00 AM,4.102,,,
357,12/09/18 04:20:00 AM,4.102,,,
358,12/09/18 04:30:00 AM,4.102,,,
359,12/09/18 04:40:00 AM,4.102,,,
360,12/09/18 04:50:00 AM,4.102,,,
361,12/09/18 05:00:00 AM,4.102,,,
362,12/09/18 05:10:00 AM,4.102,,,
363,12/09/18 05:20:00 AM,4.102,,,
364,12/09/18 05:30:00 AM,3.998,,,
365,12/09/18 05:40:00 AM,4.102,,,
366,12/09/18 05:50:00 AM,4.102,,,
367,12/09/18 06:00:00 AM,4.102,,,
368,12/09/18 06:10:00 AM,4.102,,,
369,12/09/18 06:20:00 AM,4.102,,,
370,12/09/18 06:30:00 AM,4.102,,,
371,12/09/18 06:40:00 AM,3.998,,,
372,12/09/18 06:50:00 AM,3.998,,,
373,12/09/18 07:00:00 AM,3.998,,,
374,12/09/18 07:10:00 AM,3.998,,,
375,12/09/18 07:20:00 AM,3.998,,,
376,12/09/18 07:30:00 AM,3.998,,,
377,12/09/18 07:40:00 AM,3.998,,,
378,12/09/18 07:50:00 AM,3.998,,,
379,12/09/18 08:00:00 AM,3.998,,,
380,12/09/18 08:10:00 AM,3.998,,,
381,12/09/18 08:20:00 AM,3.998,,,
382,12/09/18 08:30:00 AM,3.998,,,
383,12/09/18 08:40:00 AM,3.998,,,
384,12/09/18 08:50:00 AM,3.998,,,
385,12/09/18 09:00:00 AM,3.998,,,
386,12/09/18 09:10:00 AM,3.998,,,
387,12/09/18 09:20:00 AM,3.998,,,
388,12/09/18 09:30:00 AM,3.998,,,
389,12/09/18 09:40:00 AM,3.998,,,
390,12/09/18 09:50:00 AM,3.998,,,
391,12/09/18 10:00:00 AM,3.998,,,
392,12/09/18 10:10:00 AM,3.998,,,
393,12/09/18 10:20:00 AM,3.998,,,
394,12/09/18 10:30:00 AM,3.998,,,
395,12/09/18 10:40:00 AM,3.998,,,
396,12/09/18 10:50:00 AM,3.998,,,
397,12/09/18 11:00:00 AM,3.998,,,
398,12/09/18 11:10:00 AM,3.998,,,
399,12/09/18 11:20:00 AM,3.998,,,
400,12/09/18 11:30:00 AM,3.998,,,
401,12/09/18 11:40:00 AM,3.998,,,
402,12/09/18 11:50:00 AM,3.998,,,
403,12/09/18 12:00:00 PM,3.893,,,
404,12/09/18 12:10:00 PM,3.893,,,
405,12/09/18 12:20:00 PM,3.998,,,
406,12/09/18 12:30:00 PM,3.893,,,
407,12/09/18 12:40:00 PM,3.893,,,
408,12/09/18 12:50:00 PM,3.893,,,
409,12/09/18 01:00:00 PM,3.998,,,
410,12/09/18 01:10:00 PM,3.893,,,
411,12/09/18 01:20:00 PM,3.998,,,
412,12/09/18 01:30:00 PM,3.893,,,
413,12/09/18 01:40:00 PM,3.893,,,
414,12/09/18 01:50:00 PM,3.893,,,
415,12/09/18 02:00:00 PM,3.893,,,
416,12/09/18 02:10:00 PM,3.788,,,
417,12/09/18 02:20:00 PM,3.683,,,
418,12/09/18 02:30:00 PM,3.788,,,
419,12/09/18 02:40:00 PM,3.683,,,
420,12/09/18 02:50:00 PM,3.578,,,
421,12/09/18 03:00:00 PM,3.367,,,
422,12/09/18 03:10:00 PM,3.367,,,
423,12/09/18 03:20:00 PM,3.261,,,
424,12/09/18 03:30:00 PM,3.261,,,
425,12/09/18 03:40:00 PM,3.261,,,
426,12/09/18 03:50:00 PM,3.367,,,
427,12/09/18 04:00:00 PM,3.367,,,
428,12/09/18 04:10:00 PM,3.367,,,
429,12/09/18 04:20:00 PM,3.367,,,
430,12/09/18 04:30:00 PM,3.472,,,
431,12/09/18 04:40:00 PM,3.472,,,
432,12/09/18 04:50:00 PM,3.472,,,
433,12/09/18 05:00:00 PM,3.472,,,
434,12/09/18 05:10:00 PM,3.367,,,
435,12/09/18 05:20:00 PM,3.367,,,
436,12/09/18 05:30:00 PM,3.472,,,
437,12/09/18 05:40:00 PM,3.472,,,
438,12/09/18 05:50:00 PM,3.472,,,
439,12/09/18 06:00:00 PM,3.472,,,
440,12/09/18 06:10:00 PM,3.472,,,
441,12/09/18 06:20:00 PM,3.472,,,
442,12/09/18 06:30:00 PM,3.472,,,
443,12/09/18 06:40:00 PM,3.472,,,
444,12/09/18 06:50:00 PM,3.472,,,
445,12/09/18 07:00:00 PM,3.472,,,
446,12/09/18 07:10:00 PM,3.472,,,
447,12/09/18 07:20:00 PM,3.472,,,
448,12/09/18 07:30:00 PM,3.472,,,
449,12/09/18 07:40:00 PM,3.578,,,
450,12/09/18 07:50:00 PM,3.578,,,
451,12/09/18 08:00:00 PM,3.578,,,
452,12/09/18 08:10:00 PM,3.578,,,
453,12/09/18 08:20:00 PM,3.472,,,
454,12/09/18 08:30:00 PM,3.578,,,
455,12/09/18 08:40:00 PM,3.578,,,
456,12/09/18 08:50:00 PM,3.578,,,
457,12/09/18 09:00:00 PM,3.578,,,
458,12/09/18 09:10:00 PM,3.578,,,
459,12/09/18 09:20:00 PM,3.578,,,
460,12/09/18 09:30:00 PM,3.578,,,
461,12/09/18 09:40:00 PM,3.683,,,
462,12/09/18 09:50:00 PM,3.683,,,
463,12/09/18 10:00:00 PM,3.683,,,
464,12/09/18 10:10:00 PM,3.578,,,
465,12/09/18 10:20:00 PM,3.578,,,
466,12/09/18 10:30:00 PM,3.578,,,
467,12/09/18 10:40:00 PM,3.578,,,
468,12/09/18 10:50:00 PM,3.578,,,
469,12/09/18 11:00:00 PM,3.578,,,
470,12/09/18 11:10:00 PM,3.578,,,
471,12/09/18 11:20:00 PM,3.578,,,
472,12/09/18 11:30:00 PM,3.578,,,
473,12/09/18 11:40:00 PM,3.578,,,
474,12/09/18 11:50:00 PM,3.578,,,
475,12/10/18 12:00:00 AM,3.578,,,
476,12/10/18 12:10:00 AM,3.578,,,
477,12/10/18 12:20:00 AM,3.578,,,
478,12/10/18 12:30:00 AM,3.578,,,
479,12/10/18 12:40:00 AM,3.578,,,
480,12/10/18 12:50:00 AM,3.578,,,
481,12/10/18 01:00:00 AM,3.578,,,
482,12/10/18 01:10:00 AM,3.578,,,
483,12/10/18 01:20:00 AM,3.578,,,
484,12/10/18 01:30:00 AM,3.578,,,
485,12/10/18 01:40:00 AM,3.578,,,
486,12/10/18 01:50:00 AM,3.578,,,
487,12/10/18 02:00:00 AM,3.578,,,
488,12/10/18 02:10:00 AM,3.578,,,
489,12/10/18 02:20:00 AM,3.578,,,
490,12/10/18 02:30:00 AM,3.578,,,
491,12/10/18 02:40:00 AM,3.578,,,
492,12/10/18 02:50:00 AM,3.683,,,
493,12/10/18 03:00:00 AM,3.683,,,
494,12/10/18 03:10:00 AM,3.683,,,
495,12/10/18 03:20:00 AM,3.683,,,
496,12/10/18 03:30:00 AM,3.683,,,
497,12/10/18 03:40:00 AM,3.683,,,
498,12/10/18 03:50:00 AM,3.683,,,
499,12/10/18 04:00:00 AM,3.472,,,
500,12/10/18 04:10:00 AM,3.261,,,
501,12/10/18 04:20:00 AM,3.261,,,
502,12/10/18 04:30:00 AM,3.155,,,
503,12/10/18 04:40:00 AM,3.049,,,
504,12/10/18 04:50:00 AM,3.049,,,
505,12/10/18 05:00:00 AM,3.261,,,
506,12/10/18 05:10:00 AM,3.367,,,
507,12/10/18 05:20:00 AM,3.261,,,
508,12/10/18 05:30:00 AM,3.261,,,
509,12/10/18 05:40:00 AM,3.261,,,
510,12/10/18 05:50:00 AM,3.261,,,
511,12/10/18 06:00:00 AM,3.261,,,
512,12/10/18 06:10:00 AM,3.367,,,
513,12/10/18 06:20:00 AM,3.367,,,
514,12/10/18 06:30:00 AM,3.367,,,
515,12/10/18 06:40:00 AM,3.367,,,
516,12/10/18 06:50:00 AM,3.367,,,
517,12/10/18 07:00:00 AM,3.367,,,
518,12/10/18 07:10:00 AM,3.367,,,
519,12/10/18 07:20:00 AM,3.367,,,
520,12/10/18 07:30:00 AM,3.367,,,
521,12/10/18 07:40:00 AM,3.261,,,
522,12/10/18 07:50:00 AM,3.155,,,
523,12/10/18 08:00:00 AM,3.155,,,
524,12/10/18 08:10:00 AM,3.049,,,
525,12/10/18 08:20:00 AM,3.049,,,
526,12/10/18 08:30:00 AM,3.261,,,
527,12/10/18 08:40:00 AM,3.155,,,
528,12/10/18 08:50:00 AM,3.049,,,
529,12/10/18 09:00:00 AM,3.049,,,
530,12/10/18 09:10:00 AM,3.049,,,
531,12/10/18 09:20:00 AM,3.049,,,
532,12/10/18 09:30:00 AM,3.049,,,
533,12/10/18 09:40:00 AM,3.049,,,
534,12/10/18 09:50:00 AM,3.049,,,
535,12/10/18 10:00:00 AM,3.049,,,
536,12/10/18 10:10:00 AM,3.155,,,
537,12/10/18 10:20:00 AM,3.155,,,
538,12/10/18 10:30:00 AM,3.049,,,
539,12/10/18 10:40:00 AM,3.155,,,
540,12/10/18 10:50:00 AM,3.155,,,
541,12/10/18 11:00:00 AM,3.155,,,
542,12/10/18 11:10:00 AM,3.155,,,
543,12/10/18 11:20:00 AM,3.155,,,
544,12/10/18 11:30:00 AM,3.155,,,
545,12/10/18 11:40:00 AM,3.155,,,
546,12/10/18 11:50:00 AM,3.261,,,
547,12/10/18 12:00:00 PM,3.261,,,
548,12/10/18 12:10:00 PM,3.261,,,
549,12/10/18 12:20:00 PM,3.261,,,
550,12/10/18 12:30:00 PM,3.261,,,
551,12/10/18 12:40:00 PM,3.261,,,
552,12/10/18 12:50:00 PM,3.261,,,
553,12/10/18 01:00:00 PM,3.261,,,
554,12/10/18 01:10:00 PM,3.261,,,
555,12/10/18 01:20:00 PM,3.261,,,
556,12/10/18 01:30:00 PM,3.261,,,
557,12/10/18 01:40:00 PM,3.261,,,
558,12/10/18 01:50:00 PM,3.261,,,
559,12/10/18 02:00:00 PM,3.261,,,
560,12/10/18 02:10:00 PM,3.367,,,
561,12/10/18 02:20:00 PM,3.367,,,
562,12/10/18 02:30:00 PM,3.261,,,
563,12/10/18 02:40:00 PM,3.261,,,
564,12/10/18 02:50:00 PM,3.261,,,
565,12/10/18 03:00:00 PM,3.367,,,
566,12/10/18 03:10:00 PM,3.367,,,
567,12/10/18 03:20:00 PM,3.367,,,
568,12/10/18 03:30:00 PM,3.367,,,
569,12/10/18 03:40:00 PM,3.367,,,
570,12/10/18 03:50:00 PM,3.367,,,
571,12/10/18 04:00:00 PM,3.367,,,
572,12/10/18 04:10:00 PM,3.367,,,
573,12/10/18 04:20:00 PM,3.367,,,
574,12/10/18 04:30:00 PM,3.367,,,
575,12/10/18 04:40:00 PM,3.367,,,
576,12/10/18 04:50:00 PM,3.367,,,
577,12/10/18 05:00:00 PM,3.367,,,
578,12/10/18 05:10:00 PM,3.367,,,
