"Plot Title: hobo65"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 2407063, SEN S/N: 2407063)","Bad Battery (LGR S/N: 2407063)","Coupler Attached (LGR S/N: 2407063)","Host Connected (LGR S/N: 2407063)","Coupler Detached (LGR S/N: 2407063)","Stopped (LGR S/N: 2407063)","End Of File (LGR S/N: 2407063)"
3725,01/01/19 01:40:00 PM,5.244,,,,,,
3726,01/01/19 01:50:00 PM,5.244,,,,,,
3727,01/01/19 02:00:00 PM,5.244,,,,,,
3728,01/01/19 02:10:00 PM,5.347,,,,,,
3729,01/01/19 02:20:00 PM,5.347,,,,,,
3730,01/01/19 02:30:00 PM,5.347,,,,,,
3731,01/01/19 02:40:00 PM,5.244,,,,,,
3732,01/01/19 02:50:00 PM,5.244,,,,,,
3733,01/01/19 03:00:00 PM,5.244,,,,,,
3734,01/01/19 03:10:00 PM,5.347,,,,,,
3735,01/01/19 03:20:00 PM,5.347,,,,,,
3736,01/01/19 03:30:00 PM,5.347,,,,,,
3737,01/01/19 03:40:00 PM,5.347,,,,,,
3738,01/01/19 03:50:00 PM,5.347,,,,,,
3739,01/01/19 04:00:00 PM,5.347,,,,,,
3740,01/01/19 04:10:00 PM,5.347,,,,,,
3741,01/01/19 04:20:00 PM,5.347,,,,,,
3742,01/01/19 04:30:00 PM,5.347,,,,,,
3743,01/01/19 04:40:00 PM,5.347,,,,,,
3744,01/01/19 04:50:00 PM,5.347,,,,,,
3745,01/01/19 05:00:00 PM,5.347,,,,,,
3746,01/01/19 05:10:00 PM,5.347,,,,,,
3747,01/01/19 05:20:00 PM,5.347,,,,,,
3748,01/01/19 05:30:00 PM,5.347,,,,,,
3749,01/01/19 05:40:00 PM,5.347,,,,,,
3750,01/01/19 05:50:00 PM,5.347,,,,,,
3751,01/01/19 06:00:00 PM,5.347,,,,,,
3752,01/01/19 06:10:00 PM,5.347,,,,,,
3753,01/01/19 06:20:00 PM,5.347,,,,,,
3754,01/01/19 06:30:00 PM,5.347,,,,,,
3755,01/01/19 06:40:00 PM,5.347,,,,,,
3756,01/01/19 06:50:00 PM,5.347,,,,,,
3757,01/01/19 07:00:00 PM,5.347,,,,,,
3758,01/01/19 07:10:00 PM,5.347,,,,,,
3759,01/01/19 07:20:00 PM,5.347,,,,,,
3760,01/01/19 07:30:00 PM,5.347,,,,,,
3761,01/01/19 07:40:00 PM,5.347,,,,,,
3762,01/01/19 07:50:00 PM,5.347,,,,,,
3763,01/01/19 08:00:00 PM,5.347,,,,,,
3764,01/01/19 08:10:00 PM,5.244,,,,,,
3765,01/01/19 08:20:00 PM,5.244,,,,,,
3766,01/01/19 08:30:00 PM,5.347,,,,,,
3767,01/01/19 08:40:00 PM,5.244,,,,,,
3768,01/01/19 08:50:00 PM,5.244,,,,,,
3769,01/01/19 09:00:00 PM,5.347,,,,,,
3770,01/01/19 09:10:00 PM,5.347,,,,,,
3771,01/01/19 09:20:00 PM,5.347,,,,,,
3772,01/01/19 09:30:00 PM,5.244,,,,,,
3773,01/01/19 09:40:00 PM,5.347,,,,,,
3774,01/01/19 09:50:00 PM,5.347,,,,,,
3775,01/01/19 10:00:00 PM,5.347,,,,,,
3776,01/01/19 10:10:00 PM,5.347,,,,,,
3777,01/01/19 10:20:00 PM,5.347,,,,,,
3778,01/01/19 10:30:00 PM,5.347,,,,,,
3779,01/01/19 10:40:00 PM,5.347,,,,,,
3780,01/01/19 10:50:00 PM,5.347,,,,,,
3781,01/01/19 11:00:00 PM,5.347,,,,,,
3782,01/01/19 11:10:00 PM,5.347,,,,,,
3783,01/01/19 11:20:00 PM,5.347,,,,,,
3784,01/01/19 11:30:00 PM,5.347,,,,,,
3785,01/01/19 11:40:00 PM,5.347,,,,,,
3786,01/01/19 11:50:00 PM,5.244,,,,,,
3787,01/02/19 12:00:00 AM,5.347,,,,,,
3788,01/02/19 12:10:00 AM,5.347,,,,,,
3789,01/02/19 12:20:00 AM,5.244,,,,,,
3790,01/02/19 12:30:00 AM,5.347,,,,,,
3791,01/02/19 12:40:00 AM,5.347,,,,,,
3792,01/02/19 12:50:00 AM,5.347,,,,,,
3793,01/02/19 01:00:00 AM,5.347,,,,,,
3794,01/02/19 01:10:00 AM,5.347,,,,,,
3795,01/02/19 01:20:00 AM,5.347,,,,,,
3796,01/02/19 01:30:00 AM,5.244,,,,,,
3797,01/02/19 01:40:00 AM,5.244,,,,,,
3798,01/02/19 01:50:00 AM,5.244,,,,,,
3799,01/02/19 02:00:00 AM,5.244,,,,,,
3800,01/02/19 02:10:00 AM,5.347,,,,,,
3801,01/02/19 02:20:00 AM,5.244,,,,,,
3802,01/02/19 02:30:00 AM,5.244,,,,,,
3803,01/02/19 02:40:00 AM,5.244,,,,,,
3804,01/02/19 02:50:00 AM,5.244,,,,,,
3805,01/02/19 03:00:00 AM,5.244,,,,,,
3806,01/02/19 03:10:00 AM,5.244,,,,,,
3807,01/02/19 03:20:00 AM,5.244,,,,,,
3808,01/02/19 03:30:00 AM,5.244,,,,,,
3809,01/02/19 03:40:00 AM,5.244,,,,,,
3810,01/02/19 03:50:00 AM,5.244,,,,,,
3811,01/02/19 04:00:00 AM,5.244,,,,,,
3812,01/02/19 04:10:00 AM,5.244,,,,,,
3813,01/02/19 04:20:00 AM,5.244,,,,,,
3814,01/02/19 04:30:00 AM,5.244,,,,,,
3815,01/02/19 04:40:00 AM,5.244,,,,,,
3816,01/02/19 04:50:00 AM,5.244,,,,,,
3817,01/02/19 05:00:00 AM,5.244,,,,,,
3818,01/02/19 05:10:00 AM,5.244,,,,,,
3819,01/02/19 05:20:00 AM,5.244,,,,,,
3820,01/02/19 05:30:00 AM,5.244,,,,,,
3821,01/02/19 05:40:00 AM,5.244,,,,,,
3822,01/02/19 05:50:00 AM,5.244,,,,,,
3823,01/02/19 06:00:00 AM,5.244,,,,,,
3824,01/02/19 06:10:00 AM,5.244,,,,,,
3825,01/02/19 06:20:00 AM,5.244,,,,,,
3826,01/02/19 06:30:00 AM,5.244,,,,,,
3827,01/02/19 06:40:00 AM,5.244,,,,,,
3828,01/02/19 06:50:00 AM,5.244,,,,,,
3829,01/02/19 07:00:00 AM,5.244,,,,,,
3830,01/02/19 07:10:00 AM,5.244,,,,,,
3831,01/02/19 07:20:00 AM,5.244,,,,,,
3832,01/02/19 07:30:00 AM,5.244,,,,,,
3833,01/02/19 07:40:00 AM,5.244,,,,,,
3834,01/02/19 07:50:00 AM,5.244,,,,,,
3835,01/02/19 08:00:00 AM,5.244,,,,,,
3836,01/02/19 08:10:00 AM,5.244,,,,,,
3837,01/02/19 08:20:00 AM,5.244,,,,,,
3838,01/02/19 08:30:00 AM,5.244,,,,,,
3839,01/02/19 08:40:00 AM,5.244,,,,,,
3840,01/02/19 08:50:00 AM,5.244,,,,,,
3841,01/02/19 09:00:00 AM,5.244,,,,,,
3842,01/02/19 09:10:00 AM,5.244,,,,,,
3843,01/02/19 09:20:00 AM,5.244,,,,,,
3844,01/02/19 09:30:00 AM,5.244,,,,,,
3845,01/02/19 09:40:00 AM,5.141,,,,,,
3846,01/02/19 09:50:00 AM,5.141,,,,,,
3847,01/02/19 10:00:00 AM,5.244,,,,,,
3848,01/02/19 10:10:00 AM,5.244,,,,,,
3849,01/02/19 10:20:00 AM,5.141,,,,,,
3850,01/02/19 10:30:00 AM,5.141,,,,,,
3851,01/02/19 10:40:00 AM,5.244,,,,,,
3852,01/02/19 10:50:00 AM,5.244,,,,,,
3853,01/02/19 11:00:00 AM,5.244,,,,,,
3854,01/02/19 11:10:00 AM,5.141,,,,,,
3855,01/02/19 11:20:00 AM,5.141,,,,,,
3856,01/02/19 11:30:00 AM,5.141,,,,,,
3857,01/02/19 11:40:00 AM,5.141,,,,,,
3858,01/02/19 11:50:00 AM,5.141,,,,,,
3859,01/02/19 12:00:00 PM,5.141,,,,,,
3860,01/02/19 12:10:00 PM,5.141,,,,,,
3861,01/02/19 12:20:00 PM,5.141,,,,,,
3862,01/02/19 12:30:00 PM,5.141,,,,,,
3863,01/02/19 12:40:00 PM,5.141,,,,,,
3864,01/02/19 12:50:00 PM,5.141,,,,,,
3865,01/02/19 01:00:00 PM,5.141,,,,,,
3866,01/02/19 01:10:00 PM,5.141,,,,,,
3867,01/02/19 01:20:00 PM,5.141,,,,,,
3868,01/02/19 01:30:00 PM,5.141,,,,,,
3869,01/02/19 01:40:00 PM,5.141,,,,,,
3870,01/02/19 01:50:00 PM,5.141,,,,,,
3871,01/02/19 02:00:00 PM,5.141,,,,,,
3872,01/02/19 02:10:00 PM,5.141,,,,,,
3873,01/02/19 02:20:00 PM,5.141,,,,,,
3874,01/02/19 02:30:00 PM,5.141,,,,,,
3875,01/02/19 02:40:00 PM,5.141,,,,,,
3876,01/02/19 02:50:00 PM,5.141,,,,,,
3877,01/02/19 03:00:00 PM,5.141,,,,,,
3878,01/02/19 03:10:00 PM,5.141,,,,,,
3879,01/02/19 03:20:00 PM,5.244,,,,,,
3880,01/02/19 03:30:00 PM,5.244,,,,,,
3881,01/02/19 03:40:00 PM,5.141,,,,,,
3882,01/02/19 03:50:00 PM,5.141,,,,,,
3883,01/02/19 04:00:00 PM,5.141,,,,,,
3884,01/02/19 04:10:00 PM,5.141,,,,,,
3885,01/02/19 04:20:00 PM,5.141,,,,,,
3886,01/02/19 04:30:00 PM,5.244,,,,,,
3887,01/02/19 04:40:00 PM,5.244,,,,,,
3888,01/02/19 04:50:00 PM,5.141,,,,,,
3889,01/02/19 05:00:00 PM,5.244,,,,,,
3890,01/02/19 05:10:00 PM,5.244,,,,,,
3891,01/02/19 05:20:00 PM,5.244,,,,,,
3892,01/02/19 05:30:00 PM,5.244,,,,,,
3893,01/02/19 05:40:00 PM,5.141,,,,,,
3894,01/02/19 05:50:00 PM,5.244,,,,,,
3895,01/02/19 06:00:00 PM,5.141,,,,,,
3896,01/02/19 06:10:00 PM,5.141,,,,,,
3897,01/02/19 06:20:00 PM,5.141,,,,,,
3898,01/02/19 06:30:00 PM,5.141,,,,,,
3899,01/02/19 06:40:00 PM,5.141,,,,,,
3900,01/02/19 06:50:00 PM,5.141,,,,,,
3901,01/02/19 07:00:00 PM,5.141,,,,,,
3902,01/02/19 07:10:00 PM,5.141,,,,,,
3903,01/02/19 07:20:00 PM,5.141,,,,,,
3904,01/02/19 07:30:00 PM,5.141,,,,,,
3905,01/02/19 07:40:00 PM,5.141,,,,,,
3906,01/02/19 07:50:00 PM,5.244,,,,,,
3907,01/02/19 08:00:00 PM,5.141,,,,,,
3908,01/02/19 08:10:00 PM,5.141,,,,,,
3909,01/02/19 08:20:00 PM,5.141,,,,,,
3910,01/02/19 08:30:00 PM,5.141,,,,,,
3911,01/02/19 08:40:00 PM,5.141,,,,,,
3912,01/02/19 08:50:00 PM,5.141,,,,,,
3913,01/02/19 09:00:00 PM,5.141,,,,,,
3914,01/02/19 09:10:00 PM,5.141,,,,,,
3915,01/02/19 09:20:00 PM,5.141,,,,,,
3916,01/02/19 09:30:00 PM,5.141,,,,,,
3917,01/02/19 09:40:00 PM,5.244,,,,,,
3918,01/02/19 09:50:00 PM,5.244,,,,,,
3919,01/02/19 10:00:00 PM,5.244,,,,,,
3920,01/02/19 10:10:00 PM,5.141,,,,,,
3921,01/02/19 10:20:00 PM,5.244,,,,,,
3922,01/02/19 10:30:00 PM,5.244,,,,,,
3923,01/02/19 10:40:00 PM,5.244,,,,,,
3924,01/02/19 10:50:00 PM,5.244,,,,,,
3925,01/02/19 11:00:00 PM,5.244,,,,,,
3926,01/02/19 11:10:00 PM,5.244,,,,,,
3927,01/02/19 11:20:00 PM,5.244,,,,,,
3928,01/02/19 11:30:00 PM,5.244,,,,,,
3929,01/02/19 11:40:00 PM,5.244,,,,,,
3930,01/02/19 11:50:00 PM,5.141,,,,,,
3931,01/03/19 12:00:00 AM,5.244,,,,,,
3932,01/03/19 12:10:00 AM,5.244,,,,,,
3933,01/03/19 12:20:00 AM,5.244,,,,,,
3934,01/03/19 12:30:00 AM,5.244,,,,,,
3935,01/03/19 12:40:00 AM,5.244,,,,,,
3936,01/03/19 12:50:00 AM,5.244,,,,,,
3937,01/03/19 01:00:00 AM,5.141,,,,,,
3938,01/03/19 01:10:00 AM,5.244,,,,,,
3939,01/03/19 01:20:00 AM,5.244,,,,,,
3940,01/03/19 01:30:00 AM,5.244,,,,,,
3941,01/03/19 01:40:00 AM,5.244,,,,,,
3942,01/03/19 01:50:00 AM,5.244,,,,,,
3943,01/03/19 02:00:00 AM,5.244,,,,,,
3944,01/03/19 02:10:00 AM,5.244,,,,,,
3945,01/03/19 02:20:00 AM,5.244,,,,,,
3946,01/03/19 02:30:00 AM,5.244,,,,,,
3947,01/03/19 02:40:00 AM,5.244,,,,,,
3948,01/03/19 02:50:00 AM,5.244,,,,,,
3949,01/03/19 03:00:00 AM,5.244,,,,,,
3950,01/03/19 03:10:00 AM,5.244,,,,,,
3951,01/03/19 03:20:00 AM,5.244,,,,,,
3952,01/03/19 03:30:00 AM,5.244,,,,,,
3953,01/03/19 03:40:00 AM,5.244,,,,,,
3954,01/03/19 03:50:00 AM,5.244,,,,,,
3955,01/03/19 04:00:00 AM,5.244,,,,,,
3956,01/03/19 04:10:00 AM,5.244,,,,,,
3957,01/03/19 04:20:00 AM,5.244,,,,,,
3958,01/03/19 04:30:00 AM,5.244,,,,,,
3959,01/03/19 04:40:00 AM,5.244,,,,,,
3960,01/03/19 04:50:00 AM,5.244,,,,,,
3961,01/03/19 05:00:00 AM,5.244,,,,,,
3962,01/03/19 05:10:00 AM,5.244,,,,,,
3963,01/03/19 05:20:00 AM,5.244,,,,,,
3964,01/03/19 05:30:00 AM,5.244,,,,,,
3965,01/03/19 05:40:00 AM,5.244,,,,,,
3966,01/03/19 05:50:00 AM,5.244,,,,,,
3967,01/03/19 06:00:00 AM,5.244,,,,,,
3968,01/03/19 06:10:00 AM,5.244,,,,,,
3969,01/03/19 06:20:00 AM,5.244,,,,,,
3970,01/03/19 06:30:00 AM,5.244,,,,,,
3971,01/03/19 06:40:00 AM,5.244,,,,,,
3972,01/03/19 06:50:00 AM,5.244,,,,,,
3973,01/03/19 07:00:00 AM,5.244,,,,,,
3974,01/03/19 07:10:00 AM,5.244,,,,,,
3975,01/03/19 07:20:00 AM,5.244,,,,,,
3976,01/03/19 07:30:00 AM,5.244,,,,,,
3977,01/03/19 07:40:00 AM,5.244,,,,,,
3978,01/03/19 07:50:00 AM,5.244,,,,,,
3979,01/03/19 08:00:00 AM,5.244,,,,,,
3980,01/03/19 08:10:00 AM,5.244,,,,,,
3981,01/03/19 08:20:00 AM,5.244,,,,,,
3982,01/03/19 08:30:00 AM,5.244,,,,,,
3983,01/03/19 08:40:00 AM,5.244,,,,,,
3984,01/03/19 08:50:00 AM,5.244,,,,,,
3985,01/03/19 09:00:00 AM,5.244,,,,,,
3986,01/03/19 09:10:00 AM,5.244,,,,,,
3987,01/03/19 09:20:00 AM,5.244,,,,,,
3988,01/03/19 09:30:00 AM,5.244,,,,,,
3989,01/03/19 09:40:00 AM,5.244,,,,,,
3990,01/03/19 09:50:00 AM,5.244,,,,,,
3991,01/03/19 10:00:00 AM,5.244,,,,,,
3992,01/03/19 10:10:00 AM,5.244,,,,,,
3993,01/03/19 10:20:00 AM,5.244,,,,,,
3994,01/03/19 10:30:00 AM,5.244,,,,,,
3995,01/03/19 10:40:00 AM,5.244,,,,,,
3996,01/03/19 10:50:00 AM,5.347,,,,,,
3997,01/03/19 11:00:00 AM,5.347,,,,,,
3998,01/03/19 11:10:00 AM,5.347,,,,,,
3999,01/03/19 11:20:00 AM,5.347,,,,,,
4000,01/03/19 11:30:00 AM,5.347,,,,,,
4001,01/03/19 11:40:00 AM,5.347,,,,,,
4002,01/03/19 11:50:00 AM,5.347,,,,,,
4003,01/03/19 12:00:00 PM,5.347,,,,,,
4004,01/03/19 12:10:00 PM,5.347,,,,,,
4005,01/03/19 12:20:00 PM,5.347,,,,,,
4006,01/03/19 12:30:00 PM,5.347,,,,,,
4007,01/03/19 12:40:00 PM,5.347,,,,,,
4008,01/03/19 12:50:00 PM,5.347,,,,,,
4009,01/03/19 01:00:00 PM,5.347,,,,,,
4010,01/03/19 01:10:00 PM,5.347,,,,,,
4011,01/03/19 01:20:00 PM,5.347,,,,,,
4012,01/03/19 01:30:00 PM,5.347,,,,,,
4013,01/03/19 01:40:00 PM,5.347,,,,,,
4014,01/03/19 01:50:00 PM,5.347,,,,,,
4015,01/03/19 02:00:00 PM,5.347,,,,,,
4016,01/03/19 02:10:00 PM,5.347,,,,,,
4017,01/03/19 02:20:00 PM,5.347,,,,,,
4018,01/03/19 02:30:00 PM,5.450,,,,,,
4019,01/03/19 02:40:00 PM,5.450,,,,,,
4020,01/03/19 02:50:00 PM,5.450,,,,,,
4021,01/03/19 03:00:00 PM,5.450,,,,,,
4022,01/03/19 03:10:00 PM,5.450,,,,,,
4023,01/03/19 03:20:00 PM,5.450,,,,,,
4024,01/03/19 03:30:00 PM,5.450,,,,,,
4025,01/03/19 03:40:00 PM,5.450,,,,,,
4026,01/03/19 03:50:00 PM,5.450,,,,,,
4027,01/03/19 04:00:00 PM,5.450,,,,,,
4028,01/03/19 04:10:00 PM,5.450,,,,,,
4029,01/03/19 04:20:00 PM,5.450,,,,,,
4030,01/03/19 04:30:00 PM,5.450,,,,,,
4031,01/03/19 04:40:00 PM,5.450,,,,,,
4032,01/03/19 04:50:00 PM,5.450,,,,,,
4033,01/03/19 05:00:00 PM,5.450,,,,,,
4034,01/03/19 05:10:00 PM,5.450,,,,,,
4035,01/03/19 05:20:00 PM,5.450,,,,,,
4036,01/03/19 05:30:00 PM,5.450,,,,,,
4037,01/03/19 05:40:00 PM,5.450,,,,,,
4038,01/03/19 05:50:00 PM,5.450,,,,,,
4039,01/03/19 06:00:00 PM,5.450,,,,,,
4040,01/03/19 06:10:00 PM,5.450,,,,,,
4041,01/03/19 06:20:00 PM,5.450,,,,,,
4042,01/03/19 06:30:00 PM,5.450,,,,,,
4043,01/03/19 06:40:00 PM,5.450,,,,,,
4044,01/03/19 06:50:00 PM,5.450,,,,,,
4045,01/03/19 07:00:00 PM,5.450,,,,,,
4046,01/03/19 07:10:00 PM,5.450,,,,,,
4047,01/03/19 07:20:00 PM,5.450,,,,,,
4048,01/03/19 07:30:00 PM,5.450,,,,,,
4049,01/03/19 07:40:00 PM,5.450,,,,,,
4050,01/03/19 07:50:00 PM,5.450,,,,,,
4051,01/03/19 08:00:00 PM,5.450,,,,,,
4052,01/03/19 08:10:00 PM,5.450,,,,,,
4053,01/03/19 08:20:00 PM,5.450,,,,,,
4054,01/03/19 08:30:00 PM,5.347,,,,,,
4055,01/03/19 08:40:00 PM,5.347,,,,,,
4056,01/03/19 08:50:00 PM,5.347,,,,,,
4057,01/03/19 09:00:00 PM,5.347,,,,,,
4058,01/03/19 09:10:00 PM,5.347,,,,,,
4059,01/03/19 09:20:00 PM,5.347,,,,,,
4060,01/03/19 09:30:00 PM,5.347,,,,,,
4061,01/03/19 09:40:00 PM,5.347,,,,,,
4062,01/03/19 09:50:00 PM,5.347,,,,,,
4063,01/03/19 10:00:00 PM,5.347,,,,,,
4064,01/03/19 10:10:00 PM,5.347,,,,,,
4065,01/03/19 10:20:00 PM,5.347,,,,,,
4066,01/03/19 10:30:00 PM,5.347,,,,,,
4067,01/03/19 10:40:00 PM,5.347,,,,,,
4068,01/03/19 10:50:00 PM,5.347,,,,,,
4069,01/03/19 11:00:00 PM,5.347,,,,,,
4070,01/03/19 11:10:00 PM,5.347,,,,,,
4071,01/03/19 11:20:00 PM,5.347,,,,,,
4072,01/03/19 11:30:00 PM,5.347,,,,,,
4073,01/03/19 11:40:00 PM,5.347,,,,,,
4074,01/03/19 11:50:00 PM,5.347,,,,,,
4075,01/04/19 12:00:00 AM,5.347,,,,,,
4076,01/04/19 12:10:00 AM,5.347,,,,,,
4077,01/04/19 12:20:00 AM,5.347,,,,,,
4078,01/04/19 12:30:00 AM,5.347,,,,,,
4079,01/04/19 12:40:00 AM,5.347,,,,,,
4080,01/04/19 12:50:00 AM,5.347,,,,,,
4081,01/04/19 01:00:00 AM,5.347,,,,,,
4082,01/04/19 01:10:00 AM,5.347,,,,,,
4083,01/04/19 01:20:00 AM,5.347,,,,,,
4084,01/04/19 01:30:00 AM,5.347,,,,,,
4085,01/04/19 01:40:00 AM,5.347,,,,,,
4086,01/04/19 01:50:00 AM,5.347,,,,,,
4087,01/04/19 02:00:00 AM,5.347,,,,,,
4088,01/04/19 02:10:00 AM,5.347,,,,,,
4089,01/04/19 02:20:00 AM,5.347,,,,,,
4090,01/04/19 02:30:00 AM,5.347,,,,,,
4091,01/04/19 02:40:00 AM,5.347,,,,,,
4092,01/04/19 02:50:00 AM,5.347,,,,,,
4093,01/04/19 03:00:00 AM,5.347,,,,,,
4094,01/04/19 03:10:00 AM,5.347,,,,,,
4095,01/04/19 03:20:00 AM,5.347,,,,,,
4096,01/04/19 03:30:00 AM,5.347,,,,,,
4097,01/04/19 03:40:00 AM,5.347,,,,,,
4098,01/04/19 03:50:00 AM,5.347,,,,,,
4099,01/04/19 04:00:00 AM,5.347,,,,,,
4100,01/04/19 04:10:00 AM,5.347,,,,,,
4101,01/04/19 04:20:00 AM,5.347,,,,,,
4102,01/04/19 04:30:00 AM,5.347,,,,,,
4103,01/04/19 04:40:00 AM,5.347,,,,,,
4104,01/04/19 04:50:00 AM,5.347,,,,,,
4105,01/04/19 05:00:00 AM,5.347,,,,,,
4106,01/04/19 05:10:00 AM,5.347,,,,,,
4107,01/04/19 05:20:00 AM,5.347,,,,,,
4108,01/04/19 05:30:00 AM,5.347,,,,,,
4109,01/04/19 05:40:00 AM,5.244,,,,,,
4110,01/04/19 05:50:00 AM,5.244,,,,,,
4111,01/04/19 06:00:00 AM,5.347,,,,,,
4112,01/04/19 06:10:00 AM,5.244,,,,,,
4113,01/04/19 06:20:00 AM,5.244,,,,,,
4114,01/04/19 06:30:00 AM,5.244,,,,,,
4115,01/04/19 06:40:00 AM,5.244,,,,,,
4116,01/04/19 06:50:00 AM,5.244,,,,,,
4117,01/04/19 07:00:00 AM,5.244,,,,,,
4118,01/04/19 07:10:00 AM,5.244,,,,,,
4119,01/04/19 07:20:00 AM,5.244,,,,,,
4120,01/04/19 07:30:00 AM,5.244,,,,,,
4121,01/04/19 07:40:00 AM,5.244,,,,,,
4122,01/04/19 07:50:00 AM,5.244,,,,,,
4123,01/04/19 08:00:00 AM,5.244,,,,,,
4124,01/04/19 08:10:00 AM,5.347,,,,,,
4125,01/04/19 08:20:00 AM,5.347,,,,,,
4126,01/04/19 08:30:00 AM,5.347,,,,,,
4127,01/04/19 08:40:00 AM,5.244,,,,,,
4128,01/04/19 08:50:00 AM,5.347,,,,,,
4129,01/04/19 09:00:00 AM,5.244,,,,,,
4130,01/04/19 09:10:00 AM,5.244,,,,,,
4131,01/04/19 09:20:00 AM,5.347,,,,,,
4132,01/04/19 09:30:00 AM,5.347,,,,,,
4133,01/04/19 09:40:00 AM,5.244,,,,,,
4134,01/04/19 09:50:00 AM,5.244,,,,,,
4135,01/04/19 10:00:00 AM,5.347,,,,,,
4136,01/04/19 10:10:00 AM,5.347,,,,,,
4137,01/04/19 10:20:00 AM,5.347,,,,,,
4138,01/04/19 10:30:00 AM,5.347,,,,,,
4139,01/04/19 10:40:00 AM,5.347,,,,,,
4140,01/04/19 10:50:00 AM,5.347,,,,,,
4141,01/04/19 11:00:00 AM,5.347,,,,,,
4142,01/04/19 11:10:00 AM,5.244,,,,,,
4143,01/04/19 11:20:00 AM,5.244,,,,,,
4144,01/04/19 11:30:00 AM,5.347,,,,,,
4145,01/04/19 11:40:00 AM,5.347,,,,,,
4146,01/04/19 11:50:00 AM,5.347,,,,,,
4147,01/04/19 12:00:00 PM,5.347,,,,,,
4148,01/04/19 12:10:00 PM,5.347,,,,,,
4149,01/04/19 12:20:00 PM,5.347,,,,,,
4150,01/04/19 12:30:00 PM,5.347,,,,,,
4151,01/04/19 12:40:00 PM,5.244,,,,,,
4152,01/04/19 12:50:00 PM,5.347,,,,,,
4153,01/04/19 01:00:00 PM,5.347,,,,,,
4154,01/04/19 01:10:00 PM,5.347,,,,,,
4155,01/04/19 01:20:00 PM,5.347,,,,,,
4156,01/04/19 01:30:00 PM,5.347,,,,,,
4157,01/04/19 01:40:00 PM,5.347,,,,,,
4158,01/04/19 01:50:00 PM,5.347,,,,,,
4159,01/04/19 02:00:00 PM,5.347,,,,,,
4160,01/04/19 02:10:00 PM,5.347,,,,,,
4161,01/04/19 02:20:00 PM,5.347,,,,,,
4162,01/04/19 02:30:00 PM,5.347,,,,,,
4163,01/04/19 02:40:00 PM,5.347,,,,,,
4164,01/04/19 02:50:00 PM,5.347,,,,,,
4165,01/04/19 03:00:00 PM,5.347,,,,,,
4166,01/04/19 03:10:00 PM,5.347,,,,,,
4167,01/04/19 03:20:00 PM,5.347,,,,,,
4168,01/04/19 03:30:00 PM,5.347,,,,,,
4169,01/04/19 03:40:00 PM,5.347,,,,,,
4170,01/04/19 03:50:00 PM,5.347,,,,,,
4171,01/04/19 04:00:00 PM,5.244,,,,,,
4172,01/04/19 04:10:00 PM,5.244,,,,,,
4173,01/04/19 04:20:00 PM,5.244,,,,,,
4174,01/04/19 04:30:00 PM,5.244,,,,,,
4175,01/04/19 04:40:00 PM,5.244,,,,,,
4176,01/04/19 04:50:00 PM,5.244,,,,,,
4177,01/04/19 05:00:00 PM,5.244,,,,,,
4178,01/04/19 05:10:00 PM,5.244,,,,,,
4179,01/04/19 05:20:00 PM,5.244,,,,,,
4180,01/04/19 05:30:00 PM,5.244,,,,,,
4181,01/04/19 05:40:00 PM,5.244,,,,,,
4182,01/04/19 05:50:00 PM,5.244,,,,,,
4183,01/04/19 06:00:00 PM,5.244,,,,,,
4184,01/04/19 06:10:00 PM,5.244,,,,,,
4185,01/04/19 06:20:00 PM,5.244,,,,,,
4186,01/04/19 06:30:00 PM,5.244,,,,,,
4187,01/04/19 06:40:00 PM,5.244,,,,,,
4188,01/04/19 06:50:00 PM,5.244,,,,,,
4189,01/04/19 07:00:00 PM,5.244,,,,,,
4190,01/04/19 07:10:00 PM,5.244,,,,,,
4191,01/04/19 07:20:00 PM,5.244,,,,,,
4192,01/04/19 07:30:00 PM,5.244,,,,,,
4193,01/04/19 07:40:00 PM,5.244,,,,,,
4194,01/04/19 07:50:00 PM,5.244,,,,,,
4195,01/04/19 08:00:00 PM,5.244,,,,,,
4196,01/04/19 08:10:00 PM,5.244,,,,,,
4197,01/04/19 08:20:00 PM,5.244,,,,,,
4198,01/04/19 08:30:00 PM,5.244,,,,,,
4199,01/04/19 08:40:00 PM,5.244,,,,,,
4200,01/04/19 08:50:00 PM,5.347,,,,,,
4201,01/04/19 09:00:00 PM,5.347,,,,,,
4202,01/04/19 09:10:00 PM,5.244,,,,,,
4203,01/04/19 09:20:00 PM,5.347,,,,,,
4204,01/04/19 09:30:00 PM,5.244,,,,,,
4205,01/04/19 09:40:00 PM,5.244,,,,,,
4206,01/04/19 09:50:00 PM,5.347,,,,,,
4207,01/04/19 10:00:00 PM,5.347,,,,,,
4208,01/04/19 10:10:00 PM,5.347,,,,,,
4209,01/04/19 10:20:00 PM,5.347,,,,,,
4210,01/04/19 10:30:00 PM,5.347,,,,,,
4211,01/04/19 10:40:00 PM,5.347,,,,,,
4212,01/04/19 10:50:00 PM,5.347,,,,,,
4213,01/04/19 11:00:00 PM,5.347,,,,,,
4214,01/04/19 11:10:00 PM,5.347,,,,,,
4215,01/04/19 11:20:00 PM,5.347,,,,,,
4216,01/04/19 11:30:00 PM,5.347,,,,,,
4217,01/04/19 11:40:00 PM,5.347,,,,,,
