"Plot Title: hobo60"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 2413147, SEN S/N: 2413147)","Host Connected (LGR S/N: 2413147)","Coupler Attached (LGR S/N: 2413147)","Stopped (LGR S/N: 2413147)","End Of File (LGR S/N: 2413147)"
14627,03/18/19 06:40:00 AM,7.079,,,,
14628,03/18/19 06:50:00 AM,7.079,,,,
14629,03/18/19 07:00:00 AM,7.079,,,,
14630,03/18/19 07:10:00 AM,7.179,,,,
14631,03/18/19 07:20:00 AM,7.179,,,,
14632,03/18/19 07:30:00 AM,7.280,,,,
14633,03/18/19 07:40:00 AM,7.582,,,,
14634,03/18/19 07:50:00 AM,7.782,,,,
14635,03/18/19 08:00:00 AM,7.882,,,,
14636,03/18/19 08:10:00 AM,7.882,,,,
14637,03/18/19 08:20:00 AM,7.882,,,,
14638,03/18/19 08:30:00 AM,7.782,,,,
14639,03/18/19 08:40:00 AM,7.782,,,,
14640,03/18/19 08:50:00 AM,7.782,,,,
14641,03/18/19 09:00:00 AM,7.882,,,,
14642,03/18/19 09:10:00 AM,7.882,,,,
14643,03/18/19 09:20:00 AM,7.882,,,,
14644,03/18/19 09:30:00 AM,7.882,,,,
14645,03/18/19 09:40:00 AM,7.882,,,,
14646,03/18/19 09:50:00 AM,7.782,,,,
14647,03/18/19 10:00:00 AM,7.782,,,,
14648,03/18/19 10:10:00 AM,7.782,,,,
14649,03/18/19 10:20:00 AM,7.782,,,,
14650,03/18/19 10:30:00 AM,7.682,,,,
14651,03/18/19 10:40:00 AM,7.882,,,,
14652,03/18/19 10:50:00 AM,7.882,,,,
14653,03/18/19 11:00:00 AM,7.983,,,,
14654,03/18/19 11:10:00 AM,7.882,,,,
14655,03/18/19 11:20:00 AM,7.983,,,,
14656,03/18/19 11:30:00 AM,7.882,,,,
14657,03/18/19 11:40:00 AM,7.983,,,,
14658,03/18/19 11:50:00 AM,7.983,,,,
14659,03/18/19 12:00:00 PM,7.983,,,,
14660,03/18/19 12:10:00 PM,8.082,,,,
14661,03/18/19 12:20:00 PM,8.182,,,,
14662,03/18/19 12:30:00 PM,8.182,,,,
14663,03/18/19 12:40:00 PM,8.182,,,,
14664,03/18/19 12:50:00 PM,8.282,,,,
14665,03/18/19 01:00:00 PM,8.282,,,,
14666,03/18/19 01:10:00 PM,8.182,,,,
14667,03/18/19 01:20:00 PM,8.182,,,,
14668,03/18/19 01:30:00 PM,8.182,,,,
14669,03/18/19 01:40:00 PM,8.182,,,,
14670,03/18/19 01:50:00 PM,8.182,,,,
14671,03/18/19 02:00:00 PM,8.182,,,,
14672,03/18/19 02:10:00 PM,8.182,,,,
14673,03/18/19 02:20:00 PM,8.282,,,,
14674,03/18/19 02:30:00 PM,8.282,,,,
14675,03/18/19 02:40:00 PM,8.282,,,,
14676,03/18/19 02:50:00 PM,8.282,,,,
14677,03/18/19 03:00:00 PM,8.282,,,,
14678,03/18/19 03:10:00 PM,8.382,,,,
14679,03/18/19 03:20:00 PM,8.382,,,,
14680,03/18/19 03:30:00 PM,8.382,,,,
14681,03/18/19 03:40:00 PM,8.382,,,,
14682,03/18/19 03:50:00 PM,8.382,,,,
14683,03/18/19 04:00:00 PM,8.382,,,,
14684,03/18/19 04:10:00 PM,8.382,,,,
14685,03/18/19 04:20:00 PM,8.382,,,,
14686,03/18/19 04:30:00 PM,8.282,,,,
14687,03/18/19 04:40:00 PM,8.282,,,,
14688,03/18/19 04:50:00 PM,8.282,,,,
14689,03/18/19 05:00:00 PM,8.282,,,,
14690,03/18/19 05:10:00 PM,8.282,,,,
14691,03/18/19 05:20:00 PM,8.282,,,,
14692,03/18/19 05:30:00 PM,8.282,,,,
14693,03/18/19 05:40:00 PM,8.282,,,,
14694,03/18/19 05:50:00 PM,8.282,,,,
14695,03/18/19 06:00:00 PM,8.282,,,,
14696,03/18/19 06:10:00 PM,8.282,,,,
14697,03/18/19 06:20:00 PM,8.282,,,,
14698,03/18/19 06:30:00 PM,8.282,,,,
14699,03/18/19 06:40:00 PM,8.282,,,,
14700,03/18/19 06:50:00 PM,8.282,,,,
14701,03/18/19 07:00:00 PM,8.282,,,,
14702,03/18/19 07:10:00 PM,8.282,,,,
14703,03/18/19 07:20:00 PM,8.182,,,,
14704,03/18/19 07:30:00 PM,8.182,,,,
14705,03/18/19 07:40:00 PM,8.182,,,,
14706,03/18/19 07:50:00 PM,8.182,,,,
14707,03/18/19 08:00:00 PM,8.182,,,,
14708,03/18/19 08:10:00 PM,8.182,,,,
14709,03/18/19 08:20:00 PM,8.182,,,,
14710,03/18/19 08:30:00 PM,8.182,,,,
14711,03/18/19 08:40:00 PM,8.182,,,,
14712,03/18/19 08:50:00 PM,8.182,,,,
14713,03/18/19 09:00:00 PM,8.082,,,,
14714,03/18/19 09:10:00 PM,8.182,,,,
14715,03/18/19 09:20:00 PM,8.082,,,,
14716,03/18/19 09:30:00 PM,8.082,,,,
14717,03/18/19 09:40:00 PM,8.082,,,,
14718,03/18/19 09:50:00 PM,8.082,,,,
14719,03/18/19 10:00:00 PM,8.082,,,,
14720,03/18/19 10:10:00 PM,8.082,,,,
14721,03/18/19 10:20:00 PM,8.082,,,,
14722,03/18/19 10:30:00 PM,8.082,,,,
14723,03/18/19 10:40:00 PM,8.082,,,,
14724,03/18/19 10:50:00 PM,7.983,,,,
14725,03/18/19 11:00:00 PM,8.082,,,,
14726,03/18/19 11:10:00 PM,7.983,,,,
14727,03/18/19 11:20:00 PM,7.983,,,,
14728,03/18/19 11:30:00 PM,7.983,,,,
14729,03/18/19 11:40:00 PM,7.983,,,,
14730,03/18/19 11:50:00 PM,7.983,,,,
14731,03/19/19 12:00:00 AM,7.983,,,,
14732,03/19/19 12:10:00 AM,7.983,,,,
14733,03/19/19 12:20:00 AM,7.983,,,,
14734,03/19/19 12:30:00 AM,7.983,,,,
14735,03/19/19 12:40:00 AM,7.983,,,,
14736,03/19/19 12:50:00 AM,7.983,,,,
14737,03/19/19 01:00:00 AM,7.983,,,,
14738,03/19/19 01:10:00 AM,7.983,,,,
14739,03/19/19 01:20:00 AM,7.983,,,,
14740,03/19/19 01:30:00 AM,7.882,,,,
14741,03/19/19 01:40:00 AM,7.882,,,,
14742,03/19/19 01:50:00 AM,7.882,,,,
14743,03/19/19 02:00:00 AM,7.882,,,,
14744,03/19/19 02:10:00 AM,7.882,,,,
14745,03/19/19 02:20:00 AM,7.882,,,,
14746,03/19/19 02:30:00 AM,7.882,,,,
14747,03/19/19 02:40:00 AM,7.882,,,,
14748,03/19/19 02:50:00 AM,7.882,,,,
14749,03/19/19 03:00:00 AM,7.882,,,,
14750,03/19/19 03:10:00 AM,7.882,,,,
14751,03/19/19 03:20:00 AM,7.882,,,,
14752,03/19/19 03:30:00 AM,7.782,,,,
14753,03/19/19 03:40:00 AM,7.782,,,,
14754,03/19/19 03:50:00 AM,7.782,,,,
14755,03/19/19 04:00:00 AM,7.782,,,,
14756,03/19/19 04:10:00 AM,7.782,,,,
14757,03/19/19 04:20:00 AM,7.782,,,,
14758,03/19/19 04:30:00 AM,7.782,,,,
14759,03/19/19 04:40:00 AM,7.782,,,,
14760,03/19/19 04:50:00 AM,7.782,,,,
14761,03/19/19 05:00:00 AM,7.782,,,,
14762,03/19/19 05:10:00 AM,7.782,,,,
14763,03/19/19 05:20:00 AM,7.782,,,,
14764,03/19/19 05:30:00 AM,7.782,,,,
14765,03/19/19 05:40:00 AM,7.682,,,,
14766,03/19/19 05:50:00 AM,7.682,,,,
14767,03/19/19 06:00:00 AM,7.682,,,,
14768,03/19/19 06:10:00 AM,7.682,,,,
14769,03/19/19 06:20:00 AM,7.682,,,,
14770,03/19/19 06:30:00 AM,7.682,,,,
14771,03/19/19 06:40:00 AM,7.682,,,,
14772,03/19/19 06:50:00 AM,7.682,,,,
14773,03/19/19 07:00:00 AM,7.682,,,,
14774,03/19/19 07:10:00 AM,7.682,,,,
14775,03/19/19 07:20:00 AM,7.682,,,,
14776,03/19/19 07:30:00 AM,7.682,,,,
14777,03/19/19 07:40:00 AM,7.682,,,,
14778,03/19/19 07:50:00 AM,7.682,,,,
14779,03/19/19 08:00:00 AM,7.682,,,,
14780,03/19/19 08:10:00 AM,7.582,,,,
14781,03/19/19 08:20:00 AM,7.582,,,,
14782,03/19/19 08:30:00 AM,7.582,,,,
14783,03/19/19 08:40:00 AM,7.582,,,,
14784,03/19/19 08:50:00 AM,7.582,,,,
14785,03/19/19 09:00:00 AM,7.582,,,,
14786,03/19/19 09:10:00 AM,7.582,,,,
14787,03/19/19 09:20:00 AM,7.582,,,,
14788,03/19/19 09:30:00 AM,7.582,,,,
14789,03/19/19 09:40:00 AM,7.481,,,,
14790,03/19/19 09:50:00 AM,7.481,,,,
14791,03/19/19 10:00:00 AM,7.481,,,,
14792,03/19/19 10:10:00 AM,7.481,,,,
14793,03/19/19 10:20:00 AM,7.481,,,,
14794,03/19/19 10:30:00 AM,7.481,,,,
14795,03/19/19 10:40:00 AM,7.481,,,,
14796,03/19/19 10:50:00 AM,7.481,,,,
14797,03/19/19 11:00:00 AM,7.481,,,,
14798,03/19/19 11:10:00 AM,7.481,,,,
14799,03/19/19 11:20:00 AM,7.481,,,,
14800,03/19/19 11:30:00 AM,7.481,,,,
14801,03/19/19 11:40:00 AM,7.481,,,,
14802,03/19/19 11:50:00 AM,7.381,,,,
14803,03/19/19 12:00:00 PM,7.381,,,,
14804,03/19/19 12:10:00 PM,7.381,,,,
14805,03/19/19 12:20:00 PM,7.381,,,,
14806,03/19/19 12:30:00 PM,7.381,,,,
14807,03/19/19 12:40:00 PM,7.381,,,,
14808,03/19/19 12:50:00 PM,7.381,,,,
14809,03/19/19 01:00:00 PM,7.381,,,,
14810,03/19/19 01:10:00 PM,7.381,,,,
14811,03/19/19 01:20:00 PM,7.381,,,,
14812,03/19/19 01:30:00 PM,7.381,,,,
14813,03/19/19 01:40:00 PM,7.381,,,,
14814,03/19/19 01:50:00 PM,7.381,,,,
14815,03/19/19 02:00:00 PM,7.381,,,,
14816,03/19/19 02:10:00 PM,7.381,,,,
14817,03/19/19 02:20:00 PM,7.381,,,,
14818,03/19/19 02:30:00 PM,7.381,,,,
14819,03/19/19 02:40:00 PM,7.381,,,,
14820,03/19/19 02:50:00 PM,7.381,,,,
14821,03/19/19 03:00:00 PM,7.381,,,,
14822,03/19/19 03:10:00 PM,7.481,,,,
14823,03/19/19 03:20:00 PM,7.481,,,,
14824,03/19/19 03:30:00 PM,7.481,,,,
14825,03/19/19 03:40:00 PM,7.481,,,,
14826,03/19/19 03:50:00 PM,7.481,,,,
14827,03/19/19 04:00:00 PM,7.582,,,,
14828,03/19/19 04:10:00 PM,7.582,,,,
14829,03/19/19 04:20:00 PM,7.582,,,,
14830,03/19/19 04:30:00 PM,7.582,,,,
14831,03/19/19 04:40:00 PM,7.582,,,,
14832,03/19/19 04:50:00 PM,7.582,,,,
14833,03/19/19 05:00:00 PM,7.582,,,,
14834,03/19/19 05:10:00 PM,7.582,,,,
14835,03/19/19 05:20:00 PM,7.582,,,,
14836,03/19/19 05:30:00 PM,7.682,,,,
14837,03/19/19 05:40:00 PM,7.582,,,,
14838,03/19/19 05:50:00 PM,7.582,,,,
14839,03/19/19 06:00:00 PM,7.481,,,,
14840,03/19/19 06:10:00 PM,7.481,,,,
14841,03/19/19 06:20:00 PM,7.481,,,,
14842,03/19/19 06:30:00 PM,7.481,,,,
14843,03/19/19 06:40:00 PM,7.481,,,,
14844,03/19/19 06:50:00 PM,7.481,,,,
14845,03/19/19 07:00:00 PM,7.481,,,,
14846,03/19/19 07:10:00 PM,7.481,,,,
14847,03/19/19 07:20:00 PM,7.481,,,,
14848,03/19/19 07:30:00 PM,7.481,,,,
14849,03/19/19 07:40:00 PM,7.481,,,,
14850,03/19/19 07:50:00 PM,7.481,,,,
14851,03/19/19 08:00:00 PM,7.481,,,,
14852,03/19/19 08:10:00 PM,7.582,,,,
14853,03/19/19 08:20:00 PM,7.582,,,,
14854,03/19/19 08:30:00 PM,7.481,,,,
14855,03/19/19 08:40:00 PM,7.481,,,,
14856,03/19/19 08:50:00 PM,7.481,,,,
14857,03/19/19 09:00:00 PM,7.481,,,,
14858,03/19/19 09:10:00 PM,7.481,,,,
14859,03/19/19 09:20:00 PM,7.481,,,,
14860,03/19/19 09:30:00 PM,7.481,,,,
14861,03/19/19 09:40:00 PM,7.481,,,,
14862,03/19/19 09:50:00 PM,7.481,,,,
14863,03/19/19 10:00:00 PM,7.481,,,,
14864,03/19/19 10:10:00 PM,7.481,,,,
14865,03/19/19 10:20:00 PM,7.481,,,,
14866,03/19/19 10:30:00 PM,7.481,,,,
14867,03/19/19 10:40:00 PM,7.481,,,,
14868,03/19/19 10:50:00 PM,7.481,,,,
14869,03/19/19 11:00:00 PM,7.481,,,,
14870,03/19/19 11:10:00 PM,7.481,,,,
14871,03/19/19 11:20:00 PM,7.481,,,,
14872,03/19/19 11:30:00 PM,7.481,,,,
14873,03/19/19 11:40:00 PM,7.582,,,,
14874,03/19/19 11:50:00 PM,7.582,,,,
14875,03/20/19 12:00:00 AM,7.582,,,,
14876,03/20/19 12:10:00 AM,7.582,,,,
14877,03/20/19 12:20:00 AM,7.582,,,,
14878,03/20/19 12:30:00 AM,7.582,,,,
14879,03/20/19 12:40:00 AM,7.582,,,,
14880,03/20/19 12:50:00 AM,7.582,,,,
14881,03/20/19 01:00:00 AM,7.582,,,,
14882,03/20/19 01:10:00 AM,7.582,,,,
14883,03/20/19 01:20:00 AM,7.582,,,,
14884,03/20/19 01:30:00 AM,7.582,,,,
14885,03/20/19 01:40:00 AM,7.582,,,,
14886,03/20/19 01:50:00 AM,7.582,,,,
14887,03/20/19 02:00:00 AM,7.682,,,,
14888,03/20/19 02:10:00 AM,7.682,,,,
14889,03/20/19 02:20:00 AM,7.682,,,,
14890,03/20/19 02:30:00 AM,7.682,,,,
14891,03/20/19 02:40:00 AM,7.682,,,,
14892,03/20/19 02:50:00 AM,7.682,,,,
14893,03/20/19 03:00:00 AM,7.682,,,,
14894,03/20/19 03:10:00 AM,7.682,,,,
14895,03/20/19 03:20:00 AM,7.682,,,,
14896,03/20/19 03:30:00 AM,7.682,,,,
14897,03/20/19 03:40:00 AM,7.682,,,,
14898,03/20/19 03:50:00 AM,7.682,,,,
14899,03/20/19 04:00:00 AM,7.682,,,,
14900,03/20/19 04:10:00 AM,7.682,,,,
14901,03/20/19 04:20:00 AM,7.682,,,,
14902,03/20/19 04:30:00 AM,7.682,,,,
14903,03/20/19 04:40:00 AM,7.682,,,,
14904,03/20/19 04:50:00 AM,7.582,,,,
14905,03/20/19 05:00:00 AM,7.582,,,,
14906,03/20/19 05:10:00 AM,7.582,,,,
14907,03/20/19 05:20:00 AM,7.582,,,,
14908,03/20/19 05:30:00 AM,7.582,,,,
14909,03/20/19 05:40:00 AM,7.582,,,,
14910,03/20/19 05:50:00 AM,7.582,,,,
14911,03/20/19 06:00:00 AM,7.582,,,,
14912,03/20/19 06:10:00 AM,7.582,,,,
14913,03/20/19 06:20:00 AM,7.582,,,,
14914,03/20/19 06:30:00 AM,7.481,,,,
14915,03/20/19 06:40:00 AM,7.481,,,,
14916,03/20/19 06:50:00 AM,7.481,,,,
14917,03/20/19 07:00:00 AM,7.481,,,,
14918,03/20/19 07:10:00 AM,7.481,,,,
14919,03/20/19 07:20:00 AM,7.481,,,,
14920,03/20/19 07:30:00 AM,7.481,,,,
14921,03/20/19 07:40:00 AM,7.481,,,,
14922,03/20/19 07:50:00 AM,7.481,,,,
14923,03/20/19 08:00:00 AM,7.481,,,,
14924,03/20/19 08:10:00 AM,7.481,,,,
14925,03/20/19 08:20:00 AM,7.481,,,,
14926,03/20/19 08:30:00 AM,7.481,,,,
14927,03/20/19 08:40:00 AM,7.481,,,,
14928,03/20/19 08:50:00 AM,7.582,,,,
14929,03/20/19 09:00:00 AM,7.582,,,,
14930,03/20/19 09:10:00 AM,7.582,,,,
14931,03/20/19 09:20:00 AM,7.582,,,,
14932,03/20/19 09:30:00 AM,7.582,,,,
14933,03/20/19 09:40:00 AM,7.582,,,,
14934,03/20/19 09:50:00 AM,7.582,,,,
14935,03/20/19 10:00:00 AM,7.582,,,,
14936,03/20/19 10:10:00 AM,7.582,,,,
14937,03/20/19 10:20:00 AM,7.582,,,,
14938,03/20/19 10:30:00 AM,7.582,,,,
14939,03/20/19 10:40:00 AM,7.582,,,,
14940,03/20/19 10:50:00 AM,7.582,,,,
14941,03/20/19 11:00:00 AM,7.582,,,,
14942,03/20/19 11:10:00 AM,7.582,,,,
14943,03/20/19 11:20:00 AM,7.682,,,,
14944,03/20/19 11:30:00 AM,7.682,,,,
14945,03/20/19 11:40:00 AM,7.682,,,,
14946,03/20/19 11:50:00 AM,7.582,,,,
14947,03/20/19 12:00:00 PM,7.582,,,,
14948,03/20/19 12:10:00 PM,7.582,,,,
14949,03/20/19 12:20:00 PM,7.682,,,,
14950,03/20/19 12:30:00 PM,7.582,,,,
14951,03/20/19 12:40:00 PM,7.582,,,,
14952,03/20/19 12:50:00 PM,7.582,,,,
14953,03/20/19 01:00:00 PM,7.582,,,,
14954,03/20/19 01:10:00 PM,7.582,,,,
14955,03/20/19 01:20:00 PM,7.582,,,,
14956,03/20/19 01:30:00 PM,7.582,,,,
14957,03/20/19 01:40:00 PM,7.481,,,,
14958,03/20/19 01:50:00 PM,7.481,,,,
14959,03/20/19 02:00:00 PM,7.481,,,,
14960,03/20/19 02:10:00 PM,7.481,,,,
14961,03/20/19 02:20:00 PM,7.481,,,,
14962,03/20/19 02:30:00 PM,7.481,,,,
14963,03/20/19 02:40:00 PM,7.481,,,,
14964,03/20/19 02:50:00 PM,7.582,,,,
14965,03/20/19 03:00:00 PM,7.481,,,,
14966,03/20/19 03:10:00 PM,7.481,,,,
14967,03/20/19 03:20:00 PM,7.481,,,,
14968,03/20/19 03:30:00 PM,7.481,,,,
14969,03/20/19 03:40:00 PM,7.481,,,,
14970,03/20/19 03:50:00 PM,7.481,,,,
14971,03/20/19 04:00:00 PM,7.481,,,,
14972,03/20/19 04:10:00 PM,7.481,,,,
14973,03/20/19 04:20:00 PM,7.481,,,,
14974,03/20/19 04:30:00 PM,7.582,,,,
14975,03/20/19 04:40:00 PM,7.582,,,,
14976,03/20/19 04:50:00 PM,7.582,,,,
14977,03/20/19 05:00:00 PM,7.582,,,,
14978,03/20/19 05:10:00 PM,7.582,,,,
14979,03/20/19 05:20:00 PM,7.582,,,,
14980,03/20/19 05:30:00 PM,7.582,,,,
14981,03/20/19 05:40:00 PM,7.582,,,,
14982,03/20/19 05:50:00 PM,7.582,,,,
14983,03/20/19 06:00:00 PM,7.582,,,,
14984,03/20/19 06:10:00 PM,7.582,,,,
14985,03/20/19 06:20:00 PM,7.582,,,,
14986,03/20/19 06:30:00 PM,7.582,,,,
14987,03/20/19 06:40:00 PM,7.582,,,,
14988,03/20/19 06:50:00 PM,7.582,,,,
14989,03/20/19 07:00:00 PM,7.582,,,,
14990,03/20/19 07:10:00 PM,7.582,,,,
14991,03/20/19 07:20:00 PM,7.582,,,,
14992,03/20/19 07:30:00 PM,7.582,,,,
14993,03/20/19 07:40:00 PM,7.582,,,,
14994,03/20/19 07:50:00 PM,7.582,,,,
14995,03/20/19 08:00:00 PM,7.582,,,,
14996,03/20/19 08:10:00 PM,7.582,,,,
14997,03/20/19 08:20:00 PM,7.582,,,,
14998,03/20/19 08:30:00 PM,7.582,,,,
14999,03/20/19 08:40:00 PM,7.582,,,,
15000,03/20/19 08:50:00 PM,7.582,,,,
15001,03/20/19 09:00:00 PM,7.582,,,,
15002,03/20/19 09:10:00 PM,7.682,,,,
15003,03/20/19 09:20:00 PM,7.582,,,,
15004,03/20/19 09:30:00 PM,7.582,,,,
15005,03/20/19 09:40:00 PM,7.582,,,,
15006,03/20/19 09:50:00 PM,7.582,,,,
15007,03/20/19 10:00:00 PM,7.582,,,,
15008,03/20/19 10:10:00 PM,7.682,,,,
15009,03/20/19 10:20:00 PM,7.682,,,,
15010,03/20/19 10:30:00 PM,7.582,,,,
15011,03/20/19 10:40:00 PM,7.582,,,,
15012,03/20/19 10:50:00 PM,7.582,,,,
15013,03/20/19 11:00:00 PM,7.582,,,,
15014,03/20/19 11:10:00 PM,7.582,,,,
15015,03/20/19 11:20:00 PM,7.582,,,,
15016,03/20/19 11:30:00 PM,7.582,,,,
15017,03/20/19 11:40:00 PM,7.481,,,,
15018,03/20/19 11:50:00 PM,7.582,,,,
15019,03/21/19 12:00:00 AM,7.481,,,,
15020,03/21/19 12:10:00 AM,7.481,,,,
15021,03/21/19 12:20:00 AM,7.481,,,,
15022,03/21/19 12:30:00 AM,7.481,,,,
15023,03/21/19 12:40:00 AM,7.481,,,,
15024,03/21/19 12:50:00 AM,7.481,,,,
15025,03/21/19 01:00:00 AM,7.481,,,,
15026,03/21/19 01:10:00 AM,7.481,,,,
15027,03/21/19 01:20:00 AM,7.481,,,,
15028,03/21/19 01:30:00 AM,7.481,,,,
15029,03/21/19 01:40:00 AM,7.481,,,,
15030,03/21/19 01:50:00 AM,7.481,,,,
15031,03/21/19 02:00:00 AM,7.481,,,,
15032,03/21/19 02:10:00 AM,7.481,,,,
15033,03/21/19 02:20:00 AM,7.481,,,,
15034,03/21/19 02:30:00 AM,7.481,,,,
15035,03/21/19 02:40:00 AM,7.481,,,,
15036,03/21/19 02:50:00 AM,7.481,,,,
15037,03/21/19 03:00:00 AM,7.481,,,,
15038,03/21/19 03:10:00 AM,7.481,,,,
15039,03/21/19 03:20:00 AM,7.481,,,,
15040,03/21/19 03:30:00 AM,7.582,,,,
15041,03/21/19 03:40:00 AM,7.582,,,,
15042,03/21/19 03:50:00 AM,7.582,,,,
15043,03/21/19 04:00:00 AM,7.582,,,,
15044,03/21/19 04:10:00 AM,7.682,,,,
15045,03/21/19 04:20:00 AM,7.682,,,,
15046,03/21/19 04:30:00 AM,7.682,,,,
15047,03/21/19 04:40:00 AM,7.782,,,,
15048,03/21/19 04:50:00 AM,7.882,,,,
15049,03/21/19 05:00:00 AM,7.782,,,,
15050,03/21/19 05:10:00 AM,7.782,,,,
15051,03/21/19 05:20:00 AM,7.882,,,,
15052,03/21/19 05:30:00 AM,7.882,,,,
15053,03/21/19 05:40:00 AM,7.882,,,,
15054,03/21/19 05:50:00 AM,7.882,,,,
15055,03/21/19 06:00:00 AM,7.983,,,,
15056,03/21/19 06:10:00 AM,7.983,,,,
15057,03/21/19 06:20:00 AM,7.983,,,,
15058,03/21/19 06:30:00 AM,7.983,,,,
15059,03/21/19 06:40:00 AM,7.983,,,,
15060,03/21/19 06:50:00 AM,7.983,,,,
15061,03/21/19 07:00:00 AM,7.983,,,,
15062,03/21/19 07:10:00 AM,7.983,,,,
15063,03/21/19 07:20:00 AM,7.983,,,,
15064,03/21/19 07:30:00 AM,7.983,,,,
15065,03/21/19 07:40:00 AM,8.082,,,,
15066,03/21/19 07:50:00 AM,8.082,,,,
15067,03/21/19 08:00:00 AM,8.082,,,,
15068,03/21/19 08:10:00 AM,8.082,,,,
15069,03/21/19 08:20:00 AM,8.082,,,,
15070,03/21/19 08:30:00 AM,8.082,,,,
15071,03/21/19 08:40:00 AM,8.082,,,,
15072,03/21/19 08:50:00 AM,8.082,,,,
15073,03/21/19 09:00:00 AM,8.082,,,,
15074,03/21/19 09:10:00 AM,8.082,,,,
15075,03/21/19 09:20:00 AM,8.082,,,,
15076,03/21/19 09:30:00 AM,8.082,,,,
15077,03/21/19 09:40:00 AM,8.082,,,,
15078,03/21/19 09:50:00 AM,8.082,,,,
15079,03/21/19 10:00:00 AM,8.182,,,,
15080,03/21/19 10:10:00 AM,8.082,,,,
15081,03/21/19 10:20:00 AM,8.182,,,,
15082,03/21/19 10:30:00 AM,8.182,,,,
15083,03/21/19 10:40:00 AM,8.182,,,,
15084,03/21/19 10:50:00 AM,8.182,,,,
15085,03/21/19 11:00:00 AM,8.182,,,,
15086,03/21/19 11:10:00 AM,8.282,,,,
15087,03/21/19 11:20:00 AM,8.382,,,,
15088,03/21/19 11:30:00 AM,8.282,,,,
15089,03/21/19 11:40:00 AM,8.282,,,,
15090,03/21/19 11:50:00 AM,8.382,,,,
15091,03/21/19 12:00:00 PM,8.282,,,,
15092,03/21/19 12:10:00 PM,8.382,,,,
15093,03/21/19 12:20:00 PM,8.382,,,,
15094,03/21/19 12:30:00 PM,8.481,,,,
15095,03/21/19 12:40:00 PM,8.481,,,,
15096,03/21/19 12:50:00 PM,8.481,,,,
15097,03/21/19 01:00:00 PM,8.481,,,,
15098,03/21/19 01:10:00 PM,8.581,,,,
15099,03/21/19 01:20:00 PM,8.581,,,,
15100,03/21/19 01:30:00 PM,8.581,,,,
15101,03/21/19 01:40:00 PM,8.581,,,,
15102,03/21/19 01:50:00 PM,8.680,,,,
15103,03/21/19 02:00:00 PM,8.680,,,,
15104,03/21/19 02:10:00 PM,8.680,,,,
15105,03/21/19 02:20:00 PM,8.680,,,,
15106,03/21/19 02:30:00 PM,8.779,,,,
15107,03/21/19 02:40:00 PM,8.779,,,,
15108,03/21/19 02:50:00 PM,8.779,,,,
15109,03/21/19 03:00:00 PM,8.779,,,,
15110,03/21/19 03:10:00 PM,8.779,,,,
15111,03/21/19 03:20:00 PM,8.879,,,,
15112,03/21/19 03:30:00 PM,8.879,,,,
15113,03/21/19 03:40:00 PM,8.978,,,,
15114,03/21/19 03:50:00 PM,8.978,,,,
15115,03/21/19 04:00:00 PM,8.879,,,,
15116,03/21/19 04:10:00 PM,8.978,,,,
15117,03/21/19 04:20:00 PM,8.978,,,,
15118,03/21/19 04:30:00 PM,8.879,,,,
15119,03/21/19 04:40:00 PM,8.879,,,,
15120,03/21/19 04:50:00 PM,8.879,,,,
15121,03/21/19 05:00:00 PM,8.879,,,,
15122,03/21/19 05:10:00 PM,8.879,,,,
15123,03/21/19 05:20:00 PM,8.879,,,,
15124,03/21/19 05:30:00 PM,8.879,,,,
15125,03/21/19 05:40:00 PM,8.879,,,,
15126,03/21/19 05:50:00 PM,8.879,,,,
15127,03/21/19 06:00:00 PM,8.879,,,,
15128,03/21/19 06:10:00 PM,8.879,,,,
15129,03/21/19 06:20:00 PM,8.879,,,,
15130,03/21/19 06:30:00 PM,8.879,,,,
15131,03/21/19 06:40:00 PM,8.879,,,,
15132,03/21/19 06:50:00 PM,8.879,,,,
15133,03/21/19 07:00:00 PM,8.879,,,,
15134,03/21/19 07:10:00 PM,8.879,,,,
15135,03/21/19 07:20:00 PM,8.879,,,,
15136,03/21/19 07:30:00 PM,8.879,,,,
15137,03/21/19 07:40:00 PM,8.779,,,,
15138,03/21/19 07:50:00 PM,8.779,,,,
15139,03/21/19 08:00:00 PM,8.879,,,,
15140,03/21/19 08:10:00 PM,8.879,,,,
15141,03/21/19 08:20:00 PM,8.879,,,,
15142,03/21/19 08:30:00 PM,8.779,,,,
15143,03/21/19 08:40:00 PM,8.779,,,,
15144,03/21/19 08:50:00 PM,8.779,,,,
15145,03/21/19 09:00:00 PM,8.779,,,,
15146,03/21/19 09:10:00 PM,8.779,,,,
15147,03/21/19 09:20:00 PM,8.779,,,,
15148,03/21/19 09:30:00 PM,8.779,,,,
15149,03/21/19 09:40:00 PM,8.779,,,,
15150,03/21/19 09:50:00 PM,8.779,,,,
15151,03/21/19 10:00:00 PM,8.779,,,,
15152,03/21/19 10:10:00 PM,8.779,,,,
15153,03/21/19 10:20:00 PM,8.779,,,,
15154,03/21/19 10:30:00 PM,8.779,,,,
15155,03/21/19 10:40:00 PM,8.779,,,,
15156,03/21/19 10:50:00 PM,8.680,,,,
15157,03/21/19 11:00:00 PM,8.680,,,,
15158,03/21/19 11:10:00 PM,8.680,,,,
15159,03/21/19 11:20:00 PM,8.680,,,,
