"Plot Title: hobo23"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10647209, SEN S/N: 10647209)","Coupler Detached (LGR S/N: 10647209)","Coupler Attached (LGR S/N: 10647209)","Host Connected (LGR S/N: 10647209)","Stopped (LGR S/N: 10647209)","End Of File (LGR S/N: 10647209)"
1,12/05/18 06:05:46 PM,23.100,,,,,
2,12/05/18 06:05:52 PM,,Logged,,,,
3,12/05/18 06:06:20 PM,,,Logged,Logged,,
4,12/05/18 06:06:47 PM,,Logged,,,,
5,12/05/18 06:15:46 PM,23.004,,,,,
6,12/05/18 06:25:46 PM,22.812,,,,,
7,12/05/18 06:35:46 PM,24.062,,,,,
8,12/05/18 06:45:46 PM,24.835,,,,,
9,12/05/18 06:55:46 PM,25.028,,,,,
10,12/05/18 07:05:46 PM,25.028,,,,,
11,12/05/18 07:15:46 PM,24.835,,,,,
12,12/05/18 07:25:46 PM,24.641,,,,,
13,12/05/18 07:35:46 PM,24.448,,,,,
14,12/05/18 07:45:46 PM,24.255,,,,,
15,12/05/18 07:55:46 PM,24.062,,,,,
16,12/05/18 08:05:46 PM,23.773,,,,,
17,12/05/18 08:15:46 PM,23.677,,,,,
18,12/05/18 08:25:46 PM,23.484,,,,,
19,12/05/18 08:35:46 PM,23.292,,,,,
20,12/05/18 08:45:46 PM,23.100,,,,,
21,12/05/18 08:55:46 PM,23.004,,,,,
22,12/05/18 09:05:46 PM,22.812,,,,,
23,12/05/18 09:15:46 PM,22.717,,,,,
24,12/05/18 09:25:46 PM,22.621,,,,,
25,12/05/18 09:35:46 PM,22.525,,,,,
26,12/05/18 09:45:46 PM,22.429,,,,,
27,12/05/18 09:55:46 PM,22.333,,,,,
28,12/05/18 10:05:46 PM,22.238,,,,,
29,12/05/18 10:15:46 PM,22.142,,,,,
30,12/05/18 10:25:46 PM,22.046,,,,,
31,12/05/18 10:35:46 PM,22.046,,,,,
32,12/05/18 10:45:46 PM,21.951,,,,,
33,12/05/18 10:55:46 PM,21.951,,,,,
34,12/05/18 11:05:46 PM,21.855,,,,,
35,12/05/18 11:15:46 PM,21.855,,,,,
36,12/05/18 11:25:46 PM,21.760,,,,,
37,12/05/18 11:35:46 PM,21.760,,,,,
38,12/05/18 11:45:46 PM,21.760,,,,,
39,12/05/18 11:55:46 PM,21.664,,,,,
40,12/06/18 12:05:46 AM,21.664,,,,,
41,12/06/18 12:15:46 AM,21.664,,,,,
42,12/06/18 12:25:46 AM,21.569,,,,,
43,12/06/18 12:35:46 AM,21.569,,,,,
44,12/06/18 12:45:46 AM,21.569,,,,,
45,12/06/18 12:55:46 AM,21.569,,,,,
46,12/06/18 01:05:46 AM,21.473,,,,,
47,12/06/18 01:15:46 AM,21.473,,,,,
48,12/06/18 01:25:46 AM,21.473,,,,,
49,12/06/18 01:35:46 AM,21.473,,,,,
50,12/06/18 01:45:46 AM,21.473,,,,,
51,12/06/18 01:55:46 AM,21.473,,,,,
52,12/06/18 02:05:46 AM,21.378,,,,,
53,12/06/18 02:15:46 AM,21.378,,,,,
54,12/06/18 02:25:46 AM,21.378,,,,,
55,12/06/18 02:35:46 AM,21.378,,,,,
56,12/06/18 02:45:46 AM,21.378,,,,,
57,12/06/18 02:55:46 AM,21.378,,,,,
58,12/06/18 03:05:46 AM,21.378,,,,,
59,12/06/18 03:15:46 AM,21.282,,,,,
60,12/06/18 03:25:46 AM,21.282,,,,,
61,12/06/18 03:35:46 AM,21.282,,,,,
62,12/06/18 03:45:46 AM,21.282,,,,,
63,12/06/18 03:55:46 AM,21.282,,,,,
64,12/06/18 04:05:46 AM,21.282,,,,,
65,12/06/18 04:15:46 AM,21.282,,,,,
66,12/06/18 04:25:46 AM,21.282,,,,,
67,12/06/18 04:35:46 AM,21.282,,,,,
68,12/06/18 04:45:46 AM,21.282,,,,,
69,12/06/18 04:55:46 AM,21.282,,,,,
70,12/06/18 05:05:46 AM,21.282,,,,,
71,12/06/18 05:15:46 AM,21.282,,,,,
72,12/06/18 05:25:46 AM,21.187,,,,,
73,12/06/18 05:35:46 AM,21.187,,,,,
74,12/06/18 05:45:46 AM,21.187,,,,,
75,12/06/18 05:55:46 AM,21.187,,,,,
76,12/06/18 06:05:46 AM,21.187,,,,,
77,12/06/18 06:15:46 AM,21.187,,,,,
78,12/06/18 06:25:46 AM,21.187,,,,,
79,12/06/18 06:35:46 AM,21.091,,,,,
80,12/06/18 06:45:46 AM,21.091,,,,,
81,12/06/18 06:55:46 AM,21.091,,,,,
82,12/06/18 07:05:46 AM,21.091,,,,,
83,12/06/18 07:15:46 AM,21.091,,,,,
84,12/06/18 07:25:46 AM,21.091,,,,,
85,12/06/18 07:35:46 AM,21.091,,,,,
86,12/06/18 07:45:46 AM,21.091,,,,,
87,12/06/18 07:55:46 AM,21.091,,,,,
88,12/06/18 08:05:46 AM,21.091,,,,,
89,12/06/18 08:15:46 AM,20.043,,,,,
90,12/06/18 08:25:46 AM,17.665,,,,,
91,12/06/18 08:35:46 AM,15.569,,,,,
92,12/06/18 08:45:46 AM,13.846,,,,,
93,12/06/18 08:55:46 AM,12.207,,,,,
94,12/06/18 09:05:46 AM,10.846,,,,,
95,12/06/18 09:15:46 AM,9.965,,,,,
96,12/06/18 09:25:46 AM,9.373,,,,,
97,12/06/18 09:35:46 AM,8.978,,,,,
98,12/06/18 09:45:46 AM,8.581,,,,,
99,12/06/18 09:55:46 AM,8.182,,,,,
100,12/06/18 10:05:46 AM,7.481,,,,,
101,12/06/18 10:15:46 AM,6.978,,,,,
102,12/06/18 10:25:46 AM,6.166,,,,,
103,12/06/18 10:35:46 AM,5.860,,,,,
104,12/06/18 10:45:46 AM,11.334,,,,,
105,12/06/18 10:55:46 AM,9.472,,,,,
106,12/06/18 11:05:46 AM,8.182,,,,,
107,12/06/18 11:15:46 AM,10.455,,,,,
108,12/06/18 11:25:46 AM,10.553,,,,,
109,12/06/18 11:35:46 AM,10.063,,,,,
110,12/06/18 11:45:46 AM,8.879,,,,,
111,12/06/18 11:55:46 AM,8.879,,,,,
112,12/06/18 12:05:46 PM,9.176,,,,,
113,12/06/18 12:15:46 PM,9.866,,,,,
114,12/06/18 12:25:46 PM,10.455,,,,,
115,12/06/18 12:35:46 PM,11.139,,,,,
116,12/06/18 12:45:46 PM,17.570,,,,,
117,12/06/18 12:55:46 PM,18.616,,,,,
118,12/06/18 01:05:46 PM,19.187,,,,,
119,12/06/18 01:15:46 PM,13.654,,,,,
120,12/06/18 01:25:46 PM,5.962,,,,,
121,12/06/18 01:35:46 PM,4.727,,,,,
122,12/06/18 01:45:46 PM,4.727,,,,,
123,12/06/18 01:55:46 PM,4.727,,,,,
124,12/06/18 02:05:46 PM,4.727,,,,,
125,12/06/18 02:15:46 PM,4.727,,,,,
126,12/06/18 02:25:46 PM,4.727,,,,,
127,12/06/18 02:35:46 PM,4.727,,,,,
128,12/06/18 02:45:46 PM,4.727,,,,,
129,12/06/18 02:55:46 PM,4.727,,,,,
130,12/06/18 03:05:46 PM,4.727,,,,,
131,12/06/18 03:15:46 PM,4.727,,,,,
132,12/06/18 03:25:46 PM,4.727,,,,,
133,12/06/18 03:35:46 PM,4.727,,,,,
134,12/06/18 03:45:46 PM,4.727,,,,,
135,12/06/18 03:55:46 PM,4.727,,,,,
136,12/06/18 04:05:46 PM,4.727,,,,,
137,12/06/18 04:15:46 PM,4.727,,,,,
138,12/06/18 04:25:46 PM,4.727,,,,,
139,12/06/18 04:35:46 PM,4.727,,,,,
140,12/06/18 04:45:46 PM,4.831,,,,,
141,12/06/18 04:55:46 PM,4.831,,,,,
142,12/06/18 05:05:46 PM,4.831,,,,,
143,12/06/18 05:15:46 PM,4.727,,,,,
144,12/06/18 05:25:46 PM,4.831,,,,,
145,12/06/18 05:35:46 PM,4.831,,,,,
146,12/06/18 05:45:46 PM,4.831,,,,,
147,12/06/18 05:55:46 PM,4.831,,,,,
148,12/06/18 06:05:46 PM,4.831,,,,,
149,12/06/18 06:15:46 PM,4.831,,,,,
150,12/06/18 06:25:46 PM,4.831,,,,,
151,12/06/18 06:35:46 PM,4.831,,,,,
152,12/06/18 06:45:46 PM,4.831,,,,,
153,12/06/18 06:55:46 PM,4.831,,,,,
154,12/06/18 07:05:46 PM,4.831,,,,,
155,12/06/18 07:15:46 PM,4.831,,,,,
156,12/06/18 07:25:46 PM,4.831,,,,,
157,12/06/18 07:35:46 PM,4.831,,,,,
158,12/06/18 07:45:46 PM,4.831,,,,,
159,12/06/18 07:55:46 PM,4.831,,,,,
160,12/06/18 08:05:46 PM,4.831,,,,,
161,12/06/18 08:15:46 PM,4.831,,,,,
162,12/06/18 08:25:46 PM,4.831,,,,,
163,12/06/18 08:35:46 PM,4.831,,,,,
164,12/06/18 08:45:46 PM,4.831,,,,,
165,12/06/18 08:55:46 PM,4.831,,,,,
166,12/06/18 09:05:46 PM,4.727,,,,,
167,12/06/18 09:15:46 PM,4.727,,,,,
168,12/06/18 09:25:46 PM,4.727,,,,,
169,12/06/18 09:35:46 PM,4.727,,,,,
170,12/06/18 09:45:46 PM,4.727,,,,,
171,12/06/18 09:55:46 PM,4.727,,,,,
172,12/06/18 10:05:46 PM,4.727,,,,,
173,12/06/18 10:15:46 PM,4.727,,,,,
174,12/06/18 10:25:46 PM,4.727,,,,,
175,12/06/18 10:35:46 PM,4.727,,,,,
176,12/06/18 10:45:46 PM,4.727,,,,,
177,12/06/18 10:55:46 PM,4.727,,,,,
178,12/06/18 11:05:46 PM,4.727,,,,,
179,12/06/18 11:15:46 PM,4.727,,,,,
180,12/06/18 11:25:46 PM,4.727,,,,,
181,12/06/18 11:35:46 PM,4.727,,,,,
182,12/06/18 11:45:46 PM,4.623,,,,,
183,12/06/18 11:55:46 PM,4.727,,,,,
184,12/07/18 12:05:46 AM,4.623,,,,,
185,12/07/18 12:15:46 AM,4.623,,,,,
186,12/07/18 12:25:46 AM,4.623,,,,,
187,12/07/18 12:35:46 AM,4.623,,,,,
188,12/07/18 12:45:46 AM,4.623,,,,,
189,12/07/18 12:55:46 AM,4.623,,,,,
190,12/07/18 01:05:46 AM,4.727,,,,,
191,12/07/18 01:15:46 AM,4.623,,,,,
192,12/07/18 01:25:46 AM,4.623,,,,,
193,12/07/18 01:35:46 AM,4.623,,,,,
194,12/07/18 01:45:46 AM,4.623,,,,,
195,12/07/18 01:55:46 AM,4.623,,,,,
196,12/07/18 02:05:46 AM,4.623,,,,,
197,12/07/18 02:15:46 AM,4.623,,,,,
198,12/07/18 02:25:46 AM,4.623,,,,,
199,12/07/18 02:35:46 AM,4.623,,,,,
200,12/07/18 02:45:46 AM,4.623,,,,,
201,12/07/18 02:55:46 AM,4.623,,,,,
202,12/07/18 03:05:46 AM,4.623,,,,,
203,12/07/18 03:15:46 AM,4.623,,,,,
204,12/07/18 03:25:46 AM,4.623,,,,,
205,12/07/18 03:35:46 AM,4.623,,,,,
206,12/07/18 03:45:46 AM,4.623,,,,,
207,12/07/18 03:55:46 AM,4.623,,,,,
208,12/07/18 04:05:46 AM,4.623,,,,,
209,12/07/18 04:15:46 AM,4.623,,,,,
210,12/07/18 04:25:46 AM,4.623,,,,,
211,12/07/18 04:35:46 AM,4.623,,,,,
212,12/07/18 04:45:46 AM,4.623,,,,,
213,12/07/18 04:55:46 AM,4.623,,,,,
214,12/07/18 05:05:46 AM,4.623,,,,,
215,12/07/18 05:15:46 AM,4.623,,,,,
216,12/07/18 05:25:46 AM,4.623,,,,,
217,12/07/18 05:35:46 AM,4.623,,,,,
218,12/07/18 05:45:46 AM,4.623,,,,,
219,12/07/18 05:55:46 AM,4.623,,,,,
220,12/07/18 06:05:46 AM,4.623,,,,,
221,12/07/18 06:15:46 AM,4.623,,,,,
222,12/07/18 06:25:46 AM,4.623,,,,,
223,12/07/18 06:35:46 AM,4.623,,,,,
224,12/07/18 06:45:46 AM,4.519,,,,,
225,12/07/18 06:55:46 AM,4.623,,,,,
226,12/07/18 07:05:46 AM,4.519,,,,,
227,12/07/18 07:15:46 AM,4.519,,,,,
228,12/07/18 07:25:46 AM,4.623,,,,,
229,12/07/18 07:35:46 AM,4.623,,,,,
230,12/07/18 07:45:46 AM,4.623,,,,,
231,12/07/18 07:55:46 AM,4.623,,,,,
232,12/07/18 08:05:46 AM,4.623,,,,,
233,12/07/18 08:15:46 AM,4.623,,,,,
234,12/07/18 08:25:46 AM,4.623,,,,,
235,12/07/18 08:35:46 AM,4.623,,,,,
236,12/07/18 08:45:46 AM,4.623,,,,,
237,12/07/18 08:55:46 AM,4.519,,,,,
238,12/07/18 09:05:46 AM,4.623,,,,,
239,12/07/18 09:15:46 AM,4.623,,,,,
240,12/07/18 09:25:46 AM,4.623,,,,,
241,12/07/18 09:35:46 AM,4.519,,,,,
242,12/07/18 09:45:46 AM,4.519,,,,,
243,12/07/18 09:55:46 AM,4.519,,,,,
244,12/07/18 10:05:46 AM,4.519,,,,,
245,12/07/18 10:15:46 AM,4.519,,,,,
246,12/07/18 10:25:46 AM,4.623,,,,,
247,12/07/18 10:35:46 AM,4.519,,,,,
248,12/07/18 10:45:46 AM,4.623,,,,,
249,12/07/18 10:55:46 AM,4.519,,,,,
250,12/07/18 11:05:46 AM,4.623,,,,,
251,12/07/18 11:15:46 AM,4.623,,,,,
252,12/07/18 11:25:46 AM,4.623,,,,,
253,12/07/18 11:35:46 AM,4.623,,,,,
254,12/07/18 11:45:46 AM,4.623,,,,,
255,12/07/18 11:55:46 AM,4.623,,,,,
256,12/07/18 12:05:46 PM,4.623,,,,,
257,12/07/18 12:15:46 PM,4.623,,,,,
258,12/07/18 12:25:46 PM,4.623,,,,,
259,12/07/18 12:35:46 PM,4.623,,,,,
260,12/07/18 12:45:46 PM,4.623,,,,,
261,12/07/18 12:55:46 PM,4.623,,,,,
262,12/07/18 01:05:46 PM,4.623,,,,,
263,12/07/18 01:15:46 PM,4.623,,,,,
264,12/07/18 01:25:46 PM,4.623,,,,,
265,12/07/18 01:35:46 PM,4.623,,,,,
266,12/07/18 01:45:46 PM,4.623,,,,,
267,12/07/18 01:55:46 PM,4.623,,,,,
268,12/07/18 02:05:46 PM,4.623,,,,,
269,12/07/18 02:15:46 PM,4.623,,,,,
270,12/07/18 02:25:46 PM,4.623,,,,,
271,12/07/18 02:35:46 PM,4.623,,,,,
272,12/07/18 02:45:46 PM,4.623,,,,,
273,12/07/18 02:55:46 PM,4.623,,,,,
274,12/07/18 03:05:46 PM,4.623,,,,,
275,12/07/18 03:15:46 PM,4.623,,,,,
276,12/07/18 03:25:46 PM,4.623,,,,,
277,12/07/18 03:35:46 PM,4.623,,,,,
278,12/07/18 03:45:46 PM,4.623,,,,,
279,12/07/18 03:55:46 PM,4.623,,,,,
280,12/07/18 04:05:46 PM,4.623,,,,,
281,12/07/18 04:15:46 PM,4.623,,,,,
282,12/07/18 04:25:46 PM,4.623,,,,,
283,12/07/18 04:35:46 PM,4.623,,,,,
284,12/07/18 04:45:46 PM,4.623,,,,,
285,12/07/18 04:55:46 PM,4.623,,,,,
286,12/07/18 05:05:46 PM,4.623,,,,,
287,12/07/18 05:15:46 PM,4.623,,,,,
288,12/07/18 05:25:46 PM,4.623,,,,,
289,12/07/18 05:35:46 PM,4.623,,,,,
290,12/07/18 05:45:46 PM,4.623,,,,,
291,12/07/18 05:55:46 PM,4.623,,,,,
292,12/07/18 06:05:46 PM,4.623,,,,,
293,12/07/18 06:15:46 PM,4.623,,,,,
294,12/07/18 06:25:46 PM,4.623,,,,,
295,12/07/18 06:35:46 PM,4.623,,,,,
296,12/07/18 06:45:46 PM,4.623,,,,,
297,12/07/18 06:55:46 PM,4.623,,,,,
298,12/07/18 07:05:46 PM,4.623,,,,,
299,12/07/18 07:15:46 PM,4.623,,,,,
300,12/07/18 07:25:46 PM,4.623,,,,,
301,12/07/18 07:35:46 PM,4.623,,,,,
302,12/07/18 07:45:46 PM,4.623,,,,,
303,12/07/18 07:55:46 PM,4.623,,,,,
304,12/07/18 08:05:46 PM,4.623,,,,,
305,12/07/18 08:15:46 PM,4.623,,,,,
306,12/07/18 08:25:46 PM,4.623,,,,,
307,12/07/18 08:35:46 PM,4.623,,,,,
308,12/07/18 08:45:46 PM,4.623,,,,,
309,12/07/18 08:55:46 PM,4.623,,,,,
310,12/07/18 09:05:46 PM,4.623,,,,,
311,12/07/18 09:15:46 PM,4.623,,,,,
312,12/07/18 09:25:46 PM,4.623,,,,,
313,12/07/18 09:35:46 PM,4.623,,,,,
314,12/07/18 09:45:46 PM,4.623,,,,,
315,12/07/18 09:55:46 PM,4.623,,,,,
316,12/07/18 10:05:46 PM,4.519,,,,,
317,12/07/18 10:15:46 PM,4.519,,,,,
318,12/07/18 10:25:46 PM,4.519,,,,,
319,12/07/18 10:35:46 PM,4.519,,,,,
320,12/07/18 10:45:46 PM,4.623,,,,,
321,12/07/18 10:55:46 PM,4.519,,,,,
322,12/07/18 11:05:46 PM,4.519,,,,,
323,12/07/18 11:15:46 PM,4.519,,,,,
324,12/07/18 11:25:46 PM,4.519,,,,,
325,12/07/18 11:35:46 PM,4.519,,,,,
326,12/07/18 11:45:46 PM,4.519,,,,,
327,12/07/18 11:55:46 PM,4.519,,,,,
328,12/08/18 12:05:46 AM,4.519,,,,,
329,12/08/18 12:15:46 AM,4.519,,,,,
330,12/08/18 12:25:46 AM,4.519,,,,,
331,12/08/18 12:35:46 AM,4.519,,,,,
332,12/08/18 12:45:46 AM,4.519,,,,,
333,12/08/18 12:55:46 AM,4.519,,,,,
334,12/08/18 01:05:46 AM,4.519,,,,,
335,12/08/18 01:15:46 AM,4.519,,,,,
336,12/08/18 01:25:46 AM,4.519,,,,,
337,12/08/18 01:35:46 AM,4.519,,,,,
338,12/08/18 01:45:46 AM,4.519,,,,,
339,12/08/18 01:55:46 AM,4.519,,,,,
340,12/08/18 02:05:46 AM,4.519,,,,,
341,12/08/18 02:15:46 AM,4.519,,,,,
342,12/08/18 02:25:46 AM,4.519,,,,,
343,12/08/18 02:35:46 AM,4.519,,,,,
344,12/08/18 02:45:46 AM,4.519,,,,,
345,12/08/18 02:55:46 AM,4.415,,,,,
346,12/08/18 03:05:46 AM,4.415,,,,,
347,12/08/18 03:15:46 AM,4.519,,,,,
348,12/08/18 03:25:46 AM,4.415,,,,,
349,12/08/18 03:35:46 AM,4.415,,,,,
350,12/08/18 03:45:46 AM,4.415,,,,,
351,12/08/18 03:55:46 AM,4.415,,,,,
352,12/08/18 04:05:46 AM,4.415,,,,,
353,12/08/18 04:15:46 AM,4.415,,,,,
354,12/08/18 04:25:46 AM,4.415,,,,,
355,12/08/18 04:35:46 AM,4.415,,,,,
356,12/08/18 04:45:46 AM,4.415,,,,,
357,12/08/18 04:55:46 AM,4.415,,,,,
358,12/08/18 05:05:46 AM,4.415,,,,,
359,12/08/18 05:15:46 AM,4.415,,,,,
360,12/08/18 05:25:46 AM,4.415,,,,,
361,12/08/18 05:35:46 AM,4.519,,,,,
362,12/08/18 05:45:46 AM,4.519,,,,,
363,12/08/18 05:55:46 AM,4.415,,,,,
364,12/08/18 06:05:46 AM,4.519,,,,,
365,12/08/18 06:15:46 AM,4.519,,,,,
366,12/08/18 06:25:46 AM,4.519,,,,,
367,12/08/18 06:35:46 AM,4.415,,,,,
368,12/08/18 06:45:46 AM,4.415,,,,,
369,12/08/18 06:55:46 AM,4.415,,,,,
370,12/08/18 07:05:46 AM,4.415,,,,,
371,12/08/18 07:15:46 AM,4.415,,,,,
372,12/08/18 07:25:46 AM,4.415,,,,,
373,12/08/18 07:35:46 AM,4.519,,,,,
374,12/08/18 07:45:46 AM,4.415,,,,,
375,12/08/18 07:55:46 AM,4.415,,,,,
376,12/08/18 08:05:46 AM,4.415,,,,,
377,12/08/18 08:15:46 AM,4.415,,,,,
378,12/08/18 08:25:46 AM,4.415,,,,,
379,12/08/18 08:35:46 AM,4.415,,,,,
380,12/08/18 08:45:46 AM,4.415,,,,,
381,12/08/18 08:55:46 AM,4.415,,,,,
382,12/08/18 09:05:46 AM,4.415,,,,,
383,12/08/18 09:15:46 AM,4.415,,,,,
384,12/08/18 09:25:46 AM,4.415,,,,,
385,12/08/18 09:35:46 AM,4.415,,,,,
386,12/08/18 09:45:46 AM,4.415,,,,,
387,12/08/18 09:55:46 AM,4.415,,,,,
388,12/08/18 10:05:46 AM,4.415,,,,,
389,12/08/18 10:15:46 AM,4.415,,,,,
390,12/08/18 10:25:46 AM,4.415,,,,,
391,12/08/18 10:35:46 AM,4.415,,,,,
392,12/08/18 10:45:46 AM,4.415,,,,,
393,12/08/18 10:55:46 AM,4.415,,,,,
394,12/08/18 11:05:46 AM,4.415,,,,,
395,12/08/18 11:15:46 AM,4.415,,,,,
396,12/08/18 11:25:46 AM,4.415,,,,,
397,12/08/18 11:35:46 AM,4.415,,,,,
398,12/08/18 11:45:46 AM,4.415,,,,,
399,12/08/18 11:55:46 AM,4.415,,,,,
400,12/08/18 12:05:46 PM,4.415,,,,,
401,12/08/18 12:15:46 PM,4.415,,,,,
402,12/08/18 12:25:46 PM,4.415,,,,,
403,12/08/18 12:35:46 PM,4.415,,,,,
404,12/08/18 12:45:46 PM,4.415,,,,,
405,12/08/18 12:55:46 PM,4.519,,,,,
406,12/08/18 01:05:46 PM,4.519,,,,,
407,12/08/18 01:15:46 PM,4.519,,,,,
408,12/08/18 01:25:46 PM,4.519,,,,,
409,12/08/18 01:35:46 PM,4.623,,,,,
410,12/08/18 01:45:46 PM,4.519,,,,,
411,12/08/18 01:55:46 PM,4.519,,,,,
412,12/08/18 02:05:46 PM,4.519,,,,,
413,12/08/18 02:15:46 PM,4.519,,,,,
414,12/08/18 02:25:46 PM,4.519,,,,,
415,12/08/18 02:35:46 PM,4.519,,,,,
416,12/08/18 02:45:46 PM,4.519,,,,,
417,12/08/18 02:55:46 PM,4.519,,,,,
418,12/08/18 03:05:46 PM,4.623,,,,,
419,12/08/18 03:15:46 PM,4.519,,,,,
420,12/08/18 03:25:46 PM,4.519,,,,,
421,12/08/18 03:35:46 PM,4.519,,,,,
422,12/08/18 03:45:46 PM,4.519,,,,,
423,12/08/18 03:55:46 PM,4.519,,,,,
424,12/08/18 04:05:46 PM,4.519,,,,,
425,12/08/18 04:15:46 PM,4.519,,,,,
426,12/08/18 04:25:46 PM,4.519,,,,,
427,12/08/18 04:35:46 PM,4.519,,,,,
428,12/08/18 04:45:46 PM,4.519,,,,,
429,12/08/18 04:55:46 PM,4.519,,,,,
430,12/08/18 05:05:46 PM,4.623,,,,,
431,12/08/18 05:15:46 PM,4.519,,,,,
432,12/08/18 05:25:46 PM,4.519,,,,,
433,12/08/18 05:35:46 PM,4.623,,,,,
434,12/08/18 05:45:46 PM,4.519,,,,,
435,12/08/18 05:55:46 PM,4.519,,,,,
436,12/08/18 06:05:46 PM,4.519,,,,,
437,12/08/18 06:15:46 PM,4.519,,,,,
438,12/08/18 06:25:46 PM,4.623,,,,,
439,12/08/18 06:35:46 PM,4.519,,,,,
440,12/08/18 06:45:46 PM,4.519,,,,,
441,12/08/18 06:55:46 PM,4.519,,,,,
442,12/08/18 07:05:46 PM,4.623,,,,,
443,12/08/18 07:15:46 PM,4.623,,,,,
444,12/08/18 07:25:46 PM,4.519,,,,,
445,12/08/18 07:35:46 PM,4.519,,,,,
446,12/08/18 07:45:46 PM,4.519,,,,,
447,12/08/18 07:55:46 PM,4.623,,,,,
448,12/08/18 08:05:46 PM,4.623,,,,,
449,12/08/18 08:15:46 PM,4.519,,,,,
450,12/08/18 08:25:46 PM,4.519,,,,,
451,12/08/18 08:35:46 PM,4.519,,,,,
452,12/08/18 08:45:46 PM,4.519,,,,,
453,12/08/18 08:55:46 PM,4.519,,,,,
454,12/08/18 09:05:46 PM,4.519,,,,,
455,12/08/18 09:15:46 PM,4.519,,,,,
456,12/08/18 09:25:46 PM,4.519,,,,,
457,12/08/18 09:35:46 PM,4.519,,,,,
458,12/08/18 09:45:46 PM,4.519,,,,,
459,12/08/18 09:55:46 PM,4.519,,,,,
460,12/08/18 10:05:46 PM,4.519,,,,,
461,12/08/18 10:15:46 PM,4.519,,,,,
462,12/08/18 10:25:46 PM,4.519,,,,,
463,12/08/18 10:35:46 PM,4.519,,,,,
464,12/08/18 10:45:46 PM,4.519,,,,,
465,12/08/18 10:55:46 PM,4.519,,,,,
466,12/08/18 11:05:46 PM,4.519,,,,,
467,12/08/18 11:15:46 PM,4.519,,,,,
468,12/08/18 11:25:46 PM,4.519,,,,,
469,12/08/18 11:35:46 PM,4.519,,,,,
470,12/08/18 11:45:46 PM,4.519,,,,,
471,12/08/18 11:55:46 PM,4.519,,,,,
472,12/09/18 12:05:46 AM,4.519,,,,,
473,12/09/18 12:15:46 AM,4.519,,,,,
474,12/09/18 12:25:46 AM,4.519,,,,,
475,12/09/18 12:35:46 AM,4.519,,,,,
476,12/09/18 12:45:46 AM,4.519,,,,,
477,12/09/18 12:55:46 AM,4.519,,,,,
478,12/09/18 01:05:46 AM,4.519,,,,,
479,12/09/18 01:15:46 AM,4.519,,,,,
480,12/09/18 01:25:46 AM,4.519,,,,,
481,12/09/18 01:35:46 AM,4.519,,,,,
482,12/09/18 01:45:46 AM,4.519,,,,,
483,12/09/18 01:55:46 AM,4.519,,,,,
484,12/09/18 02:05:46 AM,4.519,,,,,
485,12/09/18 02:15:46 AM,4.519,,,,,
486,12/09/18 02:25:46 AM,4.519,,,,,
487,12/09/18 02:35:46 AM,4.519,,,,,
488,12/09/18 02:45:46 AM,4.519,,,,,
489,12/09/18 02:55:46 AM,4.519,,,,,
490,12/09/18 03:05:46 AM,4.519,,,,,
491,12/09/18 03:15:46 AM,4.519,,,,,
492,12/09/18 03:25:46 AM,4.519,,,,,
493,12/09/18 03:35:46 AM,4.519,,,,,
494,12/09/18 03:45:46 AM,4.519,,,,,
495,12/09/18 03:55:46 AM,4.519,,,,,
496,12/09/18 04:05:46 AM,4.519,,,,,
497,12/09/18 04:15:46 AM,4.519,,,,,
498,12/09/18 04:25:46 AM,4.415,,,,,
499,12/09/18 04:35:46 AM,4.415,,,,,
500,12/09/18 04:45:46 AM,4.415,,,,,
501,12/09/18 04:55:46 AM,4.519,,,,,
502,12/09/18 05:05:46 AM,4.519,,,,,
503,12/09/18 05:15:46 AM,4.415,,,,,
504,12/09/18 05:25:46 AM,4.415,,,,,
505,12/09/18 05:35:46 AM,4.415,,,,,
506,12/09/18 05:45:46 AM,4.415,,,,,
507,12/09/18 05:55:46 AM,4.415,,,,,
508,12/09/18 06:05:46 AM,4.415,,,,,
509,12/09/18 06:15:46 AM,4.415,,,,,
510,12/09/18 06:25:46 AM,4.415,,,,,
511,12/09/18 06:35:46 AM,4.415,,,,,
512,12/09/18 06:45:46 AM,4.415,,,,,
513,12/09/18 06:55:46 AM,4.415,,,,,
514,12/09/18 07:05:46 AM,4.415,,,,,
515,12/09/18 07:15:46 AM,4.415,,,,,
516,12/09/18 07:25:46 AM,4.415,,,,,
517,12/09/18 07:35:46 AM,4.415,,,,,
518,12/09/18 07:45:46 AM,4.415,,,,,
519,12/09/18 07:55:46 AM,4.415,,,,,
520,12/09/18 08:05:46 AM,4.415,,,,,
521,12/09/18 08:15:46 AM,4.415,,,,,
522,12/09/18 08:25:46 AM,4.415,,,,,
523,12/09/18 08:35:46 AM,4.415,,,,,
524,12/09/18 08:45:46 AM,4.415,,,,,
525,12/09/18 08:55:46 AM,4.415,,,,,
526,12/09/18 09:05:46 AM,4.415,,,,,
527,12/09/18 09:15:46 AM,4.415,,,,,
528,12/09/18 09:25:46 AM,4.415,,,,,
529,12/09/18 09:35:46 AM,4.415,,,,,
530,12/09/18 09:45:46 AM,4.415,,,,,
531,12/09/18 09:55:46 AM,4.415,,,,,
532,12/09/18 10:05:46 AM,4.415,,,,,
