Date,Depth_m,PAR,Chla_ugL
2020-07-28T20:31:20Z,0.423,71.41,-0.0029
2020-07-28T20:31:20Z,0.423,71.42,0.0105
2020-07-28T20:31:20Z,0.424,72.012,0.0517
2020-07-28T20:31:20Z,0.425,71.553,0.0763
2020-07-28T20:31:20Z,0.426,70.756,0.07
2020-07-28T20:31:20Z,0.428,71.409,0.0612
2020-07-28T20:31:20Z,0.429,71.66,0.0548
2020-07-28T20:31:20Z,0.43,70.921,0.0503
2020-07-28T20:31:20Z,0.43,70.969,0.0544
2020-07-28T20:31:20Z,0.429,71.197,0.0662
2020-07-28T20:31:20Z,0.428,71.07,0.0692
2020-07-28T20:31:20Z,0.428,70.756,0.0622
2020-07-28T20:31:20Z,0.429,70.586,0.0572
2020-07-28T20:31:20Z,0.429,71.072,0.0475
2020-07-28T20:31:20Z,0.428,71.399,0.0315
2020-07-28T20:31:20Z,0.425,71.391,0.0154
2020-07-28T20:31:20Z,0.421,71.302,-0.0044
2020-07-28T20:31:20Z,0.42,71.032,-0.0171
2020-07-28T20:31:20Z,0.421,71.395,-0.0048
2020-07-28T20:31:20Z,0.423,71.546,0.0107
2020-07-28T20:31:20Z,0.424,70.876,0.0087
2020-07-28T20:31:20Z,0.424,71.266,-6e-4
2020-07-28T20:31:20Z,0.423,72.028,-0.0063
2020-07-28T20:31:20Z,0.423,71.62,-0.0024
2020-07-28T20:31:20Z,0.424,71.077,0.0081
2020-07-28T20:31:20Z,0.427,71.308,0.0152
2020-07-28T20:31:20Z,0.43,71.651,0.0075
2020-07-28T20:31:20Z,0.431,71.073,-0.0087
2020-07-28T20:31:20Z,0.429,70.778,-0.0182
2020-07-28T20:31:20Z,0.425,71.473,-0.013
2020-07-28T20:31:20Z,0.423,71.437,-0.0027
2020-07-28T20:31:20Z,0.423,70.944,-0.0072
2020-07-28T20:31:20Z,0.425,71.054,-0.0111
2020-07-28T20:31:20Z,0.427,71.094,-0.0021
2020-07-28T20:31:20Z,0.427,70.821,0.0162
2020-07-28T20:31:20Z,0.427,70.702,0.0479
2020-07-28T20:31:20Z,0.427,70.935,0.0668
2020-07-28T20:31:20Z,0.427,71.038,0.0624
2020-07-28T20:31:20Z,0.426,71.005,0.0622
2020-07-28T20:31:20Z,0.425,71.042,0.055
2020-07-28T20:31:20Z,0.424,70.848,0.0322
2020-07-28T20:31:20Z,0.423,71.174,0.0154
2020-07-28T20:31:20Z,0.423,71.519,0.0052
2020-07-28T20:31:20Z,0.423,70.726,0.0136
2020-07-28T20:31:20Z,0.423,70.473,0.0397
2020-07-28T20:31:20Z,0.422,71.408,0.0637
2020-07-28T20:31:20Z,0.421,71.266,0.0846
2020-07-28T20:31:20Z,0.419,69.916,0.0831
2020-07-28T20:31:20Z,0.418,69.49,0.0639
2020-07-28T20:31:20Z,0.419,69.778,0.0531
2020-07-28T20:31:20Z,0.422,69.241,0.0579
2020-07-28T20:31:20Z,0.426,68.58,0.0545
