Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2020-09-20T20:17:16Z,0.109,18.0173,2.3771,11.6398,37.138,32.12081,6.2713,70.094,15.475,153.7249,167.05,2.2903275278848776,0.001,0
2020-09-20T20:17:16Z,0.109,18.0184,2.3656,11.6501,37.158,32.181034,6.2485,72.817,15.473,153.5955,173.47,2.2915760006893047,0.002,0
2020-09-20T20:17:16Z,0.109,18.0841,2.3628,11.6527,37.177,32.222162,6.2621,75.709,15.472,153.9119,180.22,2.2892044155449174,0.005,0
2020-09-20T20:17:16Z,0.109,18.1703,2.3815,11.6022,37.179,32.237434,6.3738,78.445,15.472,154.2809,177.02,2.2846059336447357,0.009,0
2020-09-20T20:17:16Z,0.111,18.2467,2.4299,11.6918,37.169,32.238801,6.5849,80.771,15.473,154.6148,162.76,2.2797770429590365,0.012,0
2020-09-20T20:17:16Z,0.116,18.3083,2.4991,11.9458,37.157,32.238707,6.8435,82.501,15.473,155.0248,149.61,2.2756385692071426,0.015,0
2020-09-20T20:17:16Z,0.122,18.3386,2.5325,12.0986,37.146,32.236315,7.1232,83.524,15.472,155.6233,149.15,2.2732755577286037,0.017,0
2020-09-20T20:17:16Z,0.128,18.3506,2.537,12.0979,37.112,32.209887,7.3859,83.87,15.471,156.1733,152.45,2.2704158323060573,0.017,0
2020-09-20T20:17:16Z,0.133,18.3613,2.516,12.1092,37.069,32.172961,7.6092,83.725,15.471,156.5975,154.06,2.2670442281089147,0.016,0
2020-09-20T20:17:16Z,0.137,18.379,2.468,12.2012,37.064,32.170524,7.7731,83.343,15.471,157.2249,158.18,2.2657611137458242,0.013,0
2020-09-20T20:17:16Z,0.139,18.3916,2.4438,12.2826,37.073,32.18042,7.8665,82.879,15.471,157.9949,171.31,2.2656627712992865,0.01,0
2020-09-20T20:17:16Z,0.141,18.3917,2.4434,12.2696,37.053,32.16572,7.8923,82.414,15.471,158.5948,201.47,2.2643602525620214,0.008,0
2020-09-20T20:17:16Z,0.141,18.39,2.444,11.9062,36.997,32.119686,7.8685,82.004,15.471,158.9711,218.65,2.260820547219837,0.006,0
2020-09-20T20:17:16Z,0.143,18.3929,2.4412,11.2536,36.931,32.067965,7.8278,81.646,15.471,158.845,225.85,2.256384508563441,0.006,0
2020-09-20T20:17:16Z,0.146,18.3986,2.4475,10.9024,36.901,32.047944,7.7821,81.355,15.471,158.2749,258.45,2.2541325343596497,0.006,0
2020-09-20T20:17:16Z,0.148,18.402,2.4626,10.8878,36.922,32.067955,7.7343,81.161,15.472,157.9282,293.07,2.255310617329656,0.006,0
2020-09-20T20:17:16Z,0.148,18.402,2.463,10.9736,36.986,32.119579,7.6974,80.998,15.473,157.8368,310.24,2.259459320303615,0.006,0
2020-09-20T20:17:16Z,0.148,18.4108,2.4522,11.0813,37.042,32.164553,7.6625,80.793,15.473,157.8591,310.44,2.262614315761472,0.006,0
2020-09-20T20:17:16Z,0.15,18.4242,2.446,11.091,37.047,32.167593,7.6294,80.579,15.472,158.0247,321.49,2.2622144587685344,0.006,0
2020-09-20T20:17:16Z,0.153,18.4245,2.4455,11.0918,37.036,32.156343,7.6152,80.401,15.472,158.2904,364.99,2.261485346466852,0.006,0
2020-09-20T20:17:16Z,0.155,18.4167,2.4562,11.2626,37.039,32.155413,7.6049,80.23,15.472,158.8339,402.51,2.2621009375141408,0.006,0
2020-09-20T20:17:16Z,0.156,18.412,2.4705,11.4728,37.049,32.156344,7.5839,80.054,15.472,159.6074,411.99,2.2630030270830312,0.005,0
2020-09-20T20:17:16Z,0.157,18.4084,2.4645,11.5393,37.074,32.167596,7.5614,79.91,15.472,160.1569,387.07,2.2648182232760967,0.004,0
2020-09-20T20:17:16Z,0.159,18.4084,2.451,11.5515,37.082,32.164555,7.5479,79.825,15.473,160.3149,326.26,2.265336834825212,0.003,0
2020-09-20T20:17:16Z,0.159,18.4062,2.4697,11.4835,37.04,32.119556,7.5322,79.775,15.474,160.4863,285.3,2.262732954145385,0.002,0
2020-09-20T20:17:16Z,0.159,18.3931,2.5097,11.3005,36.989,32.067646,7.5159,79.715,15.474,161.0241,293.74,2.2601339317928,0.001,0
2020-09-20T20:17:16Z,0.159,18.3781,2.5234,11.1584,36.969,32.044476,7.5033,79.657,15.474,161.7401,310.1,2.259646701372917,0,0
2020-09-20T20:17:16Z,0.159,18.3647,2.5118,11.1038,36.956,32.029735,7.4982,79.619,15.475,162.5194,310.45,2.2595268615060626,4.2674e-7,0
2020-09-20T20:17:16Z,0.159,18.3528,2.5128,11.1208,36.936,32.01629,7.4984,79.59,15.475,163.3057,291.21,2.2588715647581936,0,0
2020-09-20T20:17:16Z,0.159,18.3434,2.5452,11.1933,36.915,32.008816,7.4925,79.579,15.474,163.6747,267.18,2.2580160697620073,0,0
2020-09-20T20:17:16Z,0.159,18.3334,2.5792,11.2251,36.892,32.002836,7.4878,79.594,15.473,163.6253,252.43,2.257062686490569,0.001,0
2020-09-20T20:17:16Z,0.159,18.3266,2.5801,11.1619,36.886,32.00745,7.4864,79.633,15.473,163.7416,232.14,2.257040097084933,0.001,0
2020-09-20T20:17:16Z,0.159,18.3326,2.5661,11.0473,36.874,32.001171,7.4823,79.708,15.474,164.1345,222.89,2.255937254674813,0,0
2020-09-20T20:17:16Z,0.159,18.3493,2.572,10.903,36.861,31.990364,7.4779,79.788,15.474,164.5897,238.65,2.2541931679942278,5.064e-7,0
2020-09-20T20:17:16Z,0.16,18.3705,2.5943,10.757,36.878,32.003679,7.477,79.806,15.474,164.8576,280.7,2.2541540056865967,0,0
2020-09-20T20:17:16Z,0.16,18.3861,2.6067,10.6893,36.918,32.035264,7.4771,79.762,15.474,164.6204,304.53,2.2559076449284525,0,0
2020-09-20T20:17:16Z,0.16,18.3893,2.5979,10.7019,36.947,32.055022,7.4841,79.718,15.474,164.2173,265.35,2.257615575792001,0.001,0
2020-09-20T20:17:16Z,0.16,18.389,2.5543,10.875,36.947,32.052228,7.496,79.737,15.474,164.1134,237.61,2.2576317548608857,0.002,0
2020-09-20T20:17:16Z,0.16,18.3887,2.4899,11.2039,36.96,32.064922,7.4969,79.824,15.474,164.1384,241.91,2.2584908807717845,0.004,0
2020-09-20T20:17:16Z,0.161,18.384,2.4586,11.3818,36.975,32.08161,7.4909,79.918,15.475,164.3476,235.28,2.259717303955172,0.005,0
2020-09-20T20:17:16Z,0.163,18.3747,2.4616,11.3442,36.948,32.063674,7.4861,79.982,15.475,164.4056,234.7,2.258467964562793,0.006,0
2020-09-20T20:17:16Z,0.165,18.3696,2.489,11.1614,36.912,32.038396,7.4874,80.022,15.475,163.5494,250.65,2.2564077702248855,0.009,0
2020-09-20T20:17:16Z,0.167,18.3732,2.5317,10.9219,36.895,32.029766,7.499,80.033,15.475,162.5127,253.11,2.255110976829226,0.012,0
2020-09-20T20:17:16Z,0.168,18.378,2.5577,10.8522,36.878,32.022792,7.508,80.01,15.475,162.1956,250.66,2.253749850682231,0.014,0
2020-09-20T20:17:16Z,0.172,18.386,2.5742,10.9025,36.864,32.017527,7.512,79.945,15.474,162.4689,263.9,2.252411368690126,0.015,0
2020-09-20T20:17:16Z,0.179,18.3945,2.5792,10.9116,36.876,32.029571,7.5147,79.852,15.474,163.0641,270.27,2.2527317799918816,0.015,0
2020-09-20T20:17:16Z,0.185,18.4004,2.5702,10.8938,36.894,32.041522,7.5152,79.787,15.474,163.8,282.67,2.25358078012311,0.014,0
2020-09-20T20:17:16Z,0.189,18.4124,2.5425,10.893,36.894,32.035132,7.5109,79.774,15.475,164.8269,288.44,2.252934999365669,0.011,0
2020-09-20T20:17:16Z,0.19,18.4243,2.5104,10.902,36.877,32.015741,7.504,79.781,15.476,165.9298,277.41,2.2511937324453544,0.008,0
2020-09-20T20:17:16Z,0.19,18.4273,2.5156,10.9,36.858,31.997398,7.4912,79.787,15.476,166.2082,278.16,2.2498017987878742,0.005,0
2020-09-20T20:17:16Z,0.19,18.4204,2.5292,11.04,36.869,32.003686,7.4854,79.768,15.476,165.6124,290.56,2.25088502993115,0.004,0
2020-09-20T20:17:16Z,0.191,18.4089,2.5217,11.3593,36.902,32.028316,7.4884,79.746,15.476,164.7487,304.05,2.2536417192697478,0.004,0
2020-09-20T20:17:16Z,0.191,18.4018,2.5209,11.5676,36.919,32.04141,7.4893,79.746,15.476,164.4549,302.55,2.255125757255226,0.008,0
2020-09-20T20:17:16Z,0.191,18.4024,2.5297,11.6364,36.905,32.035112,7.4924,79.771,15.477,165.3296,311.7,2.254186027547033,0.017,0
2020-09-20T20:17:16Z,0.193,18.3993,2.5041,11.7789,36.863,32.015615,7.4893,79.831,15.477,166.1185,319.89,2.2516305028879806,0.027,0
2020-09-20T20:17:16Z,0.199,18.3903,2.4588,11.9856,36.813,31.996038,7.4872,79.927,15.476,165.9919,312.09,2.248873160265494,0.036,0
2020-09-20T20:17:16Z,0.212,18.3867,2.4394,12.1104,36.779,31.988771,7.489,80.056,15.474,165.7776,322.2,2.2468622194030616,0.041,0
2020-09-20T20:17:16Z,0.233,18.392,2.4412,12.1543,36.766,31.991229,7.489,80.188,15.473,165.8496,327.71,2.2457343966935572,0.044,0
2020-09-20T20:17:16Z,0.25,18.4159,2.4429,12.036,36.798,32.025772,7.4914,80.261,15.473,166.2615,313.65,2.2465253533198,0.045,0
2020-09-20T20:17:16Z,0.257,18.4558,2.441,11.7441,36.866,32.089211,7.4948,80.261,15.473,166.7131,294.03,2.248787965976707,0.044,0
2020-09-20T20:17:16Z,0.262,18.4886,2.4472,11.5771,36.899,32.123801,7.5013,80.212,15.473,167.3523,295.04,2.249163305791308,0.041,0
2020-09-20T20:17:16Z,0.269,18.5058,2.4512,11.5975,36.894,32.126777,7.5156,80.164,15.474,168.8268,325.84,2.2479175653209733,0.037,0
2020-09-20T20:17:16Z,0.28,18.5126,2.4699,11.8182,36.886,32.125199,7.5203,80.147,15.474,170.0008,337.75,2.2470357074227643,0.036,0
2020-09-20T20:17:16Z,0.294,18.5154,2.5112,12.1512,36.861,32.104727,7.5197,80.142,15.473,169.8468,320.76,2.245269348009244,0.036,0
2020-09-20T20:17:16Z,0.304,18.5235,2.5305,12.2936,36.821,32.069588,7.5119,80.126,15.473,169.5451,300.8,2.242250834165136,0.035,0
2020-09-20T20:17:16Z,0.313,18.5364,2.5315,12.3042,36.837,32.081013,7.5033,80.065,15.473,169.8803,281.95,2.2425948681922083,0.033,0
2020-09-20T20:17:16Z,0.321,18.5431,2.5619,12.2102,36.882,32.115975,7.5034,79.957,15.473,170.0281,268.48,2.2451432390583874,0.029,0
2020-09-20T20:17:16Z,0.326,18.5449,2.6214,12.016,36.879,32.111625,7.5016,79.823,15.473,169.9559,260.34,2.244853114361472,0.028,0
2020-09-20T20:17:16Z,0.331,18.5455,2.6498,11.9132,36.856,32.091867,7.5026,79.685,15.474,170.5569,261.84,2.2433353691770384,0.028,0
2020-09-20T20:17:16Z,0.337,18.5396,2.6388,11.8594,36.825,32.067421,7.4974,79.585,15.474,171.2713,269.52,2.2416481175354868,0.029,0
2020-09-20T20:17:16Z,0.344,18.5328,2.64,11.8471,36.824,32.069838,7.4868,79.533,15.474,171.4528,264.94,2.2419466224426516,0.03,0
2020-09-20T20:17:16Z,0.352,18.5319,2.6556,12.0038,36.88,32.121101,7.4753,79.518,15.474,171.8902,254.5,2.245612560675079,0.032,0
2020-09-20T20:17:16Z,0.363,18.5313,2.6658,12.2437,36.946,32.179664,7.4592,79.549,15.473,172.5162,254.32,2.2499090567506808,0.034,0
2020-09-20T20:17:16Z,0.372,18.5341,2.6675,12.3439,36.976,32.206905,7.4498,79.609,15.473,172.8268,251.37,2.2516972364871966,0.034,0
2020-09-20T20:17:16Z,0.379,18.5414,2.6562,12.289,36.962,32.196684,7.4453,79.689,15.473,173.0644,234.67,2.2504008863436558,0.032,0
2020-09-20T20:17:16Z,0.388,18.5438,2.6724,12.1632,36.945,32.182969,7.4412,79.762,15.474,173.2387,221.17,2.2491736959411655,0.029,0
2020-09-20T20:17:16Z,0.397,18.5443,2.7213,12.0249,36.929,32.167979,7.4465,79.795,15.475,173.5578,215.94,2.2481130304679144,0.027,0
2020-09-20T20:17:16Z,0.403,18.547,2.7314,11.9213,36.901,32.142341,7.4508,79.825,15.475,174.0831,210.64,2.246159641328435,0.026,0
2020-09-20T20:17:16Z,0.408,18.5491,2.7185,11.837,36.884,32.126759,7.4588,79.872,15.475,173.9973,208.43,2.244949174078941,0.027,0
2020-09-20T20:17:16Z,0.411,18.551,2.737,11.8649,36.86,32.106466,7.4683,79.894,15.475,174.0694,205.45,2.24329755334847,0.029,0
2020-09-20T20:17:16Z,0.418,18.5505,2.7738,11.9829,36.836,32.087319,7.4685,79.882,15.475,174.7827,197.16,2.241774260796695,0.032,0
2020-09-20T20:17:16Z,0.428,18.5464,2.801,12.0629,36.831,32.085599,7.4708,79.864,15.475,175.0502,190.36,2.2416699774853055,0.037,0
2020-09-20T20:17:16Z,0.439,18.5447,2.7997,12.1108,36.829,32.085673,7.478,79.847,15.475,175.3238,184.5,2.241631370149525,0.043,0
2020-09-20T20:17:16Z,0.451,18.5476,2.7963,12.2193,36.831,32.08822,7.4803,79.836,15.476,175.5968,176.08,2.241605341836326,0.048,0
2020-09-20T20:17:16Z,0.465,18.5502,2.8165,12.4132,36.862,32.116386,7.4763,79.821,15.476,175.5112,168.19,2.243467958555658,0.05,0
2020-09-20T20:17:16Z,0.479,18.5528,2.8344,12.5327,36.925,32.172437,7.4749,79.757,15.476,175.7517,161.01,2.247397306623948,0.049,0
2020-09-20T20:17:16Z,0.493,18.5561,2.8505,12.5659,36.95,32.194912,7.473,79.687,15.477,176.2682,153.55,2.248834748097864,0.047,0
2020-09-20T20:17:16Z,0.506,18.5584,2.8675,12.5741,36.953,32.197797,7.4703,79.684,15.477,177.0237,147.8,2.248904858362538,0.044,0
2020-09-20T20:17:16Z,0.516,18.5596,2.8491,12.3905,36.965,32.207316,7.4728,79.723,15.477,177.7447,142.58,2.249615296893159,0.042,0
2020-09-20T20:17:16Z,0.526,18.5608,2.8091,12.0634,36.937,32.183106,7.4643,79.763,15.477,177.7585,138.31,2.247742588968908,0.039,0
2020-09-20T20:17:16Z,0.534,18.5614,2.7942,11.8808,36.91,32.158864,7.453,79.793,15.477,177.6213,135.65,2.245966816775606,0.036,0
2020-09-20T20:17:16Z,0.542,18.561,2.8028,11.7959,36.921,32.167997,7.4559,79.817,15.477,177.8921,131.21,2.246698363533573,0.033,0
2020-09-20T20:17:16Z,0.553,18.5606,2.7894,11.5181,36.921,32.166645,7.4607,79.846,15.477,178.7097,126.48,2.2467193930922775,0.03,0
2020-09-20T20:17:16Z,0.562,18.5601,2.7374,11.0963,36.895,32.142516,7.4646,79.88,15.477,179.4188,124.62,2.2450670289858956,0.027,0
2020-09-20T20:17:16Z,0.567,18.5599,2.7078,10.885,36.883,32.130036,7.4675,79.887,15.477,179.411,123.2,2.244302841888673,0.025,0
2020-09-20T20:17:16Z,0.571,18.5594,2.7181,10.8865,36.9,32.142641,7.4693,79.874,15.478,179.3033,120.63,2.245427133531012,0.024,0
2020-09-20T20:17:16Z,0.576,18.5579,2.7082,10.9767,36.931,32.168023,7.4716,79.873,15.478,179.4938,118.91,2.247509059868155,0.025,0
2020-09-20T20:17:16Z,0.581,18.5555,2.6648,11.0822,36.949,32.183133,7.4775,79.87,15.477,180.1651,118.06,2.248799978065054,0.03,0
2020-09-20T20:17:16Z,0.586,18.5518,2.6417,11.098,36.965,32.198452,7.4784,79.857,15.477,180.7094,115.42,2.2500315689001176,0.037,0
2020-09-20T20:17:16Z,0.596,18.5482,2.6575,11.1338,36.995,32.226346,7.4751,79.84,15.477,180.6537,109.73,2.252162283003215,0.044,0
2020-09-20T20:17:16Z,0.611,18.5459,2.7228,11.3778,37.039,32.266614,7.4771,79.804,15.478,180.7825,103.28,2.255128045055564,0.052,0
2020-09-20T20:17:16Z,0.627,18.5449,2.8114,11.747,37.083,32.304654,7.4774,79.779,15.478,181.3197,98.521,2.2580243801322584,0.058,0
2020-09-20T20:17:16Z,0.644,18.5471,2.8419,11.9244,37.085,32.305596,7.4743,79.799,15.478,181.4705,95.191,2.258034748264757,0.061,0
2020-09-20T20:17:16Z,0.659,18.5511,2.8436,11.9436,37.056,32.277999,7.4745,79.847,15.478,181.229,90.898,2.2559456246387914,0.061,0
2020-09-20T20:17:16Z,0.677,18.5539,2.861,11.979,36.996,32.224764,7.4691,79.913,15.479,181.2402,85.62,2.251918853607275,0.058,0
2020-09-20T20:17:16Z,0.696,18.5549,2.8701,12.0092,36.934,32.169513,7.4637,79.974,15.479,181.3473,82.473,2.247860195226388,0.055,0
2020-09-20T20:17:16Z,0.707,18.5524,2.8677,11.9654,36.876,32.117541,7.4689,79.99,15.479,181.7501,80.863,2.244248044479704,0.052,0
2020-09-20T20:17:16Z,0.715,18.5478,2.8608,11.8611,36.788,32.0405,7.4729,79.944,15.478,182.3239,78.079,2.238810912929495,0.05,0
2020-09-20T20:17:16Z,0.727,18.5459,2.8528,11.7791,36.74,31.999361,7.4805,79.857,15.478,182.5208,74.777,2.2358123024351086,0.048,0
2020-09-20T20:17:16Z,0.74,18.5459,2.8385,11.592,36.737,32.000817,7.4881,79.774,15.478,182.6682,72.229,2.235618212300997,0.046,0
2020-09-20T20:17:16Z,0.753,18.5441,2.8211,11.3152,36.725,31.994657,7.4902,79.734,15.478,182.9874,69.656,2.2349389309650545,0.046,0
2020-09-20T20:17:16Z,0.768,18.5407,2.8146,11.1782,36.715,31.988334,7.4859,79.728,15.478,183.2829,67.283,2.2344737561873615,0.045,0
2020-09-20T20:17:16Z,0.779,18.5424,2.8077,11.1374,36.714,31.987821,7.4756,79.709,15.478,183.4888,65.718,2.2343183724905518,0.044,0
2020-09-20T20:17:16Z,0.787,18.5499,2.8329,11.1313,36.715,31.988455,7.4654,79.689,15.479,183.6689,64.413,2.23398355709348,0.041,0
2020-09-20T20:17:16Z,0.795,18.5558,2.8999,11.1731,36.723,31.996001,7.4601,79.691,15.48,183.6536,62.708,2.2341857955219813,0.039,0
2020-09-20T20:17:16Z,0.807,18.5586,2.9409,11.1958,36.746,32.015611,7.4629,79.691,15.479,183.9062,60.842,2.2355210573862307,0.039,0
2020-09-20T20:17:16Z,0.817,18.5591,2.9467,11.2003,36.77,32.035222,7.4596,79.67,15.479,184.4857,59.29,2.23704342965817,0.042,0
2020-09-20T20:17:16Z,0.825,18.5595,2.9509,11.3991,36.784,32.042768,7.4557,79.626,15.479,184.5519,57.895,2.2379256642184555,0.045,0
2020-09-20T20:17:16Z,0.834,18.5599,2.9733,11.814,36.789,32.043393,7.4583,79.558,15.48,184.5348,55.926,2.238226954520038,0.046,0
2020-09-20T20:17:16Z,0.848,18.5595,2.9977,12.0634,36.79,32.042778,7.4584,79.474,15.48,185.0526,53.053,2.2383125148765988,0.044,0
2020-09-20T20:17:16Z,0.867,18.5584,2.9982,12.0791,36.78,32.035338,7.4567,79.416,15.48,185.4781,50.93,2.2377248660427216,0.04,0
2020-09-20T20:17:16Z,0.879,18.5519,2.9786,11.8321,36.757,32.016882,7.4532,79.389,15.481,185.5506,49.948,2.2365861150566153,0.035,0
2020-09-20T20:17:16Z,0.885,18.544,2.9429,11.3784,36.747,32.009962,7.4489,79.356,15.481,185.4126,49.219,2.2363613638128017,0.029,0
2020-09-20T20:17:16Z,0.889,18.5437,2.9194,11.1586,36.752,32.015115,7.4385,79.336,15.481,185.272,48.787,2.2367000662149406,0.024,0
2020-09-20T20:17:16Z,0.892,18.5459,2.9236,11.1666,36.752,32.015748,7.4321,79.359,15.48,185.3139,48.505,2.2365827657193638,0.021,0
2020-09-20T20:17:16Z,0.893,18.5474,2.9458,11.3372,36.755,32.01761,7.4325,79.376,15.48,185.5748,48.166,2.236696514903394,0.022,0
2020-09-20T20:17:16Z,0.897,18.5503,2.9777,11.642,36.779,32.037635,7.4274,79.357,15.481,186.3615,47.337,2.238091516833585,0.025,0
2020-09-20T20:17:16Z,0.906,18.5521,2.9856,11.7961,36.815,32.067522,7.4231,79.343,15.481,187.2543,45.995,2.2403197716199776,0.028,0
2020-09-20T20:17:16Z,0.917,18.552,2.9827,11.828,36.81,32.061745,7.428,79.334,15.481,187.5933,44.986,2.2400019028208353,0.031,0
2020-09-20T20:17:16Z,0.927,18.5508,2.9908,11.8212,36.776,32.031225,7.4322,79.323,15.481,187.2775,44.14,2.237870340360859,0.033,0
2020-09-20T20:17:16Z,0.934,18.5496,3.0265,11.7826,36.758,32.015727,7.4263,79.323,15.481,187.05,43.122,2.2367718980782785,0.035,0
2020-09-20T20:17:16Z,0.942,18.5473,3.1087,11.8076,36.742,32.001262,7.4272,79.339,15.482,187.1646,42.122,2.2358611412288227,0.037,0
2020-09-20T20:17:16Z,0.95,18.5451,3.1653,11.8486,36.722,31.983221,7.4267,79.373,15.482,187.2001,41.137,2.234686683346981,0.038,0
2020-09-20T20:17:16Z,0.96,18.5448,3.1674,11.8667,36.731,31.987929,7.4248,79.424,15.482,187.5663,39.943,2.2352836056535925,0.038,0
2020-09-20T20:17:16Z,0.971,18.5446,3.1528,11.9231,36.742,31.994736,7.4249,79.466,15.482,187.9791,38.449,2.236004257639854,0.037,0
2020-09-20T20:17:16Z,0.984,18.5449,3.1315,11.981,36.752,32.002071,7.4266,79.473,15.482,188.2326,37.29,2.23663352158961,0.036,0
2020-09-20T20:17:16Z,0.994,18.5444,3.1201,12.0176,36.766,32.013181,7.4294,79.455,15.482,188.6517,36.627,2.2375640390117058,0.033,0
2020-09-20T20:17:16Z,1,18.5404,3.1204,12.0562,36.752,32.002174,7.4355,79.423,15.482,189.0889,36.029,2.2368730400136174,0.029,0
2020-09-20T20:17:16Z,1.006,18.5358,3.1064,12.0026,36.743,31.995878,7.4423,79.39,15.482,189.2171,35.394,2.2365368342638483,0.024,0
2020-09-20T20:17:16Z,1.011,18.5332,3.074,11.8837,36.747,32.000502,7.4414,79.355,15.482,188.5669,34.978,2.2369336210830104,0.021,0
2020-09-20T20:17:16Z,1.015,18.5319,3.0533,11.8197,36.738,31.99464,7.4409,79.327,15.482,188.1105,34.643,2.236421482976668,0.02,0
2020-09-20T20:17:16Z,1.02,18.5329,3.0558,11.7782,36.73,31.988449,7.4359,79.325,15.482,188.7748,34.112,2.2358513554034687,0.021,0
2020-09-20T20:17:16Z,1.025,18.5351,3.0764,11.7258,36.732,31.989082,7.4337,79.359,15.482,189.4579,33.646,2.235863144762381,0.021,0
2020-09-20T20:17:16Z,1.03,18.5372,3.1019,11.667,36.751,32.002301,7.4294,79.432,15.482,189.4869,33.116,2.2369782788940142,0.02,0
2020-09-20T20:17:16Z,1.037,18.5398,3.1155,11.616,36.777,32.021383,7.4256,79.525,15.482,189.2971,32.445,2.238518664729802,0.019,0
2020-09-20T20:17:16Z,1.044,18.5416,3.1173,11.556,36.787,32.029458,7.4252,79.624,15.481,188.9706,32.054,2.2390682377028095,0.017,0
2020-09-20T20:17:16Z,1.048,18.5407,3.0953,11.4215,36.794,32.036483,7.4275,79.699,15.481,188.8948,31.885,2.239568275402564,0.015,0
2020-09-20T20:17:16Z,1.05,18.5346,3.0686,11.2608,36.799,32.042881,7.4369,79.693,15.482,189.1543,31.735,2.240216808200257,0.012,0
2020-09-20T20:17:16Z,1.051,18.5285,3.0607,11.1576,36.798,32.043363,7.4465,79.63,15.483,189.0968,31.582,2.2404778828900276,0.01,0
2020-09-20T20:17:16Z,1.053,18.5287,3.0486,11.0669,36.797,32.042313,7.4561,79.569,15.483,189.1466,31.413,2.2404025168345822,0.009,0
2020-09-20T20:17:16Z,1.055,18.5307,3.0366,11.0223,36.784,32.030191,7.4664,79.49,15.483,189.4986,31.282,2.2394558585360373,0.011,0
2020-09-20T20:17:16Z,1.056,18.5325,3.0585,11.065,36.779,32.023691,7.4649,79.418,15.483,189.3947,31.127,2.239036778043783,0.015,0
