Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2020-09-14T19:20:40Z,0.794,23.3565,6.8737,13.3816,35.914,34.73341,5.9105,94.373,15.101,191.0606,14.216,1.9544377175360084,0.039,0
2020-09-14T19:20:40Z,0.806,23.3574,6.8702,13.4987,35.865,34.683876,5.8425,93.199,15.101,190.7665,13.898,1.9515727650769017,0.039,0
2020-09-14T19:20:40Z,0.814,23.3569,6.8748,13.6929,35.841,34.658172,5.7748,92.169,15.101,190.701,13.667,1.9502101935372063,0.039,0
2020-09-14T19:20:40Z,0.82,23.3545,6.8723,13.7729,35.862,34.676439,5.7005,91.324,15.101,190.8717,13.384,1.9515245635877017,0.039,0
2020-09-14T19:20:40Z,0.83,23.351,6.8585,13.7791,35.838,34.650922,5.6249,90.678,15.101,191.1095,13.002,1.9502911956535955,0.04,0
2020-09-14T19:20:40Z,0.841,23.3476,6.8514,13.7684,35.792,34.603459,5.5537,90.254,15.102,191.0815,12.682,1.947784479227066,0.041,0
2020-09-14T19:20:40Z,0.851,23.3449,6.8436,13.6769,35.803,34.610188,5.4915,90.172,15.102,190.8774,12.323,1.9485349815929747,0.041,0
2020-09-14T19:20:40Z,0.864,23.3428,6.831,13.5999,35.802,34.605373,5.4415,90.715,15.102,191.0507,11.842,1.9485674829878366,0.04,0
2020-09-14T19:20:40Z,0.879,23.3376,6.8139,13.5594,35.742,34.545229,5.4028,91.981,15.103,191.3699,11.543,1.9453301982227262,0.038,0
2020-09-14T19:20:40Z,0.887,23.3346,6.7989,13.4264,35.713,34.517529,5.3774,93.633,15.103,191.2954,11.463,1.943786350264452,0.036,0
2020-09-14T19:20:40Z,0.891,23.3305,6.802,13.2289,35.722,34.524268,5.3644,95.247,15.103,191.3539,11.331,1.9444817152790759,0.034,0
2020-09-14T19:20:40Z,0.898,23.3217,6.814,13.1276,35.699,34.499799,5.3923,96.553,15.103,191.6478,11.044,1.943532973561454,0.031,0
2020-09-14T19:20:40Z,0.908,23.3184,6.8197,13.0949,35.674,34.475489,5.4799,97.418,15.103,191.5789,10.782,1.942232107508873,0.028,0
2020-09-14T19:20:40Z,0.917,23.3211,6.8135,13.0048,35.681,34.484147,5.587,97.768,15.103,191.4672,10.614,1.9425198349416155,0.028,0
2020-09-14T19:20:40Z,0.924,23.3197,6.7676,12.8276,35.674,34.477573,5.6889,97.554,15.103,191.6733,10.457,1.9421760124316627,0.028,0
2020-09-14T19:20:40Z,0.93,23.3133,6.7033,12.6686,35.655,34.45946,5.7699,96.815,15.103,192.0073,10.34,1.9413544233598696,0.027,0
2020-09-14T19:20:40Z,0.935,23.3135,6.6755,12.5931,35.651,34.455509,5.8223,95.734,15.103,192.3223,10.204,1.941114983592417,0.025,0
2020-09-14T19:20:40Z,0.941,23.3181,6.6698,12.568,35.626,34.429795,5.8447,94.558,15.104,192.2974,10.007,1.9394751682535192,0.025,0
2020-09-14T19:20:40Z,0.948,23.3187,6.5867000000000004,12.7425,35.599,34.402367,5.8309,93.435,15.104,191.8779,9.8254,1.9378917381493863,0.025,0
2020-09-14T19:20:40Z,0.955,23.318,6.4234,13.0891,35.574,34.377685,5.7835,92.399,15.104,191.8099,9.6687,1.9364794819378661,0.025,0
2020-09-14T19:20:40Z,0.962,23.3177,6.3456,13.2916,35.518,34.321725,5.712,91.429,15.104,192.164,9.5502,1.9332621160110133,0.025,0
2020-09-14T19:20:40Z,0.967,23.316,6.3606,13.3016,35.493,34.296829,5.6395,90.508,15.103,192.2872,9.4677,1.9318927567195898,0.025,0
