Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
10/28/2019 1:56:33 PM	7.22	0.67	3.96	4.90	0.00	0.00	0.00	0.67	16.74	100.00	0.36	15.56	3829	665	1780	147	0	0	0	0	6420	168.62	26.09	9.05	22.17	26.71	28.35	55.12	1.04	30.75	9.84
10/28/2019 1:56:35 PM	6.15	1.06	4.83	4.16	0.00	0.00	0.00	1.01	16.20	100.00	0.44	15.45	3261	1062	2172	125	0	0	0	0	6620	168.01	27.00	6.74	21.98	29.05	29.13	56.10	1.04	30.82	9.85
10/28/2019 1:56:38 PM	8.76	0.90	4.15	4.48	0.00	0.00	0.00	0.95	18.29	100.00	0.51	15.45	4644	898	1867	134	0	0	0	0	7543	168.56	26.92	10.61	24.08	30.62	28.61	60.63	1.05	30.86	9.85
10/28/2019 1:56:40 PM	6.28	2.04	9.33	1.53	0.00	0.00	0.00	0.73	19.18	100.00	0.55	15.46	3328	2039	4200	46	0	0	0	0	9612	169.61	30.89	6.12	25.21	30.84	29.81	64.17	1.05	30.94	9.88
10/28/2019 1:56:43 PM	8.67	0.75	5.75	4.73	0.00	0.00	0.00	1.01	19.89	100.00	0.57	15.51	4595	746	2588	142	0	0	0	0	8070	169.10	31.15	9.91	24.98	33.56	31.18	67.88	1.06	30.99	9.85
10/28/2019 1:56:45 PM	9.86	0.41	5.38	5.54	0.00	0.00	0.00	0.52	21.19	100.00	0.60	15.49	5225	406	2422	166	0	0	0	0	8219	168.08	31.50	9.73	25.13	30.99	32.75	68.32	1.06	31.10	9.89
10/28/2019 1:56:47 PM	7.25	2.14	7.56	2.53	0.00	0.00	0.00	1.21	19.48	100.00	0.63	15.52	3844	2138	3402	76	0	0	0	0	9459	169.00	30.83	8.35	27.01	34.60	31.40	66.38	1.06	31.06	9.95
10/28/2019 1:56:50 PM	8.73	0.95	4.73	5.05	0.00	0.00	0.00	1.23	19.46	100.00	0.66	15.52	4628	946	2127	152	0	0	0	0	7853	166.67	30.54	7.48	24.67	34.52	33.28	66.69	1.06	31.13	9.89
10/28/2019 1:56:52 PM	9.26	1.83	6.78	2.70	0.00	0.00	0.00	0.75	20.58	100.00	0.70	15.48	4910	1828	3052	81	0	0	0	0	9871	168.57	29.23	6.97	26.11	31.71	31.58	65.43	1.07	31.19	9.90
10/28/2019 1:56:55 PM	9.84	0.41	3.84	6.05	0.00	0.00	0.00	0.82	20.15	100.00	0.75	15.49	5217	410	1729	182	0	0	0	0	7538	170.83	29.89	10.89	25.07	31.82	32.24	66.00	1.07	31.25	9.92
