Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
10/18/2019 12:08:55 PM	4.04	1.57	6.21	1.15	0.00	0.00	0.00	0.35	12.97	100.00	0.19	16.45	2143	1575	2795	34	0	0	0	0	6547	156.17	20.77	4.57	18.38	19.89	21.60	41.96	1.02	28.27	8.63
10/18/2019 12:08:58 PM	4.93	1.53	8.11	1.29	0.00	0.00	0.00	0.37	15.85	100.00	0.24	15.96	2612	1528	3649	39	0	0	0	0	7828	167.49	25.69	6.13	21.05	23.96	24.12	52.34	1.02	28.35	8.65
10/18/2019 12:09:00 PM	5.69	1.50	7.54	1.36	0.00	0.00	0.00	0.40	16.09	100.00	0.21	15.99	3015	1496	3394	41	0	0	0	0	7945	167.18	24.97	6.22	21.07	24.19	24.06	52.42	1.02	28.39	8.66
10/18/2019 12:09:02 PM	6.12	1.83	8.08	0.78	0.00	0.00	0.00	0.37	16.79	100.00	0.25	16.00	3241	1826	3634	23	0	0	0	0	8724	167.40	25.17	5.67	21.92	24.69	24.61	53.66	1.02	28.46	8.65
10/18/2019 12:09:05 PM	5.31	1.73	8.36	0.94	0.00	0.00	0.00	0.40	16.34	100.00	0.24	15.96	2812	1732	3762	28	0	0	0	0	8335	168.18	25.80	6.26	21.77	24.64	24.31	53.45	1.02	28.52	8.65
10/18/2019 12:09:07 PM	6.75	1.57	7.89	1.25	0.00	0.00	0.00	0.28	17.45	100.00	0.24	15.96	3576	1566	3550	37	0	0	0	0	8730	167.90	25.74	6.23	22.05	24.73	25.06	55.26	1.02	28.57	8.69
10/18/2019 12:09:10 PM	6.39	1.57	7.94	1.43	0.00	0.00	0.00	0.29	17.33	100.00	0.25	15.99	3389	1566	3575	43	0	0	0	0	8573	168.22	26.15	6.43	22.21	24.77	25.40	55.24	1.02	28.64	8.72
10/18/2019 12:09:12 PM	6.74	1.48	7.49	1.88	0.00	0.00	0.00	0.45	17.59	100.00	0.25	16.02	3570	1481	3369	57	0	0	0	0	8477	167.15	26.69	6.79	22.57	26.32	26.26	56.92	1.02	28.71	8.71
10/18/2019 12:09:14 PM	6.63	1.31	7.76	1.92	0.00	0.00	0.00	0.31	17.62	100.00	0.33	16.04	3513	1309	3491	58	0	0	0	0	8371	166.92	26.91	6.49	22.02	25.39	26.00	56.77	1.03	28.73	8.69
