Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
5/25/2020 9:42:26 AM	10.76	0.00	6.06	1.58	0.00	0.00	0.00	0.09	18.40	85.49	0.00	19.40	5702	0	2727	47	0	0	0	0	8476	129.74	26.24	8.74	19.82	29.26	24.08	68.73	1.00	26.27	25.18
5/25/2020 9:42:28 AM	9.39	0.04	5.38	2.18	0.00	0.00	0.00	0.34	17.00	85.61	0.03	19.69	4978	44	2422	65	0	0	0	0	7510	129.93	26.52	8.94	20.60	29.94	24.54	65.85	1.00	26.28	25.23
5/25/2020 9:42:30 AM	10.06	0.00	5.81	1.85	0.00	0.00	0.00	0.04	17.72	85.72	0.08	19.92	5333	0	2616	55	0	0	0	0	8005	130.09	26.03	8.35	19.66	27.86	24.43	66.16	1.01	26.29	25.23
5/25/2020 9:42:33 AM	9.30	0.00	5.78	2.26	0.00	0.00	0.00	0.15	17.34	85.10	0.13	19.89	4930	0	2602	68	0	0	0	0	7600	129.15	27.10	8.80	20.41	28.53	25.22	66.11	1.01	26.30	25.25
5/25/2020 9:42:35 AM	9.53	0.00	5.61	2.34	0.00	0.00	0.00	0.18	17.47	85.11	0.19	19.88	5053	0	2522	70	0	0	0	0	7645	129.16	27.20	8.61	20.75	29.10	25.59	66.67	1.02	26.32	25.25
5/25/2020 9:42:37 AM	8.39	0.37	6.15	1.82	0.00	0.00	0.00	0.22	16.73	84.72	0.24	19.50	4449	367	2767	55	0	0	0	0	7637	128.57	26.61	8.57	20.97	28.21	24.58	63.58	1.02	26.34	25.27
5/25/2020 9:42:40 AM	8.89	0.00	5.77	2.36	0.00	0.00	0.00	0.13	17.02	84.95	0.28	19.13	4710	0	2598	71	0	0	0	0	7379	128.91	27.14	8.75	20.16	27.98	25.40	65.13	1.03	26.34	25.24
5/25/2020 9:42:42 AM	9.72	0.04	6.13	2.08	0.00	0.00	0.00	0.01	17.98	85.38	0.35	19.02	5153	43	2761	62	0	0	0	0	8018	129.57	27.37	8.52	21.01	28.12	25.33	67.11	1.03	26.35	25.29
5/25/2020 9:42:45 AM	8.11	0.49	5.41	2.33	0.00	0.00	0.00	0.22	16.34	85.09	0.38	18.68	4301	489	2432	70	0	0	0	0	7292	129.12	26.33	9.32	21.83	27.49	25.87	61.65	1.04	26.35	25.29
5/25/2020 9:42:47 AM	7.28	0.69	6.61	1.60	0.00	0.00	0.00	0.31	16.18	84.44	0.33	18.13	3857	694	2976	48	0	0	0	0	7575	128.15	26.87	8.31	21.37	28.14	24.88	61.86	1.03	26.37	25.29
5/25/2020 9:42:49 AM	8.15	0.23	4.80	2.76	0.00	0.00	0.00	0.26	15.94	84.73	0.40	17.99	4319	232	2162	83	0	0	0	0	6796	128.58	26.17	9.38	21.10	27.51	25.94	61.27	1.04	26.35	25.28
5/25/2020 9:42:52 AM	7.99	0.23	4.61	3.10	0.00	0.00	0.00	0.16	15.93	84.23	0.46	17.86	4237	228	2074	93	0	0	0	0	6631	127.82	26.38	9.96	21.59	26.50	26.69	60.57	1.05	26.39	25.23
5/25/2020 9:42:54 AM	7.93	0.46	4.19	3.26	0.00	0.00	0.00	0.24	15.84	84.69	0.52	17.76	4203	458	1886	98	0	0	0	0	6646	128.52	26.27	9.88	22.43	26.92	28.07	59.94	1.05	26.38	25.28
5/25/2020 9:42:57 AM	7.41	0.47	4.01	3.16	0.00	0.00	0.00	0.40	15.05	84.44	0.61	17.53	3925	466	1805	95	0	0	0	0	6291	128.14	25.62	9.92	21.80	27.35	27.01	58.31	1.06	26.36	25.32
5/25/2020 9:42:59 AM	7.11	0.50	4.25	3.09	0.00	0.00	0.00	0.31	14.95	84.46	0.69	17.47	3767	498	1914	93	0	0	0	0	6272	128.18	25.65	9.14	21.44	26.31	27.27	57.41	1.07	26.37	25.25
5/25/2020 9:43:01 AM	7.48	0.49	4.03	3.14	0.00	0.00	0.00	0.31	15.15	84.92	0.74	17.99	3963	493	1815	94	0	0	0	0	6365	128.87	25.48	9.64	21.81	26.61	27.24	57.89	1.07	26.37	25.32
5/25/2020 9:43:04 AM	6.88	0.61	4.61	2.94	0.00	0.00	0.00	0.38	15.04	84.96	0.79	18.27	3648	607	2075	88	0	0	0	0	6419	128.93	26.15	9.53	21.92	27.17	27.15	58.21	1.08	26.35	25.34
5/25/2020 9:43:06 AM	6.60	0.51	5.01	2.91	0.00	0.00	0.00	0.42	15.03	84.99	0.82	18.18	3496	510	2257	87	0	0	0	0	6349	128.98	26.86	9.59	21.61	27.71	26.80	59.19	1.08	26.37	25.29
5/25/2020 9:43:08 AM	6.68	0.60	5.36	2.72	0.00	0.00	0.00	0.45	15.36	85.11	0.86	18.06	3541	596	2412	82	0	0	0	0	6631	129.16	27.32	9.76	22.07	28.54	26.81	60.50	1.08	26.37	25.45
5/25/2020 9:43:11 AM	6.19	0.71	6.11	2.56	0.00	0.00	0.00	0.47	15.57	85.18	0.91	17.62	3280	710	2749	77	0	0	0	0	6816	129.27	28.43	9.96	22.58	29.07	27.02	61.65	1.09	26.38	25.32
5/25/2020 9:43:13 AM	6.40	0.61	5.95	2.70	0.00	0.00	0.00	0.46	15.64	85.23	0.95	16.80	3390	607	2676	81	0	0	0	0	6753	129.35	28.54	9.12	22.09	29.17	27.62	62.10	1.09	26.37	25.55
5/25/2020 9:43:16 AM	5.48	1.06	6.62	1.84	0.00	0.00	0.00	0.54	15.00	84.51	0.99	16.47	2905	1064	2981	55	0	0	0	0	7005	128.25	27.47	8.99	22.27	28.70	25.89	59.18	1.10	26.37	25.28
