Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/1/2019 8:37:28 AM	26.98	5.11	1.01	0.03	0.00	0.00	0.00	0.00	33.13	91.39	0.25	24.80	14301	5111	453	1	0	0	0	0	19865	159.30	23.04	9.41	47.93	43.53	48.35	92.71	1.02	38.52	12.26
8/1/2019 8:37:30 AM	29.80	5.36	0.40	0.00	0.00	0.00	0.00	0.00	35.57	91.96	0.26	24.83	15795	5359	182	0	0	0	0	0	21336	160.29	23.46	8.95	52.56	45.57	49.40	99.50	1.03	38.56	12.20
8/1/2019 8:37:33 AM	30.81	5.27	0.84	0.00	0.00	0.00	0.00	0.00	36.91	92.48	0.30	24.77	16328	5268	377	0	0	0	0	0	21973	161.19	24.76	10.32	52.55	47.15	51.17	104.86	1.03	38.69	12.22
8/1/2019 8:37:35 AM	31.31	5.07	0.95	0.00	0.00	0.00	0.00	0.00	37.33	92.88	0.34	24.67	16596	5073	425	0	0	0	0	0	22095	161.89	25.08	9.61	52.14	47.01	51.24	107.26	1.03	38.76	12.20
8/1/2019 8:37:38 AM	32.23	5.10	0.60	0.00	0.00	0.00	0.00	0.00	37.93	92.53	0.39	24.67	17080	5104	271	0	0	0	0	0	22455	161.28	24.97	10.94	52.34	49.85	51.57	107.81	1.04	38.82	12.25
8/1/2019 8:37:40 AM	33.17	4.82	0.29	0.53	0.00	0.00	0.00	0.00	38.80	93.34	0.47	24.62	17579	4821	130	16	0	0	0	0	22545	162.69	26.20	8.90	52.00	50.06	54.36	112.20	1.05	38.92	12.21
8/1/2019 8:37:42 AM	34.07	4.77	0.93	0.00	0.00	0.00	0.00	0.00	39.76	92.07	0.56	24.63	18055	4772	416	0	0	0	0	0	23243	160.48	26.43	9.43	52.70	50.74	52.71	115.89	1.05	38.96	12.26
8/1/2019 8:37:45 AM	33.72	4.45	1.10	0.67	0.00	0.00	0.00	0.00	39.93	92.60	0.62	24.70	17873	4446	493	20	0	0	0	0	22832	161.40	28.31	10.94	52.94	50.80	53.56	118.65	1.06	39.05	12.25
8/1/2019 8:37:47 AM	35.71	4.49	0.09	0.87	0.00	0.00	0.00	0.00	41.16	93.16	0.66	24.68	18924	4488	42	26	0	0	0	0	23480	162.38	27.58	11.96	54.80	51.31	54.60	121.93	1.06	39.10	12.27
8/1/2019 8:37:50 AM	35.41	4.64	1.58	0.00	0.00	0.00	0.00	0.00	41.64	93.32	0.73	24.65	18770	4641	712	0	0	0	0	0	24122	162.66	28.63	10.93	54.43	53.69	53.27	123.07	1.07	39.19	12.27
