Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/30/2020 2:18:41 PM	7.33	37.26	0.00	0.00	0.00	0.00	0.00	0.04	44.58	74.67	0.20	27.07	3885	37255	0	0	0	0	0	0	41140	113.31	36.36	28.58	181.09	38.90	160.37	35.78	1.02	28.66	27.54
7/30/2020 2:18:43 PM	7.19	37.21	0.00	0.00	0.00	0.00	0.00	0.02	44.40	74.76	0.22	27.08	3810	37213	0	0	0	0	0	0	41023	113.45	35.04	29.93	180.29	38.70	160.48	35.24	1.02	28.69	27.55
7/30/2020 2:18:46 PM	6.57	36.74	0.00	0.00	0.00	0.00	0.00	0.17	43.31	75.99	0.24	27.08	3484	36737	0	0	0	0	0	0	40221	115.32	34.94	28.54	176.94	38.92	158.98	34.29	1.02	28.72	27.55
7/30/2020 2:18:48 PM	6.79	36.76	0.00	0.00	0.00	0.00	0.00	0.07	43.56	74.56	0.28	27.09	3600	36764	0	0	0	0	0	0	40363	113.15	35.42	29.46	176.29	38.13	159.91	34.23	1.03	28.74	27.57
7/30/2020 2:18:51 PM	6.28	37.03	0.00	0.00	0.00	0.00	0.00	0.20	43.31	75.51	0.30	27.08	3329	37032	0	0	0	0	0	0	40361	114.58	35.64	29.46	178.12	38.95	159.70	33.68	1.03	28.76	27.60
7/30/2020 2:18:53 PM	6.82	36.84	0.00	0.00	0.00	0.00	0.00	0.00	43.66	75.10	0.34	27.05	3615	36842	0	0	0	0	0	0	40458	113.96	35.56	29.03	178.90	37.28	157.94	33.82	1.03	28.79	27.60
7/30/2020 2:18:55 PM	6.80	36.50	0.00	0.00	0.00	0.00	0.00	0.11	43.31	75.43	0.38	27.03	3605	36504	0	0	0	0	0	0	40109	114.47	35.43	28.71	176.46	38.36	157.55	34.45	1.04	28.82	27.64
7/30/2020 2:18:58 PM	6.50	37.85	0.00	0.00	0.00	0.00	0.00	0.19	44.34	75.24	0.42	27.01	3444	37845	0	0	0	0	0	0	41289	114.18	36.34	28.81	183.42	39.82	162.03	34.55	1.04	28.83	27.65
7/30/2020 2:19:02 PM	6.14	38.99	0.00	0.00	0.00	0.00	0.00	0.10	45.13	74.99	0.49	26.99	3254	38993	0	0	0	0	0	0	42247	113.80	36.50	29.96	188.37	39.35	166.38	33.09	1.05	28.88	27.69
7/30/2020 2:19:05 PM	6.55	39.28	0.00	0.00	0.00	0.00	0.00	0.08	45.83	74.79	0.53	26.99	3470	39281	0	0	0	0	0	0	42751	113.49	36.21	30.60	190.33	40.11	167.64	34.39	1.05	28.89	27.65
7/30/2020 2:19:07 PM	6.39	39.52	0.00	0.00	0.00	0.00	0.00	0.15	45.91	75.16	0.56	26.95	3384	39521	0	0	0	0	0	0	42905	114.05	36.69	31.33	189.89	40.65	169.90	34.48	1.06	28.93	27.66
7/30/2020 2:19:10 PM	6.34	39.29	0.00	0.00	0.00	0.00	0.00	0.09	45.63	75.29	0.58	26.89	3362	39290	0	0	0	0	0	0	42652	114.26	37.18	30.54	188.88	39.67	168.73	33.77	1.06	28.94	27.70
7/30/2020 2:19:12 PM	6.65	38.63	0.00	0.00	0.00	0.00	0.00	0.12	45.27	75.34	0.62	26.86	3522	38628	0	0	0	0	0	0	42151	114.32	36.45	30.76	186.65	40.02	165.66	34.79	1.06	28.96	27.70
7/30/2020 2:19:14 PM	6.32	38.59	0.00	0.00	0.00	0.00	0.00	0.16	44.91	75.38	0.66	26.86	3349	38589	0	0	0	0	0	0	41937	114.40	36.51	30.89	185.76	39.88	165.65	34.04	1.06	28.97	27.75
7/30/2020 2:19:17 PM	6.77	38.52	0.00	0.00	0.00	0.00	0.00	0.08	45.29	75.64	0.70	26.84	3589	38524	0	0	0	0	0	0	42112	114.78	36.27	29.65	186.12	39.70	165.64	34.82	1.07	29.02	27.75
7/30/2020 2:19:19 PM	6.58	38.64	0.00	0.00	0.00	0.00	0.00	0.06	45.21	75.75	0.74	26.79	3485	38638	0	0	0	0	0	0	42123	114.95	35.75	30.02	186.15	39.38	166.28	34.10	1.07	29.03	27.76
