Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/27/2019 12:35:16 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.84	0.00	72.23	0.38	25.43	0	0	0	0	0	0	0	0	0	125.92	3.66	-4.22	3.30	10.21	-2.98	4.51	1.04	42.76	13.35
6/27/2019 12:35:18 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.00	42.52	0.63	25.08	0	0	0	0	0	0	0	0	0	74.16	-2.97	-0.96	-1.96	5.12	0.45	-0.39	1.06	42.83	13.38
6/27/2019 12:35:21 PM	1.78	0.31	0.00	0.00	0.00	0.00	0.00	0.07	2.09	87.35	0.85	24.83	944	310	0	0	0	0	0	0	1254	152.25	-0.57	-2.84	5.54	3.95	5.11	6.07	1.08	42.87	13.39
6/27/2019 12:35:23 PM	0.00	0.60	0.30	0.00	0.00	0.00	0.00	0.35	0.90	100.00	1.06	24.72	0	600	136	0	0	0	0	0	736	178.47	5.16	0.97	5.60	5.02	4.02	2.44	1.10	42.91	13.39
6/27/2019 12:35:26 PM	0.00	0.00	0.59	0.54	0.00	0.00	0.00	0.22	1.13	100.00	1.23	24.67	0	0	264	16	0	0	0	0	280	174.99	5.04	0.17	2.30	4.22	6.27	5.84	1.12	42.98	13.39
6/27/2019 12:35:28 PM	0.64	0.16	1.44	0.00	0.00	0.00	0.00	0.00	2.24	100.00	1.44	24.63	340	158	650	0	0	0	0	0	1148	178.08	4.60	-0.63	4.96	3.39	4.66	8.05	1.14	43.04	13.40
6/27/2019 12:35:30 PM	2.26	0.46	0.00	0.00	0.00	0.00	0.00	0.00	2.71	100.00	1.61	24.58	1196	455	0	0	0	0	0	0	1651	179.30	1.42	2.17	6.80	1.11	5.04	8.03	1.16	43.09	13.40
6/27/2019 12:35:33 PM	0.00	0.00	1.10	0.00	0.00	0.00	0.00	0.00	1.10	93.20	1.79	24.50	0	0	497	0	0	0	0	0	497	162.45	2.87	3.85	1.32	-1.88	2.75	6.20	1.18	43.13	13.42
6/27/2019 12:35:35 PM	0.24	0.43	0.64	0.00	0.00	0.00	0.00	0.34	1.31	90.12	1.99	24.39	126	433	287	0	0	0	0	0	846	157.08	3.79	-0.81	7.69	5.18	2.20	5.97	1.19	43.18	13.42
6/27/2019 12:35:37 PM	0.00	0.00	1.06	0.00	0.00	0.00	0.00	0.50	1.06	100.00	2.18	24.23	0	0	477	0	0	0	0	0	477	179.39	6.00	-1.28	3.04	6.99	2.69	7.70	1.21	43.22	13.45
6/27/2019 12:35:40 PM	2.44	0.40	1.16	0.00	0.00	0.00	0.00	0.10	4.00	100.00	2.37	24.10	1295	397	521	0	0	0	0	0	2212	176.80	5.92	-1.36	11.31	6.75	2.89	13.38	1.23	43.28	13.44
6/27/2019 12:35:42 PM	0.00	0.01	1.39	0.91	0.00	0.00	0.00	0.13	2.31	100.00	2.59	23.99	0	12	624	27	0	0	0	0	663	177.01	6.76	5.32	6.05	5.33	6.10	10.74	1.25	43.33	13.45
6/27/2019 12:35:45 PM	1.24	0.64	0.00	0.00	0.00	0.00	0.00	0.41	1.89	99.70	2.81	23.81	658	644	0	0	0	0	0	0	1302	173.78	1.27	4.70	6.74	6.64	4.81	7.12	1.28	43.37	13.47
6/27/2019 12:35:47 PM	3.51	0.00	0.00	0.00	0.00	0.00	0.00	0.10	3.51	100.00	3.04	23.58	1863	0	0	0	0	0	0	0	1863	177.01	3.56	-0.54	-0.42	4.77	6.45	13.18	1.30	43.42	13.46
6/27/2019 12:35:49 PM	3.50	0.00	0.00	0.24	0.00	0.00	0.00	0.07	3.74	100.00	3.18	23.46	1855	0	0	7	0	0	0	0	1862	178.34	3.33	1.03	4.33	6.04	6.94	12.53	1.31	43.47	13.47
6/27/2019 12:35:52 PM	1.87	0.00	0.00	0.46	0.00	0.00	0.00	0.40	2.33	100.00	3.30	23.46	993	0	0	14	0	0	0	0	1007	176.37	3.54	3.56	2.58	7.24	6.29	11.28	1.32	43.52	13.48
6/27/2019 12:35:54 PM	1.58	0.21	0.98	0.00	0.00	0.00	0.00	0.30	2.77	100.00	3.56	23.21	838	205	441	0	0	0	0	0	1484	176.29	4.72	0.42	4.83	7.09	6.03	11.47	1.35	43.56	13.47
6/27/2019 12:35:57 PM	1.88	0.00	1.18	0.33	0.00	0.00	0.00	0.05	3.39	100.00	3.81	22.81	997	0	531	10	0	0	0	0	1537	177.26	5.45	1.86	4.68	5.69	6.86	12.73	1.37	43.62	13.48
