Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/17/2019 9:29:58 AM	2.03	3.39	1.41	0.00	0.00	0.00	0.00	0.16	6.83	97.04	0.26	23.08	1077	3389	633	0	0	0	0	0	5099	169.14	8.27	3.47	20.03	9.45	20.05	14.75	1.03	41.11	12.77
6/17/2019 9:30:00 AM	2.14	3.23	1.92	0.00	0.00	0.00	0.00	0.06	7.29	97.49	0.31	23.02	1135	3229	863	0	0	0	0	0	5226	169.92	9.12	3.44	19.38	9.29	20.48	16.47	1.03	41.16	12.77
6/17/2019 9:30:02 AM	1.91	2.77	1.81	0.84	0.00	0.00	0.00	0.00	7.33	98.39	0.40	22.96	1010	2772	815	25	0	0	0	0	4623	171.49	10.74	4.38	18.85	8.83	21.69	18.53	1.04	41.21	12.75
6/17/2019 9:30:05 AM	2.24	3.30	2.22	0.00	0.00	0.00	0.00	0.08	7.76	99.76	0.53	22.94	1185	3298	1001	0	0	0	0	0	5484	173.87	10.12	2.20	19.65	10.21	21.91	18.32	1.05	41.23	12.79
6/17/2019 9:30:07 AM	4.27	3.57	0.92	0.00	0.00	0.00	0.00	0.14	8.75	97.47	0.66	22.90	2265	3565	412	0	0	0	0	0	6242	169.88	8.41	4.88	22.44	11.69	21.68	19.64	1.06	41.28	12.77
6/17/2019 9:30:10 AM	1.90	3.24	2.04	0.00	0.00	0.00	0.00	0.45	7.17	99.67	0.79	22.86	1006	3236	917	0	0	0	0	0	5158	173.71	10.30	4.55	20.51	13.23	19.47	19.38	1.08	41.31	12.80
6/17/2019 9:30:12 AM	2.22	3.40	1.84	0.00	0.00	0.00	0.00	0.44	7.45	98.70	0.97	22.68	1176	3395	826	0	0	0	0	0	5398	172.03	10.04	4.23	20.20	13.27	21.40	19.46	1.10	41.35	12.81
6/17/2019 9:30:14 AM	4.20	3.31	1.12	0.00	0.00	0.00	0.00	0.13	8.63	97.71	1.13	22.47	2224	3308	506	0	0	0	0	0	6038	170.30	8.76	2.82	20.64	11.67	21.92	20.20	1.11	41.40	12.81
6/17/2019 9:30:17 AM	2.78	3.54	1.11	0.00	0.00	0.00	0.00	0.50	7.43	98.34	1.29	22.40	1473	3544	499	0	0	0	0	0	5516	171.41	8.99	3.67	20.90	13.59	21.56	18.61	1.13	41.43	12.80
6/17/2019 9:30:19 AM	3.25	3.81	1.27	0.00	0.00	0.00	0.00	0.25	8.33	97.36	1.46	22.31	1725	3808	571	0	0	0	0	0	6104	169.69	9.14	4.62	22.60	12.13	22.90	18.89	1.14	41.47	12.82
6/17/2019 9:30:21 AM	2.03	4.19	2.37	0.00	0.00	0.00	0.00	0.36	8.59	97.34	1.57	22.20	1076	4189	1069	0	0	0	0	0	6334	169.66	11.78	4.36	24.69	13.71	24.65	20.85	1.15	41.49	12.81
6/17/2019 9:30:24 AM	3.27	4.57	1.64	0.00	0.00	0.00	0.00	0.31	9.48	96.93	1.71	21.92	1736	4566	738	0	0	0	0	0	7039	168.95	11.01	3.78	26.64	13.98	26.61	21.32	1.17	41.55	12.81
6/17/2019 9:30:26 AM	3.33	4.83	1.69	0.00	0.00	0.00	0.00	0.58	9.85	96.52	1.89	21.38	1767	4832	759	0	0	0	0	0	7359	168.23	11.92	5.32	27.49	17.11	28.42	23.98	1.19	41.56	12.82
6/17/2019 9:30:29 AM	3.73	5.14	1.75	0.00	0.00	0.00	0.00	0.43	10.62	96.61	2.06	21.01	1979	5143	786	0	0	0	0	0	7908	168.39	12.34	4.52	30.05	16.48	29.33	24.41	1.20	41.60	12.84
6/17/2019 9:30:31 AM	4.56	5.11	0.24	0.55	0.00	0.00	0.00	0.58	10.45	96.73	2.20	20.89	2415	5113	106	16	0	0	0	0	7650	168.60	11.02	7.32	30.01	17.57	30.55	24.03	1.22	41.63	12.86
6/17/2019 9:30:33 AM	4.29	5.87	1.60	0.00	0.00	0.00	0.00	0.36	11.75	96.41	2.35	20.73	2271	5871	719	0	0	0	0	0	8861	168.04	12.61	6.77	33.73	16.95	32.27	25.29	1.23	41.66	12.85
6/17/2019 9:30:36 AM	4.76	5.93	1.52	0.00	0.00	0.00	0.00	0.30	12.20	96.66	2.54	20.46	2522	5927	683	0	0	0	0	0	9132	168.47	12.60	5.57	33.24	16.82	34.07	25.94	1.25	41.69	12.84
6/17/2019 9:30:38 AM	4.03	6.23	1.90	0.00	0.00	0.00	0.00	0.41	12.15	96.35	2.70	20.19	2134	6226	854	0	0	0	0	0	9214	167.93	13.62	5.96	34.71	17.76	34.87	26.23	1.26	41.71	12.88
6/17/2019 9:30:41 AM	3.92	6.15	2.15	0.00	0.00	0.00	0.00	0.49	12.21	97.08	2.84	20.08	2075	6151	966	0	0	0	0	0	9193	169.21	14.18	7.42	34.59	18.86	34.52	27.63	1.28	41.75	12.86
6/17/2019 9:30:43 AM	4.88	6.11	2.18	0.00	0.00	0.00	0.00	0.30	13.17	96.50	2.99	19.93	2585	6114	980	0	0	0	0	0	9679	168.19	14.34	6.78	35.01	18.24	35.38	29.28	1.29	41.78	12.88
6/17/2019 9:30:45 AM	4.52	5.45	2.94	0.00	0.00	0.00	0.00	0.50	12.90	97.33	3.17	19.62	2394	5446	1322	0	0	0	0	0	9162	169.64	16.06	5.97	33.39	20.63	32.44	32.87	1.31	41.80	12.88
6/17/2019 9:30:48 AM	3.79	3.94	1.92	0.96	0.00	0.00	0.00	0.66	10.62	97.51	3.33	19.20	2010	3941	864	29	0	0	0	0	6844	169.95	15.19	7.09	26.65	20.09	28.71	31.12	1.33	41.82	12.89
6/17/2019 9:30:50 AM	4.16	3.96	1.92	0.28	0.00	0.00	0.00	0.59	10.32	97.79	3.49	19.00	2207	3961	865	8	0	0	0	0	7041	170.45	13.13	5.43	25.12	18.65	26.79	28.71	1.34	41.84	12.88
6/17/2019 9:30:52 AM	3.46	3.75	2.34	0.00	0.00	0.00	0.00	0.58	9.55	98.72	3.66	18.57	1833	3746	1054	0	0	0	0	0	6633	172.07	12.65	5.46	23.80	17.70	24.08	26.97	1.36	41.86	12.90
6/17/2019 9:30:55 AM	3.85	3.43	2.05	0.00	0.00	0.00	0.00	0.55	9.32	98.52	3.82	17.82	2039	3429	922	0	0	0	0	0	6390	171.72	11.88	4.31	22.18	17.11	23.08	26.52	1.37	41.89	12.88
6/17/2019 9:30:57 AM	3.74	3.11	2.14	0.14	0.00	0.00	0.00	0.53	9.13	99.12	3.97	17.11	1982	3106	963	4	0	0	0	0	6054	172.76	12.09	5.05	21.04	16.93	22.17	26.94	1.39	41.92	12.92
6/17/2019 9:31:00 AM	3.97	2.40	1.59	0.87	0.00	0.00	0.00	0.54	8.83	99.39	4.14	16.51	2106	2395	716	26	0	0	0	0	5244	173.22	12.65	5.27	19.21	17.19	21.64	28.35	1.41	41.93	12.90
6/17/2019 9:31:02 AM	3.37	2.29	2.10	1.40	0.00	0.00	0.00	0.56	9.16	98.99	4.32	15.65	1784	2290	947	42	0	0	0	0	5063	172.53	15.15	5.73	19.85	18.25	23.50	31.09	1.42	41.94	12.92
6/17/2019 9:31:04 AM	3.86	2.08	1.31	1.90	0.00	0.00	0.00	0.56	9.15	99.01	4.51	14.68	2047	2078	588	57	0	0	0	0	4770	172.56	14.92	6.45	19.87	18.30	23.88	31.31	1.44	41.91	12.94
6/17/2019 9:31:07 AM	3.65	2.15	2.09	1.50	0.00	0.00	0.00	0.45	9.39	98.86	4.70	14.13	1933	2149	941	45	0	0	0	0	5069	172.31	15.20	6.17	19.80	17.60	23.24	31.48	1.46	41.94	12.92
6/17/2019 9:31:09 AM	2.47	2.22	2.16	1.22	0.00	0.00	0.00	0.48	8.07	98.16	4.89	12.90	1310	2224	970	37	0	0	0	0	4541	171.09	13.90	5.55	18.51	15.89	21.61	27.00	1.48	41.92	12.92
6/17/2019 9:31:11 AM	1.65	1.83	1.90	0.67	0.00	0.00	0.00	0.40	6.05	97.66	5.11	11.69	874	1832	857	20	0	0	0	0	3582	170.22	10.53	4.59	14.65	12.23	16.49	20.06	1.50	41.93	12.93
6/17/2019 9:31:14 AM	1.66	1.40	1.18	0.89	0.00	0.00	0.00	0.37	5.13	97.63	5.29	11.43	877	1405	531	27	0	0	0	0	2840	170.16	9.07	3.98	12.43	10.69	14.90	17.44	1.52	41.93	13.00
6/17/2019 9:31:16 AM	1.30	1.28	0.89	0.83	0.00	0.00	0.00	0.37	4.30	97.90	5.48	11.07	690	1276	401	25	0	0	0	0	2393	170.63	7.88	3.46	11.07	9.49	13.60	14.73	1.54	41.88	12.96
6/17/2019 9:31:19 AM	1.04	1.13	0.79	0.76	0.00	0.00	0.00	0.39	3.72	97.58	5.64	10.84	552	1128	354	23	0	0	0	0	2058	170.09	7.19	3.23	9.96	8.93	12.33	13.25	1.55	41.88	12.98
6/17/2019 9:31:21 AM	0.71	1.32	1.35	0.21	0.00	0.00	0.00	0.37	3.58	97.43	5.83	10.96	375	1319	608	6	0	0	0	0	2308	169.81	6.74	2.57	9.71	8.44	11.41	12.18	1.57	41.87	12.99
6/17/2019 9:31:23 AM	1.07	1.21	0.70	0.41	0.00	0.00	0.00	0.36	3.38	97.44	6.04	10.72	568	1206	313	12	0	0	0	0	2099	169.83	5.87	2.63	9.36	7.97	11.24	11.19	1.59	41.86	12.92
6/17/2019 9:31:26 AM	0.69	1.32	1.09	0.19	0.00	0.00	0.00	0.39	3.29	97.23	6.24	10.75	366	1320	491	6	0	0	0	0	2183	169.46	6.10	2.52	9.44	8.14	11.03	11.06	1.61	41.84	12.95
6/17/2019 9:31:28 AM	0.81	1.28	1.01	0.18	0.00	0.00	0.00	0.35	3.29	97.50	6.44	10.74	432	1283	455	5	0	0	0	0	2176	169.94	5.82	2.46	9.27	7.72	10.81	10.73	1.63	41.84	12.93
6/17/2019 9:31:31 AM	0.78	1.18	0.79	0.28	0.00	0.00	0.00	0.41	3.03	97.18	6.65	10.62	412	1182	358	8	0	0	0	0	1959	169.37	5.63	2.59	8.88	7.95	10.43	10.48	1.65	41.79	12.91
6/17/2019 9:31:33 AM	0.76	1.21	0.81	0.31	0.00	0.00	0.00	0.42	3.10	97.08	6.83	10.56	401	1215	367	9	0	0	0	0	1991	169.22	5.84	2.60	9.09	8.19	10.77	10.78	1.67	41.74	12.98
6/17/2019 9:31:35 AM	0.68	1.25	0.98	0.20	0.00	0.00	0.00	0.39	3.11	97.13	7.02	10.73	363	1246	442	6	0	0	0	0	2056	169.30	5.79	2.30	8.96	7.85	10.67	10.52	1.69	41.75	12.96
6/17/2019 9:31:38 AM	0.80	1.19	0.77	0.33	0.00	0.00	0.00	0.38	3.09	97.18	7.23	10.75	425	1188	347	10	0	0	0	0	1970	169.38	5.67	2.57	8.97	7.74	10.67	10.44	1.71	41.67	12.97
6/17/2019 9:31:40 AM	0.89	1.25	0.96	0.19	0.00	0.00	0.00	0.37	3.29	96.91	7.42	10.65	471	1250	433	6	0	0	0	0	2160	168.91	5.76	2.58	9.21	7.89	10.61	10.88	1.73	41.71	12.94
6/17/2019 9:31:42 AM	0.83	1.24	0.81	0.25	0.00	0.00	0.00	0.40	3.13	97.21	7.64	10.55	438	1243	363	8	0	0	0	0	2051	169.44	5.63	2.44	9.07	7.94	10.73	10.51	1.75	41.61	12.96
6/17/2019 9:31:45 AM	0.77	1.24	0.85	0.27	0.00	0.00	0.00	0.41	3.12	96.85	7.84	10.47	406	1236	382	8	0	0	0	0	2031	168.81	5.76	2.59	9.12	8.04	10.70	10.65	1.77	41.66	12.95
6/17/2019 9:31:47 AM	0.88	1.25	0.84	0.16	0.00	0.00	0.00	0.40	3.12	96.95	8.04	10.65	464	1254	376	5	0	0	0	0	2099	168.97	5.45	2.35	8.98	7.92	10.48	10.41	1.79	41.54	12.94
6/17/2019 9:31:50 AM	0.72	1.22	0.86	0.25	0.00	0.00	0.00	0.40	3.05	96.69	8.24	10.65	384	1219	388	7	0	0	0	0	1999	168.53	5.68	2.51	8.96	7.89	10.55	10.43	1.81	41.49	12.95
6/17/2019 9:31:52 AM	0.92	1.22	0.81	0.21	0.00	0.00	0.00	0.39	3.16	96.64	8.41	10.67	488	1219	365	6	0	0	0	0	2078	168.45	5.54	2.40	8.96	7.92	10.56	10.60	1.82	41.45	12.94
6/17/2019 9:31:54 AM	0.84	1.25	0.96	0.16	0.00	0.00	0.00	0.38	3.21	96.78	8.56	10.84	446	1254	433	5	0	0	0	0	2138	168.69	5.67	2.40	9.06	7.84	10.55	10.66	1.84	41.41	13.03
6/17/2019 9:31:57 AM	0.89	1.27	0.89	0.17	0.00	0.00	0.00	0.40	3.22	96.65	8.73	10.82	471	1267	402	5	0	0	0	0	2146	168.46	5.67	2.52	9.18	8.13	10.61	10.82	1.86	41.37	12.92
6/17/2019 9:31:59 AM	0.88	1.22	0.86	0.22	0.00	0.00	0.00	0.38	3.18	96.51	8.93	10.71	464	1219	389	7	0	0	0	0	2079	168.21	5.64	2.46	9.00	7.88	10.57	10.66	1.87	41.29	12.94
6/17/2019 9:32:01 AM	0.78	1.21	0.88	0.29	0.00	0.00	0.00	0.39	3.16	96.50	9.13	10.68	416	1212	394	9	0	0	0	0	2031	168.20	5.83	2.57	9.08	7.93	10.73	10.75	1.89	41.26	13.03
6/17/2019 9:32:04 AM	0.71	1.25	0.96	0.17	0.00	0.00	0.00	0.42	3.09	96.68	9.29	10.55	375	1252	433	5	0	0	0	0	2065	168.51	5.73	2.49	9.02	8.11	10.47	10.62	1.91	41.27	12.92
6/17/2019 9:32:06 AM	0.93	1.20	0.76	0.30	0.00	0.00	0.00	0.39	3.19	96.28	9.47	10.52	495	1201	342	9	0	0	0	0	2047	167.81	5.66	2.60	9.08	7.96	10.70	10.77	1.93	41.19	12.92
6/17/2019 9:32:09 AM	0.89	1.23	0.87	0.19	0.00	0.00	0.00	0.38	3.19	96.41	9.64	10.65	474	1234	391	6	0	0	0	0	2105	168.04	5.60	2.48	9.05	7.91	10.53	10.65	1.94	41.09	12.98
6/17/2019 9:32:11 AM	0.97	1.21	0.74	0.31	0.00	0.00	0.00	0.39	3.22	96.41	9.82	10.54	512	1205	334	9	0	0	0	0	2060	168.04	5.70	2.55	9.11	8.04	10.82	10.88	1.96	41.02	12.92
6/17/2019 9:32:13 AM	0.85	1.22	0.80	0.22	0.00	0.00	0.00	0.38	3.10	96.21	10.01	10.38	452	1222	362	7	0	0	0	0	2042	167.69	5.50	2.50	8.97	7.78	10.48	10.36	1.98	40.98	12.92
