Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
5/25/2020 3:41:56 PM	7.67	0.00	4.31	2.05	0.00	0.00	0.00	0.55	14.02	100.00	0.10	18.54	4064	0	1940	61	0	0	0	0	6065	161.42	23.17	5.62	16.66	27.49	22.79	56.67	1.01	16.06	15.15
5/25/2020 3:41:59 PM	8.63	0.06	4.11	1.73	0.00	0.00	0.00	0.59	14.51	100.00	0.13	18.49	4572	55	1849	52	0	0	0	0	6527	160.18	22.29	6.94	17.46	28.36	21.38	57.73	1.01	16.10	15.15
5/25/2020 3:42:01 PM	8.49	0.30	4.50	1.45	0.00	0.00	0.00	0.35	14.74	100.00	0.13	18.95	4498	301	2026	44	0	0	0	0	6869	160.77	21.92	5.84	17.70	26.07	22.09	55.98	1.01	16.13	15.16
5/25/2020 3:42:04 PM	9.35	0.53	3.62	1.84	0.00	0.00	0.00	0.57	15.34	100.00	0.12	19.26	4955	529	1628	55	0	0	0	0	7167	160.25	22.27	6.97	19.79	28.92	24.17	58.42	1.01	16.17	15.13
5/25/2020 3:42:06 PM	9.30	0.23	4.72	1.54	0.00	0.00	0.00	0.40	15.79	100.00	0.20	19.14	4931	234	2124	46	0	0	0	0	7335	160.72	23.22	6.96	18.85	28.22	22.62	60.31	1.02	16.21	15.15
5/25/2020 3:42:08 PM	10.22	0.66	6.59	1.27	0.00	0.00	0.00	0.18	18.74	100.00	0.34	18.62	5417	656	2966	38	0	0	0	0	9077	161.50	27.19	8.06	22.77	30.39	25.90	68.75	1.03	16.24	15.16
5/25/2020 3:42:11 PM	10.24	0.00	6.01	3.36	0.00	0.00	0.00	0.38	19.61	100.00	0.46	17.81	5429	0	2704	101	0	0	0	0	8234	159.81	32.31	10.17	23.98	34.58	31.02	76.83	1.04	16.30	15.21
5/25/2020 3:42:13 PM	12.14	0.00	5.76	4.29	0.00	0.00	0.00	0.38	22.19	100.00	0.55	17.43	6436	0	2592	129	0	0	0	0	9157	159.05	35.81	11.18	27.31	38.55	36.32	85.98	1.05	16.32	15.18
5/25/2020 3:42:15 PM	13.71	0.65	7.34	3.04	0.00	0.00	0.00	0.23	24.73	100.00	0.57	17.25	7264	648	3302	91	0	0	0	0	11306	159.51	36.68	11.99	30.78	40.23	36.29	91.38	1.06	16.35	15.25
5/25/2020 3:42:18 PM	12.72	0.00	6.94	4.36	0.00	0.00	0.00	0.49	24.03	100.00	0.66	17.08	6741	0	3125	131	0	0	0	0	9997	159.88	39.40	13.32	29.67	42.60	37.68	94.22	1.06	16.37	15.20
5/25/2020 3:42:20 PM	13.59	0.74	8.54	3.38	0.00	0.00	0.00	0.24	26.24	100.00	0.73	17.03	7201	736	3841	102	0	0	0	0	11879	159.24	40.73	12.14	32.73	42.95	39.78	97.96	1.07	16.41	15.27
