Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/5/2020 11:15:17 AM	1.88	0.00	0.56	0.00	0.00	0.00	0.00	0.34	2.43	72.64	0.10	28.03	994	0	250	0	0	0	0	0	1244	110.22	3.77	0.43	3.82	6.96	4.46	10.94	1.01	25.98	25.58
8/5/2020 11:15:20 AM	1.03	0.00	0.56	0.15	0.00	0.00	0.00	0.49	1.74	73.42	0.25	28.09	547	0	252	4	0	0	0	0	803	111.42	4.00	2.04	3.55	7.61	4.53	9.94	1.02	26.02	25.57
8/5/2020 11:15:22 AM	1.75	0.21	0.48	0.00	0.00	0.00	0.00	0.34	2.44	71.25	0.41	28.11	927	205	218	0	0	0	0	0	1351	108.12	3.66	1.25	4.77	6.89	5.19	10.14	1.04	26.07	25.59
8/5/2020 11:15:24 AM	1.57	0.00	0.43	0.00	0.00	0.00	0.00	0.43	2.01	71.62	0.54	28.10	834	0	195	0	0	0	0	0	1029	108.69	3.49	1.01	3.91	7.18	2.96	10.39	1.05	26.12	25.63
8/5/2020 11:15:27 AM	2.42	0.03	0.35	0.00	0.00	0.00	0.00	0.25	2.81	71.07	0.66	28.08	1285	27	159	0	0	0	0	0	1471	107.84	3.34	1.39	4.37	6.58	4.75	10.95	1.07	26.17	25.63
8/5/2020 11:15:29 AM	1.98	0.00	0.45	0.09	0.00	0.00	0.00	0.23	2.52	70.99	0.72	28.07	1049	0	200	3	0	0	0	0	1253	107.72	3.43	2.15	3.98	6.04	4.76	10.20	1.07	26.22	25.68
8/5/2020 11:15:32 AM	2.28	0.00	0.61	0.00	0.00	0.00	0.00	0.29	2.88	69.87	0.78	28.08	1207	0	273	0	0	0	0	0	1480	106.03	4.01	0.57	4.44	7.09	4.24	12.18	1.08	26.27	25.72
8/5/2020 11:15:34 AM	1.58	0.08	0.71	0.00	0.00	0.00	0.00	0.37	2.37	69.31	0.87	28.08	836	81	320	0	0	0	0	0	1237	105.17	4.06	1.41	4.33	7.25	4.73	10.78	1.09	26.31	25.74
8/5/2020 11:15:36 AM	2.26	0.03	0.56	0.00	0.00	0.00	0.00	0.30	2.85	69.65	0.96	28.08	1199	26	253	0	0	0	0	0	1477	105.69	3.88	1.34	4.56	7.17	4.77	11.71	1.09	26.36	25.74
8/5/2020 11:15:39 AM	1.71	0.04	0.84	0.00	0.00	0.00	0.00	0.30	2.58	69.08	1.09	28.06	904	35	376	0	0	0	0	0	1316	104.83	4.26	1.42	4.76	6.93	4.28	11.18	1.11	26.41	25.72
8/5/2020 11:15:41 AM	1.86	0.11	0.54	0.00	0.00	0.00	0.00	0.40	2.52	68.99	1.15	28.04	986	114	244	0	0	0	0	0	1345	104.68	3.94	1.12	4.42	7.66	5.14	11.18	1.11	26.44	25.74
8/5/2020 11:15:43 AM	2.09	0.03	0.47	0.00	0.00	0.00	0.00	0.33	2.59	68.21	1.23	28.01	1108	28	212	0	0	0	0	0	1348	103.50	3.66	1.28	4.59	7.08	4.31	10.99	1.12	26.50	25.77
8/5/2020 11:15:46 AM	2.44	0.09	0.41	0.00	0.00	0.00	0.00	0.31	2.94	67.73	1.32	28.00	1292	94	186	0	0	0	0	0	1572	102.77	3.74	1.56	5.44	7.33	4.42	11.72	1.13	26.54	25.77
