Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/14/2019 11:18:55 PM	12.16	14.41	1.27	0.00	0.00	0.00	0.00	0.49	27.84	84.65	0.30	26.36	6447	14415	570	0	0	0	0	0	21431	147.55	24.09	13.32	79.09	35.32	74.38	52.98	1.03	38.89	11.97
8/14/2019 11:18:58 PM	12.31	14.03	1.34	0.00	0.00	0.00	0.00	0.49	27.68	81.19	0.30	26.41	6523	14031	602	0	0	0	0	0	21156	141.53	24.01	13.15	77.44	35.33	73.06	53.61	1.03	38.96	11.99
8/14/2019 11:19:00 PM	12.62	13.72	1.34	0.00	0.00	0.00	0.00	0.44	27.68	80.62	0.30	26.36	6689	13720	602	0	0	0	0	0	21011	140.54	23.79	12.69	75.82	35.01	72.51	54.11	1.03	39.04	11.98
8/14/2019 11:19:02 PM	12.40	13.75	1.43	0.00	0.00	0.00	0.00	0.45	27.58	80.72	0.30	26.29	6573	13749	643	0	0	0	0	0	20964	140.70	23.90	12.92	75.85	34.98	72.53	53.89	1.03	39.13	11.99
8/14/2019 11:19:05 PM	12.59	13.69	1.43	0.00	0.00	0.00	0.00	0.42	27.70	80.82	0.30	26.17	6670	13691	643	0	0	0	0	0	21004	140.89	23.92	12.62	75.75	34.94	72.45	54.26	1.03	39.21	11.99
8/14/2019 11:19:07 PM	12.45	13.89	1.60	0.00	0.00	0.00	0.00	0.46	27.95	81.03	0.31	25.96	6600	13895	720	0	0	0	0	0	21215	141.25	24.49	13.08	76.68	35.56	73.44	54.95	1.03	39.28	12.02
8/14/2019 11:19:10 PM	12.36	13.73	1.38	0.00	0.00	0.00	0.00	0.47	27.47	80.54	0.39	26.13	6552	13730	619	0	0	0	0	0	20901	140.40	23.83	12.75	75.80	35.10	72.29	53.74	1.04	39.35	12.02
8/14/2019 11:19:12 PM	12.01	13.71	1.43	0.00	0.00	0.00	0.00	0.48	27.15	82.27	0.52	26.42	6364	13713	644	0	0	0	0	0	20721	143.42	23.73	12.75	75.40	34.70	72.06	52.87	1.05	39.42	12.02
8/14/2019 11:19:14 PM	12.35	13.66	1.32	0.00	0.00	0.00	0.00	0.50	27.32	82.91	0.66	26.50	6543	13658	595	0	0	0	0	0	20795	144.53	23.67	12.90	75.44	35.18	71.86	53.62	1.06	39.52	12.04
8/14/2019 11:19:17 PM	12.11	13.43	1.48	0.00	0.00	0.00	0.00	0.50	27.01	83.98	0.89	26.48	6416	13425	667	0	0	0	0	0	20508	146.39	23.70	12.62	74.02	34.91	71.22	53.48	1.09	39.60	12.04
8/14/2019 11:19:19 PM	12.39	13.89	1.39	0.00	0.00	0.00	0.00	0.46	27.66	83.76	0.99	26.34	6564	13887	625	0	0	0	0	0	21076	146.01	24.01	13.00	77.00	35.17	72.46	53.83	1.10	39.66	12.03
8/14/2019 11:19:22 PM	12.53	13.75	1.43	0.00	0.00	0.00	0.00	0.47	27.71	83.86	1.13	26.30	6643	13749	643	0	0	0	0	0	21036	146.17	24.04	12.86	75.98	35.36	72.67	54.47	1.11	39.73	12.06
8/14/2019 11:19:24 PM	12.42	14.03	1.53	0.00	0.00	0.00	0.00	0.45	27.98	83.65	1.26	26.41	6581	14029	689	0	0	0	0	0	21299	145.81	24.45	13.14	77.65	35.47	73.41	54.54	1.12	39.81	12.08
8/14/2019 11:19:26 PM	12.90	13.81	1.73	0.00	0.00	0.00	0.00	0.42	28.43	83.59	1.39	26.35	6835	13812	777	0	0	0	0	0	21423	145.71	24.89	13.20	76.84	35.99	73.51	56.62	1.14	39.89	12.07
8/14/2019 11:19:29 PM	14.51	14.80	1.97	0.00	0.00	0.00	0.00	0.36	31.28	83.58	1.54	26.01	7688	14804	887	0	0	0	0	0	23379	145.68	27.11	14.37	83.10	38.81	79.05	62.69	1.15	39.97	12.07
8/14/2019 11:19:31 PM	15.06	15.49	2.27	0.00	0.00	0.00	0.00	0.37	32.82	83.19	1.67	25.69	7980	15492	1020	0	0	0	0	0	24492	145.01	28.70	15.24	86.69	40.69	83.02	66.05	1.16	40.05	12.09
8/14/2019 11:19:33 PM	15.57	16.02	2.54	0.00	0.00	0.00	0.00	0.37	34.13	83.40	1.81	25.53	8253	16024	1143	0	0	0	0	0	25419	145.37	30.12	15.72	89.88	42.28	85.92	69.08	1.18	40.12	12.09
8/14/2019 11:19:36 PM	16.32	16.40	2.88	0.00	0.00	0.00	0.00	0.36	35.60	83.12	1.97	25.33	8649	16405	1295	0	0	0	0	0	26349	144.89	31.66	16.35	92.48	44.16	88.61	73.06	1.19	40.19	12.12
8/14/2019 11:19:38 PM	17.59	15.85	3.30	0.00	0.00	0.00	0.00	0.29	36.74	83.67	2.11	25.12	9322	15850	1484	0	0	0	0	0	26656	145.84	32.82	16.33	91.76	45.61	87.40	78.27	1.21	40.27	12.10
8/14/2019 11:19:41 PM	17.00	14.76	3.48	0.00	0.00	0.00	0.00	0.36	35.25	84.33	2.26	24.82	9012	14760	1568	0	0	0	0	0	25339	147.00	32.10	15.64	86.05	44.89	83.07	77.34	1.22	40.35	12.14
8/14/2019 11:19:43 PM	17.18	12.11	3.06	0.00	0.00	0.00	0.00	0.35	32.35	85.55	2.39	24.43	9108	12106	1376	0	0	0	0	0	22590	149.12	28.98	13.55	74.13	42.34	71.19	75.10	1.23	40.42	12.14
8/14/2019 11:19:45 PM	17.04	9.65	3.56	0.00	0.00	0.00	0.00	0.37	30.25	86.73	2.53	24.12	9034	9652	1600	0	0	0	0	0	20286	151.17	28.01	11.98	62.64	41.34	62.12	76.19	1.25	40.47	12.15
8/14/2019 11:19:48 PM	16.23	7.75	3.48	0.00	0.00	0.00	0.00	0.44	27.46	87.44	2.68	23.98	8603	7748	1568	0	0	0	0	0	17918	152.42	26.03	10.37	53.93	39.43	52.74	73.25	1.26	40.57	12.16
8/14/2019 11:19:50 PM	15.94	6.35	3.36	0.00	0.00	0.00	0.00	0.43	25.65	88.32	2.80	23.63	8449	6351	1512	0	0	0	0	0	16313	153.95	24.37	9.22	47.33	37.65	46.38	71.22	1.27	40.63	12.14
8/14/2019 11:19:52 PM	12.93	3.85	3.04	0.00	0.00	0.00	0.00	0.43	19.82	89.20	2.95	23.03	6853	3845	1370	0	0	0	0	0	12068	155.47	19.65	7.00	32.78	30.85	33.28	59.27	1.29	40.71	12.16
8/14/2019 11:19:55 PM	11.17	2.85	2.52	0.15	0.00	0.00	0.00	0.45	16.70	89.51	3.09	22.45	5921	2854	1136	4	0	0	0	0	9916	156.02	17.04	5.94	26.45	27.17	27.88	51.81	1.30	40.76	12.18
8/14/2019 11:19:57 PM	10.72	2.57	2.13	0.26	0.00	0.00	0.00	0.45	15.69	90.04	3.17	22.00	5683	2574	959	8	0	0	0	0	9223	156.95	15.93	5.74	24.73	25.83	26.24	49.02	1.31	40.83	12.20
8/14/2019 11:20:00 PM	10.96	2.76	2.27	0.24	0.00	0.00	0.00	0.41	16.22	89.98	3.22	21.77	5811	2755	1020	7	0	0	0	0	9593	156.84	16.40	5.91	25.80	26.15	27.29	50.08	1.32	40.89	12.18
8/14/2019 11:20:02 PM	11.44	2.61	2.39	0.25	0.00	0.00	0.00	0.39	16.69	90.09	3.25	21.82	6063	2608	1076	7	0	0	0	0	9755	157.03	16.82	6.08	25.74	26.70	27.12	51.96	1.32	40.94	12.19
8/14/2019 11:20:04 PM	11.42	2.69	2.50	0.23	0.00	0.00	0.00	0.36	16.84	90.21	3.33	22.07	6052	2686	1125	7	0	0	0	0	9870	157.24	16.99	6.22	26.15	26.59	27.43	52.09	1.33	41.02	12.22
8/14/2019 11:20:07 PM	10.13	2.43	2.26	0.56	0.00	0.00	0.00	0.34	15.38	90.11	3.41	21.67	5367	2433	1017	17	0	0	0	0	8833	157.06	16.43	5.95	24.36	24.54	26.39	48.09	1.33	41.07	12.23
8/14/2019 11:20:09 PM	9.75	2.37	2.18	0.57	0.00	0.00	0.00	0.36	14.87	90.04	3.44	21.27	5165	2375	983	17	0	0	0	0	8540	156.95	16.06	5.86	23.75	24.04	25.78	46.71	1.34	41.15	12.23
8/14/2019 11:20:12 PM	9.30	2.28	1.79	0.73	0.00	0.00	0.00	0.38	14.11	90.14	3.50	21.15	4930	2283	807	22	0	0	0	0	8042	157.12	15.35	5.74	22.95	23.15	25.28	44.41	1.34	41.22	12.25
8/14/2019 11:20:14 PM	7.03	2.05	1.57	0.74	0.00	0.00	0.00	0.40	11.40	90.65	3.64	20.46	3728	2049	708	22	0	0	0	0	6506	158.01	13.35	5.13	19.81	19.54	22.15	36.24	1.36	41.24	12.25
8/14/2019 11:20:16 PM	6.43	2.17	1.61	0.69	0.00	0.00	0.00	0.42	10.91	90.74	3.76	19.73	3410	2168	725	21	0	0	0	0	6324	158.16	13.10	5.20	19.82	19.04	21.97	34.53	1.37	41.32	12.25
8/14/2019 11:20:19 PM	5.77	2.54	1.66	1.13	0.00	0.00	0.00	0.45	11.11	90.55	3.83	19.51	3060	2541	748	34	0	0	0	0	6382	157.83	14.58	6.26	22.10	19.56	24.69	34.94	1.38	41.35	12.27
8/14/2019 11:20:21 PM	5.75	2.75	2.07	1.13	0.00	0.00	0.00	0.44	11.70	90.74	3.95	19.35	3048	2749	932	34	0	0	0	0	6763	158.17	15.68	6.75	23.47	20.27	25.91	36.64	1.39	41.42	12.29
