Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/29/2020 7:32:26 AM	4.48	0.32	1.78	0.00	0.00	0.00	0.00	0.48	6.57	87.29	0.22	22.29	2372	317	802	0	0	0	0	0	3491	132.47	8.83	2.09	8.42	14.54	10.06	25.80	1.02	23.07	21.48
6/29/2020 7:32:28 AM	4.57	0.22	1.87	0.00	0.00	0.00	0.00	0.45	6.65	87.34	0.25	22.35	2420	216	840	0	0	0	0	0	3476	132.55	8.96	2.08	8.50	14.44	9.37	26.19	1.02	23.11	21.50
6/29/2020 7:32:31 AM	4.24	0.27	1.82	0.00	0.00	0.00	0.00	0.53	6.32	87.35	0.28	22.35	2246	267	817	0	0	0	0	0	3330	132.55	8.86	2.20	8.15	14.73	9.59	25.57	1.03	23.12	21.54
6/29/2020 7:32:33 AM	4.56	0.23	1.80	0.00	0.00	0.00	0.00	0.47	6.59	87.20	0.33	22.31	2417	230	811	0	0	0	0	0	3458	132.34	8.85	2.10	8.40	14.52	9.46	26.04	1.03	23.16	21.53
6/29/2020 7:32:35 AM	5.06	0.25	1.58	0.00	0.00	0.00	0.00	0.43	6.89	87.20	0.36	22.27	2681	247	713	0	0	0	0	0	3641	132.34	8.51	2.27	8.64	14.46	9.68	26.36	1.04	23.20	21.57
6/29/2020 7:32:38 AM	4.83	0.22	1.62	0.00	0.00	0.00	0.00	0.43	6.67	87.31	0.40	22.24	2560	217	730	0	0	0	0	0	3507	132.49	8.43	2.42	8.44	14.17	9.28	25.79	1.04	23.21	21.55
6/29/2020 7:32:40 AM	4.98	0.20	1.35	0.00	0.00	0.00	0.00	0.48	6.53	87.90	0.44	22.22	2640	199	608	0	0	0	0	0	3447	133.40	8.01	2.04	8.16	14.43	9.19	25.48	1.04	23.24	21.59
6/29/2020 7:32:42 AM	4.65	0.31	1.55	0.00	0.00	0.00	0.00	0.47	6.51	87.69	0.49	22.25	2465	309	696	0	0	0	0	0	3470	133.08	8.38	1.95	8.60	14.31	9.60	25.26	1.05	23.27	21.60
6/29/2020 7:32:45 AM	4.87	0.28	1.41	0.00	0.00	0.00	0.00	0.48	6.57	87.35	0.54	22.27	2583	281	635	0	0	0	0	0	3500	132.56	8.15	2.37	8.58	14.47	9.39	25.44	1.05	23.29	21.61
6/29/2020 7:32:47 AM	4.36	0.23	1.65	0.00	0.00	0.00	0.00	0.49	6.24	87.79	0.58	22.33	2310	232	741	0	0	0	0	0	3282	133.22	8.41	1.92	7.94	14.20	9.33	24.89	1.06	23.32	21.63
6/29/2020 7:32:50 AM	4.77	0.30	1.51	0.00	0.00	0.00	0.00	0.53	6.57	87.52	0.62	22.38	2526	298	678	0	0	0	0	0	3502	132.81	8.48	2.21	8.89	14.95	9.33	25.88	1.06	23.34	21.61
6/29/2020 7:32:52 AM	4.23	0.33	1.90	0.00	0.00	0.00	0.00	0.50	6.46	87.69	0.67	22.38	2240	331	855	0	0	0	0	0	3427	133.08	9.01	2.59	8.68	14.61	9.68	25.69	1.07	23.36	21.61
6/29/2020 7:32:54 AM	4.80	0.28	1.37	0.00	0.00	0.00	0.00	0.49	6.46	87.85	0.71	22.40	2546	283	617	0	0	0	0	0	3447	133.32	8.04	2.30	8.60	14.35	9.20	25.09	1.07	23.39	21.65
6/29/2020 7:32:57 AM	4.69	0.33	1.42	0.00	0.00	0.00	0.00	0.51	6.44	87.96	0.75	22.42	2484	328	640	0	0	0	0	0	3453	133.49	8.19	2.42	8.67	14.58	9.46	25.17	1.07	23.40	21.69
6/29/2020 7:32:59 AM	4.46	0.36	1.44	0.00	0.00	0.00	0.00	0.54	6.25	88.17	0.80	22.40	2362	358	647	0	0	0	0	0	3368	133.81	8.22	1.98	8.53	14.59	9.62	24.73	1.08	23.43	21.69
6/29/2020 7:33:02 AM	4.47	0.35	1.76	0.00	0.00	0.00	0.00	0.46	6.57	87.85	0.84	22.36	2368	346	791	0	0	0	0	0	3505	133.32	8.78	2.21	9.17	14.28	9.42	25.49	1.08	23.46	21.69
6/29/2020 7:33:04 AM	4.44	0.34	1.58	0.00	0.00	0.00	0.00	0.53	6.36	88.05	0.88	22.41	2351	340	712	0	0	0	0	0	3403	133.63	8.49	2.13	8.57	14.63	9.64	25.17	1.09	23.48	21.74
6/29/2020 7:33:06 AM	4.34	0.35	1.80	0.00	0.00	0.00	0.00	0.48	6.48	87.96	0.92	22.38	2299	349	809	0	0	0	0	0	3457	133.48	8.80	2.49	8.80	14.37	9.68	25.41	1.09	23.50	21.69
