Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/19/2020 12:27:42 PM	0.44	1.20	1.13	0.00	0.00	0.00	0.00	0.57	2.76	100.00	0.24	26.54	232	1196	507	0	0	0	0	0	1934	178.60	5.94	1.01	8.62	9.23	9.58	10.94	1.02	26.57	26.34
8/19/2020 12:27:45 PM	0.70	0.62	1.64	0.21	0.00	0.00	0.00	0.22	3.17	100.00	0.30	26.53	369	620	739	6	0	0	0	0	1734	180.69	6.45	2.20	6.87	6.81	8.57	11.95	1.03	26.62	26.36
8/19/2020 12:27:47 PM	2.50	0.62	0.39	0.08	0.00	0.00	0.00	0.30	3.59	100.00	0.35	26.53	1327	618	175	3	0	0	0	0	2122	180.75	4.32	1.88	6.89	7.85	8.22	12.33	1.03	26.66	26.39
8/19/2020 12:27:49 PM	3.76	0.55	0.22	0.00	0.00	0.00	0.00	0.20	4.53	100.00	0.40	26.55	1995	546	98	0	0	0	0	0	2639	178.03	4.17	0.64	6.91	8.11	8.92	14.44	1.04	26.72	26.40
8/19/2020 12:27:52 PM	2.51	0.78	0.08	0.17	0.00	0.00	0.00	0.42	3.54	100.00	0.45	26.55	1331	780	37	5	0	0	0	0	2153	180.74	4.33	1.88	7.50	8.86	9.10	12.43	1.04	26.75	26.44
8/19/2020 12:27:54 PM	1.94	0.64	1.08	0.00	0.00	0.00	0.00	0.26	3.65	100.00	0.48	26.52	1026	636	484	0	0	0	0	0	2146	179.97	5.28	2.30	7.14	7.73	7.99	12.89	1.05	26.79	26.45
8/19/2020 12:27:57 PM	1.65	0.54	1.09	0.00	0.00	0.00	0.00	0.24	3.28	100.00	0.52	26.50	877	539	489	0	0	0	0	0	1905	179.23	5.01	2.40	7.01	6.99	6.72	11.77	1.05	26.84	26.45
8/19/2020 12:27:59 PM	2.64	0.39	0.00	0.60	0.00	0.00	0.00	0.30	3.63	100.00	0.59	26.46	1401	391	0	18	0	0	0	0	1810	178.59	4.84	2.28	6.74	8.10	9.05	13.24	1.06	26.88	26.44
8/19/2020 12:28:01 PM	2.89	0.59	0.19	0.13	0.00	0.00	0.00	0.38	3.79	100.00	0.66	26.47	1530	588	85	4	0	0	0	0	2207	179.04	4.44	1.31	6.78	8.89	8.80	13.50	1.06	26.92	26.46
8/19/2020 12:28:04 PM	1.40	0.79	0.94	0.00	0.00	0.00	0.00	0.53	3.13	100.00	0.73	26.49	740	794	424	0	0	0	0	0	1959	179.59	5.49	2.10	7.29	9.61	8.38	12.79	1.07	26.95	26.46
8/19/2020 12:28:06 PM	2.20	0.61	1.04	0.26	0.00	0.00	0.00	0.24	4.11	100.00	0.76	26.51	1164	608	470	8	0	0	0	0	2249	180.42	6.17	1.18	7.18	8.18	9.97	14.51	1.07	27.00	26.51
8/19/2020 12:28:09 PM	2.17	0.63	0.56	0.23	0.00	0.00	0.00	0.38	3.59	100.00	0.79	26.48	1149	626	250	7	0	0	0	0	2033	180.86	5.22	1.87	7.09	8.70	8.96	13.27	1.08	27.03	26.55
