Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
5/30/2019 12:52:45 PM	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.78	33.78	0.53	25.68	414	0	0	0	0	0	0	0	414	58.94	2.62	-1.79	-0.75	7.65	4.39	8.88	1.05	45.55	14.65
5/30/2019 12:52:47 PM	0.00	0.00	0.92	0.66	0.00	0.00	0.00	0.00	1.57	59.72	0.60	25.65	0	0	413	20	0	0	0	0	433	104.13	7.98	3.49	1.48	-2.86	5.80	7.27	1.06	45.63	14.66
5/30/2019 12:52:49 PM	0.00	0.00	0.58	0.00	0.00	0.00	0.00	0.40	0.58	57.41	0.66	25.59	0	0	261	0	0	0	0	0	261	100.10	3.35	1.09	1.81	5.07	2.96	5.26	1.06	45.70	14.65
5/30/2019 12:52:52 PM	0.00	0.44	2.05	0.00	0.00	0.00	0.00	0.00	2.49	55.61	0.73	25.60	0	443	922	0	0	0	0	0	1365	96.97	6.82	1.79	5.93	4.00	5.83	8.10	1.07	45.76	14.69
5/30/2019 12:52:54 PM	1.89	0.00	0.79	0.00	0.00	0.00	0.00	0.15	2.68	50.49	0.77	25.61	1000	0	356	0	0	0	0	0	1356	88.04	3.85	-0.46	3.03	5.44	5.77	10.51	1.08	45.82	14.68
5/30/2019 12:52:56 PM	0.00	0.00	0.44	1.09	0.00	0.00	0.00	0.06	1.52	57.34	0.77	25.59	0	0	196	33	0	0	0	0	229	99.99	5.43	3.47	4.36	3.30	6.72	6.56	1.08	45.91	14.69
5/30/2019 12:52:59 PM	0.00	0.00	1.04	0.20	0.00	0.00	0.00	0.33	1.24	54.20	0.78	25.62	0	0	469	6	0	0	0	0	475	94.52	6.43	3.04	2.36	5.74	3.77	6.66	1.08	45.97	14.70
5/30/2019 12:53:01 PM	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.42	0.92	46.62	0.78	25.66	0	0	416	0	0	0	0	0	416	81.31	4.47	3.40	-0.43	5.65	3.86	7.13	1.08	46.02	14.72
5/30/2019 12:53:04 PM	0.00	0.14	1.03	0.12	0.00	0.00	0.00	0.67	1.29	51.48	0.78	25.65	0	142	462	4	0	0	0	0	608	89.78	6.56	-2.14	2.31	9.07	6.88	9.34	1.08	46.09	14.71
5/30/2019 12:53:06 PM	2.73	0.04	0.00	0.00	0.00	0.00	0.00	0.10	2.77	65.80	0.78	25.63	1445	42	0	0	0	0	0	0	1487	114.71	-0.46	-0.64	3.41	5.37	6.23	9.28	1.08	46.15	14.71
5/30/2019 12:53:08 PM	2.57	0.00	0.00	0.00	0.00	0.00	0.00	0.02	2.57	81.53	0.68	25.61	1364	0	0	0	0	0	0	0	1364	142.12	-4.91	-1.83	2.78	4.96	6.09	8.70	1.07	46.23	14.73
5/30/2019 12:53:11 PM	0.00	0.00	1.42	0.03	0.00	0.00	0.00	0.45	1.46	91.68	0.67	25.56	0	0	641	1	0	0	0	0	642	159.79	8.41	0.72	1.32	7.58	4.71	8.01	1.07	46.26	14.75
5/30/2019 12:53:13 PM	3.66	0.00	0.00	0.00	0.00	0.00	0.00	0.01	3.66	96.85	0.66	25.57	1939	0	0	0	0	0	0	0	1939	168.81	0.23	1.95	3.20	5.17	4.63	12.43	1.06	46.34	14.75
5/30/2019 12:53:16 PM	0.76	0.78	0.74	0.00	0.00	0.00	0.00	0.00	2.28	94.64	0.67	25.59	401	782	332	0	0	0	0	0	1515	164.96	3.22	0.61	6.15	2.25	7.60	5.77	1.07	46.39	14.75
5/30/2019 12:53:18 PM	0.00	0.00	2.34	0.00	0.00	0.00	0.00	0.00	2.34	91.89	0.67	25.60	0	0	1052	0	0	0	0	0	1052	160.17	6.50	2.25	0.59	2.10	5.49	10.82	1.07	46.44	14.77
5/30/2019 12:53:20 PM	2.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.99	93.66	0.65	25.61	1582	0	0	0	0	0	0	0	1582	163.24	0.76	0.57	2.26	2.19	5.38	10.64	1.06	46.52	14.78
5/30/2019 12:53:23 PM	0.00	0.02	0.94	0.92	0.00	0.00	0.00	0.00	1.87	97.28	0.75	25.61	0	16	421	28	0	0	0	0	464	169.55	8.68	2.33	5.20	2.92	6.01	6.24	1.07	46.57	14.76
5/30/2019 12:53:25 PM	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.38	1.00	93.61	0.77	25.61	0	1000	0	0	0	0	0	0	1000	163.16	-3.20	2.72	7.98	5.74	5.50	3.15	1.08	46.62	14.77
5/30/2019 12:53:27 PM	0.00	0.00	0.00	1.06	0.00	0.00	0.00	0.33	1.06	94.22	0.75	25.62	0	0	0	32	0	0	0	0	32	164.23	5.93	2.05	-0.53	4.67	8.44	7.29	1.07	46.65	14.83
