Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
11/4/2019 11:24:31 AM	2.42	21.71	3.79	0.00	0.00	0.00	0.00	0.57	27.92	100.00	0.45	13.45	1282	21707	1706	0	0	0	0	0	24694	166.78	26.61	17.57	90.83	27.38	88.10	31.41	1.04	30.37	9.31
11/4/2019 11:24:33 AM	3.02	21.95	3.57	0.00	0.00	0.00	0.00	0.68	28.54	100.00	0.53	13.18	1602	21948	1607	0	0	0	0	0	25157	166.27	26.80	18.02	91.68	28.82	89.51	33.00	1.05	30.42	9.30
11/4/2019 11:24:36 AM	2.73	22.33	3.90	0.00	0.00	0.00	0.00	0.77	28.95	100.00	0.58	13.29	1444	22333	1753	0	0	0	0	0	25530	166.51	27.93	18.22	94.41	29.92	90.01	34.25	1.06	30.46	9.31
11/4/2019 11:24:38 AM	3.38	21.39	3.24	0.63	0.00	0.00	0.00	0.66	28.64	100.00	0.63	13.35	1792	21390	1456	19	0	0	0	0	24657	167.25	27.25	18.02	90.14	28.93	89.65	34.25	1.06	30.50	9.32
11/4/2019 11:24:40 AM	1.54	20.92	3.64	1.18	0.00	0.00	0.00	0.83	27.28	100.00	0.69	13.27	818	20915	1638	35	0	0	0	0	23406	168.44	28.62	18.71	88.75	29.38	88.55	34.03	1.07	30.54	9.33
11/4/2019 11:24:43 AM	2.52	21.57	4.27	0.00	0.00	0.00	0.00	0.76	28.35	100.00	0.73	13.16	1333	21565	1922	0	0	0	0	0	24821	166.98	28.07	17.89	90.88	29.77	88.27	35.00	1.07	30.55	9.35
11/4/2019 11:24:45 AM	2.10	21.77	3.26	1.30	0.00	0.00	0.00	0.84	28.44	100.00	0.77	13.15	1116	21767	1468	39	0	0	0	0	24390	167.02	29.03	18.71	92.01	30.23	92.40	34.69	1.08	30.59	9.35
11/4/2019 11:24:48 AM	2.45	21.91	3.73	0.91	0.00	0.00	0.00	0.66	29.00	100.00	0.80	13.40	1300	21914	1677	27	0	0	0	0	24918	167.50	28.99	18.30	92.37	29.39	92.54	34.89	1.08	30.62	9.33
11/4/2019 11:24:50 AM	0.97	22.60	5.19	0.00	0.00	0.00	0.00	0.82	28.76	100.00	0.82	13.72	516	22602	2334	0	0	0	0	0	25452	167.06	30.24	18.35	94.06	30.56	92.87	35.35	1.08	30.65	9.35
11/4/2019 11:24:52 AM	2.41	24.75	3.56	0.00	0.00	0.00	0.00	0.80	30.72	100.00	0.85	13.85	1277	24751	1602	0	0	0	0	0	27629	166.12	28.94	19.42	104.14	30.90	97.42	33.01	1.08	30.67	9.37
11/4/2019 11:24:55 AM	2.64	23.89	4.31	0.00	0.00	0.00	0.00	0.81	30.84	100.00	0.88	13.91	1397	23888	1941	0	0	0	0	0	27225	166.19	29.96	19.57	99.80	31.81	97.11	36.44	1.09	30.72	9.39
11/4/2019 11:24:57 AM	2.72	24.10	4.68	0.00	0.00	0.00	0.00	0.68	31.49	100.00	0.92	14.03	1441	24097	2105	0	0	0	0	0	27643	166.70	30.65	20.04	101.26	31.44	97.87	37.16	1.09	30.73	9.41
11/4/2019 11:25:00 AM	2.16	23.82	4.78	0.00	0.00	0.00	0.00	0.67	30.75	100.00	0.98	14.14	1143	23816	2151	0	0	0	0	0	27110	166.80	30.33	20.12	99.22	30.78	97.24	36.03	1.10	30.77	9.38
11/4/2019 11:25:02 AM	2.82	22.12	3.25	1.49	0.00	0.00	0.00	0.75	29.67	100.00	1.02	14.04	1496	22120	1461	45	0	0	0	0	25121	166.35	29.82	18.87	93.98	30.66	94.82	36.45	1.10	30.81	9.39
11/4/2019 11:25:04 AM	2.14	23.20	4.14	0.02	0.00	0.00	0.00	0.63	29.51	100.00	1.06	14.03	1136	23201	1865	1	0	0	0	0	26203	164.97	28.41	19.68	96.28	29.12	94.28	33.07	1.10	30.81	9.39
11/4/2019 11:25:07 AM	2.10	23.85	3.60	0.67	0.00	0.00	0.00	0.70	30.22	100.00	1.10	14.09	1115	23847	1622	20	0	0	0	0	26603	166.82	29.38	20.12	99.22	30.04	98.27	33.54	1.11	30.85	9.38
