Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/10/2020 10:07:34 AM	3.90	11.16	5.36	0.00	0.00	0.00	0.00	0.49	20.42	67.44	0.09	26.23	2066	11160	2411	0	0	0	0	0	15638	102.34	25.99	13.60	60.78	28.17	58.58	43.43	1.01	25.39	24.17
8/10/2020 10:07:36 AM	5.00	10.52	3.75	1.30	0.00	0.00	0.00	0.39	20.58	67.70	0.17	26.37	2651	10517	1690	39	0	0	0	0	14897	102.73	25.95	16.04	60.35	27.79	59.68	44.63	1.02	25.43	24.20
8/10/2020 10:07:39 AM	7.09	10.04	2.48	1.55	0.00	0.00	0.00	0.16	21.15	66.11	0.26	26.49	3757	10036	1116	46	0	0	0	0	14954	100.32	23.92	14.95	58.84	26.17	59.24	44.70	1.03	25.45	24.17
8/10/2020 10:07:41 AM	4.67	10.53	3.49	0.60	0.00	0.00	0.00	0.32	19.28	65.71	0.39	26.54	2473	10529	1569	18	0	0	0	0	14589	99.71	22.70	15.19	58.30	24.90	56.15	38.70	1.04	25.49	24.20
8/10/2020 10:07:43 AM	4.59	11.00	3.03	0.43	0.00	0.00	0.00	0.49	19.05	66.44	0.50	26.54	2434	11000	1364	13	0	0	0	0	14812	100.82	21.91	14.22	59.17	25.75	57.59	37.19	1.05	25.52	24.22
8/10/2020 10:07:46 AM	2.71	11.85	5.13	0.02	0.00	0.00	0.00	0.60	19.70	65.10	0.60	26.49	1439	11846	2307	0	0	0	0	0	15593	98.79	25.49	15.35	62.71	27.75	60.14	39.77	1.06	25.55	24.21
8/10/2020 10:07:48 AM	4.54	11.93	4.62	0.00	0.00	0.00	0.00	0.46	21.09	65.59	0.69	26.48	2405	11931	2080	0	0	0	0	0	16417	99.53	25.12	14.10	63.59	28.09	62.01	42.27	1.07	25.59	24.26
8/10/2020 10:07:50 AM	3.39	11.71	3.66	1.13	0.00	0.00	0.00	0.62	19.90	65.23	0.79	26.46	1796	11713	1649	34	0	0	0	0	15192	98.98	25.88	15.61	63.55	28.27	63.36	40.53	1.08	25.62	24.28
8/10/2020 10:07:53 AM	4.15	13.19	2.95	0.80	0.00	0.00	0.00	0.77	21.09	65.15	0.84	26.41	2197	13189	1329	24	0	0	0	0	16739	98.86	25.20	15.72	69.15	30.13	68.59	40.02	1.08	25.66	24.30
