Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
9/2/2019 8:24:22 AM	0.00	9.04	0.21	0.00	0.00	0.00	0.00	1.15	9.25	100.00	0.27	44.36	0	9039	96	0	0	0	0	0	9135	153.73	10.43	6.73	37.54	16.70	36.42	11.81	1.03	32.56	10.06
9/2/2019 8:24:24 AM	1.90	12.29	0.93	0.00	0.00	0.00	0.00	0.98	15.12	100.00	0.37	48.62	1007	12289	418	0	0	0	0	0	13714	162.49	14.36	9.68	52.00	20.26	50.18	19.37	1.04	32.62	10.06
9/2/2019 8:24:27 AM	1.67	12.28	0.10	0.26	0.00	0.00	0.00	1.32	14.31	100.00	0.36	48.36	887	12278	43	8	0	0	0	0	13216	163.15	13.81	8.89	50.61	21.96	51.28	18.81	1.04	32.69	10.07
9/2/2019 8:24:29 AM	1.89	12.49	0.12	0.00	0.00	0.00	0.00	1.29	14.50	100.00	0.37	48.04	1000	12491	54	0	0	0	0	0	13545	164.10	13.36	10.23	52.22	21.79	50.05	18.49	1.04	32.75	10.08
9/2/2019 8:24:31 AM	2.28	12.74	0.18	0.00	0.00	0.00	0.00	1.17	15.19	100.00	0.37	48.17	1208	12740	79	0	0	0	0	0	14027	163.94	13.66	9.44	53.35	21.45	51.46	18.88	1.04	32.82	10.07
9/2/2019 8:24:34 AM	1.85	12.44	0.50	0.00	0.00	0.00	0.00	1.12	14.79	100.00	0.38	48.12	983	12441	224	0	0	0	0	0	13647	163.16	13.88	9.00	52.38	20.86	50.27	18.62	1.04	32.91	10.10
9/2/2019 8:24:36 AM	1.78	12.50	1.04	0.00	0.00	0.00	0.00	1.17	15.32	100.00	0.43	47.69	946	12498	467	0	0	0	0	0	13911	164.11	15.06	10.46	52.65	22.01	51.28	20.96	1.04	32.97	10.09
9/2/2019 8:24:39 AM	1.38	12.89	1.06	0.00	0.00	0.00	0.00	1.09	15.34	100.00	0.54	48.01	731	12894	478	0	0	0	0	0	14103	164.42	15.18	9.03	53.85	21.22	52.79	19.54	1.05	33.05	10.10
9/2/2019 8:24:41 AM	2.19	12.71	0.88	0.00	0.00	0.00	0.00	1.27	15.78	100.00	0.62	48.51	1160	12713	395	0	0	0	0	0	14268	163.07	15.21	11.29	53.69	23.19	52.05	22.17	1.06	33.10	10.12
9/2/2019 8:24:43 AM	1.74	12.68	0.74	0.00	0.00	0.00	0.00	1.34	15.16	100.00	0.68	48.13	923	12680	334	0	0	0	0	0	13937	163.55	15.12	8.83	54.04	23.05	51.04	20.94	1.07	33.18	10.13
9/2/2019 8:24:46 AM	3.07	12.91	0.49	0.00	0.00	0.00	0.00	1.17	16.47	100.00	0.74	47.79	1627	12913	220	0	0	0	0	0	14761	164.26	14.89	9.37	55.21	22.83	52.63	22.15	1.07	33.24	10.13
9/2/2019 8:24:48 AM	1.64	13.22	1.52	0.00	0.00	0.00	0.00	0.96	16.39	100.00	0.79	48.06	870	13221	685	0	0	0	0	0	14776	163.36	16.30	10.01	57.10	21.30	52.96	21.17	1.08	33.32	10.14
9/2/2019 8:24:51 AM	3.79	13.05	0.60	0.00	0.00	0.00	0.00	0.84	17.44	100.00	0.85	48.43	2006	13049	271	0	0	0	0	0	15326	162.89	14.66	10.63	55.66	21.06	53.82	22.02	1.08	33.39	10.15
