Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent.Rate..m.s.,Density_mg_m3,Flag
2020-06-18T07:01:02Z,4.81,10.8487,1.3891,3.6976,60.793,43.513719,0.0569,0.684,6.506,121.8086,0.12379,4.649985454517156,0.029,999.6681,0
2020-06-18T07:01:02Z,4.817,10.8328,1.3827,3.6811,60.755,43.473116,0.0578,0.694,6.506,119.9764,0.12379,4.648880251179038,0.026,999.6697,0
2020-06-18T07:01:02Z,4.825,10.8147,1.3379,3.6193,60.806,43.500257,0.0555,0.713,6.506,117.9702,0.12374,4.655340935258493,0.024,999.6716,0
2020-06-18T07:01:02Z,4.832,10.7988,1.2769,3.499,60.939,43.587932,0.0544,0.703,6.505,116.2223,0.12369,4.668249836901669,0.022,999.6734,0
2020-06-18T07:01:02Z,4.835,10.7847,1.2558,3.4626,61.031,43.644397,0.0522,0.686,6.503,114.8453,0.12372,4.6775811133111365,0.02,999.6748,0
2020-06-18T07:01:02Z,4.837,10.7729,1.2541,3.4885,61.087,43.67508,0.0531,0.696,6.502,113.8838,0.12377,4.683674241282776,0.02,999.6759,0
2020-06-18T07:01:02Z,4.842,10.767,1.228,3.5374,61.142,43.704966,0.0572,0.713,6.502,113.1147,0.12377,4.688937204110541,0.02,999.6765,0
2020-06-18T07:01:02Z,4.849,10.7618,1.1876,3.6416,61.22,43.751799,0.0547,0.702,6.502,111.9124,0.12375,4.696000682151023,0.021,999.6771,0
2020-06-18T07:01:02Z,4.855,10.7535,1.1761,3.7181,61.296,43.796934,0.0519,0.672,6.502,110.2743,0.1238,4.703298873082154,0.023,999.678,0
2020-06-18T07:01:02Z,4.86,10.7454,1.1931,3.7421,61.323,43.80629,0.0538,0.669,6.501,108.8813,0.12386,4.706551024328356,0.025,999.6788,0
2020-06-18T07:01:02Z,4.866,10.7379,1.1928,3.726,61.331,43.801421,0.0564,0.69,6.5,107.6326,0.12387,4.708167229584643,0.027,999.6796,0
2020-06-18T07:01:02Z,4.873,10.7307,1.1438,3.7291,61.346,43.801536,0.0555,0.694,6.5,106.1892,0.12381,4.7103205297279285,0.028,999.6804,0
2020-06-18T07:01:02Z,4.882,10.7238,1.0684,3.7796,61.369,43.807678,0.0507,0.664,6.499,105.0228,0.12373,4.71309333926357,0.028,999.6811,0
2020-06-18T07:01:02Z,4.89,10.7152,1.0354,3.7872,61.389,43.812186,0.051,0.626,6.498,104.1988,0.1237,4.715838835473183,0.028,999.682,0
2020-06-18T07:01:02Z,4.897,10.7058,1.0494,3.7517,61.371,43.792544,0.0543,0.639,6.498,103.2809,0.12371,4.715563894982614,0.027,999.683,0
2020-06-18T07:01:02Z,4.905,10.6977,1.0464,3.6605,61.327,43.760634,0.0551,0.701,6.498,102.1849,0.12371,4.712983750884231,0.025,999.6838,0
2020-06-18T07:01:02Z,4.91,10.6894,1.009,3.5426,61.294,43.743782,0.0523,0.742,6.498,100.8418,0.12366,4.711333211459152,0.025,999.6846,0
2020-06-18T07:01:02Z,4.914,10.681,0.9787,3.4933,61.247,43.715767,0.0468,0.735,6.497,99.4314,0.12363,4.708543324848279,0.027,999.6855,0
2020-06-18T07:01:02Z,4.919,10.6748,0.9754,3.4764,61.199,43.675852,0.0477,0.732,6.495,98.2953,0.12368,4.705388113724412,0.03,999.6862,0
2020-06-18T07:01:02Z,4.927,10.6729,0.9977,3.4758,61.17,43.642073,0.0554,0.745,6.494,97.4303,0.12374,4.703244913939873,0.034,999.6863,0
2020-06-18T07:01:02Z,4.937,10.6803,1.0292,3.4854,61.065,43.56127,0.0602,0.746,6.494,96.7165,0.12375,4.693661655793648,0.039,999.6856,0
2020-06-18T07:01:02Z,4.949,10.69,1.0418,3.4892,60.911,43.460677,0.0562,0.745,6.494,96.1174,0.12369,4.679762123114194,0.043,999.6847,0
2020-06-18T07:01:02Z,4.962,10.6841,1.0356,3.4878,60.869,43.441565,0.0559,0.742,6.493,95.6932,0.1236,4.677059257081282,0.045,999.6853,0
2020-06-18T07:01:02Z,4.975,10.6671,1.0024,3.3997,60.904,43.457178999999996,0.0591,0.729,6.492,95.3729,0.12358,4.6821006601206765,0.045,999.6871,0
2020-06-18T07:01:02Z,4.987,10.6588,0.9544,3.2484,60.86,43.395514,0.0576,0.712,6.491,94.9987,0.12361,4.679537628854382,0.044,999.6879,0
2020-06-18T07:01:02Z,4.997,10.6719,0.9226,3.1692,60.735,43.267304,0.0579,0.69,6.49,94.6098,0.12363,4.667590459104546,0.042,999.6866,0
2020-06-18T07:01:02Z,5.007,10.6896,0.9046,3.1624,60.655,43.176625,0.0584,0.686,6.489,94.0265,0.12366,4.658768775443311,0.04,999.6849,0
2020-06-18T07:01:02Z,5.017,10.6813,0.909,3.1661,60.796,43.251331,0.0562,0.7,6.489,93.022,0.12369,4.671410116767783,0.04,999.6858,0
2020-06-18T07:01:02Z,5.027,10.6512,0.9271,3.1802,61.139,43.472222,0.0561,0.689,6.488,91.9295,0.12373,4.703464132393053,0.041,999.6887,0
2020-06-18T07:01:02Z,5.036,10.6157,0.9323,3.2302,61.479,43.688938,0.053,0.669,6.487,90.9694,0.12373,4.736032540595825,0.042,999.6921,0
2020-06-18T07:01:02Z,5.046,10.5866,0.9246,3.2555,61.727,43.8401,0.0519,0.656,6.487,90.0183,0.1237,4.76025073378923,0.044,999.6948,0
2020-06-18T07:01:02Z,5.06,10.568,0.9006,3.2801,61.848,43.903212,0.0567,0.646,6.487,89.2054,0.12368,4.77265475071349,0.044,999.6968,0
2020-06-18T07:01:02Z,5.073,10.5499,0.8709,3.39,61.844,43.880623,0.0535,0.658,6.487,88.6257,0.12366,4.774678734961802,0.044,999.6987,0
2020-06-18T07:01:02Z,5.085,10.5288,0.8612,3.4861,61.784,43.820905,0.0516,0.657,6.487,88.172,0.12364,4.772466066578585,0.042,999.7009,0
2020-06-18T07:01:02Z,5.096,10.5082,0.8593,3.481,61.709,43.752519,0.052,0.632,6.487,87.5909,0.12368,4.768944950928869,0.039,999.703,0
2020-06-18T07:01:02Z,5.104,10.4899,0.8485,3.4314,61.637,43.688608,0.0489,0.633,6.486,86.5047,0.12374,4.765369209710004,0.034,999.7048,0
2020-06-18T07:01:02Z,5.111,10.4733,0.8255,3.4358,61.556,43.619515,0.0519,0.654,6.485,85.1916,0.12375,4.76082421545594,0.03,999.7064,0
2020-06-18T07:01:02Z,5.118,10.4594,0.792,3.4648,61.475,43.551958,0.0534,0.654,6.485,84.448,0.12372,4.755924723624559,0.029,999.7077,0
2020-06-18T07:01:02Z,5.125,10.4479,0.776,3.4731,61.426,43.506612,0.0472,0.606,6.485,84.138,0.12367,4.7533604676196095,0.029,999.7088,0
2020-06-18T07:01:02Z,5.131,10.437,0.7763,3.4669,61.366,43.452132,0.0492,0.568,6.486,83.4227,0.12361,4.749805745854602,0.03,999.7098,0
2020-06-18T07:01:02Z,5.137,10.4277,0.7575,3.4246,61.311,43.401106,0.0513,0.59,6.486,82.3391,0.1236,4.746456016216632,0.032,999.7107,0
2020-06-18T07:01:02Z,5.147,10.42,0.7297,3.4081,61.322,43.397515,0.0534,0.61,6.485,81.4463,0.12361,4.748365406648158,0.033,999.7114,0
2020-06-18T07:01:02Z,5.157,10.4116,0.7172,3.4393,61.352,43.408695,0.0476,0.615,6.485,80.8016,0.1236,4.751940904582522,0.035,999.7123,0
2020-06-18T07:01:02Z,5.167,10.4016,0.7107,3.4579,61.368,43.409318,0.0405,0.636,6.486,80.1371,0.12366,4.75456563256135,0.035,999.7132,0
2020-06-18T07:01:02Z,5.175,10.3913,0.6887,3.4269,61.377,43.405029,0.0479,0.681,6.486,79.2625,0.12376,4.756650414430411,0.035,999.7142,0
2020-06-18T07:01:02Z,5.184,10.3821,0.6517,3.339,61.317,43.356828,0.0479,0.717,6.485,78.1417,0.12376,4.752869506577085,0.034,999.7151,0
2020-06-18T07:01:02Z,5.193,10.3744,0.6352,3.2883,61.184,43.27089,0.0481,0.712,6.485,76.7383,0.1237,4.742836744897438,0.033,999.7159,0
2020-06-18T07:01:02Z,5.201,10.3657,0.6327,3.2943,61.131,43.254749,0.0481,0.616,6.484,75.1143,0.1237,4.739567761940937,0.031,999.7167,0
2020-06-18T07:01:02Z,5.209,10.3555,0.593,3.2749,61.146,43.288659,0.0545,0.515,6.484,73.5631,0.12373,4.742134474504005,0.029,999.7177,0
2020-06-18T07:01:02Z,5.217,10.3481,0.5355,3.2598,61.048,43.23653,0.056,0.564,6.484,72.0926,0.1237,4.734960197560386,0.029,999.7185,0
2020-06-18T07:01:02Z,5.224,10.3537,0.5101,3.2481,60.807,43.068861,0.0596,0.665,6.484,70.5853,0.12367,4.714240089637675,0.03,999.7179,0
2020-06-18T07:01:02Z,5.229,10.3761,0.5058,3.2023,60.614,42.91195,0.0506,0.705,6.484,69.1907,0.12367,4.695355353889204,0.031,999.7158,0
2020-06-18T07:01:02Z,5.235,10.3972,0.4924,3.1871,60.776,42.989858,0.0318,0.71,6.484,67.7919,0.12367,4.706067097719784,0.033,999.7139,0
2020-06-18T07:01:02Z,5.246,10.4121,0.4638,3.2358,61.287,43.312492,0.0437,0.672,6.484,66.4067,0.12372,4.746482928776913,0.035,999.7125,0
2020-06-18T07:01:02Z,5.257,10.4207,0.436,3.2765,61.795,43.638683,0.0554,0.621,6.484,65.2618,0.12373,4.787470422632624,0.037,999.7117,0
2020-06-18T07:01:02Z,5.267,10.4006,0.4225,3.2669,62.091,43.823071,0.0548,0.643,6.484,64.1884,0.12371,4.814660319164657,0.039,999.7135,0
2020-06-18T07:01:02Z,5.276,10.3641,0.425,3.2234,62.211,43.891284,0.0569,0.668,6.484,63.0654,0.12373,4.829436714848984,0.039,999.717,0
2020-06-18T07:01:02Z,5.286,10.3324,0.4375,3.196,62.23,43.892059,0.0552,0.634,6.483,61.8364,0.12376,4.835206333352431,0.039,999.7202,0
2020-06-18T07:01:02Z,5.295,10.3047,0.4505,3.245,62.164,43.832414,0.0434,0.596,6.482,60.5139,0.12376,4.833380754111531,0.039,999.723,0
2020-06-18T07:01:02Z,5.304,10.2848,0.4584,3.301,62.054,43.741478,0.0512,0.581,6.483,59.3786,0.12373,4.826856676894639,0.038,999.725,0
2020-06-18T07:01:02Z,5.315,10.2726,0.4569,3.2885,61.986,43.681342,0.0555,0.605,6.483,58.4336,0.12368,4.822806627947788,0.037,999.7262,0
2020-06-18T07:01:02Z,5.327,10.2641,0.4695,3.2667,61.993,43.676664,0.0488,0.671,6.483,57.3486,0.12367,4.8245118305877766,0.034,999.727,0
2020-06-18T07:01:02Z,5.337,10.2538,0.4964,3.2774,62.014,43.684906,0.0462,0.711,6.483,55.9821,0.12367,4.827622423380015,0.03,999.728,0
2020-06-18T07:01:02Z,5.343,10.2413,0.5059,3.2807,61.976,43.654017,0.0449,0.706,6.483,54.6443,0.12364,4.826109219559962,0.026,999.7291,0
2020-06-18T07:01:02Z,5.347,10.2314,0.5073,3.2372,61.841,43.557117,0.0451,0.713,6.484,53.6495,0.12361,4.816165806116671,0.024,999.73,0
2020-06-18T07:01:02Z,5.351,10.2245,0.4947,3.1633,61.626,43.40208,0.0538,0.716,6.485,52.8157,0.12365,4.7991560657829515,0.024,999.7306,0
2020-06-18T07:01:02Z,5.356,10.2186,0.4676,3.1084,61.41,43.23961,0.0588,0.709,6.485,51.9631,0.1237,4.781930847980041,0.026,999.7312,0
2020-06-18T07:01:02Z,5.362,10.2151,0.4568,3.0539,61.257,43.116299,0.0533,0.725,6.485,50.9974,0.12372,4.769640381963161,0.029,999.7315,0
2020-06-18T07:01:02Z,5.372,10.2157,0.4597,3.0196,61.19,43.053819,0.0568,0.707,6.485,49.9157,0.12375,4.763979068740626,0.031,999.7315,0
2020-06-18T07:01:02Z,5.382,10.2141,0.4543,3.106,61.21,43.055502,0.0572,0.642,6.486,49.1237,0.12378,4.765853557209185,0.032,999.7317,0
2020-06-18T07:01:02Z,5.391,10.2044,0.4399,3.2401,61.247,43.073145,0.0538,0.642,6.487,48.7337,0.12378,4.770204337370786,0.032,999.7324,0
2020-06-18T07:01:02Z,5.4,10.1906,0.4375,3.3024,61.259,43.07669,0.0578,0.675,6.486,48.2979,0.12375,4.77301013629357,0.031,999.7337,0
2020-06-18T07:01:02Z,5.406,10.1772,0.4436,3.3097,61.295,43.098346,0.0599,0.653,6.485,47.5543,0.1237,4.777767274993334,0.03,999.7349,0
2020-06-18T07:01:02Z,5.411,10.1665,0.429,3.2258,61.367,43.14454,0.0457,0.619,6.485,46.7121,0.12369,4.785177610563142,0.03,999.7359,0
2020-06-18T07:01:02Z,5.418,10.1597,0.3952,3.0776,61.436,43.19083,0.0494,0.618,6.484,46.0307,0.12371,4.791829145696752,0.03,999.7366,0
2020-06-18T07:01:02Z,5.427,10.1561,0.3678,3.0273,61.459,43.213653,0.0566,0.626,6.484,45.2522,0.12371,4.794221921141289,0.03,999.7369,0
2020-06-18T07:01:02Z,5.437,10.1555,0.3652,3.0639,61.47,43.230048,0.051,0.615,6.484,43.9242,0.12366,4.795218264626334,0.031,999.737,0
2020-06-18T07:01:02Z,5.447,10.1502,0.3826,3.109,61.52,43.262107,0.0475,0.603,6.484,42.4487,0.12358,4.800089920214314,0.033,999.7376,0
2020-06-18T07:01:02Z,5.453,10.1443,0.3866,3.1609,61.576,43.283855,0.0481,0.593,6.484,41.3509,0.12353,4.805543934472104,0.034,999.7382,0
2020-06-18T07:01:02Z,5.458,10.1528,0.3762,3.2101,61.636,43.302529,0.051,0.6,6.484,40.4594,0.12357,4.809432526242286,0.034,999.7374,0
2020-06-18T07:01:02Z,5.468,10.1653,0.3713,3.2578,61.747,43.360896,0.0473,0.625,6.484,39.5004,0.1237,4.817048558548917,0.034,999.7363,0
2020-06-18T07:01:02Z,5.48,10.164,0.3653,3.2908,61.847,43.418194,0.048,0.651,6.485,38.5306,0.1238,4.8255690360084476,0.035,999.7365,0
2020-06-18T07:01:02Z,5.489,10.1466,0.3512,3.1982,61.861,43.423946,0.046,0.662,6.485,37.8542,0.12378,4.829043269864913,0.036,999.7382,0
2020-06-18T07:01:02Z,5.497,10.1236,0.3346,2.9967,61.864,43.430446,0.0466,0.661,6.484,37.259,0.12377,4.832344394771035,0.036,999.7403,0
2020-06-18T07:01:02Z,5.505,10.107,0.3172,2.8794,61.945,43.49679,0.0493,0.669,6.484,36.4105,0.1238,4.841322566527506,0.035,999.7419,0
2020-06-18T07:01:02Z,5.514,10.0969,0.3035,2.8786,62.069,43.591273,0.0515,0.679,6.485,35.5962,0.12375,4.85304119854594,0.033,999.7429,0
2020-06-18T07:01:02Z,5.523,10.0928,0.3214,2.953,62.194,43.684057,0.0533,0.672,6.485,34.9853,0.12367,4.864049852833184,0.031,999.7433,0
2020-06-18T07:01:02Z,5.533,10.0979,0.3713,3.0227,62.35,43.793335,0.051,0.647,6.485,34.3581,0.1237,4.876425197418161,0.029,999.7428,0
2020-06-18T07:01:02Z,5.54,10.1072,0.4009,3.0004,62.504,43.896785,0.053,0.634,6.485,33.6055,0.12372,4.888068436294759,0.026,999.7422,0
2020-06-18T07:01:02Z,5.545,10.1141,0.3932,2.9579,62.635,43.982582,0.0537,0.653,6.485,32.6825,0.12373,4.898106445333785,0.025,999.7416,0
2020-06-18T07:01:02Z,5.549,10.1182,0.3834,2.956,62.765,44.068869,0.0541,0.671,6.486,31.5443,0.12378,4.908436284587204,0.026,999.7412,0
2020-06-18T07:01:02Z,5.554,10.1181,0.3871,2.9425,62.937,44.178236,0.0506,0.665,6.486,30.2539,0.12373,4.922849637323327,0.028,999.7413,0
2020-06-18T07:01:02Z,5.56,10.1133,0.3904,2.9329,63.128,44.289136,0.0483,0.647,6.486,29.1256,0.12365,4.939495308061598,0.031,999.7418,0
2020-06-18T07:01:02Z,5.569,10.1074,0.3853,2.9429,63.222,44.330462,0.0518,0.632,6.486,28.4001,0.12368,4.94817103823036,0.035,999.7424,0
2020-06-18T07:01:02Z,5.581,10.105,0.3629,2.8908,63.192,44.296954,0.0537,0.625,6.486,27.8488,0.12372,4.94598263391391,0.037,999.7427,0
2020-06-18T07:01:02Z,5.594,10.1001,0.3302,2.853,63.147,44.264895,0.053,0.641,6.486,27.364,0.12375,4.942876516184971,0.036,999.7434,0
2020-06-18T07:01:02Z,5.604,10.0775,0.3142,2.8972,63.134,44.260276,0.0503,0.649,6.486,27.0125,0.12377,4.944856534515185,0.034,999.7454,0
2020-06-18T07:01:02Z,5.612,10.0512,0.3118,2.9104,63.099,44.241114,0.0503,0.619,6.487,26.6096,0.12374,4.9454961727519455,0.031,999.7478,0
2020-06-18T07:01:02Z,5.618,10.0436,0.3103,2.8752,63.069,44.223676,0.0479,0.595,6.488,25.7621,0.1237,4.944011945117717,0.027,999.7485,0
2020-06-18T07:01:02Z,5.623,10.0458,0.306,2.8492,63.097,44.239895,0.0506,0.593,6.488,24.3369,0.12368,4.946061917719754,0.026,999.7483,0
2020-06-18T07:01:02Z,5.628,10.05,0.3076,2.8717,63.124,44.246751,0.0536,0.601,6.488,22.7992,0.12367,4.947755892174531,0.027,999.748,0
2020-06-18T07:01:02Z,5.633,10.0549,0.3105,2.9062,63.142,44.243067,0.0477,0.606,6.488,21.4537,0.12367,4.948599145656918,0.029,999.7476,0
2020-06-18T07:01:02Z,5.641,10.0589,0.2941,2.8892,63.188,44.258826,0.0463,0.594,6.487,20.1997,0.12371,4.951913577341457,0.033,999.7472,0
2020-06-18T07:01:02Z,5.652,10.0581,0.2526,2.9061,63.199,44.246816,0.0466,0.584,6.487,19.1663,0.12379,4.952944491764898,0.036,999.7474,0
2020-06-18T07:01:02Z,5.664,10.0459,0.1996,2.9741,63.198,44.224804,0.0472,0.604,6.487,18.3374,0.12382,4.954521540741544,0.037,999.7486,0
2020-06-18T07:01:02Z,5.674,10.0311,0.1766,3.0236,63.253,44.24661,0.0486,0.639,6.486,17.3186,0.12379,4.961156299020851,0.037,999.7498,0
2020-06-18T07:01:02Z,5.684,10.0205,0.185,3.0584,63.374,44.319991,0.0471,0.662,6.486,16.2265,0.12375,4.972766490390653,0.036,999.7508,0
2020-06-18T07:01:02Z,5.692,10.0051,0.187,3.0514,63.527,44.413684,0.0449,0.663,6.486,15.3715,0.12371,4.987733452025108,0.033,999.7522,0
2020-06-18T07:01:02Z,5.699,9.9841,0.1817,2.973,63.657,44.490617,0.0471,0.646,6.488,14.5526,0.1237,5.00155221897588,0.031,999.7541,0
2020-06-18T07:01:02Z,5.706,9.9717,0.1775,2.8661,63.761,44.551801,0.0512,0.634,6.488,13.5528,0.12375,5.012012173201346,0.029,999.7554,0
2020-06-18T07:01:02Z,5.714,9.9658,0.1743,2.8233,63.818,44.582051,0.0527,0.627,6.488,12.4884,0.12375,5.017624286970786,0.029,999.7559,0
2020-06-18T07:01:02Z,5.721,9.9547,0.1714,2.7988,63.855,44.602408,0.0533,0.617,6.487,11.8357,0.12374,5.0222738782035865,0.03,999.757,0
2020-06-18T07:01:02Z,5.728,9.9419,0.152,2.7079,63.859,44.60747,0.0504,0.617,6.487,11.5972,0.12374,5.024381642289063,0.03,999.7582,0
2020-06-18T07:01:02Z,5.736,9.9335,0.122,2.6165,63.804,44.579772,0.0499,0.619,6.488,11.2403,0.12369,5.020909686612638,0.03,999.759,0
2020-06-18T07:01:02Z,5.745,9.9261,0.1038,2.5519,63.796,44.584957,0.0504,0.624,6.488,10.7036,0.12364,5.021258815568715,0.03,999.7597,0
2020-06-18T07:01:02Z,5.753,9.9194,0.104,2.5441,63.821,44.606689,0.0478,0.654,6.486,10.0981,0.12367,5.024292859948602,0.03,999.7603,0
2020-06-18T07:01:02Z,5.759,9.922,0.1146,2.5921,63.805,44.58859,0.0492,0.672,6.485,9.5124,0.12372,5.022583795875695,0.029,999.7602,0
2020-06-18T07:01:02Z,5.766,9.9322,0.1181,2.6168,63.775,44.55657,0.0493,0.662,6.486,9.0424,0.1237,5.0186438945571785,0.026,999.7593,0
2020-06-18T07:01:02Z,5.774,9.943,0.1073,2.6365,63.76,44.53697,0.0479,0.664,6.486,8.546,0.12367,5.015886476134915,0.023,999.7583,0
2020-06-18T07:01:02Z,5.782,9.9482,0.0896,2.6586,63.778,44.54206,0.0518,0.634,6.486,7.9842,0.1237,5.0166832670870045,0.02,999.7579,0
2020-06-18T07:01:02Z,5.787,9.9402,0.0849,2.6437,63.8,44.554625,0.0558,0.579,6.486,7.4115,0.12373,5.0196420858754305,0.016,999.7586,0
2020-06-18T07:01:02Z,5.789,9.9293,0.0976,2.6292,63.811,44.56191,0.05,0.587,6.486,6.6122,0.12375,5.022076782343458,0.013,999.7596,0
2020-06-18T07:01:02Z,5.789,9.9238,0.1111,2.6537,63.831,44.566649,0.053900000000000003,0.617,6.486,5.6324,0.12373,5.024523710740484,0.011,999.76,0
2020-06-18T07:01:02Z,5.79,9.9161,0.1136,2.6312,63.824,44.54843,0.053,0.623,6.486,4.8574,0.12367,5.025000012722345,0.01,999.7607,0
2020-06-18T07:01:02Z,5.792,9.9131,0.1096,2.5624,63.806,44.532072,0.0409,0.602,6.486,4.2112,0.12366,5.023897989194009,0.011,999.761,0
2020-06-18T07:01:02Z,5.797,9.9183,0.1097,2.5776,63.838,44.559322,0.0472,0.575,6.486,3.4127,0.12368,5.025874901809407,0.016,999.7606,0
2020-06-18T07:01:02Z,5.801,9.9094,0.1143,2.6439,63.933,44.623964,0.0494,0.576,6.487,2.1711,0.12367,5.035118408424555,0.024,999.7615,0
2020-06-18T07:01:02Z,5.804,9.8924,0.1186,2.6778,64.026,44.678776,0.05,0.597,6.487,0.7289,0.12365,5.0453257021843925,0.034,999.7629,0
2020-06-18T07:01:02Z,5.81,9.8907,0.114,2.6773,64.087,44.714139,0.0487,0.623,6.487,-0.1736,0.12369,5.050709197960013,0.042,999.763,0
2020-06-18T07:01:02Z,5.825,9.9018,0.1058,2.673,64.121,44.734087,0.0436,0.633,6.486,-0.5666,0.12374,5.052030777930788,0.047,999.7621,0
2020-06-18T07:01:02Z,5.845,9.9012,0.1056,2.6605,64.121,44.729501,0.0459,0.648,6.485,-1.1843,0.12374,5.052112724287754,0.05,999.7623,0
2020-06-18T07:01:02Z,5.863,9.886,0.1118,2.6627,64.12,44.72217,0.0463,0.679,6.485,-2.2211,0.12374,5.054144876140459,0.05,999.7637,0
2020-06-18T07:01:02Z,5.876,9.8822,0.1136,2.6313,64.115,44.708923,0.0506,0.689,6.485,-3.1214,0.12378,5.054251529392266,0.047,999.7642,0
2020-06-18T07:01:02Z,5.884,9.8817,0.0987,2.4868,64.116,44.696306,0.05,0.665,6.486,-3.8096,0.1238,5.0544051772455605,0.042,999.7643,0
2020-06-18T07:01:02Z,5.89,9.8759,0.084,2.3914,64.145,44.696581,0.0498,0.634,6.486,-4.4344,0.12378,5.0576618672244615,0.037,999.7647,0
2020-06-18T07:01:02Z,5.898,9.8721,0.0885,2.4048,64.204,44.712219,0.0554,0.627,6.486,-5.1693,0.12373,5.063173425706726,0.035,999.7652,0
2020-06-18T07:01:02Z,5.908,9.8652,0.0866,2.443,64.305,44.758389,0.0552,0.628,6.486,-6.1562,0.12371,5.072667698755875,0.036,999.7658,0
2020-06-18T07:01:02Z,5.917,9.855,0.061,2.441,64.413,44.810374,0.0536,0.615,6.486,-7.0745,0.12374,5.0832210960880815,0.038,999.7667,0
2020-06-18T07:01:02Z,5.927,9.8402,0.0364,2.3801,64.48,44.83283,0.0487,0.605,6.486,-7.84,0.12378,5.090961762795329,0.041,999.7681,0
2020-06-18T07:01:02Z,5.938,9.8176,0.0269,2.3595,64.524,44.839415,0.0495,0.605,6.486,-8.7869,0.12378,5.097860865958666,0.044,999.7701,0
2020-06-18T07:01:02Z,5.949,9.7987,0.0233,2.4326,64.624,44.88997,0.0511,0.616,6.486,-9.8339,0.12374,5.108987223055153,0.047,999.7718,0
2020-06-18T07:01:02Z,5.961,9.7822,0.0316,2.5435,64.799,44.99964,0.0478,0.602,6.486,-10.6903,0.12374,5.126140391782861,0.051,999.7733,0
2020-06-18T07:01:02Z,5.974,9.7628,0.0503,2.6014,64.94,45.08611,0.0484,0.566,6.485,-11.6553,0.12374,5.140841728038336,0.053,999.775,0
2020-06-18T07:01:02Z,5.989,9.7428,0.0487,2.5833,64.993,45.110102,0.0468,0.548,6.484,-12.641,0.12366,5.1481796237807655,0.053,999.7767,0
2020-06-18T07:01:02Z,6.006,9.7264,0.0218,2.5309,64.988,45.099237,0.0503,0.557,6.484,-13.4017,0.12365,5.150088941109354,0.05,999.7782,0
2020-06-18T07:01:02Z,6.021,9.7212,-0.0078,2.482,64.963,45.081712,0.0492,0.592,6.484,-14.1426,0.1237,5.148706343346017,0.045,999.7788,0
2020-06-18T07:01:02Z,6.032,9.7127,-0.0138,2.4384,64.968,45.088675,0.0435,0.616,6.484,-14.8877,0.12368,5.15034074193803,0.039,999.7797,0
2020-06-18T07:01:02Z,6.039,9.6999,-0.0024,2.3821,65.004,45.11994,0.0437,0.608,6.484,-15.6997,0.12362,5.155222054117101,0.034,999.7808,0
2020-06-18T07:01:02Z,6.043,9.6938,-0.0038,2.3503,65.028,45.142302,0.0426,0.602,6.484,-16.647,0.12365,5.158130926978245,0.029,999.7813,0
2020-06-18T07:01:02Z,6.047,9.6941,-0.0113,2.4313,65.06,45.168582,0.0477,0.598,6.484,-17.5647,0.12369,5.160806562529366,0.029,999.7813,0
2020-06-18T07:01:02Z,6.055,9.6976,-0.0175,2.5718,65.172,45.247235,0.0508,0.588,6.484,-18.1913,0.12367,5.169821103065786,0.033,999.781,0
2020-06-18T07:01:02Z,6.064,9.703,-0.0219,2.6078,65.312,45.331406,0.0475,0.59,6.484,-18.6308,0.12367,5.180942015037686,0.04,999.7806,0
2020-06-18T07:01:02Z,6.074,9.7082,-0.0261,2.5568,65.395,45.360908,0.0477,0.611,6.484,-19.1797,0.12368,5.187247731408211,0.047,999.7803,0
2020-06-18T07:01:02Z,6.086,9.711,-0.0401,2.5387,65.429,45.349952,0.0482,0.615,6.485,-19.9237,0.12373,5.18973353862543,0.052,999.7801,0
2020-06-18T07:01:02Z,6.103,9.7151,-0.0379,2.5611,65.435,45.325877,0.0462,0.599,6.486,-20.8294,0.12379,5.1896532207575925,0.054,999.7799,0
2020-06-18T07:01:02Z,6.122,9.7068,-0.0186,2.587,65.45,45.323747,0.046,0.612,6.487,-21.6128,0.12382,5.192117917516987,0.054,999.7807,0
2020-06-18T07:01:02Z,6.139,9.6814,-0.016,2.6125,65.45,45.324182,0.0491,0.629,6.486,-22.1683,0.12377,5.1957671262835525,0.051,999.783,0
2020-06-18T07:01:02Z,6.15,9.652,-0.0167,2.5605,65.456,45.331142,0.0507,0.619,6.486,-22.7277,0.12372,5.200507683222978,0.046,999.7855,0
2020-06-18T07:01:02Z,6.158,9.6269,-0.0177,2.4386,65.57,45.407903,0.0454,0.584,6.486,-23.2997,0.12371,5.213832952752473,0.039,999.7876,0
2020-06-18T07:01:02Z,6.166,9.6184,-0.027,2.4086,65.703,45.490418,0.0489,0.519,6.486,-23.8358,0.1237,5.226392087561399,0.031,999.7884,0
2020-06-18T07:01:02Z,6.175,9.6233,-0.0242,2.4377,65.744,45.503439,0.0518,0.518,6.487,-24.3923,0.12366,5.229175018555629,0.026,999.788,0
2020-06-18T07:01:02Z,6.181,9.6255,-0.0127,2.4477,65.761,45.501833,0.0485,0.598,6.488,-24.8655,0.12367,5.23030408655232,0.023,999.7878,0
2020-06-18T07:01:02Z,6.184,9.6248,-0.0123,2.4266,65.818,45.534473,0.0497,0.646,6.487,-25.17,0.12368,5.235261933552609,0.021,999.7879,0
