737960.5007175925,0.047,18.5443,2.6658,8.2299,29.534,25.718591,6.3801,97.1,7.25,227.7884,19.601,1.7742057708211532,0.021,998.5097,0
737960.5007175925,0.051,18.5366,2.664,8.1867,29.513,25.693441,6.3722,97.045,7.279,227.7254,19.472,1.7731960655305123,0.021,998.5112,0
737960.5007175925,0.057,18.539,2.7229,8.2022,29.489,25.667156,6.3673,96.961,7.313,227.8119,19.227,1.7715695726983145,0.022,998.5107,0
737960.5007175925,0.065,18.5473,2.8534,8.2453,29.48,25.654472,6.3633,96.883,7.346,227.8028,19.052,1.7706478265730359,0.023,998.5092,0
737960.5007175925,0.07,18.5385,2.9263,8.2618,29.497,25.66693,6.3607,96.819,7.372,227.5285,18.987,1.7720986821520477,0.024,998.5109,0
737960.5007175925,0.075,18.5231,2.9273,8.2295,29.524,25.690927,6.3614,96.735,7.392,227.4208,18.826,1.7744645281496894,0.025,998.5139,0
737960.5007175925,0.082,18.5147,2.8749,8.1637,29.524,25.690917,6.3545,96.652,7.407,227.4473,18.554,1.7748190535156738,0.025,998.5155,0
737960.5007175925,0.089,18.5068,2.7787,8.1182,29.499,25.666804,6.3503,96.583,7.416,227.4186,18.375,1.7735626030909903,0.025,998.517,0
737960.5007175925,0.095,18.5015,2.7273,8.0574,29.486,25.65308,6.3491,96.535,7.426,227.6761,18.264,1.7729594271911462,0.026,998.518,0
737960.5007175925,0.101,18.5038,2.7208,7.9786,29.485,25.651834,6.3413,96.52,7.431,227.894,18.136,1.7727986232643143,0.027,998.5177,0
737960.5007175925,0.108,18.5077,2.7191,7.9551,29.488,25.651729,6.3356,96.528,7.416,227.7304,18.041,1.7728247092863045,0.028,998.517,0
737960.5007175925,0.113,18.4993,2.736,7.9784,29.494,25.651814,6.3321,96.544,7.393,227.5899,17.865,1.7735607397466842,0.029,998.5185,0
737960.5007175925,0.122,18.493,2.7723,8.0199,29.5,25.652854,6.3294,96.592,7.38,227.4861,17.578,1.774208264596569,0.03,998.5198,0
737960.5007175925,0.132,18.4979,2.7954,8.045,29.518,25.664292,6.3278,96.673,7.371,227.3361,17.372,1.775146047085739,0.032,998.519,0
737960.5007175925,0.14,18.494,2.806,8.0083,29.52,25.663252,6.3298,96.714,7.364,227.325,17.245,1.775437940899522,0.032,998.5197,0
737960.5007175925,0.147,18.4813,2.9287,7.9192,29.494,25.640284,6.3316,96.694,7.366,227.4378,17.032,1.774320182761391,0.032,998.5222,0
737960.5007175925,0.157,18.4724,3.1533,7.8249,29.491,25.640284,6.3345,96.655,7.371,227.4956,16.831,1.7745050336261752,0.031,998.5239,0
737960.5007175925,0.165,18.4673,3.271,7.7613,29.515,25.663262,6.3445,96.663,7.379,227.7649,16.75,1.7762481752587505,0.029,998.5249,0
737960.5007175925,0.171,18.4621,3.2738,7.734,29.515,25.664397,6.3472,96.704,7.389,228.1985,16.626,1.7764681219372245,0.027,998.5259,0
737960.5007175925,0.178,18.4609,3.2923,7.7359,29.503,25.654007,6.3455,96.715,7.396,228.0926,16.471,1.775754680614748,0.026,998.5262,0
737960.5007175925,0.184,18.4661,3.3521,7.7492,29.516,25.664499,6.3401,96.723,7.401,227.861,16.361,1.7763622127859215,0.025,998.5252,0
737960.5007175925,0.19,18.4724,3.3951,7.7919,29.517,25.664403,6.3391,96.712,7.408,227.8072,16.216,1.7761592702342,0.023,998.524,0
737960.5007175925,0.196,18.4738,3.3933,7.8062,29.503,25.652853,6.3465,96.662,7.416,227.6141,16.089,1.7752088234200545,0.022,998.5238,0
737960.5007175925,0.201,18.471800000000002,3.3877,7.7148,29.501,25.651689,6.3434,96.63,7.427,227.6777,16.016,1.7751659621128548,0.021,998.5241,0
737960.5007175925,0.205,18.4714,3.3943,7.6146,29.501,25.650336,6.3456,96.606,7.442,228.2319,15.91,1.7751828282340076,0.021,998.5243,0
737960.5007175925,0.21,18.4699,3.3869,7.591,29.492,25.63649,6.3468,96.523,7.46,228.8089,15.793,1.7746732363440645,0.024,998.5246,0
737960.5007175925,0.215,18.4698,3.3749,7.6006,29.475,25.611121,6.3402,96.395,7.476,228.9755,15.672,1.7735953122533155,0.028,998.5246,0
737960.5007175925,0.221,18.4731,3.3443,7.6269,29.471,25.597285,6.3383,96.321,7.488,229.0413,15.434,1.7732012803150785,0.033,998.524,0
737960.5007175925,0.231,18.4734,3.2844,7.7033,29.477,25.596036,6.3391,96.3,7.497,229.2604,15.074,1.7735702189385,0.037,998.5241,0
737960.5007175925,0.244,18.4628,3.2611,7.804,29.48,25.596026,6.3355,96.288,7.503,229.3884,14.708,1.7742086427464427,0.039,998.5261,0
737960.5007175925,0.256,18.4408,3.2719,7.849,29.484,25.597159,6.3249,96.284,7.508,229.4695,14.406,1.7753932104176302,0.04,998.5303,0
737960.5007175925,0.267,18.4203,3.2624,7.801,29.505,25.609728,6.3242,96.271,7.51,229.8975,14.143,1.777598760601403,0.039,998.5342,0
737960.5007175925,0.276,18.4098,3.2132,7.7384,29.529,25.621148,6.326,96.26,7.509,230.4334,13.897,1.7795734409390058,0.037,998.5362,0
737960.5007175925,0.284,18.4063,3.154,7.7443,29.52,25.608369,6.3242,96.264,7.506,230.6139,13.67,1.7791479586795207,0.033,998.5369,0
737960.5007175925,0.292,18.4071,3.1374,7.8033,29.49,25.582055,6.3256,96.263,7.503,230.7897,13.45,1.7772013988462219,0.031,998.5368,0
737960.5007175925,0.3,18.3982,3.146,7.8343,29.464,25.556694,6.3248,96.242,7.501,231.0962,13.253,1.775920572674848,0.031,998.5386,0
737960.5007175925,0.307,18.3754,3.1249,7.8107,29.469,25.555436,6.3266,96.216,7.498,231.3943,13.094,1.7772051454148754,0.031,998.5429,0
737960.5007175925,0.313,18.3672,3.0824,7.7923,29.496,25.566837,6.3288,96.217,7.493,231.6412,12.905,1.77927548740557,0.031,998.5445,0
737960.5007175925,0.322,18.3707,3.0614,7.7832,29.519,25.567669,6.3286,96.262,7.49,231.6718,12.652,1.780594302996827,0.031,998.5439,0
737960.5007175925,0.331,18.3676,3.0616,7.7698,29.541,25.565469,6.3274,96.356,7.49,231.6781,12.408,1.7821296716126958,0.031,998.5445,0
737960.5007175925,0.34,18.3593,3.0648,7.7669,29.532,25.540205,6.3254,96.467,7.49,231.8032,12.22,1.7819079310361028,0.031,998.5462,0
737960.5007175925,0.347,18.3399,3.0624,7.7484,29.519,25.515887,6.3281,96.542,7.485,231.8937,12.073,1.7819026321968345,0.031,998.5498,0
737960.5007175925,0.353,18.3052,3.0609,7.7515,29.542,25.525133,6.3351,96.577,7.479,231.9986,11.915,1.784849038685295,0.03,998.5563,0
737960.5007175925,0.361,18.2644,3.066,7.8055,29.553,25.525134,6.347,96.603,7.475,232.1246,11.711,1.78729276000606,0.03,998.564,0
737960.5007175925,0.37,18.2336,3.0675,7.8172,29.552,25.515881,6.3605,96.591,7.473,232.2126,11.513,1.7885445859998135,0.03,998.5699,0
737960.5007175925,0.378,18.2144,3.0593,7.79,29.587,25.540097,6.368,96.508,7.471,232.4608,11.382,1.7916076020866316,0.031,998.5735,0
737960.5007175925,0.384,18.1968,3.0435,7.7852,29.621,25.564219,6.3707,96.387,7.464,232.6303,11.265,1.7945407838273664,0.033,998.5768,0
737960.5007175925,0.391,18.1791,3.0395,7.7942,29.614,25.553832,6.3761,96.249,7.449,232.5418,11.102,1.7948518418617192,0.033,998.5802,0
737960.5007175925,0.401,18.1658,3.0287,7.7955,29.603,25.541357,6.3786,96.105,7.43,232.5946,10.897,1.7947173847108024,0.032,998.5827,0
737960.5007175925,0.411,18.156,2.9983,7.7663,29.604,25.540224,6.3726,96.013,7.414,232.6675,10.693,1.795202278685473,0.032,998.5846,0
737960.5007175925,0.421,18.1466,2.9877,7.75,29.605,25.54013,6.3654,95.998,7.404,232.648,10.54,1.7956701955979921,0.031,998.5864,0
737960.5007175925,0.427,18.139,2.9952,7.7704,29.606,25.540225,6.3578,96.004,7.4,232.875,10.426,1.7960610008083988,0.03,998.5878,0
737960.5007175925,0.433,18.1339,3.0033,7.7724,29.607,25.541368,6.3471,96.024,7.397,233.175,10.324,1.7963443985400747,0.03,998.5888,0
737960.5007175925,0.439,18.1312,3.0762,7.8091,29.622,25.553948,6.3397,96.065,7.394,233.1787,10.219,1.7974233025069533,0.029,998.5893,0
737960.5007175925,0.446,18.1298,3.2191,7.9392,29.636,25.56548,6.342,96.079,7.392,233.0911,10.055,1.7983821758353373,0.028,998.5896,0
737960.5007175925,0.455,18.1289,3.3005,8.0406,29.623,25.553948,6.3422,96.069,7.391,233.0616,9.8612,1.7975860959009775,0.028,998.5898,0
737960.5007175925,0.465,18.129,3.3159,8.0391,29.608,25.541368,6.3421,96.081,7.393,233.0801,9.7355,1.796618616619605,0.028,998.5899,0
737960.5007175925,0.471,18.1291,3.3865,7.956,29.607,25.540225,6.3476,96.089,7.393,233.1434,9.6735,1.7965500107778722,0.028,998.5899,0
737960.5007175925,0.475,18.1287,3.5059,7.8252,29.607,25.540121,6.3483,96.054,7.387,233.1379,9.6095,1.796567152385562,0.028,998.59,0
737960.5007175925,0.48,18.1281,3.5672,7.7282,29.607,25.540121,6.3453,95.986,7.382,233.2727,9.499,1.7965928762779446,0.028,998.5901,0
737960.5007175925,0.488,18.1277,3.575,7.7103,29.607,25.540225,6.3475,95.875,7.379,233.396,9.3699,1.7966098869261704,0.029,998.5902,0
737960.5007175925,0.498,18.1273,3.5716,7.7455,29.608,25.541379,6.3501,95.746,7.378,233.3382,9.2829,1.7966910508870582,0.031,998.5903,0
737960.5007175925,0.506,18.1269,3.5448,7.7418,29.623,25.554074,6.3457,95.659,7.377,233.4346,9.2025,1.7976711103569185,0.033,998.5904,0
737960.5007175925,0.514,18.1273,3.5179,7.6999,29.638,25.566864,6.3426,95.594,7.377,233.5292,9.0998,1.7986167456874405,0.033,998.5904,0
737960.5007175925,0.523,18.1279,3.5135,7.7191,29.641,25.569171,6.3352,95.536,7.375,233.4497,9.0033,1.798783287684463,0.032,998.5904,0
737960.5007175925,0.532,18.1283,3.4721,7.7689,29.657,25.581961,6.323,95.524,7.373,233.4206,8.9095,1.799793090158256,0.03,998.5903,0
737960.5007175925,0.54,18.1282,3.3805,7.7871,29.674,25.594655,6.3195,95.554,7.37,233.6074,8.8275,1.8008887232924646,0.029,998.5904,0
737960.5007175925,0.547,18.1278,3.321,7.8016,29.676,25.5958,6.3158,95.614,7.366,233.9013,8.7633,1.8010342321675072,0.026,998.5905,0
737960.5007175925,0.553,18.1272,3.3153,7.8076,29.676,25.59581,6.3096,95.68,7.363,233.96190000000001,8.7014,1.8010599768842201,0.024,998.5906,0
737960.5007175925,0.558,18.1255,3.3973,7.7906,29.675,25.59477,6.3102,95.702,7.36,233.8239,8.6464,1.8010689552655843,0.024,998.591,0
737960.5007175925,0.563,18.1229,3.5406,7.7681,29.661,25.583229,6.3126,95.687,7.357,233.868,8.5878,1.8002820264692643,0.025,998.5915,0
737960.5007175925,0.568,18.1203,3.6073,7.7402,29.66,25.583124,6.3169,95.707,7.352,233.8931,8.4883,1.8003298427700267,0.027,998.592,0
737960.5007175925,0.576,18.1209,3.5938,7.7283,29.672,25.593493,6.3234,95.767,7.348,233.6974,8.3633,1.8010743448564626,0.028,998.5919,0
737960.5007175925,0.585,18.1225,3.5769,7.7623,29.66,25.581751,6.3247,95.835,7.344,233.9969,8.2594,1.8002345533019426,0.028,998.5916,0
737960.5007175925,0.594,18.1215,3.5754,7.808,29.646,25.568009,6.3208,95.928,7.34,234.5887,8.1738,1.7993785086992398,0.027,998.5918,0
737960.5007175925,0.6,18.1226,3.5854,7.7995,29.632,25.55419,6.322,96.058,7.334,234.6574,8.1029,1.7984320065402533,0.025,998.5916,0
737960.5007175925,0.605,18.1233,3.5927,7.7628,29.617,25.541505,6.3281,96.198,7.328,234.5698,8.0482,1.7974387080290046,0.022,998.5916,0
737960.5007175925,0.61,18.1218,3.5971,7.7767,29.616,25.541486,6.331,96.297,7.322,234.4763,7.9912,1.7974389806950737,0.02,998.5919,0
737960.5007175925,0.615,18.1201,3.6864,7.8638,29.631,25.55397,6.3373,96.302,7.32,234.2143,7.9419,1.7984751845971565,0.018,998.5923,0
737960.5007175925,0.619,18.1151,3.8516,7.9579,29.647,25.565597,6.3472,96.206,7.319,233.9831,7.9045,1.7997180024640111,0.018,998.5931,0
737960.5007175925,0.623,18.1128,3.9347,7.9879,29.637,25.555208,6.3581,96.066,7.318,234.1761,7.8566,1.7991748557129223,0.018,998.5935,0
737960.5007175925,0.627,18.1165,3.9387,7.9851,29.641,25.555209,6.3655,95.956,7.317,234.7406,7.7944,1.7992722108575245,0.019,998.5929,0
737960.5007175925,0.633,18.1167,4.0044,7.9933,29.656,25.565608,6.3664,95.9,7.316,235.0449,7.7193,1.8002267552633495,0.021,998.5929,0
737960.5007175925,0.639,18.1122,4.1475,8.018,29.645,25.554086,6.3589,95.864,7.315,235.1018,7.6488,1.7997141635040825,0.024,998.5938,0
737960.5007175925,0.644,18.1088,4.2285,8.0444,29.635,25.542744,6.3479,95.879,7.311,235.0845,7.5898,1.799218340381859,0.026,998.5945,0
737960.5007175925,0.651,18.1045,4.231,8.0369,29.651,25.555323,6.3404,96.006,7.308,234.9218,7.5117,1.8004313199915345,0.026,998.5952,0
737960.5007175925,0.659,18.0989,4.3112,7.9963,29.681,25.579321,6.3393,96.136,7.306,234.8555,7.4268,1.8026001460319594,0.026,998.5963,0
737960.5007175925,0.667,18.0948,4.4734,7.9999,29.682,25.579196,6.3378,96.211,7.304,235.0567,7.3575,1.8028413006947708,0.025,998.5972,0
737960.5007175925,0.673,18.0916,4.5705,8.0459,29.655,25.553809,6.3335,96.281,7.302,235.2898,7.2923,1.8012443312417403,0.025,998.5978,0
737960.5007175925,0.678,18.0886,4.5795,8.0384,29.626,25.526064,6.3488,96.312,7.299,235.2657,7.2299,1.7995101254637296,0.024,998.5983,0
737960.5007175925,0.683,18.0865,4.563,8.0454,29.597,25.497444,6.359,96.285,7.296,235.0232,7.1611,1.7977370496710536,0.023,998.5988,0
737960.5007175925,0.688,18.0847,4.619,8.1651,29.56,25.461456,6.3601,96.253,7.293,235.0239,7.0788,1.7954368994786396,0.023,998.5991,0
737960.5007175925,0.695,18.0823,4.7514,8.2494,29.504,25.408066,6.3683,96.242,7.29,235.1883,7.0063,1.7919417139565967,0.024,998.5996,0
737960.5007175925,0.701,18.0771,4.8193,8.2412,29.455,25.359299,6.371,96.207,7.286,235.1184,6.9508,1.7890163896841214,0.025,998.6006,0
737960.5007175925,0.706,18.0694,4.8193,8.2367,29.417,25.315784,6.3689,96.141,7.281,235.0393,6.8755,1.78690463836459,0.025,998.602,0
737960.5007175925,0.714,18.0623,4.8474,8.2304,29.371,25.26247,6.3656,96.064,7.277,235.0928,6.7657,1.7842524190387155,0.025,998.6034,0
737960.5007175925,0.723,18.0564,4.9203,8.2333,29.341,25.222075,6.3691,95.993,7.274,235.1627,6.666,1.7825765114604655,0.024,998.6045,0
737960.5007175925,0.729,18.0456,4.9659,8.2373,29.343,25.207905,6.3671,95.957,7.272,235.1961,6.5955,1.7831665505711927,0.024,998.6065,0
737960.5007175925,0.734,18.0261,4.9606,8.2099,29.373,25.21796,6.3647,95.958,7.269,235.1522,6.543,1.785929865324725,0.023,998.6101,0
737960.5007175925,0.739,18.0017,4.9411,8.1429,29.391,25.216789,6.3634,95.99,7.266,235.0624,6.4911,1.7881337972957998,0.022,998.6146,0
737960.5007175925,0.744,17.9761,4.9119,8.0793,29.376,25.193714,6.3599,96.045,7.264,235.1424,6.4134,1.788266582749119,0.021,998.6193,0
737960.5007175925,0.75,17.9511,4.8941,8.0592,29.37,25.192652,6.3618,96.115,7.261,235.2591,6.337,1.78895341887398,0.021,998.624,0
737960.5007175925,0.756,17.9242,4.8973,8.0371,29.366,25.203962,6.3649,96.182,7.254,235.0971,6.2865,1.7898515230745495,0.021,998.6289,0
737960.5007175925,0.761,17.8907,4.9224,8.0525,29.348,25.203627,6.3722,96.249,7.246,234.9044,6.2304,1.7901313069365918,0.021,998.6352,0
737960.5007175925,0.766,17.8667,4.9681,8.1424,29.323,25.188626,6.3786,96.335,7.24,234.9943,6.1611,1.7895503156964818,0.022,998.6396,0
737960.5007175925,0.771,17.877,5.0011,8.2305,29.288,25.149437,6.3828,96.432,7.234,235.0649,6.119,1.786848226053229,0.024,998.6377,0
737960.5007175925,0.776,17.9095,5.0167,8.2597,29.282,25.11034,6.383,96.509,7.229,234.9842,6.077,1.7850660867683457,0.027,998.6318,0
737960.5007175925,0.783,17.9389,5.0715,8.2216,29.327,25.096405,6.3823,96.506,7.225,235.1376,5.991,1.786705664990607,0.03,998.6265,0
737960.5007175925,0.793,17.9555,5.1679,8.1814,29.414,25.107737,6.3869,96.406,7.222,235.3711,5.8978,1.791598447471092,0.032,998.6234,0
737960.5007175925,0.803,17.9456,5.2194,8.2195,29.503,25.120419,6.3944,96.258,7.218,235.3119,5.8191,1.7977607275575294,0.032,998.6253,0
