
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.0000040000,-0.0002440000,1.0035119057,-0.0000720000,0.0041340003,0.0370159969,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_BV_20200824,,Exported,"Aqua4Plus 1.9.10"
# Records,  862 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,18.88,13.744,
,Maximum,34.38,13.953,
,Mean,24.99,13.880,
,Variance,20.160,0.0026,
,Std Deviation,4.490,0.0510,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
752,1-Sep-20 12:44:35,22.56,13.925
753,1-Sep-20 12:59:35,22.50,13.923
754,1-Sep-20 13:14:35,23.31,13.921
755,1-Sep-20 13:29:35,23.50,13.921
756,1-Sep-20 13:44:35,23.75,13.921
757,1-Sep-20 13:59:35,23.81,13.920
758,1-Sep-20 14:14:35,23.63,13.921
759,1-Sep-20 14:29:35,23.69,13.917
760,1-Sep-20 14:44:35,23.63,13.913
761,1-Sep-20 14:59:35,24.44,13.908
762,1-Sep-20 15:14:35,24.13,13.906
763,1-Sep-20 15:29:35,23.88,13.908
764,1-Sep-20 15:44:35,23.81,13.908
765,1-Sep-20 15:59:35,23.63,13.909
766,1-Sep-20 16:14:35,23.63,13.909
767,1-Sep-20 16:29:35,23.69,13.908
768,1-Sep-20 16:44:35,23.56,13.909
769,1-Sep-20 16:59:35,23.69,13.907
770,1-Sep-20 17:14:35,23.69,13.908
771,1-Sep-20 17:29:35,23.56,13.911
772,1-Sep-20 17:44:35,23.50,13.908
773,1-Sep-20 17:59:35,23.38,13.907
774,1-Sep-20 18:14:35,23.19,13.909
775,1-Sep-20 18:29:35,22.94,13.908
776,1-Sep-20 18:44:35,23.00,13.909
777,1-Sep-20 18:59:35,22.88,13.908
778,1-Sep-20 19:14:35,22.81,13.905
779,1-Sep-20 19:29:35,22.63,13.904
780,1-Sep-20 19:44:35,22.38,13.907
781,1-Sep-20 19:59:35,22.25,13.910
782,1-Sep-20 20:14:35,22.13,13.911
783,1-Sep-20 20:29:35,22.06,13.915
784,1-Sep-20 20:44:35,22.00,13.914
785,1-Sep-20 20:59:35,21.94,13.916
786,1-Sep-20 21:14:35,21.88,13.916
787,1-Sep-20 21:29:35,21.81,13.918
788,1-Sep-20 21:44:35,21.69,13.916
789,1-Sep-20 21:59:35,21.50,13.916
790,1-Sep-20 22:14:35,21.50,13.917
791,1-Sep-20 22:29:35,21.44,13.917
792,1-Sep-20 22:44:35,21.50,13.920
793,1-Sep-20 22:59:35,21.50,13.919
794,1-Sep-20 23:14:35,21.56,13.919
795,1-Sep-20 23:29:35,21.56,13.921
796,1-Sep-20 23:44:35,21.56,13.919
797,1-Sep-20 23:59:35,21.50,13.920
798,2-Sep-20 00:14:35,21.63,13.917
799,2-Sep-20 00:29:35,21.56,13.916
800,2-Sep-20 00:44:35,21.50,13.912
801,2-Sep-20 00:59:35,21.50,13.911
802,2-Sep-20 01:14:35,21.69,13.909
803,2-Sep-20 01:29:35,21.63,13.909
804,2-Sep-20 01:44:35,21.56,13.910
805,2-Sep-20 01:59:35,21.50,13.908
806,2-Sep-20 02:14:35,21.69,13.905
807,2-Sep-20 02:29:35,21.56,13.902
808,2-Sep-20 02:44:35,21.50,13.900
809,2-Sep-20 02:59:35,21.44,13.898
810,2-Sep-20 03:14:35,21.50,13.900
811,2-Sep-20 03:29:35,21.44,13.897
812,2-Sep-20 03:44:35,21.44,13.892
813,2-Sep-20 03:59:35,21.44,13.892
814,2-Sep-20 04:14:35,21.50,13.893
815,2-Sep-20 04:29:35,21.50,13.893
816,2-Sep-20 04:44:35,21.50,13.891
817,2-Sep-20 04:59:35,21.56,13.889
818,2-Sep-20 05:14:35,21.56,13.887
819,2-Sep-20 05:29:35,21.56,13.887
820,2-Sep-20 05:44:35,21.50,13.885
821,2-Sep-20 05:59:35,21.56,13.883
822,2-Sep-20 06:14:35,21.75,13.885
823,2-Sep-20 06:29:35,21.63,13.885
824,2-Sep-20 06:44:35,21.56,13.884
825,2-Sep-20 06:59:35,21.56,13.887
826,2-Sep-20 07:14:35,21.63,13.888
827,2-Sep-20 07:29:35,21.69,13.889
828,2-Sep-20 07:44:35,21.81,13.891
829,2-Sep-20 07:59:35,21.94,13.889
830,2-Sep-20 08:14:35,22.06,13.891
831,2-Sep-20 08:29:35,22.38,13.891
832,2-Sep-20 08:44:35,23.06,13.892
833,2-Sep-20 08:59:35,23.25,13.891
834,2-Sep-20 09:14:35,23.75,13.891
835,2-Sep-20 09:29:35,26.06,13.891
836,2-Sep-20 09:44:35,27.75,13.890
837,2-Sep-20 09:59:35,28.13,13.891
838,2-Sep-20 10:14:35,28.56,13.890
839,2-Sep-20 10:29:35,29.56,13.887
840,2-Sep-20 10:44:35,30.38,13.882
841,2-Sep-20 10:59:35,30.94,13.882
842,2-Sep-20 11:14:35,31.69,13.880
843,2-Sep-20 11:29:35,31.75,13.880
844,2-Sep-20 11:44:35,32.25,13.877
845,2-Sep-20 11:59:35,32.38,13.874
846,2-Sep-20 12:14:35,32.63,13.872
847,2-Sep-20 12:29:35,33.19,13.869
848,2-Sep-20 12:44:35,32.94,13.866
849,2-Sep-20 12:59:35,33.25,13.864
850,2-Sep-20 13:14:35,33.13,13.862
851,2-Sep-20 13:29:35,32.81,13.861
852,2-Sep-20 13:44:35,32.88,13.859
853,2-Sep-20 13:59:35,32.81,13.859
854,2-Sep-20 14:14:35,32.63,13.858
855,2-Sep-20 14:29:35,32.50,13.853
856,2-Sep-20 14:44:35,32.44,13.853
857,2-Sep-20 14:59:35,32.31,13.847
858,2-Sep-20 15:14:35,32.25,13.845
859,2-Sep-20 15:29:35,32.50,13.843
860,2-Sep-20 15:44:35,32.88,13.842
861,2-Sep-20 15:59:35,32.69,13.840
862,2-Sep-20 16:14:35,31.75,13.841
