
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.0000040000,-0.0002440000,1.0035119057,-0.0000720000,0.0041340003,0.0370159969,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_BV_20200131,,Exported,"Aqua4Plus 1.9.10"
# Records,  19774 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-7.69,13.443,
,Maximum,37.50,14.147,
,Mean,17.64,13.897,
,Variance,81.824,0.0066,
,Std Deviation,9.046,0.0813,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,31-Jan-20 17:00:00,2.44,13.959
2,31-Jan-20 17:15:00,2.31,13.956
3,31-Jan-20 17:30:00,2.31,13.961
4,31-Jan-20 17:45:00,2.19,13.957
5,31-Jan-20 18:00:00,2.06,13.956
6,31-Jan-20 18:15:00,1.94,13.957
7,31-Jan-20 18:30:00,1.88,13.954
8,31-Jan-20 18:45:00,1.75,13.950
9,31-Jan-20 19:00:00,1.69,13.946
10,31-Jan-20 19:15:00,1.63,13.946
11,31-Jan-20 19:30:00,1.69,13.941
12,31-Jan-20 19:45:00,1.69,13.943
13,31-Jan-20 20:00:00,1.56,13.947
14,31-Jan-20 20:15:00,1.50,13.947
15,31-Jan-20 20:30:00,1.56,13.944
16,31-Jan-20 20:45:00,1.50,13.942
17,31-Jan-20 21:00:00,1.44,13.941
18,31-Jan-20 21:15:00,1.31,13.940
19,31-Jan-20 21:30:00,1.25,13.938
20,31-Jan-20 21:45:00,1.13,13.937
21,31-Jan-20 22:00:00,0.88,13.934
22,31-Jan-20 22:15:00,0.63,13.933
23,31-Jan-20 22:30:00,0.44,13.929
24,31-Jan-20 22:45:00,0.31,13.928
25,31-Jan-20 23:00:00,0.31,13.928
26,31-Jan-20 23:15:00,0.38,13.926
27,31-Jan-20 23:30:00,0.38,13.922
28,31-Jan-20 23:45:00,0.25,13.917
29,1-Feb-20 00:00:00,0.06,13.915
30,1-Feb-20 00:15:00,-0.06,13.915
31,1-Feb-20 00:30:00,-0.13,13.915
32,1-Feb-20 00:45:00,-0.19,13.912
33,1-Feb-20 01:00:00,-0.25,13.910
34,1-Feb-20 01:15:00,-0.31,13.907
35,1-Feb-20 01:30:00,-0.25,13.902
36,1-Feb-20 01:45:00,-0.25,13.899
37,1-Feb-20 02:00:00,-0.06,13.898
38,1-Feb-20 02:15:00,0.25,13.898
39,1-Feb-20 02:30:00,0.50,13.896
40,1-Feb-20 02:45:00,0.69,13.895
41,1-Feb-20 03:00:00,0.81,13.888
42,1-Feb-20 03:15:00,0.81,13.882
43,1-Feb-20 03:30:00,0.88,13.879
44,1-Feb-20 03:45:00,0.88,13.879
45,1-Feb-20 04:00:00,0.88,13.877
46,1-Feb-20 04:15:00,0.81,13.875
47,1-Feb-20 04:30:00,0.75,13.873
48,1-Feb-20 04:45:00,0.75,13.870
49,1-Feb-20 05:00:00,0.69,13.868
50,1-Feb-20 05:15:00,0.63,13.865
51,1-Feb-20 05:30:00,0.75,13.865
52,1-Feb-20 05:45:00,0.63,13.863
53,1-Feb-20 06:00:00,0.50,13.862
54,1-Feb-20 06:15:00,0.56,13.860
55,1-Feb-20 06:30:00,0.69,13.858
56,1-Feb-20 06:45:00,0.75,13.858
57,1-Feb-20 07:00:00,0.75,13.858
58,1-Feb-20 07:15:00,0.75,13.857
59,1-Feb-20 07:30:00,0.81,13.858
60,1-Feb-20 07:45:00,0.81,13.857
61,1-Feb-20 08:00:00,0.81,13.859
62,1-Feb-20 08:15:00,0.81,13.861
63,1-Feb-20 08:30:00,1.06,13.859
64,1-Feb-20 08:45:00,1.25,13.855
65,1-Feb-20 09:00:00,1.50,13.853
66,1-Feb-20 09:15:00,1.88,13.848
67,1-Feb-20 09:30:00,2.25,13.848
68,1-Feb-20 09:45:00,2.25,13.847
69,1-Feb-20 10:00:00,2.19,13.847
70,1-Feb-20 10:15:00,2.25,13.848
71,1-Feb-20 10:30:00,2.38,13.849
72,1-Feb-20 10:45:00,2.94,13.846
73,1-Feb-20 11:00:00,4.31,13.843
74,1-Feb-20 11:15:00,5.38,13.843
75,1-Feb-20 11:30:00,5.63,13.841
76,1-Feb-20 11:45:00,5.63,13.841
77,1-Feb-20 12:00:00,5.63,13.840
78,1-Feb-20 12:15:00,6.44,13.836
79,1-Feb-20 12:30:00,7.94,13.832
80,1-Feb-20 12:45:00,8.25,13.827
81,1-Feb-20 13:00:00,8.38,13.824
82,1-Feb-20 13:15:00,8.56,13.819
83,1-Feb-20 13:30:00,8.56,13.813
84,1-Feb-20 13:45:00,8.69,13.806
85,1-Feb-20 14:00:00,8.69,13.804
86,1-Feb-20 14:15:00,8.69,13.797
87,1-Feb-20 14:30:00,9.06,13.792
88,1-Feb-20 14:45:00,9.06,13.791
89,1-Feb-20 15:00:00,9.13,13.787
90,1-Feb-20 15:15:00,9.31,13.785
91,1-Feb-20 15:30:00,9.19,13.782
92,1-Feb-20 15:45:00,9.25,13.781
93,1-Feb-20 16:00:00,9.13,13.779
94,1-Feb-20 16:15:00,8.50,13.779
95,1-Feb-20 16:30:00,8.00,13.779
96,1-Feb-20 16:45:00,8.00,13.778
97,1-Feb-20 17:00:00,8.00,13.777
98,1-Feb-20 17:15:00,7.94,13.776
99,1-Feb-20 17:30:00,7.94,13.773
100,1-Feb-20 17:45:00,8.00,13.775
101,1-Feb-20 18:00:00,8.00,13.777
102,1-Feb-20 18:15:00,8.00,13.775
103,1-Feb-20 18:30:00,7.88,13.775
104,1-Feb-20 18:45:00,7.75,13.774
105,1-Feb-20 19:00:00,7.50,13.774
106,1-Feb-20 19:15:00,7.44,13.776
107,1-Feb-20 19:30:00,7.38,13.778
108,1-Feb-20 19:45:00,7.25,13.776
109,1-Feb-20 20:00:00,6.94,13.778
110,1-Feb-20 20:15:00,6.75,13.779
111,1-Feb-20 20:30:00,6.69,13.777
112,1-Feb-20 20:45:00,6.56,13.776
113,1-Feb-20 21:00:00,6.44,13.777
114,1-Feb-20 21:15:00,6.38,13.779
115,1-Feb-20 21:30:00,6.31,13.776
116,1-Feb-20 21:45:00,6.06,13.774
117,1-Feb-20 22:00:00,5.94,13.776
118,1-Feb-20 22:15:00,5.81,13.776
119,1-Feb-20 22:30:00,5.81,13.778
120,1-Feb-20 22:45:00,5.44,13.778
121,1-Feb-20 23:00:00,5.25,13.780
122,1-Feb-20 23:15:00,5.13,13.783
123,1-Feb-20 23:30:00,5.13,13.776
124,1-Feb-20 23:45:00,5.13,13.775
125,2-Feb-20 00:00:00,5.25,13.771
126,2-Feb-20 00:15:00,5.31,13.774
127,2-Feb-20 00:30:00,5.31,13.776
128,2-Feb-20 00:45:00,5.31,13.776
129,2-Feb-20 01:00:00,5.31,13.774
130,2-Feb-20 01:15:00,5.25,13.774
131,2-Feb-20 01:30:00,5.19,13.774
132,2-Feb-20 01:45:00,5.00,13.773
133,2-Feb-20 02:00:00,4.88,13.773
134,2-Feb-20 02:15:00,4.81,13.766
135,2-Feb-20 02:30:00,4.88,13.763
136,2-Feb-20 02:45:00,4.81,13.765
137,2-Feb-20 03:00:00,4.81,13.764
138,2-Feb-20 03:15:00,4.75,13.765
139,2-Feb-20 03:30:00,4.81,13.765
140,2-Feb-20 03:45:00,4.69,13.763
141,2-Feb-20 04:00:00,4.63,13.760
142,2-Feb-20 04:15:00,4.56,13.759
143,2-Feb-20 04:30:00,4.50,13.759
144,2-Feb-20 04:45:00,4.38,13.759
145,2-Feb-20 05:00:00,4.25,13.759
146,2-Feb-20 05:15:00,4.06,13.760
147,2-Feb-20 05:30:00,3.88,13.761
148,2-Feb-20 05:45:00,3.63,13.761
149,2-Feb-20 06:00:00,3.50,13.759
150,2-Feb-20 06:15:00,3.38,13.755
151,2-Feb-20 06:30:00,3.25,13.758
152,2-Feb-20 06:45:00,3.13,13.760
153,2-Feb-20 07:00:00,2.94,13.759
154,2-Feb-20 07:15:00,2.88,13.753
155,2-Feb-20 07:30:00,2.81,13.754
156,2-Feb-20 07:45:00,2.69,13.758
157,2-Feb-20 08:00:00,2.63,13.757
158,2-Feb-20 08:15:00,2.69,13.757
159,2-Feb-20 08:30:00,2.88,13.758
160,2-Feb-20 08:45:00,2.88,13.759
161,2-Feb-20 09:00:00,2.94,13.755
162,2-Feb-20 09:15:00,2.94,13.756
163,2-Feb-20 09:30:00,3.06,13.760
164,2-Feb-20 09:45:00,3.19,13.763
165,2-Feb-20 10:00:00,3.88,13.769
166,2-Feb-20 10:15:00,6.44,13.772
167,2-Feb-20 10:30:00,7.88,13.769
168,2-Feb-20 10:45:00,8.69,13.766
169,2-Feb-20 11:00:00,9.00,13.763
170,2-Feb-20 11:15:00,9.75,13.760
171,2-Feb-20 11:30:00,10.56,13.759
172,2-Feb-20 11:45:00,11.06,13.753
173,2-Feb-20 12:00:00,11.50,13.751
174,2-Feb-20 12:15:00,11.88,13.747
175,2-Feb-20 12:30:00,12.31,13.748
176,2-Feb-20 12:45:00,12.56,13.739
177,2-Feb-20 13:00:00,12.63,13.736
178,2-Feb-20 13:15:00,12.19,13.730
179,2-Feb-20 13:30:00,11.56,13.724
180,2-Feb-20 13:45:00,11.44,13.714
181,2-Feb-20 14:00:00,11.63,13.709
182,2-Feb-20 14:15:00,11.75,13.708
183,2-Feb-20 14:30:00,12.06,13.705
184,2-Feb-20 14:45:00,12.38,13.703
185,2-Feb-20 15:00:00,12.69,13.701
186,2-Feb-20 15:15:00,13.13,13.703
187,2-Feb-20 15:30:00,13.69,13.701
188,2-Feb-20 15:45:00,14.25,13.698
189,2-Feb-20 16:00:00,14.88,13.695
190,2-Feb-20 16:15:00,15.38,13.700
191,2-Feb-20 16:30:00,15.75,13.694
192,2-Feb-20 16:45:00,15.63,13.698
193,2-Feb-20 17:00:00,15.50,13.695
194,2-Feb-20 17:15:00,15.44,13.696
195,2-Feb-20 17:30:00,15.31,13.697
196,2-Feb-20 17:45:00,15.13,13.695
197,2-Feb-20 18:00:00,14.94,13.698
198,2-Feb-20 18:15:00,14.69,13.693
199,2-Feb-20 18:30:00,14.50,13.704
200,2-Feb-20 18:45:00,14.25,13.704
201,2-Feb-20 19:00:00,14.06,13.708
202,2-Feb-20 19:15:00,13.88,13.708
203,2-Feb-20 19:30:00,13.75,13.710
204,2-Feb-20 19:45:00,13.50,13.706
205,2-Feb-20 20:00:00,13.44,13.711
206,2-Feb-20 20:15:00,13.38,13.713
207,2-Feb-20 20:30:00,13.31,13.717
208,2-Feb-20 20:45:00,13.31,13.720
209,2-Feb-20 21:00:00,13.31,13.729
210,2-Feb-20 21:15:00,13.25,13.729
211,2-Feb-20 21:30:00,13.31,13.731
212,2-Feb-20 21:45:00,13.38,13.730
213,2-Feb-20 22:00:00,13.44,13.734
214,2-Feb-20 22:15:00,13.63,13.738
215,2-Feb-20 22:30:00,14.00,13.738
216,2-Feb-20 22:45:00,14.31,13.739
217,2-Feb-20 23:00:00,14.38,13.743
218,2-Feb-20 23:15:00,14.44,13.750
219,2-Feb-20 23:30:00,14.50,13.748
220,2-Feb-20 23:45:00,14.50,13.748
221,3-Feb-20 00:00:00,14.44,13.757
222,3-Feb-20 00:15:00,14.38,13.760
223,3-Feb-20 00:30:00,14.38,13.765
224,3-Feb-20 00:45:00,14.38,13.759
225,3-Feb-20 01:00:00,14.13,13.759
226,3-Feb-20 01:15:00,14.13,13.762
227,3-Feb-20 01:30:00,14.06,13.766
228,3-Feb-20 01:45:00,14.00,13.771
229,3-Feb-20 02:00:00,14.06,13.769
230,3-Feb-20 02:15:00,14.06,13.773
231,3-Feb-20 02:30:00,14.06,13.775
232,3-Feb-20 02:45:00,13.88,13.779
233,3-Feb-20 03:00:00,13.81,13.782
234,3-Feb-20 03:15:00,13.69,13.784
235,3-Feb-20 03:30:00,13.69,13.785
236,3-Feb-20 03:45:00,13.63,13.790
237,3-Feb-20 04:00:00,13.56,13.793
238,3-Feb-20 04:15:00,13.56,13.797
239,3-Feb-20 04:30:00,13.56,13.797
240,3-Feb-20 04:45:00,13.44,13.800
241,3-Feb-20 05:00:00,13.31,13.808
242,3-Feb-20 05:15:00,13.19,13.811
243,3-Feb-20 05:30:00,13.06,13.814
244,3-Feb-20 05:45:00,13.00,13.819
245,3-Feb-20 06:00:00,12.88,13.821
246,3-Feb-20 06:15:00,12.75,13.824
247,3-Feb-20 06:30:00,12.75,13.830
248,3-Feb-20 06:45:00,12.69,13.835
249,3-Feb-20 07:00:00,12.63,13.837
250,3-Feb-20 07:15:00,11.94,13.843
251,3-Feb-20 07:30:00,11.06,13.849
252,3-Feb-20 07:45:00,10.19,13.851
253,3-Feb-20 08:00:00,9.25,13.855
254,3-Feb-20 08:15:00,9.50,13.862
255,3-Feb-20 08:30:00,10.25,13.864
256,3-Feb-20 08:45:00,10.44,13.866
257,3-Feb-20 09:00:00,10.44,13.866
258,3-Feb-20 09:15:00,10.44,13.865
259,3-Feb-20 09:30:00,10.44,13.868
260,3-Feb-20 09:45:00,10.44,13.871
261,3-Feb-20 10:00:00,10.69,13.872
262,3-Feb-20 10:15:00,11.63,13.873
263,3-Feb-20 10:30:00,11.75,13.872
264,3-Feb-20 10:45:00,12.25,13.877
265,3-Feb-20 11:00:00,12.56,13.882
266,3-Feb-20 11:15:00,13.00,13.881
267,3-Feb-20 11:30:00,13.06,13.880
268,3-Feb-20 11:45:00,13.25,13.881
269,3-Feb-20 12:00:00,13.44,13.879
270,3-Feb-20 12:15:00,13.63,13.877
271,3-Feb-20 12:30:00,13.94,13.876
272,3-Feb-20 12:45:00,14.13,13.875
273,3-Feb-20 13:00:00,14.56,13.874
274,3-Feb-20 13:15:00,15.19,13.874
275,3-Feb-20 13:30:00,15.63,13.869
276,3-Feb-20 13:45:00,15.88,13.867
277,3-Feb-20 14:00:00,16.19,13.866
278,3-Feb-20 14:15:00,16.63,13.865
279,3-Feb-20 14:30:00,17.19,13.859
280,3-Feb-20 14:45:00,17.56,13.859
281,3-Feb-20 15:00:00,17.69,13.860
282,3-Feb-20 15:15:00,17.69,13.857
283,3-Feb-20 15:30:00,17.81,13.859
284,3-Feb-20 15:45:00,18.06,13.858
285,3-Feb-20 16:00:00,18.38,13.855
286,3-Feb-20 16:15:00,18.25,13.853
287,3-Feb-20 16:30:00,18.25,13.857
288,3-Feb-20 16:45:00,18.25,13.858
289,3-Feb-20 17:00:00,18.19,13.858
290,3-Feb-20 17:15:00,18.06,13.855
291,3-Feb-20 17:30:00,18.00,13.858
292,3-Feb-20 17:45:00,17.50,13.861
293,3-Feb-20 18:00:00,17.13,13.858
294,3-Feb-20 18:15:00,16.94,13.857
295,3-Feb-20 18:30:00,16.31,13.859
296,3-Feb-20 18:45:00,15.44,13.859
297,3-Feb-20 19:00:00,14.75,13.860
298,3-Feb-20 19:15:00,14.00,13.862
299,3-Feb-20 19:30:00,13.31,13.862
300,3-Feb-20 19:45:00,12.50,13.864
301,3-Feb-20 20:00:00,11.81,13.861
302,3-Feb-20 20:15:00,11.31,13.863
303,3-Feb-20 20:30:00,10.88,13.862
304,3-Feb-20 20:45:00,10.63,13.858
305,3-Feb-20 21:00:00,10.44,13.856
306,3-Feb-20 21:15:00,10.19,13.855
307,3-Feb-20 21:30:00,10.00,13.856
308,3-Feb-20 21:45:00,9.88,13.857
309,3-Feb-20 22:00:00,9.75,13.855
310,3-Feb-20 22:15:00,9.44,13.857
311,3-Feb-20 22:30:00,9.44,13.853
312,3-Feb-20 22:45:00,9.38,13.849
313,3-Feb-20 23:00:00,9.38,13.846
314,3-Feb-20 23:15:00,9.44,13.845
315,3-Feb-20 23:30:00,9.69,13.847
316,3-Feb-20 23:45:00,9.69,13.846
317,4-Feb-20 00:00:00,9.63,13.845
318,4-Feb-20 00:15:00,9.69,13.846
319,4-Feb-20 00:30:00,9.88,13.844
320,4-Feb-20 00:45:00,9.88,13.844
321,4-Feb-20 01:00:00,9.88,13.842
322,4-Feb-20 01:15:00,10.19,13.840
323,4-Feb-20 01:30:00,10.31,13.840
324,4-Feb-20 01:45:00,10.31,13.839
325,4-Feb-20 02:00:00,10.44,13.837
326,4-Feb-20 02:15:00,10.56,13.834
327,4-Feb-20 02:30:00,10.75,13.830
328,4-Feb-20 02:45:00,10.88,13.830
329,4-Feb-20 03:00:00,10.88,13.831
330,4-Feb-20 03:15:00,11.13,13.828
331,4-Feb-20 03:30:00,11.69,13.826
332,4-Feb-20 03:45:00,12.06,13.823
333,4-Feb-20 04:00:00,12.56,13.829
334,4-Feb-20 04:15:00,12.81,13.831
335,4-Feb-20 04:30:00,13.63,13.823
336,4-Feb-20 04:45:00,13.81,13.824
337,4-Feb-20 05:00:00,14.31,13.830
338,4-Feb-20 05:15:00,14.81,13.833
339,4-Feb-20 05:30:00,15.19,13.830
340,4-Feb-20 05:45:00,15.50,13.830
341,4-Feb-20 06:00:00,15.56,13.832
342,4-Feb-20 06:15:00,15.63,13.832
343,4-Feb-20 06:30:00,15.75,13.837
344,4-Feb-20 06:45:00,15.75,13.840
345,4-Feb-20 07:00:00,15.75,13.840
346,4-Feb-20 07:15:00,15.81,13.842
347,4-Feb-20 07:30:00,15.75,13.850
348,4-Feb-20 07:45:00,15.75,13.852
349,4-Feb-20 08:00:00,15.69,13.854
350,4-Feb-20 08:15:00,15.50,13.860
351,4-Feb-20 08:30:00,15.44,13.858
352,4-Feb-20 08:45:00,15.38,13.858
353,4-Feb-20 09:00:00,15.31,13.859
354,4-Feb-20 09:15:00,15.44,13.864
355,4-Feb-20 09:30:00,15.69,13.862
356,4-Feb-20 09:45:00,15.63,13.861
357,4-Feb-20 10:00:00,15.63,13.862
358,4-Feb-20 10:15:00,15.69,13.864
359,4-Feb-20 10:30:00,16.06,13.869
360,4-Feb-20 10:45:00,16.19,13.863
361,4-Feb-20 11:00:00,16.13,13.863
362,4-Feb-20 11:15:00,16.19,13.861
363,4-Feb-20 11:30:00,16.06,13.861
364,4-Feb-20 11:45:00,16.06,13.861
365,4-Feb-20 12:00:00,16.00,13.859
366,4-Feb-20 12:15:00,15.94,13.859
367,4-Feb-20 12:30:00,16.13,13.855
368,4-Feb-20 12:45:00,16.19,13.850
369,4-Feb-20 13:00:00,16.19,13.849
370,4-Feb-20 13:15:00,16.00,13.843
371,4-Feb-20 13:30:00,16.06,13.844
372,4-Feb-20 13:45:00,15.88,13.840
373,4-Feb-20 14:00:00,15.75,13.839
374,4-Feb-20 14:15:00,15.69,13.839
375,4-Feb-20 14:30:00,15.75,13.834
376,4-Feb-20 14:45:00,16.00,13.835
377,4-Feb-20 15:00:00,15.94,13.832
378,4-Feb-20 15:15:00,15.81,13.830
379,4-Feb-20 15:30:00,15.81,13.827
380,4-Feb-20 15:45:00,15.69,13.829
381,4-Feb-20 16:00:00,15.56,13.828
382,4-Feb-20 16:15:00,15.63,13.828
383,4-Feb-20 16:30:00,15.69,13.823
384,4-Feb-20 16:45:00,15.69,13.825
385,4-Feb-20 17:00:00,15.69,13.824
386,4-Feb-20 17:15:00,15.75,13.828
387,4-Feb-20 17:30:00,15.81,13.832
388,4-Feb-20 17:45:00,15.69,13.835
389,4-Feb-20 18:00:00,15.44,13.833
390,4-Feb-20 18:15:00,15.31,13.831
391,4-Feb-20 18:30:00,15.13,13.828
392,4-Feb-20 18:45:00,14.69,13.825
393,4-Feb-20 19:00:00,14.31,13.826
394,4-Feb-20 19:15:00,14.06,13.831
395,4-Feb-20 19:30:00,13.88,13.832
396,4-Feb-20 19:45:00,13.88,13.830
397,4-Feb-20 20:00:00,13.63,13.834
398,4-Feb-20 20:15:00,13.50,13.831
399,4-Feb-20 20:30:00,13.69,13.830
400,4-Feb-20 20:45:00,13.63,13.832
401,4-Feb-20 21:00:00,13.38,13.830
402,4-Feb-20 21:15:00,13.25,13.825
403,4-Feb-20 21:30:00,13.56,13.826
404,4-Feb-20 21:45:00,13.25,13.825
405,4-Feb-20 22:00:00,13.06,13.826
406,4-Feb-20 22:15:00,13.00,13.829
407,4-Feb-20 22:30:00,13.25,13.827
408,4-Feb-20 22:45:00,13.44,13.828
409,4-Feb-20 23:00:00,13.38,13.826
410,4-Feb-20 23:15:00,13.25,13.824
411,4-Feb-20 23:30:00,13.44,13.822
412,4-Feb-20 23:45:00,13.69,13.822
413,5-Feb-20 00:00:00,14.06,13.821
414,5-Feb-20 00:15:00,14.31,13.819
415,5-Feb-20 00:30:00,14.50,13.819
416,5-Feb-20 00:45:00,14.50,13.818
417,5-Feb-20 01:00:00,14.44,13.816
418,5-Feb-20 01:15:00,14.38,13.814
419,5-Feb-20 01:30:00,14.44,13.812
420,5-Feb-20 01:45:00,14.50,13.809
421,5-Feb-20 02:00:00,14.69,13.808
422,5-Feb-20 02:15:00,14.94,13.808
423,5-Feb-20 02:30:00,15.06,13.807
424,5-Feb-20 02:45:00,15.00,13.805
425,5-Feb-20 03:00:00,15.00,13.805
426,5-Feb-20 03:15:00,14.94,13.808
427,5-Feb-20 03:30:00,14.56,13.805
428,5-Feb-20 03:45:00,14.00,13.807
429,5-Feb-20 04:00:00,13.44,13.805
430,5-Feb-20 04:15:00,12.81,13.808
431,5-Feb-20 04:30:00,12.56,13.808
432,5-Feb-20 04:45:00,12.50,13.807
433,5-Feb-20 05:00:00,12.38,13.806
434,5-Feb-20 05:15:00,12.31,13.806
435,5-Feb-20 05:30:00,12.38,13.809
436,5-Feb-20 05:45:00,12.38,13.811
437,5-Feb-20 06:00:00,13.00,13.816
438,5-Feb-20 06:15:00,13.63,13.814
439,5-Feb-20 06:30:00,13.88,13.812
440,5-Feb-20 06:45:00,13.81,13.819
441,5-Feb-20 07:00:00,13.69,13.822
442,5-Feb-20 07:15:00,13.81,13.823
443,5-Feb-20 07:30:00,13.88,13.823
444,5-Feb-20 07:45:00,13.69,13.815
445,5-Feb-20 08:00:00,13.13,13.822
446,5-Feb-20 08:15:00,12.75,13.826
447,5-Feb-20 08:30:00,12.44,13.832
448,5-Feb-20 08:45:00,12.69,13.836
449,5-Feb-20 09:00:00,13.19,13.838
450,5-Feb-20 09:15:00,13.63,13.839
451,5-Feb-20 09:30:00,14.00,13.843
452,5-Feb-20 09:45:00,14.31,13.845
453,5-Feb-20 10:00:00,14.50,13.845
454,5-Feb-20 10:15:00,14.50,13.844
455,5-Feb-20 10:30:00,14.75,13.847
456,5-Feb-20 10:45:00,14.88,13.853
457,5-Feb-20 11:00:00,14.88,13.858
458,5-Feb-20 11:15:00,14.88,13.858
459,5-Feb-20 11:30:00,15.00,13.857
460,5-Feb-20 11:45:00,14.81,13.857
461,5-Feb-20 12:00:00,14.50,13.854
462,5-Feb-20 12:15:00,14.25,13.852
463,5-Feb-20 12:30:00,14.25,13.848
464,5-Feb-20 12:45:00,14.25,13.839
465,5-Feb-20 13:00:00,14.25,13.837
466,5-Feb-20 13:15:00,14.25,13.842
467,5-Feb-20 13:30:00,14.13,13.844
468,5-Feb-20 13:45:00,14.13,13.840
469,5-Feb-20 14:00:00,14.06,13.839
470,5-Feb-20 14:15:00,14.13,13.838
471,5-Feb-20 14:30:00,14.19,13.840
472,5-Feb-20 14:45:00,14.06,13.839
473,5-Feb-20 15:00:00,13.81,13.832
474,5-Feb-20 15:15:00,13.63,13.820
475,5-Feb-20 15:30:00,13.44,13.824
476,5-Feb-20 15:45:00,13.31,13.825
477,5-Feb-20 16:00:00,13.19,13.825
478,5-Feb-20 16:15:00,13.00,13.821
479,5-Feb-20 16:30:00,12.88,13.823
480,5-Feb-20 16:45:00,12.56,13.824
481,5-Feb-20 17:00:00,12.19,13.828
482,5-Feb-20 17:15:00,11.63,13.818
483,5-Feb-20 17:30:00,11.19,13.817
484,5-Feb-20 17:45:00,10.63,13.817
485,5-Feb-20 18:00:00,10.13,13.817
486,5-Feb-20 18:15:00,9.75,13.818
487,5-Feb-20 18:30:00,9.38,13.817
488,5-Feb-20 18:45:00,9.06,13.824
489,5-Feb-20 19:00:00,8.63,13.821
490,5-Feb-20 19:15:00,8.31,13.816
491,5-Feb-20 19:30:00,8.00,13.825
492,5-Feb-20 19:45:00,7.69,13.820
493,5-Feb-20 20:00:00,7.31,13.823
494,5-Feb-20 20:15:00,6.81,13.819
495,5-Feb-20 20:30:00,6.50,13.822
496,5-Feb-20 20:45:00,6.19,13.814
497,5-Feb-20 21:00:00,5.88,13.812
498,5-Feb-20 21:15:00,5.63,13.819
499,5-Feb-20 21:30:00,5.38,13.822
500,5-Feb-20 21:45:00,5.13,13.821
501,5-Feb-20 22:00:00,4.88,13.816
502,5-Feb-20 22:15:00,4.63,13.811
503,5-Feb-20 22:30:00,4.50,13.809
504,5-Feb-20 22:45:00,4.31,13.805
505,5-Feb-20 23:00:00,4.13,13.803
506,5-Feb-20 23:15:00,4.06,13.802
507,5-Feb-20 23:30:00,4.00,13.804
508,5-Feb-20 23:45:00,3.81,13.795
509,6-Feb-20 00:00:00,3.69,13.799
510,6-Feb-20 00:15:00,3.63,13.799
511,6-Feb-20 00:30:00,3.56,13.796
512,6-Feb-20 00:45:00,3.50,13.786
513,6-Feb-20 01:00:00,3.44,13.781
514,6-Feb-20 01:15:00,3.38,13.779
515,6-Feb-20 01:30:00,3.44,13.780
516,6-Feb-20 01:45:00,3.50,13.781
517,6-Feb-20 02:00:00,3.50,13.777
518,6-Feb-20 02:15:00,3.50,13.775
519,6-Feb-20 02:30:00,3.56,13.775
520,6-Feb-20 02:45:00,3.50,13.774
521,6-Feb-20 03:00:00,3.50,13.772
522,6-Feb-20 03:15:00,3.56,13.772
523,6-Feb-20 03:30:00,3.56,13.771
524,6-Feb-20 03:45:00,3.63,13.763
525,6-Feb-20 04:00:00,3.63,13.749
526,6-Feb-20 04:15:00,3.75,13.747
527,6-Feb-20 04:30:00,3.94,13.746
528,6-Feb-20 04:45:00,4.00,13.735
529,6-Feb-20 05:00:00,3.88,13.734
530,6-Feb-20 05:15:00,3.81,13.732
531,6-Feb-20 05:30:00,3.81,13.735
532,6-Feb-20 05:45:00,3.75,13.736
533,6-Feb-20 06:00:00,3.69,13.729
534,6-Feb-20 06:15:00,3.63,13.732
535,6-Feb-20 06:30:00,3.75,13.729
536,6-Feb-20 06:45:00,3.81,13.728
537,6-Feb-20 07:00:00,3.75,13.724
538,6-Feb-20 07:15:00,3.63,13.728
539,6-Feb-20 07:30:00,3.75,13.723
540,6-Feb-20 07:45:00,3.81,13.717
541,6-Feb-20 08:00:00,3.88,13.711
542,6-Feb-20 08:15:00,4.00,13.714
543,6-Feb-20 08:30:00,4.13,13.717
544,6-Feb-20 08:45:00,4.13,13.717
545,6-Feb-20 09:00:00,4.19,13.717
546,6-Feb-20 09:15:00,4.38,13.713
547,6-Feb-20 09:30:00,4.56,13.714
548,6-Feb-20 09:45:00,4.69,13.709
549,6-Feb-20 10:00:00,4.75,13.705
550,6-Feb-20 10:15:00,4.81,13.704
551,6-Feb-20 10:30:00,4.94,13.697
552,6-Feb-20 10:45:00,5.06,13.694
553,6-Feb-20 11:00:00,5.25,13.697
554,6-Feb-20 11:15:00,5.19,13.702
555,6-Feb-20 11:30:00,5.31,13.697
556,6-Feb-20 11:45:00,5.44,13.694
557,6-Feb-20 12:00:00,5.56,13.690
