
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.0000040000,-0.0002440000,1.0035119057,-0.0000720000,0.0041340003,0.0370159969,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_BV_20190920,,Exported,"Aqua4Plus 1.9.10"
# Records,  12771 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-8.19,13.610,
,Maximum,35.94,14.191,
,Mean,9.25,13.924,
,Variance,60.769,0.0098,
,Std Deviation,7.795,0.0990,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
26,20-Sep-19 21:15:00,17.50,14.021
27,20-Sep-19 21:30:00,17.25,14.022
28,20-Sep-19 21:45:00,17.06,14.024
29,20-Sep-19 22:00:00,16.88,14.027
30,20-Sep-19 22:15:00,16.75,14.027
31,20-Sep-19 22:30:00,16.56,14.027
32,20-Sep-19 22:45:00,16.38,14.027
33,20-Sep-19 23:00:00,16.25,14.028
34,20-Sep-19 23:15:00,16.13,14.026
35,20-Sep-19 23:30:00,16.00,14.026
36,20-Sep-19 23:45:00,15.88,14.027
37,21-Sep-19 00:00:00,15.75,14.028
38,21-Sep-19 00:15:00,15.75,14.028
39,21-Sep-19 00:30:00,15.69,14.026
40,21-Sep-19 00:45:00,15.63,14.027
41,21-Sep-19 01:00:00,15.56,14.026
42,21-Sep-19 01:15:00,15.56,14.027
43,21-Sep-19 01:30:00,15.56,14.027
44,21-Sep-19 01:45:00,15.50,14.026
45,21-Sep-19 02:00:00,15.50,14.027
46,21-Sep-19 02:15:00,15.56,14.026
47,21-Sep-19 02:30:00,15.50,14.027
48,21-Sep-19 02:45:00,15.44,14.028
49,21-Sep-19 03:00:00,15.44,14.025
50,21-Sep-19 03:15:00,15.44,14.024
51,21-Sep-19 03:30:00,15.44,14.022
52,21-Sep-19 03:45:00,16.00,14.025
53,21-Sep-19 04:00:00,16.56,14.025
54,21-Sep-19 04:15:00,17.00,14.023
55,21-Sep-19 04:30:00,17.31,14.026
56,21-Sep-19 04:45:00,17.44,14.027
57,21-Sep-19 05:00:00,17.56,14.027
58,21-Sep-19 05:15:00,17.44,14.027
59,21-Sep-19 05:30:00,17.38,14.027
60,21-Sep-19 05:45:00,17.56,14.028
61,21-Sep-19 06:00:00,17.81,14.030
62,21-Sep-19 06:15:00,18.06,14.032
63,21-Sep-19 06:30:00,18.13,14.034
64,21-Sep-19 06:45:00,18.13,14.037
65,21-Sep-19 07:00:00,18.19,14.039
66,21-Sep-19 07:15:00,18.38,14.038
67,21-Sep-19 07:30:00,18.25,14.038
68,21-Sep-19 07:45:00,18.19,14.039
69,21-Sep-19 08:00:00,18.31,14.039
70,21-Sep-19 08:15:00,18.50,14.041
71,21-Sep-19 08:30:00,18.75,14.043
72,21-Sep-19 08:45:00,19.13,14.045
73,21-Sep-19 09:00:00,19.75,14.050
74,21-Sep-19 09:15:00,21.94,14.047
75,21-Sep-19 09:30:00,21.69,14.045
76,21-Sep-19 09:45:00,21.63,14.046
77,21-Sep-19 10:00:00,22.00,14.045
78,21-Sep-19 10:15:00,22.31,14.044
79,21-Sep-19 10:30:00,22.69,14.047
80,21-Sep-19 10:45:00,22.94,14.046
81,21-Sep-19 11:00:00,23.13,14.047
82,21-Sep-19 11:15:00,25.38,14.046
83,21-Sep-19 11:30:00,26.06,14.040
84,21-Sep-19 11:45:00,27.56,14.042
85,21-Sep-19 12:00:00,27.56,14.037
86,21-Sep-19 12:15:00,27.19,14.038
87,21-Sep-19 12:30:00,28.00,14.036
88,21-Sep-19 12:45:00,28.25,14.031
89,21-Sep-19 13:00:00,28.88,14.028
90,21-Sep-19 13:15:00,28.81,14.025
91,21-Sep-19 13:30:00,28.56,14.025
92,21-Sep-19 13:45:00,28.25,14.024
93,21-Sep-19 14:00:00,28.38,14.022
94,21-Sep-19 14:15:00,28.50,14.021
95,21-Sep-19 14:30:00,28.38,14.019
96,21-Sep-19 14:45:00,27.69,14.015
97,21-Sep-19 15:00:00,27.31,14.012
98,21-Sep-19 15:15:00,27.56,14.011
99,21-Sep-19 15:30:00,28.06,14.007
100,21-Sep-19 15:45:00,28.88,14.005
101,21-Sep-19 16:00:00,29.00,14.004
102,21-Sep-19 16:15:00,28.38,14.001
103,21-Sep-19 16:30:00,27.50,14.001
104,21-Sep-19 16:45:00,26.69,13.998
105,21-Sep-19 17:00:00,26.31,13.998
106,21-Sep-19 17:15:00,26.25,13.997
107,21-Sep-19 17:30:00,26.63,13.997
108,21-Sep-19 17:45:00,26.69,13.996
109,21-Sep-19 18:00:00,26.19,13.996
110,21-Sep-19 18:15:00,25.63,13.997
111,21-Sep-19 18:30:00,24.94,13.997
112,21-Sep-19 18:45:00,24.38,13.999
113,21-Sep-19 19:00:00,23.75,13.999
114,21-Sep-19 19:15:00,23.25,13.997
115,21-Sep-19 19:30:00,22.69,13.996
116,21-Sep-19 19:45:00,22.25,13.996
117,21-Sep-19 20:00:00,21.81,13.997
118,21-Sep-19 20:15:00,21.56,13.997
119,21-Sep-19 20:30:00,21.25,13.999
120,21-Sep-19 20:45:00,21.00,14.000
121,21-Sep-19 21:00:00,20.75,14.002
122,21-Sep-19 21:15:00,20.56,14.003
123,21-Sep-19 21:30:00,20.38,14.007
124,21-Sep-19 21:45:00,20.19,14.008
125,21-Sep-19 22:00:00,20.00,14.011
126,21-Sep-19 22:15:00,19.88,14.013
127,21-Sep-19 22:30:00,19.75,14.014
128,21-Sep-19 22:45:00,19.63,14.013
129,21-Sep-19 23:00:00,19.50,14.014
130,21-Sep-19 23:15:00,19.44,14.013
131,21-Sep-19 23:30:00,19.25,14.013
132,21-Sep-19 23:45:00,19.19,14.013
133,22-Sep-19 00:00:00,19.13,14.013
134,22-Sep-19 00:15:00,19.19,14.010
135,22-Sep-19 00:30:00,19.13,14.010
136,22-Sep-19 00:45:00,19.06,14.009
137,22-Sep-19 01:00:00,19.06,14.009
138,22-Sep-19 01:15:00,19.13,14.008
139,22-Sep-19 01:30:00,19.06,14.008
140,22-Sep-19 01:45:00,19.00,14.007
141,22-Sep-19 02:00:00,19.00,14.007
142,22-Sep-19 02:15:00,19.00,14.004
143,22-Sep-19 02:30:00,18.88,14.002
144,22-Sep-19 02:45:00,18.81,14.001
145,22-Sep-19 03:00:00,18.81,14.001
146,22-Sep-19 03:15:00,18.75,13.998
147,22-Sep-19 03:30:00,18.63,13.998
148,22-Sep-19 03:45:00,18.56,13.996
149,22-Sep-19 04:00:00,18.50,13.996
150,22-Sep-19 04:15:00,18.50,13.995
151,22-Sep-19 04:30:00,18.38,13.995
152,22-Sep-19 04:45:00,18.25,13.995
153,22-Sep-19 05:00:00,18.13,13.993
154,22-Sep-19 05:15:00,18.13,13.995
155,22-Sep-19 05:30:00,18.06,13.996
156,22-Sep-19 05:45:00,18.06,13.998
157,22-Sep-19 06:00:00,18.06,14.000
158,22-Sep-19 06:15:00,18.13,14.000
159,22-Sep-19 06:30:00,18.19,14.002
160,22-Sep-19 06:45:00,18.13,14.001
161,22-Sep-19 07:00:00,18.19,14.004
162,22-Sep-19 07:15:00,18.31,14.003
163,22-Sep-19 07:30:00,18.31,14.004
164,22-Sep-19 07:45:00,18.31,14.004
165,22-Sep-19 08:00:00,18.38,14.005
166,22-Sep-19 08:15:00,18.63,14.007
167,22-Sep-19 08:30:00,18.94,14.008
168,22-Sep-19 08:45:00,19.44,14.009
169,22-Sep-19 09:00:00,19.88,14.010
170,22-Sep-19 09:15:00,22.44,14.013
171,22-Sep-19 09:30:00,24.81,14.009
172,22-Sep-19 09:45:00,26.44,14.008
173,22-Sep-19 10:00:00,27.81,14.005
174,22-Sep-19 10:15:00,29.31,14.003
175,22-Sep-19 10:30:00,30.44,14.001
176,22-Sep-19 10:45:00,31.31,13.999
177,22-Sep-19 11:00:00,31.94,13.998
178,22-Sep-19 11:15:00,32.81,13.996
179,22-Sep-19 11:30:00,33.19,13.993
180,22-Sep-19 11:45:00,33.88,13.990
181,22-Sep-19 12:00:00,34.44,13.990
182,22-Sep-19 12:15:00,34.81,13.986
183,22-Sep-19 12:30:00,34.81,13.984
184,22-Sep-19 12:45:00,34.94,13.978
185,22-Sep-19 13:00:00,34.38,13.974
186,22-Sep-19 13:15:00,33.75,13.968
187,22-Sep-19 13:30:00,33.31,13.966
188,22-Sep-19 13:45:00,32.88,13.966
189,22-Sep-19 14:00:00,32.69,13.966
190,22-Sep-19 14:15:00,32.38,13.965
191,22-Sep-19 14:30:00,32.31,13.964
192,22-Sep-19 14:45:00,32.13,13.965
193,22-Sep-19 15:00:00,32.00,13.962
194,22-Sep-19 15:15:00,32.00,13.960
195,22-Sep-19 15:30:00,32.06,13.960
196,22-Sep-19 15:45:00,32.19,13.959
197,22-Sep-19 16:00:00,32.13,13.956
198,22-Sep-19 16:15:00,31.81,13.954
199,22-Sep-19 16:30:00,31.69,13.954
200,22-Sep-19 16:45:00,31.50,13.957
201,22-Sep-19 17:00:00,31.25,13.958
202,22-Sep-19 17:15:00,31.00,13.955
203,22-Sep-19 17:30:00,30.56,13.953
204,22-Sep-19 17:45:00,29.81,13.950
205,22-Sep-19 18:00:00,29.06,13.948
206,22-Sep-19 18:15:00,28.06,13.945
207,22-Sep-19 18:30:00,27.13,13.946
208,22-Sep-19 18:45:00,26.38,13.945
209,22-Sep-19 19:00:00,25.75,13.944
210,22-Sep-19 19:15:00,25.06,13.945
211,22-Sep-19 19:30:00,24.44,13.945
212,22-Sep-19 19:45:00,23.81,13.947
213,22-Sep-19 20:00:00,23.31,13.947
214,22-Sep-19 20:15:00,22.88,13.948
215,22-Sep-19 20:30:00,22.44,13.948
216,22-Sep-19 20:45:00,22.06,13.949
217,22-Sep-19 21:00:00,21.75,13.950
218,22-Sep-19 21:15:00,21.44,13.951
219,22-Sep-19 21:30:00,21.13,13.951
220,22-Sep-19 21:45:00,20.88,13.950
221,22-Sep-19 22:00:00,20.56,13.952
222,22-Sep-19 22:15:00,20.38,13.951
223,22-Sep-19 22:30:00,20.13,13.952
224,22-Sep-19 22:45:00,19.94,13.950
225,22-Sep-19 23:00:00,19.75,13.951
226,22-Sep-19 23:15:00,19.50,13.950
227,22-Sep-19 23:30:00,19.31,13.950
228,22-Sep-19 23:45:00,19.13,13.951
229,23-Sep-19 00:00:00,19.00,13.950
230,23-Sep-19 00:15:00,18.88,13.948
231,23-Sep-19 00:30:00,18.75,13.947
232,23-Sep-19 00:45:00,18.69,13.946
233,23-Sep-19 01:00:00,18.63,13.946
234,23-Sep-19 01:15:00,18.50,13.944
235,23-Sep-19 01:30:00,18.44,13.946
236,23-Sep-19 01:45:00,18.38,13.947
237,23-Sep-19 02:00:00,18.25,13.946
238,23-Sep-19 02:15:00,18.25,13.944
239,23-Sep-19 02:30:00,18.13,13.942
240,23-Sep-19 02:45:00,18.00,13.939
241,23-Sep-19 03:00:00,17.94,13.938
242,23-Sep-19 03:15:00,17.94,13.938
243,23-Sep-19 03:30:00,18.13,13.937
244,23-Sep-19 03:45:00,18.31,13.937
245,23-Sep-19 04:00:00,18.56,13.938
246,23-Sep-19 04:15:00,19.25,13.937
247,23-Sep-19 04:30:00,19.75,13.940
248,23-Sep-19 04:45:00,20.19,13.942
249,23-Sep-19 05:00:00,20.31,13.938
250,23-Sep-19 05:15:00,20.31,13.937
251,23-Sep-19 05:30:00,20.31,13.935
252,23-Sep-19 05:45:00,20.31,13.936
253,23-Sep-19 06:00:00,20.31,13.935
254,23-Sep-19 06:15:00,20.31,13.935
255,23-Sep-19 06:30:00,20.25,13.933
256,23-Sep-19 06:45:00,20.19,13.935
257,23-Sep-19 07:00:00,20.19,13.935
258,23-Sep-19 07:15:00,20.19,13.937
259,23-Sep-19 07:30:00,20.19,13.937
260,23-Sep-19 07:45:00,20.31,13.939
261,23-Sep-19 08:00:00,20.50,13.939
262,23-Sep-19 08:15:00,20.75,13.937
263,23-Sep-19 08:30:00,21.00,13.939
264,23-Sep-19 08:45:00,21.13,13.937
265,23-Sep-19 09:00:00,21.19,13.940
266,23-Sep-19 09:15:00,23.31,13.938
267,23-Sep-19 09:30:00,24.88,13.934
268,23-Sep-19 09:45:00,25.94,13.932
269,23-Sep-19 10:00:00,27.00,13.930
270,23-Sep-19 10:15:00,27.75,13.929
271,23-Sep-19 10:30:00,28.69,13.926
272,23-Sep-19 10:45:00,29.69,13.926
273,23-Sep-19 11:00:00,30.06,13.924
274,23-Sep-19 11:15:00,31.25,13.922
275,23-Sep-19 11:30:00,31.75,13.917
276,23-Sep-19 11:45:00,31.50,13.914
277,23-Sep-19 12:00:00,31.56,13.914
278,23-Sep-19 12:15:00,31.81,13.909
279,23-Sep-19 12:30:00,31.88,13.907
280,23-Sep-19 12:45:00,32.06,13.902
281,23-Sep-19 13:00:00,31.81,13.902
282,23-Sep-19 13:15:00,31.56,13.898
283,23-Sep-19 13:30:00,31.00,13.896
284,23-Sep-19 13:45:00,30.81,13.892
285,23-Sep-19 14:00:00,30.81,13.890
286,23-Sep-19 14:15:00,30.63,13.888
287,23-Sep-19 14:30:00,30.75,13.887
288,23-Sep-19 14:45:00,30.81,13.883
289,23-Sep-19 15:00:00,31.13,13.881
290,23-Sep-19 15:15:00,31.31,13.877
291,23-Sep-19 15:30:00,31.00,13.875
292,23-Sep-19 15:45:00,30.25,13.873
293,23-Sep-19 16:00:00,29.25,13.874
294,23-Sep-19 16:15:00,28.63,13.872
295,23-Sep-19 16:30:00,28.38,13.871
296,23-Sep-19 16:45:00,27.75,13.870
297,23-Sep-19 17:00:00,27.00,13.869
298,23-Sep-19 17:15:00,26.38,13.870
299,23-Sep-19 17:30:00,26.00,13.872
300,23-Sep-19 17:45:00,25.63,13.870
301,23-Sep-19 18:00:00,25.38,13.870
302,23-Sep-19 18:15:00,25.25,13.870
303,23-Sep-19 18:30:00,24.94,13.871
304,23-Sep-19 18:45:00,24.69,13.872
305,23-Sep-19 19:00:00,24.50,13.872
306,23-Sep-19 19:15:00,24.19,13.873
307,23-Sep-19 19:30:00,23.94,13.872
308,23-Sep-19 19:45:00,23.56,13.874
309,23-Sep-19 20:00:00,23.19,13.876
310,23-Sep-19 20:15:00,22.94,13.875
311,23-Sep-19 20:30:00,22.69,13.875
312,23-Sep-19 20:45:00,22.44,13.874
313,23-Sep-19 21:00:00,22.13,13.873
314,23-Sep-19 21:15:00,22.00,13.873
315,23-Sep-19 21:30:00,21.88,13.876
316,23-Sep-19 21:45:00,21.81,13.879
317,23-Sep-19 22:00:00,22.00,13.880
318,23-Sep-19 22:15:00,22.13,13.877
319,23-Sep-19 22:30:00,22.25,13.876
320,23-Sep-19 22:45:00,22.38,13.877
321,23-Sep-19 23:00:00,22.31,13.878
322,23-Sep-19 23:15:00,22.19,13.879
323,23-Sep-19 23:30:00,21.88,13.880
324,23-Sep-19 23:45:00,21.63,13.879
325,24-Sep-19 00:00:00,21.38,13.878
326,24-Sep-19 00:15:00,21.38,13.876
327,24-Sep-19 00:30:00,21.06,13.877
328,24-Sep-19 00:45:00,20.56,13.876
329,24-Sep-19 01:00:00,20.13,13.874
330,24-Sep-19 01:15:00,20.00,13.872
331,24-Sep-19 01:30:00,19.88,13.870
332,24-Sep-19 01:45:00,19.94,13.871
333,24-Sep-19 02:00:00,20.00,13.873
334,24-Sep-19 02:15:00,20.13,13.871
335,24-Sep-19 02:30:00,19.81,13.867
336,24-Sep-19 02:45:00,19.38,13.866
337,24-Sep-19 03:00:00,19.25,13.866
338,24-Sep-19 03:15:00,19.13,13.865
339,24-Sep-19 03:30:00,19.06,13.863
340,24-Sep-19 03:45:00,19.31,13.866
341,24-Sep-19 04:00:00,19.31,13.865
342,24-Sep-19 04:15:00,19.13,13.864
343,24-Sep-19 04:30:00,19.00,13.867
344,24-Sep-19 04:45:00,19.19,13.867
345,24-Sep-19 05:00:00,19.38,13.870
346,24-Sep-19 05:15:00,19.63,13.870
347,24-Sep-19 05:30:00,19.75,13.872
348,24-Sep-19 05:45:00,19.69,13.871
349,24-Sep-19 06:00:00,19.63,13.872
350,24-Sep-19 06:15:00,19.56,13.874
351,24-Sep-19 06:30:00,19.50,13.875
352,24-Sep-19 06:45:00,19.31,13.877
353,24-Sep-19 07:00:00,19.13,13.877
354,24-Sep-19 07:15:00,19.06,13.877
355,24-Sep-19 07:30:00,19.06,13.878
356,24-Sep-19 07:45:00,19.13,13.878
357,24-Sep-19 08:00:00,19.25,13.877
358,24-Sep-19 08:15:00,19.44,13.879
359,24-Sep-19 08:30:00,19.50,13.882
360,24-Sep-19 08:45:00,19.50,13.885
361,24-Sep-19 09:00:00,19.44,13.889
362,24-Sep-19 09:15:00,22.13,13.892
363,24-Sep-19 09:30:00,24.19,13.884
364,24-Sep-19 09:45:00,24.69,13.885
365,24-Sep-19 10:00:00,24.94,13.885
366,24-Sep-19 10:15:00,25.19,13.883
367,24-Sep-19 10:30:00,25.19,13.882
368,24-Sep-19 10:45:00,25.56,13.886
369,24-Sep-19 11:00:00,26.25,13.887
370,24-Sep-19 11:15:00,27.06,13.886
371,24-Sep-19 11:30:00,26.81,13.886
372,24-Sep-19 11:45:00,27.13,13.883
373,24-Sep-19 12:00:00,27.00,13.878
374,24-Sep-19 12:15:00,27.06,13.876
375,24-Sep-19 12:30:00,27.25,13.873
376,24-Sep-19 12:45:00,27.56,13.873
377,24-Sep-19 13:00:00,27.50,13.871
378,24-Sep-19 13:15:00,27.00,13.870
379,24-Sep-19 13:30:00,26.38,13.871
380,24-Sep-19 13:45:00,25.88,13.868
381,24-Sep-19 14:00:00,25.56,13.863
382,24-Sep-19 14:15:00,25.56,13.861
383,24-Sep-19 14:30:00,25.56,13.858
384,24-Sep-19 14:45:00,25.56,13.857
385,24-Sep-19 15:00:00,25.69,13.857
386,24-Sep-19 15:15:00,25.94,13.858
387,24-Sep-19 15:30:00,26.19,13.856
388,24-Sep-19 15:45:00,26.56,13.857
389,24-Sep-19 16:00:00,26.94,13.854
390,24-Sep-19 16:15:00,27.06,13.852
391,24-Sep-19 16:30:00,26.81,13.852
392,24-Sep-19 16:45:00,26.75,13.855
393,24-Sep-19 17:00:00,26.63,13.857
394,24-Sep-19 17:15:00,26.69,13.855
395,24-Sep-19 17:30:00,26.00,13.851
396,24-Sep-19 17:45:00,24.88,13.851
397,24-Sep-19 18:00:00,24.06,13.852
398,24-Sep-19 18:15:00,23.38,13.851
399,24-Sep-19 18:30:00,22.63,13.853
400,24-Sep-19 18:45:00,21.88,13.854
401,24-Sep-19 19:00:00,21.19,13.856
402,24-Sep-19 19:15:00,20.56,13.858
403,24-Sep-19 19:30:00,19.81,13.858
404,24-Sep-19 19:45:00,19.19,13.861
405,24-Sep-19 20:00:00,18.63,13.862
406,24-Sep-19 20:15:00,18.25,13.863
407,24-Sep-19 20:30:00,17.88,13.865
408,24-Sep-19 20:45:00,17.88,13.865
409,24-Sep-19 21:00:00,18.06,13.868
410,24-Sep-19 21:15:00,18.25,13.870
411,24-Sep-19 21:30:00,18.38,13.872
412,24-Sep-19 21:45:00,18.56,13.873
413,24-Sep-19 22:00:00,18.69,13.875
414,24-Sep-19 22:15:00,18.56,13.876
415,24-Sep-19 22:30:00,18.50,13.878
416,24-Sep-19 22:45:00,18.25,13.878
417,24-Sep-19 23:00:00,18.13,13.880
418,24-Sep-19 23:15:00,17.88,13.879
419,24-Sep-19 23:30:00,17.38,13.877
420,24-Sep-19 23:45:00,17.00,13.878
421,25-Sep-19 00:00:00,16.56,13.878
422,25-Sep-19 00:15:00,16.19,13.879
423,25-Sep-19 00:30:00,15.81,13.879
424,25-Sep-19 00:45:00,15.44,13.878
425,25-Sep-19 01:00:00,15.06,13.877
426,25-Sep-19 01:15:00,14.75,13.878
427,25-Sep-19 01:30:00,14.50,13.879
428,25-Sep-19 01:45:00,14.25,13.877
429,25-Sep-19 02:00:00,14.06,13.875
430,25-Sep-19 02:15:00,13.88,13.878
431,25-Sep-19 02:30:00,13.63,13.878
432,25-Sep-19 02:45:00,13.31,13.878
433,25-Sep-19 03:00:00,13.13,13.878
434,25-Sep-19 03:15:00,13.00,13.877
435,25-Sep-19 03:30:00,12.75,13.874
436,25-Sep-19 03:45:00,12.63,13.875
437,25-Sep-19 04:00:00,12.50,13.875
438,25-Sep-19 04:15:00,12.38,13.876
439,25-Sep-19 04:30:00,12.25,13.878
440,25-Sep-19 04:45:00,12.13,13.882
441,25-Sep-19 05:00:00,12.06,13.883
442,25-Sep-19 05:15:00,12.00,13.884
443,25-Sep-19 05:30:00,11.88,13.885
444,25-Sep-19 05:45:00,11.75,13.884
445,25-Sep-19 06:00:00,11.69,13.886
446,25-Sep-19 06:15:00,11.69,13.889
447,25-Sep-19 06:30:00,11.63,13.887
448,25-Sep-19 06:45:00,11.56,13.889
449,25-Sep-19 07:00:00,11.56,13.889
450,25-Sep-19 07:15:00,11.63,13.890
451,25-Sep-19 07:30:00,11.75,13.893
452,25-Sep-19 07:45:00,11.88,13.894
453,25-Sep-19 08:00:00,12.13,13.900
454,25-Sep-19 08:15:00,12.63,13.900
455,25-Sep-19 08:30:00,13.06,13.897
456,25-Sep-19 08:45:00,13.38,13.898
457,25-Sep-19 09:00:00,13.69,13.897
458,25-Sep-19 09:15:00,16.44,13.902
459,25-Sep-19 09:30:00,18.31,13.900
460,25-Sep-19 09:45:00,20.44,13.901
461,25-Sep-19 10:00:00,21.13,13.900
462,25-Sep-19 10:15:00,21.50,13.901
463,25-Sep-19 10:30:00,22.44,13.901
464,25-Sep-19 10:45:00,23.63,13.901
465,25-Sep-19 11:00:00,24.38,13.898
466,25-Sep-19 11:15:00,24.94,13.896
467,25-Sep-19 11:30:00,25.56,13.894
468,25-Sep-19 11:45:00,25.88,13.889
469,25-Sep-19 12:00:00,26.31,13.887
470,25-Sep-19 12:15:00,26.50,13.883
471,25-Sep-19 12:30:00,26.50,13.883
472,25-Sep-19 12:45:00,26.75,13.878
473,25-Sep-19 13:00:00,26.56,13.875
474,25-Sep-19 13:15:00,26.31,13.872
475,25-Sep-19 13:30:00,25.88,13.868
476,25-Sep-19 13:45:00,25.56,13.868
477,25-Sep-19 14:00:00,25.31,13.865
478,25-Sep-19 14:15:00,25.31,13.864
479,25-Sep-19 14:30:00,25.50,13.862
480,25-Sep-19 14:45:00,25.50,13.861
481,25-Sep-19 15:00:00,25.69,13.858
482,25-Sep-19 15:15:00,26.19,13.856
483,25-Sep-19 15:30:00,26.44,13.856
484,25-Sep-19 15:45:00,26.69,13.854
485,25-Sep-19 16:00:00,27.00,13.852
486,25-Sep-19 16:15:00,27.06,13.849
487,25-Sep-19 16:30:00,26.88,13.848
488,25-Sep-19 16:45:00,26.94,13.851
489,25-Sep-19 17:00:00,27.06,13.853
490,25-Sep-19 17:15:00,27.13,13.852
491,25-Sep-19 17:30:00,26.69,13.849
492,25-Sep-19 17:45:00,26.00,13.847
493,25-Sep-19 18:00:00,25.44,13.845
494,25-Sep-19 18:15:00,24.88,13.844
495,25-Sep-19 18:30:00,24.31,13.844
496,25-Sep-19 18:45:00,23.50,13.845
497,25-Sep-19 19:00:00,22.81,13.846
498,25-Sep-19 19:15:00,22.13,13.846
499,25-Sep-19 19:30:00,21.50,13.845
500,25-Sep-19 19:45:00,21.06,13.846
501,25-Sep-19 20:00:00,20.63,13.848
502,25-Sep-19 20:15:00,20.31,13.849
503,25-Sep-19 20:30:00,19.94,13.851
504,25-Sep-19 20:45:00,19.63,13.853
505,25-Sep-19 21:00:00,19.31,13.855
506,25-Sep-19 21:15:00,19.13,13.857
507,25-Sep-19 21:30:00,18.88,13.859
508,25-Sep-19 21:45:00,18.63,13.860
509,25-Sep-19 22:00:00,18.44,13.861
510,25-Sep-19 22:15:00,18.25,13.861
511,25-Sep-19 22:30:00,18.06,13.863
512,25-Sep-19 22:45:00,17.88,13.862
513,25-Sep-19 23:00:00,17.75,13.863
514,25-Sep-19 23:15:00,17.63,13.863
515,25-Sep-19 23:30:00,17.50,13.865
516,25-Sep-19 23:45:00,17.38,13.862
517,26-Sep-19 00:00:00,17.19,13.861
518,26-Sep-19 00:15:00,17.13,13.859
519,26-Sep-19 00:30:00,17.06,13.858
520,26-Sep-19 00:45:00,17.06,13.856
521,26-Sep-19 01:00:00,17.06,13.856
522,26-Sep-19 01:15:00,17.06,13.855
523,26-Sep-19 01:30:00,17.00,13.855
524,26-Sep-19 01:45:00,16.94,13.854
525,26-Sep-19 02:00:00,16.88,13.853
526,26-Sep-19 02:15:00,16.94,13.850
527,26-Sep-19 02:30:00,17.00,13.848
528,26-Sep-19 02:45:00,17.19,13.848
529,26-Sep-19 03:00:00,17.44,13.849
530,26-Sep-19 03:15:00,17.88,13.847
531,26-Sep-19 03:30:00,18.31,13.847
532,26-Sep-19 03:45:00,18.75,13.846
