
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.0000040000,-0.0002440000,1.0035119057,-0.0000720000,0.0041340003,0.0370159969,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_BV_20190627,,Exported,"Aqua4Plus 1.9.10"
# Records,  8151 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,9.69,13.821,
,Maximum,36.63,14.429,
,Mean,24.25,13.945,
,Variance,25.647,0.0025,
,Std Deviation,5.064,0.0499,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
35,28-Jun-19 01:30:00,20.75,13.921
36,28-Jun-19 01:45:00,20.69,13.920
37,28-Jun-19 02:00:00,20.63,13.923
38,28-Jun-19 02:15:00,20.50,13.934
39,28-Jun-19 02:30:00,20.38,13.930
40,28-Jun-19 02:45:00,20.31,13.921
41,28-Jun-19 03:00:00,20.19,13.912
42,28-Jun-19 03:15:00,20.06,13.877
43,28-Jun-19 03:30:00,20.00,13.894
44,28-Jun-19 03:45:00,19.94,13.913
45,28-Jun-19 04:00:00,19.94,13.950
46,28-Jun-19 04:15:00,19.94,13.948
47,28-Jun-19 04:30:00,19.81,13.940
48,28-Jun-19 04:45:00,19.69,13.936
49,28-Jun-19 05:00:00,19.56,13.935
50,28-Jun-19 05:15:00,19.44,13.940
51,28-Jun-19 05:30:00,19.38,13.939
52,28-Jun-19 05:45:00,19.44,13.942
53,28-Jun-19 06:00:00,19.44,13.931
54,28-Jun-19 06:15:00,19.56,13.920
55,28-Jun-19 06:30:00,19.69,13.941
56,28-Jun-19 06:45:00,19.75,13.942
57,28-Jun-19 07:00:00,19.88,13.949
58,28-Jun-19 07:15:00,20.13,13.945
59,28-Jun-19 07:30:00,20.38,13.940
60,28-Jun-19 07:45:00,20.63,13.967
61,28-Jun-19 08:00:00,21.31,13.959
62,28-Jun-19 08:15:00,23.75,13.950
63,28-Jun-19 08:30:00,25.44,13.946
64,28-Jun-19 08:45:00,26.88,13.948
65,28-Jun-19 09:00:00,27.88,13.965
66,28-Jun-19 09:15:00,29.13,13.960
67,28-Jun-19 09:30:00,29.25,13.975
68,28-Jun-19 09:45:00,30.00,13.990
69,28-Jun-19 10:00:00,30.88,13.994
70,28-Jun-19 10:15:00,31.69,13.997
71,28-Jun-19 10:30:00,31.56,14.000
72,28-Jun-19 10:45:00,31.69,14.013
73,28-Jun-19 11:00:00,31.88,14.015
74,28-Jun-19 11:15:00,32.00,14.024
75,28-Jun-19 11:30:00,32.50,14.019
76,28-Jun-19 11:45:00,33.19,14.019
77,28-Jun-19 12:00:00,33.44,14.023
78,28-Jun-19 12:15:00,33.88,14.014
79,28-Jun-19 12:30:00,33.50,14.016
80,28-Jun-19 12:45:00,33.13,14.025
81,28-Jun-19 13:00:00,32.31,14.036
82,28-Jun-19 13:15:00,32.75,14.026
83,28-Jun-19 13:30:00,32.50,14.018
84,28-Jun-19 13:45:00,31.19,14.007
85,28-Jun-19 14:00:00,30.00,14.005
86,28-Jun-19 14:15:00,29.38,13.998
87,28-Jun-19 14:30:00,29.00,13.996
88,28-Jun-19 14:45:00,29.13,13.993
89,28-Jun-19 15:00:00,30.31,13.993
90,28-Jun-19 15:15:00,32.25,13.989
91,28-Jun-19 15:30:00,32.94,13.981
92,28-Jun-19 15:45:00,32.94,13.996
93,28-Jun-19 16:00:00,32.94,13.992
94,28-Jun-19 16:15:00,33.06,13.991
95,28-Jun-19 16:30:00,32.75,13.972
96,28-Jun-19 16:45:00,32.06,13.982
97,28-Jun-19 17:00:00,31.06,13.980
98,28-Jun-19 17:15:00,30.38,13.980
99,28-Jun-19 17:30:00,29.75,13.983
100,28-Jun-19 17:45:00,29.56,13.983
101,28-Jun-19 18:00:00,30.00,14.020
102,28-Jun-19 18:15:00,31.31,13.998
103,28-Jun-19 18:30:00,32.00,13.980
104,28-Jun-19 18:45:00,32.50,13.998
105,28-Jun-19 19:00:00,32.19,14.004
106,28-Jun-19 19:15:00,30.75,13.989
107,28-Jun-19 19:30:00,29.94,13.995
108,28-Jun-19 19:45:00,29.50,14.005
109,28-Jun-19 20:00:00,28.44,14.004
110,28-Jun-19 20:15:00,27.50,14.002
111,28-Jun-19 20:30:00,26.56,14.011
112,28-Jun-19 20:45:00,25.81,14.008
113,28-Jun-19 21:00:00,25.19,14.010
114,28-Jun-19 21:15:00,24.69,14.007
115,28-Jun-19 21:30:00,24.19,14.004
116,28-Jun-19 21:45:00,23.75,14.005
117,28-Jun-19 22:00:00,23.31,14.007
118,28-Jun-19 22:15:00,22.94,14.004
119,28-Jun-19 22:30:00,22.56,14.007
120,28-Jun-19 22:45:00,22.25,14.006
121,28-Jun-19 23:00:00,21.94,14.011
122,28-Jun-19 23:15:00,21.75,14.011
123,28-Jun-19 23:30:00,21.56,14.011
124,28-Jun-19 23:45:00,21.38,14.007
125,29-Jun-19 00:00:00,21.25,14.018
126,29-Jun-19 00:15:00,21.13,14.024
127,29-Jun-19 00:30:00,21.06,14.016
128,29-Jun-19 00:45:00,20.88,14.011
129,29-Jun-19 01:00:00,20.69,14.016
130,29-Jun-19 01:15:00,20.56,14.022
131,29-Jun-19 01:30:00,20.44,14.006
132,29-Jun-19 01:45:00,20.38,14.009
133,29-Jun-19 02:00:00,20.31,13.982
134,29-Jun-19 02:15:00,20.25,13.972
135,29-Jun-19 02:30:00,20.13,13.970
136,29-Jun-19 02:45:00,20.00,13.954
137,29-Jun-19 03:00:00,20.06,13.951
138,29-Jun-19 03:15:00,20.31,13.959
139,29-Jun-19 03:30:00,20.38,13.956
140,29-Jun-19 03:45:00,20.94,13.925
141,29-Jun-19 04:00:00,21.25,13.907
142,29-Jun-19 04:15:00,21.25,13.906
143,29-Jun-19 04:30:00,21.25,13.896
144,29-Jun-19 04:45:00,21.19,13.894
145,29-Jun-19 05:00:00,21.06,13.898
146,29-Jun-19 05:15:00,20.88,13.902
147,29-Jun-19 05:30:00,20.94,13.911
148,29-Jun-19 05:45:00,21.13,13.912
149,29-Jun-19 06:00:00,21.06,13.915
150,29-Jun-19 06:15:00,21.06,13.926
151,29-Jun-19 06:30:00,21.31,13.897
152,29-Jun-19 06:45:00,21.63,13.919
153,29-Jun-19 07:00:00,21.88,13.926
154,29-Jun-19 07:15:00,22.00,13.937
155,29-Jun-19 07:30:00,22.00,13.943
156,29-Jun-19 07:45:00,22.06,13.932
157,29-Jun-19 08:00:00,22.19,13.944
158,29-Jun-19 08:15:00,22.44,13.962
159,29-Jun-19 08:30:00,22.94,13.963
160,29-Jun-19 08:45:00,23.69,13.978
161,29-Jun-19 09:00:00,24.31,13.977
162,29-Jun-19 09:15:00,25.00,13.970
163,29-Jun-19 09:30:00,25.25,13.984
164,29-Jun-19 09:45:00,25.81,13.985
165,29-Jun-19 10:00:00,26.56,13.985
166,29-Jun-19 10:15:00,27.88,13.986
167,29-Jun-19 10:30:00,29.00,13.987
168,29-Jun-19 10:45:00,29.50,13.994
169,29-Jun-19 11:00:00,29.88,13.993
170,29-Jun-19 11:15:00,30.63,13.998
171,29-Jun-19 11:30:00,31.25,13.994
172,29-Jun-19 11:45:00,31.44,13.995
173,29-Jun-19 12:00:00,31.81,13.999
174,29-Jun-19 12:15:00,31.88,13.997
175,29-Jun-19 12:30:00,32.00,13.994
176,29-Jun-19 12:45:00,32.13,13.993
177,29-Jun-19 13:00:00,32.31,13.991
178,29-Jun-19 13:15:00,32.88,13.991
179,29-Jun-19 13:30:00,33.44,13.990
180,29-Jun-19 13:45:00,33.13,13.987
181,29-Jun-19 14:00:00,32.25,13.983
182,29-Jun-19 14:15:00,32.94,13.983
183,29-Jun-19 14:30:00,33.31,13.983
184,29-Jun-19 14:45:00,32.25,13.983
185,29-Jun-19 15:00:00,32.50,13.983
186,29-Jun-19 15:15:00,31.38,13.979
187,29-Jun-19 15:30:00,28.56,13.973
188,29-Jun-19 15:45:00,26.38,13.983
189,29-Jun-19 16:00:00,25.63,13.982
190,29-Jun-19 16:15:00,25.06,13.979
191,29-Jun-19 16:30:00,25.31,13.974
192,29-Jun-19 16:45:00,26.69,13.981
193,29-Jun-19 17:00:00,28.19,13.980
194,29-Jun-19 17:15:00,28.44,13.979
195,29-Jun-19 17:30:00,28.25,13.975
196,29-Jun-19 17:45:00,28.25,13.975
197,29-Jun-19 18:00:00,28.44,13.972
198,29-Jun-19 18:15:00,29.00,13.978
199,29-Jun-19 18:30:00,29.44,13.975
200,29-Jun-19 18:45:00,29.56,13.974
201,29-Jun-19 19:00:00,29.75,13.975
202,29-Jun-19 19:15:00,29.75,13.973
203,29-Jun-19 19:30:00,29.38,13.971
204,29-Jun-19 19:45:00,28.63,13.970
205,29-Jun-19 20:00:00,26.81,13.969
206,29-Jun-19 20:15:00,25.69,13.969
207,29-Jun-19 20:30:00,24.81,13.967
208,29-Jun-19 20:45:00,24.19,13.970
209,29-Jun-19 21:00:00,23.63,13.973
210,29-Jun-19 21:15:00,23.13,13.972
211,29-Jun-19 21:30:00,22.69,13.972
212,29-Jun-19 21:45:00,22.31,13.975
213,29-Jun-19 22:00:00,21.94,13.977
214,29-Jun-19 22:15:00,21.69,13.976
215,29-Jun-19 22:30:00,21.44,13.974
216,29-Jun-19 22:45:00,21.25,13.975
217,29-Jun-19 23:00:00,21.13,13.974
218,29-Jun-19 23:15:00,21.13,13.974
219,29-Jun-19 23:30:00,21.25,13.975
220,29-Jun-19 23:45:00,21.50,13.979
221,30-Jun-19 00:00:00,22.00,13.984
222,30-Jun-19 00:15:00,22.38,13.987
223,30-Jun-19 00:30:00,22.31,13.990
224,30-Jun-19 00:45:00,22.25,13.989
225,30-Jun-19 01:00:00,22.19,13.987
226,30-Jun-19 01:15:00,22.06,13.983
227,30-Jun-19 01:30:00,21.88,13.977
228,30-Jun-19 01:45:00,22.13,13.977
229,30-Jun-19 02:00:00,22.69,13.986
230,30-Jun-19 02:15:00,23.00,13.981
231,30-Jun-19 02:30:00,23.06,13.979
232,30-Jun-19 02:45:00,23.13,13.977
233,30-Jun-19 03:00:00,23.13,13.971
234,30-Jun-19 03:15:00,22.94,13.974
235,30-Jun-19 03:30:00,22.94,13.968
236,30-Jun-19 03:45:00,23.00,13.964
237,30-Jun-19 04:00:00,23.00,13.961
238,30-Jun-19 04:15:00,22.81,13.958
239,30-Jun-19 04:30:00,22.38,13.953
240,30-Jun-19 04:45:00,21.94,13.952
241,30-Jun-19 05:00:00,21.75,13.953
242,30-Jun-19 05:15:00,22.25,13.958
243,30-Jun-19 05:30:00,22.38,13.953
244,30-Jun-19 05:45:00,22.44,13.953
245,30-Jun-19 06:00:00,22.50,13.950
246,30-Jun-19 06:15:00,22.63,13.954
247,30-Jun-19 06:30:00,22.75,13.950
248,30-Jun-19 06:45:00,22.81,13.946
249,30-Jun-19 07:00:00,22.88,13.945
250,30-Jun-19 07:15:00,22.94,13.943
251,30-Jun-19 07:30:00,23.06,13.941
252,30-Jun-19 07:45:00,23.19,13.940
253,30-Jun-19 08:00:00,23.56,13.943
254,30-Jun-19 08:15:00,24.50,13.940
255,30-Jun-19 08:30:00,25.31,13.939
256,30-Jun-19 08:45:00,26.06,13.935
257,30-Jun-19 09:00:00,27.06,13.934
258,30-Jun-19 09:15:00,27.81,13.933
259,30-Jun-19 09:30:00,28.63,13.928
260,30-Jun-19 09:45:00,29.00,13.926
261,30-Jun-19 10:00:00,29.75,13.925
262,30-Jun-19 10:15:00,30.63,13.923
263,30-Jun-19 10:30:00,31.31,13.921
264,30-Jun-19 10:45:00,31.56,13.921
265,30-Jun-19 11:00:00,32.00,13.925
266,30-Jun-19 11:15:00,32.13,13.924
267,30-Jun-19 11:30:00,32.19,13.926
268,30-Jun-19 11:45:00,31.94,13.927
269,30-Jun-19 12:00:00,32.13,13.928
270,30-Jun-19 12:15:00,32.00,13.926
271,30-Jun-19 12:30:00,31.81,13.924
272,30-Jun-19 12:45:00,31.75,13.925
273,30-Jun-19 13:00:00,32.19,13.918
274,30-Jun-19 13:15:00,32.00,13.916
275,30-Jun-19 13:30:00,32.00,13.913
276,30-Jun-19 13:45:00,32.19,13.914
277,30-Jun-19 14:00:00,32.06,13.916
278,30-Jun-19 14:15:00,32.00,13.910
279,30-Jun-19 14:30:00,32.25,13.913
280,30-Jun-19 14:45:00,32.06,13.907
281,30-Jun-19 15:00:00,31.56,13.913
282,30-Jun-19 15:15:00,32.00,13.910
283,30-Jun-19 15:30:00,32.56,13.905
284,30-Jun-19 15:45:00,32.75,13.901
285,30-Jun-19 16:00:00,32.81,13.905
286,30-Jun-19 16:15:00,32.69,13.899
287,30-Jun-19 16:30:00,33.06,13.902
288,30-Jun-19 16:45:00,33.31,13.896
289,30-Jun-19 17:00:00,33.25,13.895
290,30-Jun-19 17:15:00,33.13,13.891
291,30-Jun-19 17:30:00,32.81,13.892
292,30-Jun-19 17:45:00,32.63,13.891
293,30-Jun-19 18:00:00,32.38,13.890
294,30-Jun-19 18:15:00,32.25,13.891
295,30-Jun-19 18:30:00,31.81,13.892
296,30-Jun-19 18:45:00,31.44,13.894
297,30-Jun-19 19:00:00,31.19,13.893
298,30-Jun-19 19:15:00,31.06,13.897
299,30-Jun-19 19:30:00,30.75,13.896
300,30-Jun-19 19:45:00,30.19,13.896
301,30-Jun-19 20:00:00,29.50,13.896
302,30-Jun-19 20:15:00,28.88,13.896
303,30-Jun-19 20:30:00,27.94,13.898
304,30-Jun-19 20:45:00,27.06,13.900
305,30-Jun-19 21:00:00,26.44,13.902
306,30-Jun-19 21:15:00,26.06,13.906
307,30-Jun-19 21:30:00,25.81,13.909
308,30-Jun-19 21:45:00,25.75,13.915
309,30-Jun-19 22:00:00,26.00,13.922
310,30-Jun-19 22:15:00,25.81,13.926
311,30-Jun-19 22:30:00,25.25,13.926
312,30-Jun-19 22:45:00,24.81,13.927
313,30-Jun-19 23:00:00,24.31,13.926
314,30-Jun-19 23:15:00,23.94,13.926
315,30-Jun-19 23:30:00,23.56,13.923
316,30-Jun-19 23:45:00,23.19,13.922
317,1-Jul-19 00:00:00,22.88,13.927
318,1-Jul-19 00:15:00,22.81,13.928
319,1-Jul-19 00:30:00,22.63,13.931
320,1-Jul-19 00:45:00,22.56,13.930
321,1-Jul-19 01:00:00,22.50,13.932
322,1-Jul-19 01:15:00,22.25,13.933
323,1-Jul-19 01:30:00,22.00,13.933
324,1-Jul-19 01:45:00,21.75,13.933
325,1-Jul-19 02:00:00,21.56,13.933
326,1-Jul-19 02:15:00,21.44,13.932
327,1-Jul-19 02:30:00,21.25,13.933
328,1-Jul-19 02:45:00,20.94,13.932
329,1-Jul-19 03:00:00,20.69,13.932
330,1-Jul-19 03:15:00,20.44,13.930
331,1-Jul-19 03:30:00,20.19,13.929
332,1-Jul-19 03:45:00,20.00,13.927
333,1-Jul-19 04:00:00,19.94,13.927
334,1-Jul-19 04:15:00,19.75,13.927
335,1-Jul-19 04:30:00,19.63,13.927
336,1-Jul-19 04:45:00,19.44,13.925
337,1-Jul-19 05:00:00,19.25,13.926
338,1-Jul-19 05:15:00,19.06,13.926
339,1-Jul-19 05:30:00,18.94,13.925
340,1-Jul-19 05:45:00,18.75,13.928
341,1-Jul-19 06:00:00,18.69,13.931
342,1-Jul-19 06:15:00,18.69,13.935
343,1-Jul-19 06:30:00,18.75,13.938
344,1-Jul-19 06:45:00,18.81,13.944
345,1-Jul-19 07:00:00,19.00,13.945
346,1-Jul-19 07:15:00,19.25,13.948
347,1-Jul-19 07:30:00,19.50,13.951
348,1-Jul-19 07:45:00,19.81,13.952
349,1-Jul-19 08:00:00,20.38,13.955
350,1-Jul-19 08:15:00,22.06,13.959
351,1-Jul-19 08:30:00,23.44,13.954
352,1-Jul-19 08:45:00,24.56,13.952
353,1-Jul-19 09:00:00,24.81,13.949
354,1-Jul-19 09:15:00,25.81,13.947
355,1-Jul-19 09:30:00,27.31,13.947
356,1-Jul-19 09:45:00,28.75,13.943
357,1-Jul-19 10:00:00,28.88,13.939
358,1-Jul-19 10:15:00,29.31,13.940
359,1-Jul-19 10:30:00,30.13,13.938
360,1-Jul-19 10:45:00,30.56,13.937
361,1-Jul-19 11:00:00,30.25,13.933
362,1-Jul-19 11:15:00,30.50,13.940
363,1-Jul-19 11:30:00,30.88,13.940
364,1-Jul-19 11:45:00,31.25,13.943
365,1-Jul-19 12:00:00,31.00,13.940
366,1-Jul-19 12:15:00,30.94,13.938
367,1-Jul-19 12:30:00,31.06,13.935
368,1-Jul-19 12:45:00,31.13,13.937
369,1-Jul-19 13:00:00,31.06,13.938
370,1-Jul-19 13:15:00,31.25,13.940
371,1-Jul-19 13:30:00,31.31,13.940
372,1-Jul-19 13:45:00,31.25,13.938
373,1-Jul-19 14:00:00,31.25,13.939
374,1-Jul-19 14:15:00,31.06,13.940
375,1-Jul-19 14:30:00,31.00,13.941
376,1-Jul-19 14:45:00,31.13,13.942
377,1-Jul-19 15:00:00,31.25,13.942
378,1-Jul-19 15:15:00,31.38,13.942
379,1-Jul-19 15:30:00,31.75,13.940
380,1-Jul-19 15:45:00,31.75,13.935
381,1-Jul-19 16:00:00,32.06,13.935
382,1-Jul-19 16:15:00,32.00,13.933
383,1-Jul-19 16:30:00,31.69,13.931
384,1-Jul-19 16:45:00,31.44,13.936
385,1-Jul-19 17:00:00,31.88,13.934
386,1-Jul-19 17:15:00,31.94,13.932
387,1-Jul-19 17:30:00,31.94,13.935
388,1-Jul-19 17:45:00,31.94,13.933
389,1-Jul-19 18:00:00,32.00,13.936
390,1-Jul-19 18:15:00,32.31,13.933
391,1-Jul-19 18:30:00,32.50,13.932
392,1-Jul-19 18:45:00,32.19,13.932
393,1-Jul-19 19:00:00,32.00,13.929
394,1-Jul-19 19:15:00,31.81,13.928
395,1-Jul-19 19:30:00,31.88,13.926
396,1-Jul-19 19:45:00,31.25,13.923
397,1-Jul-19 20:00:00,29.19,13.927
398,1-Jul-19 20:15:00,27.69,13.929
399,1-Jul-19 20:30:00,26.56,13.927
400,1-Jul-19 20:45:00,25.75,13.929
401,1-Jul-19 21:00:00,25.00,13.928
402,1-Jul-19 21:15:00,24.38,13.929
403,1-Jul-19 21:30:00,23.75,13.928
404,1-Jul-19 21:45:00,23.25,13.932
405,1-Jul-19 22:00:00,22.81,13.933
406,1-Jul-19 22:15:00,22.38,13.935
407,1-Jul-19 22:30:00,22.00,13.932
408,1-Jul-19 22:45:00,21.63,13.931
409,1-Jul-19 23:00:00,21.31,13.930
410,1-Jul-19 23:15:00,21.00,13.929
411,1-Jul-19 23:30:00,20.75,13.933
412,1-Jul-19 23:45:00,20.56,13.935
413,2-Jul-19 00:00:00,20.38,13.934
414,2-Jul-19 00:15:00,20.19,13.932
415,2-Jul-19 00:30:00,20.00,13.934
416,2-Jul-19 00:45:00,19.81,13.935
417,2-Jul-19 01:00:00,19.63,13.934
418,2-Jul-19 01:15:00,19.50,13.939
419,2-Jul-19 01:30:00,19.31,13.942
420,2-Jul-19 01:45:00,19.19,13.946
421,2-Jul-19 02:00:00,19.13,13.944
422,2-Jul-19 02:15:00,19.00,13.936
423,2-Jul-19 02:30:00,18.94,13.936
424,2-Jul-19 02:45:00,18.88,13.933
425,2-Jul-19 03:00:00,18.94,13.932
426,2-Jul-19 03:15:00,18.88,13.934
427,2-Jul-19 03:30:00,18.88,13.932
428,2-Jul-19 03:45:00,18.81,13.933
429,2-Jul-19 04:00:00,18.75,13.932
430,2-Jul-19 04:15:00,18.75,13.933
431,2-Jul-19 04:30:00,18.94,13.938
432,2-Jul-19 04:45:00,19.31,13.939
433,2-Jul-19 05:00:00,20.00,13.943
434,2-Jul-19 05:15:00,20.38,13.944
435,2-Jul-19 05:30:00,20.44,13.944
436,2-Jul-19 05:45:00,20.63,13.945
437,2-Jul-19 06:00:00,20.69,13.948
438,2-Jul-19 06:15:00,20.94,13.951
439,2-Jul-19 06:30:00,21.06,13.948
440,2-Jul-19 06:45:00,20.94,13.945
441,2-Jul-19 07:00:00,20.88,13.947
442,2-Jul-19 07:15:00,20.94,13.946
443,2-Jul-19 07:30:00,21.06,13.944
444,2-Jul-19 07:45:00,21.19,13.947
445,2-Jul-19 08:00:00,21.63,13.953
446,2-Jul-19 08:15:00,23.63,13.949
447,2-Jul-19 08:30:00,25.31,13.939
448,2-Jul-19 08:45:00,26.19,13.939
449,2-Jul-19 09:00:00,26.94,13.942
450,2-Jul-19 09:15:00,28.00,13.940
451,2-Jul-19 09:30:00,29.13,13.938
452,2-Jul-19 09:45:00,30.00,13.937
453,2-Jul-19 10:00:00,30.81,13.935
454,2-Jul-19 10:15:00,31.50,13.935
455,2-Jul-19 10:30:00,31.94,13.933
456,2-Jul-19 10:45:00,32.50,13.934
457,2-Jul-19 11:00:00,32.50,13.932
458,2-Jul-19 11:15:00,32.75,13.933
459,2-Jul-19 11:30:00,32.94,13.932
460,2-Jul-19 11:45:00,33.50,13.932
461,2-Jul-19 12:00:00,33.88,13.933
462,2-Jul-19 12:15:00,34.06,13.932
463,2-Jul-19 12:30:00,33.31,13.937
464,2-Jul-19 12:45:00,34.00,13.933
465,2-Jul-19 13:00:00,33.69,13.933
466,2-Jul-19 13:15:00,33.88,13.929
467,2-Jul-19 13:30:00,33.94,13.923
468,2-Jul-19 13:45:00,33.75,13.919
469,2-Jul-19 14:00:00,32.94,13.918
470,2-Jul-19 14:15:00,31.31,13.917
471,2-Jul-19 14:30:00,30.56,13.919
472,2-Jul-19 14:45:00,31.50,13.920
473,2-Jul-19 15:00:00,32.25,13.914
474,2-Jul-19 15:15:00,32.88,13.910
475,2-Jul-19 15:30:00,33.13,13.905
476,2-Jul-19 15:45:00,33.06,13.908
477,2-Jul-19 16:00:00,32.94,13.909
478,2-Jul-19 16:15:00,33.00,13.905
479,2-Jul-19 16:30:00,33.31,13.906
480,2-Jul-19 16:45:00,32.94,13.898
481,2-Jul-19 17:00:00,31.81,13.898
482,2-Jul-19 17:15:00,28.19,13.890
483,2-Jul-19 17:30:00,25.75,13.894
484,2-Jul-19 17:45:00,24.13,13.898
485,2-Jul-19 18:00:00,24.00,13.892
486,2-Jul-19 18:15:00,24.31,13.890
487,2-Jul-19 18:30:00,23.69,13.891
488,2-Jul-19 18:45:00,23.44,13.902
489,2-Jul-19 19:00:00,23.19,13.899
490,2-Jul-19 19:15:00,23.06,13.899
491,2-Jul-19 19:30:00,22.88,13.898
492,2-Jul-19 19:45:00,22.75,13.905
493,2-Jul-19 20:00:00,22.63,13.897
494,2-Jul-19 20:15:00,22.31,13.891
495,2-Jul-19 20:30:00,22.06,13.892
496,2-Jul-19 20:45:00,21.88,13.890
497,2-Jul-19 21:00:00,21.50,13.888
498,2-Jul-19 21:15:00,21.25,13.891
499,2-Jul-19 21:30:00,21.00,13.893
500,2-Jul-19 21:45:00,20.88,13.897
501,2-Jul-19 22:00:00,20.75,13.904
502,2-Jul-19 22:15:00,20.69,13.908
503,2-Jul-19 22:30:00,20.56,13.913
504,2-Jul-19 22:45:00,20.50,13.916
505,2-Jul-19 23:00:00,20.50,13.919
506,2-Jul-19 23:15:00,20.63,13.918
507,2-Jul-19 23:30:00,20.56,13.919
508,2-Jul-19 23:45:00,20.50,13.919
509,3-Jul-19 00:00:00,20.44,13.920
510,3-Jul-19 00:15:00,20.31,13.918
511,3-Jul-19 00:30:00,20.25,13.919
512,3-Jul-19 00:45:00,20.19,13.915
513,3-Jul-19 01:00:00,20.06,13.914
514,3-Jul-19 01:15:00,20.13,13.914
515,3-Jul-19 01:30:00,20.00,13.911
516,3-Jul-19 01:45:00,19.94,13.908
517,3-Jul-19 02:00:00,20.06,13.911
518,3-Jul-19 02:15:00,20.19,13.910
519,3-Jul-19 02:30:00,20.19,13.910
520,3-Jul-19 02:45:00,20.13,13.905
521,3-Jul-19 03:00:00,20.06,13.906
522,3-Jul-19 03:15:00,20.31,13.908
523,3-Jul-19 03:30:00,20.69,13.910
524,3-Jul-19 03:45:00,21.13,13.918
525,3-Jul-19 04:00:00,21.44,13.920
526,3-Jul-19 04:15:00,21.44,13.918
527,3-Jul-19 04:30:00,21.38,13.917
528,3-Jul-19 04:45:00,21.50,13.921
529,3-Jul-19 05:00:00,21.56,13.919
530,3-Jul-19 05:15:00,21.25,13.913
531,3-Jul-19 05:30:00,21.00,13.910
532,3-Jul-19 05:45:00,20.88,13.909
