Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Density_mg_m3,Flag
2019-06-06T15:56:07Z,0.02,25.3007,0.7062,1.0296,34.25734,34.018,9.1708,110.622,8.834,269.6074,1344.7,0.0233,0.07,996.9773,0
2019-06-06T15:56:07Z,0.039,25.2957,0.7176,0.7701,34.245347,34.031,9.188,110.423,8.826,269.721,1189.5,0.0233,0.069,996.9824,0
2019-06-06T15:56:07Z,0.058,25.2928,0.7291,0.6835,34.257916,34.043,9.2217,110.201,8.822,268.926,755.66,0.0233,0.069,996.9869,0
2019-06-06T15:56:07Z,0.086,25.2878,0.7252,0.7701,34.271336,34.073,9.2437,109.993,8.815,273.431,730.11,0.0234,0.073,996.9882,0
2019-06-06T15:56:07Z,0.103,25.2851,0.7138,0.871,34.258281,34.047,9.2919,110.285,8.806,272.7496,425.83,0.0233,0.077,996.9891,0
2019-06-06T15:56:07Z,0.107,25.2817,0.7214,0.7412,34.244534,34.051,9.3629,110.839,8.8,272.901,1171.5,0.0233,0.076,996.9904,0
2019-06-06T15:56:07Z,0.114,25.2723,0.71,0.9719,34.258816,34.053,9.4418,111.428,8.799,272.901,1831.7,0.0233,0.071,996.9911,0
2019-06-06T15:56:07Z,0.144,25.1774,0.7024,1.0585,34.240509,34.055,9.5059,111.924,8.799,270.1374,997.1,0.0233,0.069,996.9921,0
2019-06-06T15:56:07Z,0.187,25.0347,0.7405,1.1161,34.059901,33.867,9.5578,112.372,8.801,270.0238,745.26,0.0233,0.073,996.9947,0
2019-06-06T15:56:07Z,0.22,24.9365,0.7252,1.0873,33.920603,33.789,9.6074,112.847,8.807,272.636,1003.3,0.0232,0.081,997.0193,0
2019-06-06T15:56:07Z,0.244,24.8192,0.71,1.1017,33.821285,33.809,9.6371,113.124,8.808,272.7117,619.39,0.0232,0.088,997.0561,0
2019-06-06T15:56:07Z,0.262,24.6112,0.6871,1.0008,33.679838,33.7,9.6474,113.196,8.804,272.9767,932.08,0.0231,0.093,997.0814,0
2019-06-06T15:56:07Z,0.288,24.3172,0.7291,1.145,33.504078,33.645,9.647,113.157,8.804,272.901,1690.7,0.0231,0.101,997.1113,0
2019-06-06T15:56:07Z,0.328,24.0824,0.7405,1.0296,33.269693,33.498,9.6518,113.186,8.801,272.7117,920.1,0.0229,0.111,997.1642,0
2019-06-06T15:56:07Z,0.366,23.9468,0.7825,1.0008,33.23087,33.706,9.6587,113.249,8.799,272.4088,553.49,0.0229,0.118,997.2383,0
2019-06-06T15:56:07Z,0.396,23.8052,0.7939,0.9719,33.167324,33.778,9.6628,113.285,8.797,269.3045,901.17,0.0229,0.118,997.2968,0
2019-06-06T15:56:07Z,0.43,23.6446,0.7672,1.0873,32.993324,33.701,9.6601,113.243,8.795,270.6295,933.47,0.0228,0.118,997.3304,0
2019-06-06T15:56:07Z,0.469,23.519,0.7748,1.0873,32.94378,33.74,9.6494,113.105,8.795,270.1374,1047.2,0.0228,0.124,997.3653,0
2019-06-06T15:56:07Z,0.508,23.4421,0.8969,1.1161,32.932751,33.854,9.6497,113.09,8.791,271.3488,792.04,0.0228,0.133,997.4047,0
2019-06-06T15:56:07Z,0.54,23.3911,0.8893,1.0296,32.888599,33.883,9.6492,113.061,8.786,269.9481,842.88,0.0228,0.138,997.4353,0
2019-06-06T15:56:07Z,0.57,23.3577,0.9045,1.1017,32.821007,33.879,9.6396,112.924,8.783,269.4938,795.9,0.0228,0.139,997.454,0
2019-06-06T15:56:07Z,0.603,23.3347,0.9007,1.1017,32.83913,33.915,9.6362,112.854,8.782,264.8374,736.4,0.0228,0.136,997.4664,0
2019-06-06T15:56:07Z,0.63,23.3183,1.1563,1.1882,32.866068,33.996,9.6488,112.961,8.783,265.0267,834.09,0.0228,0.133,997.4746,0
2019-06-06T15:56:07Z,0.654,23.3057,1.1411,1.0296,32.787499,33.897,9.663,113.08,8.781,265.1781,862.05,0.0228,0.128,997.4802,0
2019-06-06T15:56:07Z,0.677,23.2976,1.1487,0.9864,32.818403000000004,33.966,9.6826,113.267,8.779,266.6924,922.29,0.0228,0.121,997.4843,0
2019-06-06T15:56:07Z,0.694,23.2922,1.1601,1.0296,32.827618,33.975,9.7115,113.586,8.778,266.9952,619.01,0.0228,0.111,997.4874,0
2019-06-06T15:56:07Z,0.715,23.287,1.1411,1.1161,32.776036,33.923,9.7392,113.893,8.775,266.806,596.11,0.0228,0.102,997.4894,0
2019-06-06T15:56:07Z,0.748,23.2807,1.3394,1.044,32.82334,33.984,9.7716,114.246,8.773,265.8595,523.8,0.0228,0.098,997.4909,0
2019-06-06T15:56:07Z,0.782,23.2722,1.3318,1.1306,32.828012,33.988,9.8051,114.602,8.773,265.8974,532.58,0.0228,0.098,997.4923,0
2019-06-06T15:56:07Z,0.813,23.2619,1.3356,1.0008,32.829485,33.992,9.8324,114.861,8.772,266.6167,580.83,0.0228,0.099,997.4939,0
2019-06-06T15:56:07Z,0.839,23.2504,1.328,1.0008,32.82151,33.998,9.8455,114.937,8.768,266.8438,537.01,0.0228,0.103,997.496,0
2019-06-06T15:56:07Z,0.863,23.2358,1.2746,1.1306,32.778682,33.948,9.8405,114.802,8.767,267.2981,772.84,0.0228,0.106,997.4986,0
2019-06-06T15:56:07Z,0.888,23.2166,1.2975,1.0296,32.764273,33.956,9.8167,114.45,8.765,267.4495,530.32,0.0228,0.109,997.5014,0
2019-06-06T15:56:07Z,0.912,23.1944,1.3013,1.145,32.720929,33.908,9.7834,113.986,8.763,267.2602,431.33,0.0227,0.11,997.505,0
2019-06-06T15:56:07Z,0.934,23.1755,1.2593,1.0008,32.714112,33.922,9.7376,113.372,8.761,267.9417,559.73,0.0227,0.106,997.5098,0
2019-06-06T15:56:07Z,0.953,23.166,1.4424,1.145,32.713508,33.937,9.697,112.819,8.76,268.2067,437.75,0.0227,0.1,997.5152,0
2019-06-06T15:56:07Z,0.975,23.1584,1.4539,1.0873,32.721689,33.951,9.6865,112.624,8.753,268.5095,401.92,0.0227,0.094,997.5197,0
2019-06-06T15:56:07Z,0.998,23.1468,1.4424,0.9719,32.703937,33.957,9.7159,112.854,8.752,269.456,360.63,0.0227,0.09,997.5221,0
2019-06-06T15:56:07Z,1.018,23.13,1.4729,0.9719,32.64672,33.876,9.7716,113.33,8.749,269.2288,459.7,0.0227,0.088,997.524,0
2019-06-06T15:56:07Z,1.039,23.1023,1.6217,1.2315,32.704014,33.971,9.8647,114.22,8.745,266.0867,725.39,0.0227,0.086,997.5269,0
2019-06-06T15:56:07Z,1.066,23.0671,1.6408,1.3757,32.721528,33.983,9.9655,115.21,8.744,266.7302,535.93,0.0227,0.086,997.531,0
2019-06-06T15:56:07Z,1.095,23.0317,1.6599,1.3901,32.713819,34.002,10.0793,116.375,8.743,266.3517,415.8,0.0227,0.088,997.5378,0
2019-06-06T15:56:07Z,1.125,22.9975,1.6332,1.3324,32.772878,34.085,10.2162,117.822,8.741,266.4652,576.33,0.0228,0.092,997.5463,0
2019-06-06T15:56:07Z,1.155,22.9628,1.6866,1.2748,32.707305,34.052,10.3554,119.319,8.739,268.661,486.18,0.0227,0.098,997.5548,0
2019-06-06T15:56:07Z,1.184,22.9248,1.7209,1.3613,32.588036,33.931,10.4689,120.511,8.738,268.5095,410.47,0.0227,0.103,997.563,0
2019-06-06T15:56:07Z,1.214,22.8876,1.698,1.2315,32.506514,33.897,10.5655,121.496,8.734,263.9288,446.44,0.0226,0.108,997.5713,0
2019-06-06T15:56:07Z,1.242,22.8531,1.6904,1.2603,32.482854,33.866,10.6374,122.202,8.731,264.3831,515.41,0.0226,0.112,997.5805,0
2019-06-06T15:56:07Z,1.267,22.8008,1.6827,1.2603,32.439723,33.893,10.6961,122.759,8.731,264.3831,472.25,0.0226,0.114,997.5893,0
2019-06-06T15:56:07Z,1.295,22.7225,1.698,1.2459,32.323178,33.742,10.7415,123.216,8.729,266.541,417.84,0.0226,0.113,997.5975,0
2019-06-06T15:56:07Z,1.322,22.6355,1.7018,1.3613,32.272367,33.778,10.776,123.606,8.725,266.6545,435.08,0.0226,0.111,997.6099,0
2019-06-06T15:56:07Z,1.35,22.5552,1.6942,1.3324,32.11781,33.63,10.8142,124.028,8.722,267.1088,497.17,0.0225,0.11,997.6284,0
2019-06-06T15:56:07Z,1.377,22.4868,1.7094,1.2603,31.952617,33.544,10.8731,124.624,8.724,267.0331,516.07,0.0224,0.108,997.6488,0
2019-06-06T15:56:07Z,1.403,22.4287,1.862,1.2027,31.944675,33.572,10.9085,124.891,8.723,267.0331,450.36,0.0224,0.107,997.6676,0
2019-06-06T15:56:07Z,1.44,22.3803,1.862,1.3613,31.979588,33.679,10.9152,124.831,8.721,267.4495,427.71,0.0224,0.109,997.6837,0
2019-06-06T15:56:07Z,1.476,22.3301,1.8926,1.3613,31.998085,33.721,10.9013,124.554,8.719,267.1088,399.77,0.0224,0.113,997.6973,0
2019-06-06T15:56:07Z,1.503,22.2761,1.8811,1.2459,31.862427,33.637,10.8741,124.046,8.717,267.5252,438.06,0.0224,0.116,997.7085,0
2019-06-06T15:56:07Z,1.527,22.2239,2.0795,1.3469,31.704016,33.466,10.8444,123.488,8.716,268.0553,448.52,0.0223,0.117,997.7202,0
2019-06-06T15:56:07Z,1.559,22.175,2.0451,1.2748,31.691573000000002,33.534,10.8458,123.259,8.714,271.2353,407.32,0.0223,0.118,997.7327,0
2019-06-06T15:56:07Z,1.588,22.148,2.0566,1.3469,31.581658,33.423,10.8881,123.419,8.711,270.6295,412.32,0.0222,0.118,997.7448,0
2019-06-06T15:56:07Z,1.612,22.1451,2.068,1.3324,31.574177,33.458,10.9525,123.853,8.709,270.6295,379.2,0.0222,0.117,997.7561,0
2019-06-06T15:56:07Z,1.632,22.138,1.8697,1.4334,31.760157,33.684,11.0831,125.074,8.71,270.4403,357.65,0.0223,0.112,997.7625,0
2019-06-06T15:56:07Z,1.649,22.1049,1.8849,1.5487,31.765008,33.686,11.2979,127.204,8.707,270.9703,361.12,0.0223,0.104,997.7632,0
2019-06-06T15:56:07Z,1.672,22.0468,1.8964,1.5487,31.686655,33.602,11.6037,130.175,8.704,271.8031,351.1,0.0223,0.097,997.7649,0
2019-06-06T15:56:07Z,1.7,21.9913,1.8811,1.491,31.768788,33.715,11.9159,133.144,8.703,271.2731,308.27,0.0223,0.095,997.7726,0
2019-06-06T15:56:07Z,1.734,21.9398,1.8353,1.4334,31.66281,33.667,12.2211,135.996,8.699,271.311,285.65,0.0223,0.095,997.786,0
2019-06-06T15:56:07Z,1.771,21.8593,1.8124,1.4622,31.433408,33.411,12.5032,138.699,8.697,271.311,283.26,0.0222,0.098,997.7987,0
2019-06-06T15:56:07Z,1.8,21.7673,1.7896,1.491,31.313611,33.386,12.7721,141.531,8.695,271.0838,288.16,0.0221,0.103,997.8104,0
2019-06-06T15:56:07Z,1.825,21.6634,1.8315,1.592,31.189748,33.236,13.0424,144.299,8.694,272.4845,303.62,0.0221,0.108,997.8287,0
2019-06-06T15:56:07Z,1.854,21.5324,1.801,1.4045,30.935791,33.123,13.3202,146.696,8.694,272.8631,289.99,0.022,0.114,997.8494,0
2019-06-06T15:56:07Z,1.882,21.4075,1.6026,1.5055,30.503882,32.627,13.5193,148,8.693,270.4024,293.57,0.0217,0.117,997.8727,0
2019-06-06T15:56:07Z,1.912,21.3041,1.5759,1.5776,30.216355,32.511,13.6295,148.378,8.692,269.7967,303.42,0.0217,0.118,997.9019,0
2019-06-06T15:56:07Z,1.945,21.1817,1.5759,1.491,30.138252,32.417,13.699,148.458,8.692,270.0617,297.88,0.0216,0.117,997.9297,0
2019-06-06T15:56:07Z,1.974,21.0002,1.5988,1.491,30.038243,32.49,13.7495,148.425,8.692,269.6831,282.11,0.0216,0.115,997.9526,0
2019-06-06T15:56:07Z,2.003,20.7942,1.5836,1.2315,29.540981,31.939,13.7814,148.246,8.694,270.1374,280.01,0.0213,0.114,997.9795,0
2019-06-06T15:56:07Z,2.037,20.5871,1.5645,1.2171,29.127772,31.673,13.7859,147.817,8.694,270.4024,276.36,0.0212,0.117,998.019,0
2019-06-06T15:56:07Z,2.07,20.4299,1.5912,1.3469,28.982442,31.631,13.7774,147.299,8.697,270.1753,281,0.0211,0.12,998.0635,0
2019-06-06T15:56:07Z,2.098,20.3733,1.5607,1.3036,28.951695,31.746,13.7707,146.806,8.698,273.2038,279.92,0.0211,0.121,998.1078,0
2019-06-06T15:56:07Z,2.122,20.2894,1.5797,1.2603,29.017996,31.949,13.7798,146.462,8.7,272.4088,254.52,0.0211,0.12,998.1413,0
2019-06-06T15:56:07Z,2.149,20.0615,1.5836,1.2171,28.840743,31.772,13.796,146.18,8.701,272.4845,248.66,0.021,0.117,998.1533,0
2019-06-06T15:56:07Z,2.183,19.7607,1.5683,1.2892,28.490974,31.458,13.7844,145.641,8.701,270.8188,251.15,0.0208,0.116,998.1709,0
2019-06-06T15:56:07Z,2.208,19.4837,1.5759,1.318,28.209139,31.279,13.7565,145.003,8.701,271.1595,249.51,0.0207,0.115,998.2184,0
2019-06-06T15:56:07Z,2.225,19.2556,1.5378,1.318,28.125133,31.427,13.716,144.379,8.702,271.7653,231.12,0.0207,0.11,998.2802,0
2019-06-06T15:56:07Z,2.251,19.0624,1.5263,1.3036,28.092037,31.561,13.6996,143.99,8.704,277.5196,220.34,0.0206,0.105,998.3364,0
2019-06-06T15:56:07Z,2.278,18.8872,1.492,1.1882,28.013449,31.66,13.6961,143.635,8.703,276.876,217.55,0.0206,0.102,998.3821,0
2019-06-06T15:56:07Z,2.306,18.7289,1.5187,1.3324,27.897175,31.641,13.6708,143.374,8.707,277.2546,205.71,0.0205,0.101,998.4203,0
2019-06-06T15:56:07Z,2.338,18.5855,1.4195,1.0585,27.822098,31.703,13.6472,143.371,8.706,277.2924,203.62,0.0205,0.103,998.4547,0
2019-06-06T15:56:07Z,2.364,18.445,1.3966,1.0296,27.781101,31.755,13.6244,143.388,8.709,276.2703,196.1,0.0205,0.103,998.4855,0
2019-06-06T15:56:07Z,2.388,18.2969,1.389,1.044,27.770524,31.858,13.6272,143.594,8.709,276.9517,184.65,0.0205,0.102,998.5132,0
2019-06-06T15:56:07Z,2.417,18.1464,1.3776,1.0873,27.716831,31.897,13.6701,143.593,8.71,278.3903,183.19,0.0204,0.105,998.5401,0
2019-06-06T15:56:07Z,2.447,18.0062,1.3852,1.0873,27.610999,31.877,13.6787,143.11,8.705,279.261,185.35,0.0204,0.109,998.5681,0
2019-06-06T15:56:07Z,2.471,17.8926,1.4653,1.1306,27.606064,31.989,13.6513,142.345,8.712,278.996,176.33,0.0204,0.109,998.5964,0
2019-06-06T15:56:07Z,2.49,17.8254,1.4729,0.9719,27.604539,32.093,13.5813,141.384,8.709,279.2231,169.45,0.0204,0.106,998.6225,0
2019-06-06T15:56:07Z,2.513,17.7498,1.4653,1.0008,27.553704,32.114,13.4756,140.072,8.71,279.1474,169.05,0.0203,0.102,998.6435,0
2019-06-06T15:56:07Z,2.537,17.6482,1.4386,1.0873,27.55088,32.164,13.3566,138.319,8.71,279.4503,163.33,0.0203,0.098,998.6561,0
2019-06-06T15:56:07Z,2.546,17.6488,1.5149,1.1161,27.54884,32.219,13.2332,136.546,8.707,280.9646,159.08,0.0203,0.092,998.6699,0
2019-06-06T15:56:07Z,2.547,17.7261,1.5035,1.1161,27.615519,32.365,13.1023,134.69,8.706,282.4789,157.26,0.0203,0.081,998.6884,0
2019-06-06T15:56:07Z,2.549,17.8215,1.5149,1.0873,27.64566,32.429,12.9707,132.819,8.7,282.706,157.08,0.0204,0.067,998.6883,0
2019-06-06T15:56:07Z,2.558,17.8658,1.5302,1.0152,27.629819,32.301,12.8291,130.889,8.702,280.9267,159.24,0.0203,0.054,998.6743,0
2019-06-06T15:56:07Z,2.583,17.7276,1.7094,0.8422,27.575964,32.236,12.7003,129.134,8.7,281.2296,162.18,0.0203,0.048,998.6571,0
2019-06-06T15:56:07Z,2.615,17.5269,1.7094,0.7845,27.386811,31.898,12.5486,127.255,8.701,281.2674,158.89,0.0202,0.05,998.649,0
2019-06-06T15:56:07Z,2.639,17.3704,1.6637,0.7701,27.272773,31.947,12.3995,125.524,8.699,280.4724,157.54,0.0202,0.054,998.6743,0
2019-06-06T15:56:07Z,2.664,17.2896,1.7094,0.7556,27.214353,31.961,12.252,123.88,8.699,281.381,158.22,0.0201,0.063,998.7107,0
2019-06-06T15:56:07Z,2.689,17.2114,1.7743,0.9575,27.192986,32.116,12.1276,122.373,8.699,286.4539,155.75,0.0201,0.076,998.7388,0
2019-06-06T15:56:07Z,2.713,17.04,1.7476,1.0585,27.151313,32.077,12.0355,121.104,8.695,286.8703,153.95,0.0201,0.088,998.7532,0
