Date,Depth_m,PAR,Chla_ugL
2019-07-01T11:42:55Z,-0.265,1719.7,1.0481
2019-07-01T11:42:55Z,-0.211,1716.6,1.1483
2019-07-01T11:42:55Z,-0.156,1716.8,1.3406
2019-07-01T11:42:55Z,-0.117,1731.7,1.4486
2019-07-01T11:42:55Z,-0.092,1747.7,1.4648
2019-07-01T11:42:55Z,-0.07,1745.7,1.4681
2019-07-01T11:42:55Z,-0.04,1719,1.4629
2019-07-01T11:42:55Z,-0.002,1688.1,1.4623
2019-07-01T11:42:55Z,0.035,1885.6,1.4691
2019-07-01T11:42:55Z,0.065,2598.9,1.5108
2019-07-01T11:42:55Z,0.092,2916.1,1.5935
2019-07-01T11:42:55Z,0.122,2284.3,1.6445
2019-07-01T11:42:55Z,0.156,1846.6,1.651
2019-07-01T11:42:55Z,0.195,1649.1,1.647
2019-07-01T11:42:55Z,0.239,1225.6,1.6557
2019-07-01T11:42:55Z,0.281,941.34,1.6874
2019-07-01T11:42:55Z,0.317,946.59,1.709
2019-07-01T11:42:55Z,0.348,1179.3,1.7178
2019-07-01T11:42:55Z,0.37,1317,1.7596
2019-07-01T11:42:55Z,0.378,1303.9,1.8326
2019-07-01T11:42:55Z,0.38,1253.8,1.8808
2019-07-01T11:42:55Z,0.386,1010.7,1.8993
2019-07-01T11:42:55Z,0.401,773.6,1.9179
2019-07-01T11:42:55Z,0.421,693.47,1.941
2019-07-01T11:42:55Z,0.442,782.98,1.9537
2019-07-01T11:42:55Z,0.46,958.7,1.9586
2019-07-01T11:42:55Z,0.476,946.29,1.9745
2019-07-01T11:42:55Z,0.493,838.83,1.9989
2019-07-01T11:42:55Z,0.511,772.23,2.0103
2019-07-01T11:42:55Z,0.522,728.97,2.0002
2019-07-01T11:42:55Z,0.52,769.96,1.9799
2019-07-01T11:42:55Z,0.512,876.43,1.9559
2019-07-01T11:42:55Z,0.518,989.65,1.9439
2019-07-01T11:42:55Z,0.547,1124.6,1.9474
2019-07-01T11:42:55Z,0.586,1096.1,1.9816
2019-07-01T11:42:55Z,0.62,846.35,2.0455
2019-07-01T11:42:55Z,0.646,679.6,2.0785
2019-07-01T11:42:55Z,0.671,650.79,2.0764
2019-07-01T11:42:55Z,0.701,646.93,2.0808
2019-07-01T11:42:55Z,0.735,652.9,2.1492
2019-07-01T11:42:55Z,0.775,646.21,2.2699
2019-07-01T11:42:55Z,0.823,616.4,2.3265
2019-07-01T11:42:55Z,0.869,577.93,2.3228
2019-07-01T11:42:55Z,0.909,539.84,2.3733
2019-07-01T11:42:55Z,0.946,513.57,2.4682
2019-07-01T11:42:55Z,0.985,489.56,2.5168
2019-07-01T11:42:55Z,1.026,457.52,2.5186
2019-07-01T11:42:55Z,1.066,461.59,2.5331
2019-07-01T11:42:55Z,1.101,484.97,2.5787
2019-07-01T11:42:55Z,1.132,466.05,2.6112
2019-07-01T11:42:55Z,1.166,424.89,2.6226
2019-07-01T11:42:55Z,1.199,406.68,2.6728
2019-07-01T11:42:55Z,1.232,404.1,2.7591
2019-07-01T11:42:55Z,1.268,389.69,2.8072
2019-07-01T11:42:55Z,1.313,358.11,2.8209
2019-07-01T11:42:55Z,1.359,335.57,2.9251
2019-07-01T11:42:55Z,1.403,331.59,3.122
2019-07-01T11:42:55Z,1.446,322.19,3.2329
2019-07-01T11:42:55Z,1.491,301.67,3.2438
2019-07-01T11:42:55Z,1.536,284.25,3.2443
2019-07-01T11:42:55Z,1.581,273.59,3.2654
2019-07-01T11:42:55Z,1.619,265.44,3.3169
2019-07-01T11:42:55Z,1.649,257.89,3.3466
2019-07-01T11:42:55Z,1.678,249.76,3.3476
2019-07-01T11:42:55Z,1.712,240.36,3.3713
2019-07-01T11:42:55Z,1.752,229.09,3.408
2019-07-01T11:42:55Z,1.796,216.33,3.4271
2019-07-01T11:42:55Z,1.842,204.24,3.4377
2019-07-01T11:42:55Z,1.89,193.8,3.4939
2019-07-01T11:42:55Z,1.935,183.92,3.5943
2019-07-01T11:42:55Z,1.975,175.3,3.6457
2019-07-01T11:42:55Z,2.009,167.9,3.6476
2019-07-01T11:42:55Z,2.045,160.24,3.6519
2019-07-01T11:42:55Z,2.083,152.4,3.6633
2019-07-01T11:42:55Z,2.12,145.37,3.6718
2019-07-01T11:42:55Z,2.155,139.23,3.6686
2019-07-01T11:42:55Z,2.19,133.16,3.6767
2019-07-01T11:42:55Z,2.226,127.22,3.7083
2019-07-01T11:42:55Z,2.259,122.51,3.7308
2019-07-01T11:42:55Z,2.285,118.92,3.7308
2019-07-01T11:42:55Z,2.306,115.43,3.7262
2019-07-01T11:42:55Z,2.327,111.91,3.7367
2019-07-01T11:42:55Z,2.351,108.4,3.7619
2019-07-01T11:42:55Z,2.377,104.54,3.7704
2019-07-01T11:42:55Z,2.407,100.36,3.7617
2019-07-01T11:42:55Z,2.44,96.385,3.7872
2019-07-01T11:42:55Z,2.473,92.674,3.8533
2019-07-01T11:42:55Z,2.506,89.072,3.9017
2019-07-01T11:42:55Z,2.54,85.613,3.9132
2019-07-01T11:42:55Z,2.573,82.415,3.8881
2019-07-01T11:42:55Z,2.603,79.602,3.8494
2019-07-01T11:42:55Z,2.632,76.886,3.8441
2019-07-01T11:42:55Z,2.664,73.741,3.8757
2019-07-01T11:42:55Z,2.704,70.165,4.1801
2019-07-01T11:42:55Z,2.749,66.565,4.7497
2019-07-01T11:42:55Z,2.798,63.117,5.067
2019-07-01T11:42:55Z,2.847,60.072,5.1206
2019-07-01T11:42:55Z,2.889,57.974,5.4146
2019-07-01T11:42:55Z,2.92,56.529,5.9525
2019-07-01T11:42:55Z,2.948,54.831,6.2396
2019-07-01T11:42:55Z,2.982,52.785,6.2599
2019-07-01T11:42:55Z,3.021,50.797,6.2315
2019-07-01T11:42:55Z,3.061,49.17,5.7926
2019-07-01T11:42:55Z,3.093,47.977,4.9758
2019-07-01T11:42:55Z,3.119,46.85,4.5321
2019-07-01T11:42:55Z,3.148,45.607,4.4851
2019-07-01T11:42:55Z,3.178,44.479,4.4077
2019-07-01T11:42:55Z,3.207,43.433,4.2811
2019-07-01T11:42:55Z,3.236,42.304,4.2192
2019-07-01T11:42:55Z,3.27,41.089,4.2231
2019-07-01T11:42:55Z,3.308,39.863,4.3457
2019-07-01T11:42:55Z,3.348,38.778,4.5833
2019-07-01T11:42:55Z,3.384,37.938,4.7121
2019-07-01T11:42:55Z,3.415,37.22,4.7236
2019-07-01T11:42:55Z,3.445,36.381,4.7661
2019-07-01T11:42:55Z,3.479,35.366,4.8443
2019-07-01T11:42:55Z,3.517,34.313,4.8889
2019-07-01T11:42:55Z,3.557,33.313,4.8973
2019-07-01T11:42:55Z,3.596,32.385,4.9018
2019-07-01T11:42:55Z,3.632,31.49,4.9008
2019-07-01T11:42:55Z,3.67,30.469,4.8939
2019-07-01T11:42:55Z,3.712,29.242,4.887
2019-07-01T11:42:55Z,3.758,27.955,4.8782
2019-07-01T11:42:55Z,3.804,26.749,4.7353
2019-07-01T11:42:55Z,3.848,25.615,4.4518
2019-07-01T11:42:55Z,3.892,24.517,4.2855
2019-07-01T11:42:55Z,3.934,23.537,4.2591
2019-07-01T11:42:55Z,3.972,22.674,4.1152
2019-07-01T11:42:55Z,4.006,21.789,3.8288
2019-07-01T11:42:55Z,4.041,20.875,3.6655
2019-07-01T11:42:55Z,4.077,19.972,3.6418
2019-07-01T11:42:55Z,4.113,19.108,3.5069
2019-07-01T11:42:55Z,4.148,18.343,3.2576
2019-07-01T11:42:55Z,4.18,17.63,3.1246
2019-07-01T11:42:55Z,4.212,16.828,3.1028
2019-07-01T11:42:55Z,4.247,16.001,2.9255
2019-07-01T11:42:55Z,4.281,15.228,2.61
2019-07-01T11:42:55Z,4.316,14.416,2.4533
2019-07-01T11:42:55Z,4.352,13.574,2.444
2019-07-01T11:42:55Z,4.387,12.807,2.4278
2019-07-01T11:42:55Z,4.418,12.169,2.3621
2019-07-01T11:42:55Z,4.446,11.571,2.2563
2019-07-01T11:42:55Z,4.479,10.854,2.1968
2019-07-01T11:42:55Z,4.52,10.076,2.1813
2019-07-01T11:42:55Z,4.563,9.4217,2.1206
2019-07-01T11:42:55Z,4.601,8.8831,2.0172
2019-07-01T11:42:55Z,4.636,8.3463,1.9636
2019-07-01T11:42:55Z,4.671,7.8272,1.9581
2019-07-01T11:42:55Z,4.707,7.3331,1.9418
2019-07-01T11:42:55Z,4.745,6.8554,1.9142
2019-07-01T11:42:55Z,4.782,6.4805,1.8926
2019-07-01T11:42:55Z,4.813,6.1915,1.8804
2019-07-01T11:42:55Z,4.841,5.9104,1.7926
2019-07-01T11:42:55Z,4.87,5.6585,1.629
2019-07-01T11:42:55Z,4.898,5.4262,1.5408
2019-07-01T11:42:55Z,4.928,5.1417,1.5238
2019-07-01T11:42:55Z,4.964,4.7937,1.4576
2019-07-01T11:42:55Z,5.008,4.4488,1.3392
2019-07-01T11:42:55Z,5.053,4.1541,1.2715
2019-07-01T11:42:55Z,5.096,3.9086,1.2717
2019-07-01T11:42:55Z,5.132,3.7456,1.2716
2019-07-01T11:42:55Z,5.157,3.6645,1.2184
2019-07-01T11:42:55Z,5.173,3.6035,1.1314
2019-07-01T11:42:55Z,5.186,3.5388,1.0954
2019-07-01T11:42:55Z,5.2,3.4593,1.1039
2019-07-01T11:42:55Z,5.215,3.3563,1.0865
2019-07-01T11:42:55Z,5.232,3.2588,1.0419
2019-07-01T11:42:55Z,5.249,3.1839,1.0241
2019-07-01T11:42:55Z,5.263,3.095,1.0357
2019-07-01T11:42:55Z,5.282,2.9754,1.0338
2019-07-01T11:42:55Z,5.309,2.8343,1.0193
2019-07-01T11:42:55Z,5.339,2.685,1.0248
2019-07-01T11:42:55Z,5.367,2.5774,1.0396
2019-07-01T11:42:55Z,5.387,2.5282,1.0595
2019-07-01T11:42:55Z,5.395,2.5083,1.0922
2019-07-01T11:42:55Z,5.398,2.5053,1.1052
2019-07-01T11:42:55Z,5.401,2.4991,1.1043
2019-07-01T11:42:55Z,5.405,2.4854,1.1165
2019-07-01T11:42:55Z,5.408,2.4802,1.14
2019-07-01T11:42:55Z,5.41,2.4793,1.153
2019-07-01T11:42:55Z,5.412,2.48,1.153
2019-07-01T11:42:55Z,5.413,2.4776,1.1572
2019-07-01T11:42:55Z,5.413,2.4693,1.1607
2019-07-01T11:42:55Z,5.413,2.4615,1.1602
