Date,Depth_m,PAR,Chla_ugL
2019-08-05T11:12:49Z,-0.021,434.34,4.6135
2019-08-05T11:12:49Z,-0.018,430.64,4.6625
2019-08-05T11:12:49Z,-0.016,423.7,4.7413
2019-08-05T11:12:49Z,-0.013,420.2,4.7768
2019-08-05T11:12:49Z,-0.008,425.54,4.7719
2019-08-05T11:12:49Z,-0.004,429.28,4.7685
2019-08-05T11:12:49Z,-0,421.96,4.7705
2019-08-05T11:12:49Z,0.002,390.49,4.7705
2019-08-05T11:12:49Z,0.006,348.31,4.7679
2019-08-05T11:12:49Z,0.013,320.74,4.7648
2019-08-05T11:12:49Z,0.023,292.53,4.7935
2019-08-05T11:12:49Z,0.041,261.52,4.8553
2019-08-05T11:12:49Z,0.07,231.97,4.8871
2019-08-05T11:12:49Z,0.107,207.77,4.8926
2019-08-05T11:12:49Z,0.142,189.1,4.9391
2019-08-05T11:12:49Z,0.169,167.68,5.0243
2019-08-05T11:12:49Z,0.199,152.4,5.0725
2019-08-05T11:12:49Z,0.232,143.34,5.0802
2019-08-05T11:12:49Z,0.262,135.43,5.0826
2019-08-05T11:12:49Z,0.289,131.46,5.0765
2019-08-05T11:12:49Z,0.316,130.04,5.0755
2019-08-05T11:12:49Z,0.341,129.71,5.0965
2019-08-05T11:12:49Z,0.358,132.78,5.2172
2019-08-05T11:12:49Z,0.368,136.24,5.4253
2019-08-05T11:12:49Z,0.383,134.8,5.5402
2019-08-05T11:12:49Z,0.412,129.92,5.5571
2019-08-05T11:12:49Z,0.452,124.45,5.5695
2019-08-05T11:12:49Z,0.495,117.52,5.7155
2019-08-05T11:12:49Z,0.542,110.27,5.9963
2019-08-05T11:12:49Z,0.588,104.35,6.1386
2019-08-05T11:12:49Z,0.629,99.149,6.1355
2019-08-05T11:12:49Z,0.665,95.028,6.1496
2019-08-05T11:12:49Z,0.695,92.257,6.1878
2019-08-05T11:12:49Z,0.724,89.6,6.2069
2019-08-05T11:12:49Z,0.757,86.79,6.2069
2019-08-05T11:12:49Z,0.792,84.398,6.257
2019-08-05T11:12:49Z,0.828,81.898,6.3445
2019-08-05T11:12:49Z,0.865,79.59,6.3808
2019-08-05T11:12:49Z,0.899,78.01,6.3762
2019-08-05T11:12:49Z,0.928,76.337,6.3313
2019-08-05T11:12:49Z,0.96,73.937,6.2455
2019-08-05T11:12:49Z,0.997,71.041,6.2057
2019-08-05T11:12:49Z,1.035,68.161,6.2232
2019-08-05T11:12:49Z,1.071,65.499,6.3705
2019-08-05T11:12:49Z,1.106,63.003,6.6427
2019-08-05T11:12:49Z,1.14,60.612,6.7915
2019-08-05T11:12:49Z,1.174,58.158,6.8004
2019-08-05T11:12:49Z,1.211,55.67,6.8028
2019-08-05T11:12:49Z,1.25,53.415,6.8369
2019-08-05T11:12:49Z,1.286,51.605,6.8922
2019-08-05T11:12:49Z,1.316,50.134,6.9162
2019-08-05T11:12:49Z,1.345,48.824,6.9372
2019-08-05T11:12:49Z,1.372,47.762,7.1456
2019-08-05T11:12:49Z,1.396,46.945,7.52
2019-08-05T11:12:49Z,1.418,46.094,7.728
2019-08-05T11:12:49Z,1.441,45.135,7.7608
2019-08-05T11:12:49Z,1.464,44.202,7.8824
2019-08-05T11:12:49Z,1.488,43.192,8.1056
2019-08-05T11:12:49Z,1.513,41.954,8.2313
2019-08-05T11:12:49Z,1.541,40.529,8.2398
2019-08-05T11:12:49Z,1.573,39.066,8.2349
2019-08-05T11:12:49Z,1.605,37.611,8.2246
2019-08-05T11:12:49Z,1.637,36.23,8.2192
2019-08-05T11:12:49Z,1.667,35.148,8.2384
2019-08-05T11:12:49Z,1.691,34.327,8.318
2019-08-05T11:12:49Z,1.71,33.551,8.436
2019-08-05T11:12:49Z,1.73,32.771,8.4949
2019-08-05T11:12:49Z,1.75,31.869,8.5185
2019-08-05T11:12:49Z,1.775,30.784,8.6355
2019-08-05T11:12:49Z,1.803,29.737,8.8257
2019-08-05T11:12:49Z,1.831,28.816,8.9281
2019-08-05T11:12:49Z,1.857,27.93,8.9373
2019-08-05T11:12:49Z,1.88,27.187,8.937
2019-08-05T11:12:49Z,1.898,26.652,8.9419
2019-08-05T11:12:49Z,1.913,26.189,8.9444
2019-08-05T11:12:49Z,1.928,25.664,8.94
2019-08-05T11:12:49Z,1.947,24.864,8.932
2019-08-05T11:12:49Z,1.975,23.694,8.8395
2019-08-05T11:12:49Z,2.013,22.381,8.6635
2019-08-05T11:12:49Z,2.054,21.203,8.5719
2019-08-05T11:12:49Z,2.092,20.194,8.5556
2019-08-05T11:12:49Z,2.125,19.278,8.354
2019-08-05T11:12:49Z,2.154,18.542,7.9897
2019-08-05T11:12:49Z,2.178,17.968,7.7919
2019-08-05T11:12:49Z,2.201,17.33,7.757
2019-08-05T11:12:49Z,2.228,16.572,7.646
2019-08-05T11:12:49Z,2.257,15.978,7.4468
2019-08-05T11:12:49Z,2.28,15.764,7.3421
2019-08-05T11:12:49Z,2.29,15.724,7.3343
2019-08-05T11:12:49Z,2.295,15.687,7.2308
2019-08-05T11:12:49Z,2.299,15.656,7.0368
2019-08-05T11:12:49Z,2.304,15.578,6.93
2019-08-05T11:12:49Z,2.309,15.472,6.9189
2019-08-05T11:12:49Z,2.313,15.372,6.9284
2019-08-05T11:12:49Z,2.315,15.287,7.0369
2019-08-05T11:12:49Z,2.317,15.242,7.2329
2019-08-05T11:12:49Z,2.318,15.194,7.3391
2019-08-05T11:12:49Z,2.318,15.114,7.3506
2019-08-05T11:12:49Z,2.319,15.036,7.3627
2019-08-05T11:12:49Z,2.32,14.971,7.3814
2019-08-05T11:12:49Z,2.321,14.894,7.3951
2019-08-05T11:12:49Z,2.321,14.817,7.4063
2019-08-05T11:12:49Z,2.322,14.792,7.439
2019-08-05T11:12:49Z,2.322,14.797,7.4957
2019-08-05T11:12:49Z,2.322,14.782,7.5287
2019-08-05T11:12:49Z,2.322,14.76,7.5344
2019-08-05T11:12:49Z,2.322,14.756,7.6254
2019-08-05T11:12:49Z,2.322,14.755,7.8057
2019-08-05T11:12:49Z,2.323,14.724,7.9193
2019-08-05T11:12:49Z,2.323,14.677,7.9497
2019-08-05T11:12:49Z,2.323,14.642,7.9393
2019-08-05T11:12:49Z,2.323,14.626,7.8978
2019-08-05T11:12:49Z,2.323,14.624,7.8721
2019-08-05T11:12:49Z,2.323,14.629,7.8631
2019-08-05T11:12:49Z,2.323,14.634,7.8498
2019-08-05T11:12:49Z,2.323,14.65,7.7551
2019-08-05T11:12:49Z,2.324,14.68,7.5756
2019-08-05T11:12:49Z,2.324,14.716,7.4826
