Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent.Rate..m.s.,Density_mg_m3,Flag
2019-07-29T09:43:15Z,4.3,13.5606,5.2132,1.9881,41.191,31.392234,1.24,11.799,7.954,267.9085,5.918,2.8570712410255954,0.098,999.3435,0
2019-07-29T09:43:15Z,4.7,12.2826,3.5938,5.3924,42.823,31.78421,2.7527,25.606,7.888,273.8248,3.9217,3.0788216838919586,0.096,999.5055,0
2019-07-29T09:43:15Z,5,11.8291,2.4361,6.862,54.375,39.961822,2.3833,21.99,7.774,279.4634,2.1653,4.0197877011026995,0.094,999.5631,0
2019-07-29T09:43:15Z,5.3,11.5424,1.6556,16.711,49.055,35.788599,1.1712,10.74,7.672,229.539,1.0937,3.629131459897118,0.096,999.5943,0
2019-07-29T09:43:15Z,5.7,11.3748,1.446,16.0185,51.467,37.426337,2.3238,21.251,7.621,229.3069,0.48537,3.837014686801707,0.125,999.6149,0
2019-07-29T09:43:15Z,6,11.3261,1.257,15.3975,49.012,35.582444,1.7095,15.611,7.585,229.6407,0.17287,3.6468058572692037,0.114,999.6211,0
2019-07-29T09:43:15Z,6.3,11.2459,1.1886,15.2437,45.699,33.104207,2.0028,18.257,7.564,230.8941,0.12363,3.391906036022241,0.095,999.6299,0
2019-07-29T09:43:15Z,6.7,11.167,1.3449,15.0993,44.879,32.453721,2.3406,21.304,7.541,233.3108,0.12358,3.3341594625173645,0.07,999.6392,0
2019-07-29T09:43:15Z,7,11.1224,0.9766,12.0672,45.109,32.5806,2.6358,23.967,7.512,240.3915,0.12376,3.356380608855923,0.103,999.6452,0
2019-07-29T09:43:15Z,7.3,11.086,0.8597,12.1388,47.084,33.976974,1.8655,16.95,7.471,244.6337,0.12368,3.516639529420972,0.1,999.6514,0
2019-07-29T09:43:15Z,7.7,11.0664,0.8604,13.9097,52.475,37.843737,0.7576,6.881,7.424,249.4402,0.12368,3.949846640843013,0.11,999.6561,0
2019-07-29T09:43:15Z,8,11.0387,2.6304,17.2954,58.927,42.464711,0.02,0.181,7.363,251.0894,0.12364,4.474195999491426,0.108,999.662,0
2019-07-29T09:43:15Z,8.3,11.1363,2.2814,17.4648,117.179,84.922791,0.1199,1.093,7.169,244.5185,0.12367,9.341567314951135,0.1,999.6722,0
2019-07-29T09:43:15Z,8.7,11.1385,3.3099,6.9658,112.465,81.086184,0.1243,1.129,6.981,216.511,0.12361,8.935786595813344,0.106,999.6773,0
2019-07-29T09:43:15Z,9,10.8844,3.7873,2.108,129.087,92.587115,0.1158,1.047,6.93,195.2583,0.1238,10.443035945092713,0.108,999.7051,0
2019-07-29T09:43:15Z,9.3,10.8526,3.7252,1.7381,156.683,112.391034,0.1104,0.999,6.855,187.947,0.12375,12.89421961848816,0.111,999.717,0
2019-08-01T09:36:36Z,0.1,25.5384,7.2768,3.5818,35.193,35.570775,8.6976,106.302,8.396,224.5915,893.87,1.824306504881918,0.053,996.9256,0
2019-08-01T09:36:36Z,0.3,25.5254,7.1715,3.6102,35.135,35.495564,8.6855,106.108,8.311,224.1805,351.01,1.8216246149296236,0.056,996.93,0
2019-08-01T09:36:36Z,0.7,25.4485,8.3115,3.5666,35.081,35.384635,8.6684,105.742,8.256,227.8299,262.58,1.82164831281145,0.065,996.9515,0
2019-08-01T09:36:36Z,1,25.3866,10.3468,3.533,35.127,35.395046,8.5905,104.694,8.221,231.0942,199.93,1.8265918018947214,0.06,996.9691,0
2019-08-01T09:36:36Z,1.3,25.3428,11.9279,3.5839,35.176,35.413965,8.5097,103.626,8.201,231.6911,125.28,1.8310025234642497,0.064,996.9819,0
2019-08-01T09:36:36Z,1.6,25.3124,12.4913,3.4965,35.224,35.448015,8.4502,102.863,8.211,232.9949,87.456,1.8348396511781262,0.021,996.991,0
2019-08-01T09:36:36Z,2,24.2923,14.0188,3.5931,36.142,35.612811,7.1618,85.506,8.17,235.5585,50.652,1.927573981855297,0.046,997.2526,0
2019-08-01T09:36:36Z,2.3,23.3073,19.9501,4.0463,36.781,35.370671,8.1699,95.397,7.996,249.6129,34.891,2.0066357166756834,0.055,997.4951,0
2019-08-01T09:36:36Z,2.7,22.0886,22.6933,3.9703,37.774,35.479969,7.9489,90.851,7.869,261.4703,22.332,2.1210739829577197,0.044,997.7818,0
2019-08-01T09:36:36Z,3,20.5393,17.7725,2.8808,38.347,34.892302,7.4322,82.55,7.767,270.4164,13.612,2.2327775083771817,0.037,998.1241,0
2019-08-01T09:36:36Z,3.3,18.613,13.1087,2.1393,39.88,34.43356,6.2117000000000004,65.85,7.699,279.2072,8.493,2.4352326045247272,0.052,998.5143,0
2019-08-01T09:36:36Z,3.7,16.5733,4.6027,2.6927,38.529,31.844086,4.9395,50.392,7.639,286.5911,5.9501,2.4665065435164575,0.049,998.8834,0
2019-08-01T09:36:36Z,4,14.8897,4.1089,3.2724,39.781,31.581939,2.5179,24.805,7.586,294.3288,4.0991,2.66119135324482,0.05,999.1533,0
2019-08-01T09:36:36Z,4.3,13.4877,4.1627,2.8788,44.19,33.854211,0.01,0.01,7.499,300.5517,2.4839,3.084755477857465,0.053,999.3541,0
2019-08-01T09:36:36Z,4.7,12.6977,3.5943,5.8898,42.193,31.642928,1.6785,15.752,7.42,303.787,1.5727,2.997690480907274,0.066,999.4558,0
2019-08-01T09:36:36Z,5,12.0563,1.8972,7.8714,42.201,31.164043,3.186,29.513,7.378,305.868,0.82575,3.0494507928619785,0.056,999.5336,0
2019-08-01T09:36:36Z,5.3,11.734,1.7086,7.2315,43.729,32.072007,2.83,26.065,7.319,309.4444,0.42517,3.194379831513143,0.062,999.5721,0
2019-08-01T09:36:36Z,5.7,11.438,1.5771,9.1915,42.628,31.044272,3.4057,31.183,7.283,313.4525,0.20591,3.1335148174706178,0.067,999.6054,0
2019-08-01T09:36:36Z,6,11.3207,1.35,7.6538,42.146,30.595961,3.6299,33.146,7.253,314.9307,0.12432,3.105560235526261,0.078,999.6193,0
2019-08-01T09:36:36Z,6.3,11.2539,0.8493,6.7545,47.278,34.282084,3.1669,28.892,7.213,315.4194,0.12365,3.51619666753676,0.069,999.6298,0
2019-08-01T09:36:36Z,6.7,11.1895,0.9433,9.6648,45.916,33.214038,1.9403,17.666,7.16,305.8843,0.12366,3.414233918229144,0.074,999.6372,0
2019-08-01T09:36:36Z,7,11.0904,1.1357,13.0281,44.495,32.105833,2.4732,22.47,7.14,305.3267,0.12378,3.3105903672441888,0.074,999.6485,0
2019-08-01T09:36:36Z,7.3,11.0429,1.4637,11.552,45.597,32.887082,1.7971,16.322,7.11,309.6737,0.12372,3.402353723679822,0.038,999.6553,0
2019-08-01T09:36:36Z,7.7,11.0062,0.7296,9.992,47.458,34.17784,1.0442,9.472,7.058,310.8962,0.12366,3.554059007837449,0.029,999.6612,0
2019-08-01T09:36:36Z,8,10.9763,0.9199,12.0102,65.905,47.447181,0.0652,0.591,6.985,309.0266,0.12368,5.052031623940143,0.033,999.6705,0
2019-08-01T09:36:36Z,8.3,11.1027,1.8962,16.926,112.548,81.240979,0.1092,0.993,6.775,275.6227,0.12366,8.951614522804842,0.063,999.6758,0
2019-08-01T09:36:36Z,8.7,10.9471,3.1653,3.6859,106.222,76.311442,0.1037,0.939,6.618,225.6231,0.12367,8.445347317176735,0.063,999.693,0
2019-08-01T09:36:36Z,9,10.8854,3.3587,2.0263,111.741,80.187737,0.0997,0.902,6.605,195.8768,0.1237,8.93472755663662,0.055,999.7021,0
2019-08-01T09:36:36Z,9.3,10.8893,3.3655,1.8164,118.035,84.686534,0.091,0.824,6.585,183.0004,0.12376,9.478423305264519,0.079,999.7058,0
2019-08-05T12:01:40Z,0.1,26.496,3.786,3.1081,34.934,36.011785,6.4775,80.628,8.258,176.8862,452.03,1.7736767986907722,0.064,996.671,0
2019-08-05T12:01:40Z,0.3,26.4864,3.9574,3.0977,34.638,35.657257,6.2148,77.256,8.238,171.9374,311.14,1.7581222712130862,0.05,996.6745,0
2019-08-05T12:01:40Z,0.7,26.161,4.143,3.1319,34.63,35.449485,6.2918,77.809,8.224,175.6671,202.98,1.7698100908689822,0.066,996.7633,0
2019-08-05T12:01:40Z,1,26.2779,4.6688,3.2065,35.633,36.370137,8.8065,108.613,8.23,182.5765,126.75,1.8196210428832935,0.059,996.7339,0
2019-08-05T12:01:40Z,1.3,25.4339,6.6108,3.7604,35.917,36.113873,8.4405,102.663,8.174,195.4143,87.48,1.868233113256484,0.084,996.9584,0
2019-08-05T12:01:40Z,1.6,24.8638,8.4811,3.8844,36.313,36.141858,7.3869,89.008,8.118,204.1416,66.468,1.9133770823770702,0.058,997.1067,0
2019-08-05T12:01:40Z,2,24.1554,8.1763,3.2002,36.863,36.129474,6.1063,72.548,8.022,214.118,41.321,1.9742406636698102,0.067,997.2868,0
2019-08-05T12:01:40Z,2.3,23.0596,6.6876,3.082,37.844,36.302076,4.9443,57.602,7.966,221.5718,28.03,2.0795727854231267,0.055,997.5545,0
2019-08-05T12:01:40Z,2.7,21.6921,5.8801,2.8359,39.293,36.382272,4.7603,53.71,7.903,228.8999,19.905,2.23161815449201,0.067,997.8717,0
2019-08-05T12:01:40Z,3,20.0931,5.4768,2.3289,39.423,35.202907,4.6428,50.708,7.843,240.2789,14.225,2.3232491076690174,0.076,998.2179,0
2019-08-05T12:01:40Z,3.3,18.5871,5.4569,1.7647,38.938,33.580351,4.2865,45.392,7.804,245.9449,10.075,2.3756479355149343,0.086,998.5194,0
2019-08-05T12:01:40Z,3.7,16.9155,4.5695,1.8272,39.161,32.481799,3.7815,38.701,7.77,254.5685,7.8784,2.488522646710974,0.067,998.8251,0
2019-08-05T12:01:40Z,4,14.9082,3.8331,2.2394,44.52,35.14437,0.7678,7.528,7.721,261.1979,5.8342,2.998251504078585,0.072,999.1514,0
2019-08-05T12:01:40Z,4.3,13.6278,4.1729,4.0091,43.354,33.202294,0.1646,1.572,7.647,267.3006,4.0645,3.011731344112822,0.067,999.3352,0
2019-08-05T12:01:40Z,4.7,12.6411,2.2488,5.7919,42.742,31.989523,1.2212,11.441,7.611,269.1939,2.4628,3.043737533104827,0.065,999.4629,0
2019-08-05T12:01:40Z,5,12.0301,2.1297,6.9467,50.181,37.111926,2.1346,19.798,7.558,272.5886,1.4957,3.670024039172718,0.061,999.5392,0
2019-08-05T12:01:40Z,5.3,11.6814,1.7606,9.9287,44.868,32.875587,2.1368,19.665,7.495,277.4632,0.83903,3.2876786094684034,0.068,999.5781,0
2019-08-05T12:01:40Z,5.7,11.4831,1.5147,11.6493,46.54,33.917512,2.4001,21.989,7.463,275.556,0.48398,3.4365405751996856,0.073,999.6015,0
2019-08-05T12:01:40Z,6,11.3623,1.3397,11.0293,47.755,34.692511,1.1294,10.319,7.419,278.96,0.23716,3.5437063729927454,0.071,999.617,0
2019-08-05T12:01:40Z,6.3,11.2276,1.2312,14.3965,45.729,33.113765,1.5395,14.029,7.395,278.4691,0.12396,3.3959504942922947,0.074,999.6316,0
2019-08-05T12:01:40Z,6.7,11.1169,1.085,11.9985,45.095,32.564215,2.004,18.219,7.379,280.1585,0.1237,3.3557847521407984,0.075,999.6443,0
2019-08-05T12:01:40Z,7,11.0636,0.8891,8.3493,46.809,33.747626,1.3769,12.501,7.354,280.279,0.12365,3.496880555251925,0.091,999.6519,0
2019-08-05T12:01:40Z,7.3,11.0125,0.7777,8.5168,52.707,37.955048,0.01,0.01,7.306,280.6108,0.12364,3.9742957869345545,0.07,999.6604,0
2019-08-05T12:01:40Z,7.7,10.976,2.0402,10.8768,70.302,50.586377,0.1005,0.91,7.221,281.3147,0.12368,5.4141385523855945,0.071,999.6703,0
2019-08-05T12:01:40Z,8,11.048,2.1826,11.1526,114.495,82.622706,0.1033,0.938,7.001,274.7766,0.12367,9.132500843641212,0.059,999.6822,0
2019-08-05T12:01:40Z,8.3,11.0436,2.3174,5.8036,117.414,84.638077,0.096,0.872,6.857,234.2163,0.12367,9.385326996481977,0.069,999.6859,0
2019-08-05T12:01:40Z,8.7,10.894,2.862,2.6239,109.055,78.285888,0.098,0.887,6.845,201.4419,0.12361,8.701148797434323,0.051,999.6988,0
2019-08-05T12:01:40Z,9,10.8379,3.1625,1.0843,113.054,80.995821,0.0908,0.82,6.842,179.3211,0.1237,9.059813404199566,0.07,999.7069,0
2019-08-05T12:01:40Z,9.3,10.8127,2.9604,1.3011,158.066,113.280831,0.0861,0.778,6.799,161.9613,0.1237,13.031975253169085,0.06,999.7266,0
2019-08-05T15:27:19Z,0.1,28.1296,2.8674,3.2223,35.962,38.074571,5.3382,68.118,8.664,201.6851,362.38,1.767824487115793,0.081,996.2175,0
2019-08-05T15:27:19Z,0.3,27.2685,2.9956,3.0303,36.255,37.757298,9.2997,116.861,8.617,206.4532,289.83,1.8151533402719573,0.069,996.4608,0
2019-08-05T15:27:19Z,0.7,26.6594,3.1121,2.8304,36.48,37.655505,9.1922,114.561,8.532,209.8933,218.09,1.8505275151049598,0.042,996.6296,0
2019-08-05T15:27:19Z,1,26.116,4.0877,3.473,36.189,36.81332,9.7858,120.317,8.472,209.4853,143.94,1.8560600651887957,0.082,996.7773,0
2019-08-05T15:27:19Z,1.3,25.3953,5.8672,3.6525,36.217,36.433147,8.6246,104.95,8.311,216.9249,98.175,1.8863286863651005,0.063,996.9686,0
2019-08-05T15:27:19Z,1.6,25.1024,6.5105,3.3025,36.498,36.429629,8.0166,96.852,8.11,226.7986,68.738,1.913836260553983,0.062,997.0457,0
2019-08-05T15:27:19Z,2,24.096,6.6893,2.6322,37.138,36.424804,5.8209,69.202,7.919,238.4745,41.977,1.9924413029940216,0.079,997.3016,0
2019-08-05T15:27:19Z,2.3,23.3026,5.2449,2.6212,38.081,36.534541,4.8487,56.496,7.799,244.5906,28.339,2.0821419551841696,0.077,997.4966,0
2019-08-05T15:27:19Z,2.7,22.087,4.6526,2.4311,39.309,36.632441,4.9203,55.838,7.69,250.4885,18.786,2.2127276007375754,0.062,997.7826,0
2019-08-05T15:27:19Z,3,20.0588,4.4155,1.7555,39.684,35.553732,4.8805,53.464,7.605,258.9357,12.883,2.341454122085613,0.07,998.2251,0
2019-08-05T15:27:19Z,3.3,18.5134,4.1502,1.5315,38.951,33.419221,4.3813,46.187,7.549,264.4672,9.2424,2.380668553978048,0.077,998.5334,0
2019-08-05T15:27:19Z,3.7,16.3126,3.4958,1.4982,40.36,33.239919,2.6882,27.34,7.492,272.3648,6.9868,2.607941160566006,0.042,998.9275,0
2019-08-05T15:27:19Z,4,14.7093,2.9321,2.2156,44.471,34.99776,0.6276,6.137,7.425,281.752,5.3391,3.0098737154374287,0.066,999.1816,0
2019-08-05T15:27:19Z,4.3,13.6956,3.1416,3.2699,44.083,33.92454,0.2249,2.158,7.342,285.8103,3.7067,3.0603064175874537,0.042,999.3263,0
2019-08-05T15:27:19Z,4.7,12.9901,2.4101,3.8912,43.274,32.727972,0.8683,8.208,7.297,291.3948,2.2001,3.0560141787732173,0.081,999.4195,0
2019-08-05T15:27:19Z,5,12.4004,1.4862,4.8589,42.793,31.962998,1.626,15.207,7.254,294.4497,1.3352,3.066958422391224,0.061,999.4937,0
2019-08-05T15:27:19Z,5.3,12.0677,1.233,5.4659,42.85,31.645058,3.0538,28.289,7.234,295.9117,0.76174,3.0984384110642664,0.06,999.534,0
2019-08-05T15:27:19Z,5.7,11.6036,1.1681,4.5863,42.232,30.82642,3.458,31.72,7.21,300.1259,0.40059,3.0888176872939708,0.1,999.5872,0
2019-08-05T15:27:19Z,6,11.2791,0.9193,4.1256,45.472,32.954089,3.1049,28.313,7.174,304.7983,0.1974,3.3709612734981373,0.091,999.6247,0
2019-08-05T15:27:19Z,6.3,11.2178,0.9071,5.9923,47.985,34.774376,1.8956,17.286,7.131,297.6044,0.12341,3.5757570234547202,0.065,999.633,0
2019-08-05T15:27:19Z,6.7,11.2034,0.9878,8.0679,57.202,41.360197,1.3389,12.187,7.051,267.6794,0.12343,4.315164507126926,0.08,999.6379,0
2019-08-05T15:27:19Z,7,11.075,1.1071,10.1144,62.502,45.122761,0.6581,5.981,6.966,245.3195,0.12331,4.760591919508457,0.067,999.6563,0
2019-08-05T15:27:19Z,7.3,11.0454,1.557,10.495,66.064,47.620051,0.7489,6.799,6.9,239.2425,0.12331,5.055676347437414,0.082,999.6619,0
2019-08-05T15:27:19Z,7.7,11.0174,1.3695,10.2929,65.728,47.346577,0.4179,3.792,6.857,235.2548,0.12341,5.031924941286942,0.049,999.6666,0
2019-08-05T15:27:19Z,8,11.0147,1.6298,10.4723,66.485,47.888914,0.4333,3.931,6.824,230.9529,0.12346,5.094373775211031,0.076,999.6686,0
2019-08-05T15:27:19Z,8.3,11.0237,1.5842,10.7615,66.901,48.19662,0.5179,4.7,6.799,228.1914,0.1234,5.127255593517714,0.071,999.6693,0
2019-08-05T15:27:19Z,8.7,11.0083,1.6398,10.5592,69.734,50.217626,0.4265,3.869,6.773,230.64,0.1234,5.362487538688272,0.068,999.673,0
2019-08-05T15:27:19Z,9,10.9965,1.5899,10.5785,69.943,50.356172,0.3829,3.473,6.748,225.1091,0.1234,5.381411748516675,0.072,999.6764,0
2019-08-05T15:27:19Z,9.3,10.9896,1.9372,10.7606,71.498,51.463396,0.3337,3.026,6.736,221.933,0.12349,5.5107972767666364,0.075,999.6788,0
2019-08-08T09:30:01Z,0.1,25.676,2.7481,3.3412,35.307,35.787119,7.897,96.772,7.709,231.7903,776.33,1.8251944205042596,0.051,996.8895,0
2019-08-08T09:30:01Z,0.3,25.666,3.5433,3.5634,35.324,35.785615,7.9709,97.628,7.718,238.1146,424.73,1.8265106469703687,0.077,996.8932,0
2019-08-08T09:30:01Z,0.7,25.6041,3.4279,3.3861,35.308,35.725982,7.9733,97.549,7.704,241.2777,228.5,1.8280426662285347,0.058,996.9109,0
2019-08-08T09:30:01Z,1,25.5691,3.82,3.5333,35.288,35.691149,7.8797,96.366,7.701,244.5599,158.96,1.8283063354520148,0.097,996.9215,0
2019-08-08T09:30:01Z,1.3,25.3493,4.0145,3.3621,36.282,36.173647,7.7402,93.416,7.685,246.6678,112.11,1.8917801249370823,0.093,996.9805,0
2019-08-08T09:30:01Z,1.6,24.4846,4.4389,3.5374,36.358,35.74762,5.3781,64.084,7.621,254.5734,85.28,1.9316930853059635,0.106,997.2027,0
2019-08-08T09:30:01Z,2,23.639,4.6929,3.9075,37.479,36.247347,3.7024,43.455,7.557,258.8145,55.612,2.0321130520786475,0.143,997.4136,0
2019-08-08T09:30:01Z,2.3,22.8929,4.3529,3.4414,38.395,36.503346,3.2816,37.922,7.52,257.8894,37.1,2.1195490406279056,0.11,997.5941,0
2019-08-08T09:30:01Z,2.7,21.6019,4.2191,2.8955,39.595,36.612256,2.9582,33.336,7.473,261.2342,24.382,2.2544429167895688,0.095,997.892,0
2019-08-08T09:30:01Z,3,20.2201,3.5547,2.3527,40.398,36.081072,3.1709,34.64,7.436,265.5451,16.731,2.3772898755784855,0.095,998.1918,0
2019-08-08T09:30:01Z,3.3,18.8989,3.5876,2.3095,40.073,34.695618,2.8952,30.766,7.405,270.3515,11.366,2.431181083197483,0.14,998.4597,0
2019-08-08T09:30:01Z,3.7,16.8026,3.4132,2.1457,40.825,33.737226,2.2236,22.686,7.382,273.2947,8.5823,2.6082375197564733,0.103,998.8451,0
2019-08-08T09:30:01Z,4,15.4663,3.5549,2.8725,48.15,38.490879,0.418,4.146,7.327,277.5826,6.2737,3.213807268698511,0.142,999.0666,0
2019-08-08T09:30:01Z,4.3,13.8468,4.0128,3.886,45.102,34.629226,0.0799,0.765,7.278,239.4591,4.2551,3.123485837877434,0.127,999.3062,0
2019-08-08T09:30:01Z,4.7,12.9714,2.5219,5.1399,46.287,34.640224,0.2062,1.931,7.264,229.3652,2.5575,3.284721670121067,0.16,999.4227,0
2019-08-08T09:30:01Z,5,11.9588,1.6476,8.2713,47.416,34.823753,0.5312,4.898,7.235,234.1556,1.6864,3.4613300361650583,0.129,999.5463,0
2019-08-08T09:30:01Z,5.3,11.6265,1.3044,11.1982,47.538,34.798506,2.0935,19.251,7.205,240.7406,1.0249,3.5016955147900495,0.109,999.5851,0
2019-08-08T09:30:01Z,5.6,11.5581,1.1073,13.2879,47.584,34.794808,1.9827,18.215,7.176,247.3807,0.54913,3.511712436920564,0.119,999.594,0
2019-08-08T09:30:01Z,6,11.5473,1.04,13.5713,47.518,34.728938,1.9792,18.175,7.151,250.8948,0.2273,3.5075156165429564,0.107,999.5968,0
2019-08-08T09:30:01Z,6.3,11.5264,1.0845,13.7594,47.492,34.727783,1.9659,18.062,7.126,254.5807,0.1236,3.507416380670207,0.094,999.6006,0
2019-08-08T09:30:01Z,6.7,11.5305,1.0936,13.7354,47.561,34.741156,1.977,18.147,7.102,258.606,0.12366,3.5124454476223232,0.108,999.6018,0
2019-08-08T09:30:01Z,7,11.4877,1.0209,13.7859,47.574,34.712333,1.9644,18.014,7.083,260.9982,0.12368,3.5174826659282874,0.116,999.6079,0
2019-08-08T09:30:01Z,7.3,11.4864,1.1452,13.598,47.561,34.712218,1.9484,17.872,7.059,264.3309,0.12364,3.5165637232905147,0.098,999.6096,0
2019-08-08T09:30:01Z,7.7,11.4758,1.0173,13.9277,47.539,34.687966,1.9663,18.033,7.039,268.4003,0.12374,3.515811951627796,0.102,999.6122,0
2019-08-08T09:30:01Z,8,11.4627,1.1447,13.7679,47.556,34.671592,1.9706,18.06,7.015,268.6648,0.12361,3.5183702652435027,0.073,999.6152,0
2019-08-08T09:30:01Z,8.3,11.4369,1.2107,13.7513,47.563,34.670221,1.9821,18.162,6.996,271.1359,0.12368,3.5213408703066458,0.09,999.6196,0
2019-08-08T09:30:01Z,8.7,11.44,1.0899,13.5508,47.578,34.67034,1.96,17.955,6.982,274.1136,0.12379,3.522214988376541,0.102,999.6208,0
2019-08-08T09:30:01Z,9,11.4248,1.101,13.563,47.555,34.64619,1.9626,17.976,6.961,275.3463,0.12376,3.5218185729431535,0.063,999.6239,0
2019-08-08T09:30:01Z,9.3,11.4174,1.0262,14.4324,47.561,34.644933,1.9693,18.034,6.945,276.5034,0.12369,3.5229768345006947,0.066,999.6261,0
2019-08-12T09:37:12Z,0.1,25.4176,3.6011,4.0345,36.059,36.348231,8.8282,107.628,8.094,241.7049,670.9,1.8767369937328728,0.056,996.9573,0
2019-08-12T09:37:12Z,0.3,25.3598,4.5045,4.0201,36.054,36.317071,8.8592,107.938,8.056,243.6287,543.35,1.8787825769240472,0.032,996.9733,0
2019-08-12T09:37:12Z,0.7,25.3021,4.5988,3.9765,36.046,36.261213,8.7804,106.848,8.025,249.6089,227.54,1.8806607729714082,0.046,996.9897,0
2019-08-12T09:37:12Z,1,25.2582,4.9,4.0315,35.829,36.004096,8.841,107.476,7.992,251.0924,158.63,1.8704237313191794,0.071,997.0026,0
2019-08-12T09:37:12Z,1.3,24.9657,5.5631,4.0051,36.008,35.882062,8.1264,98.03,7.905,255.7652,112.39,1.8921914788420038,0.074,997.0793,0
2019-08-12T09:37:12Z,1.6,24.538,5.8669,4.186,36.469,36.051164,6.2618,74.982,7.824,264.2274,83.904,1.9356976431859334,0.071,997.1892,0
2019-08-12T09:37:12Z,2,23.6647,6.4701,4.1418,36.88,35.803881,2.7211,32.048,7.702,273.5227,51.657,1.9965648961956084,0.061,997.4074,0
2019-08-12T09:37:12Z,2.3,22.8012,6.2625,3.0576,38.198,36.3111,1.6449,19.007,7.603,278.8211,32.649,2.1123255746822553,0.066,997.6157,0
2019-08-12T09:37:12Z,2.7,21.541,4.7394,2.0636,39.951,36.948253,1.1182,12.603,7.524,283.325,22.186,2.2791229255364307,0.053,997.9056,0
2019-08-12T09:37:12Z,3,20.2646,4.9545,2.039,40.951,36.715166,1.35,14.798,7.445,289.5421,15.712,2.409383695311458,0.066,998.1827,0
2019-08-12T09:37:12Z,3.3,18.463,3.7204,1.7889,40.807,35.157185,1.2786,13.528,7.38,295.1404,11.706,2.5043611174173668,0.042,998.5436,0
2019-08-12T09:37:12Z,3.7,16.5037,3.1836,1.8808,44.19,36.479394,0.2396,2.442,7.34,300.2848,9.0523,2.8584060832760025,0.058,998.8965,0
2019-08-12T09:37:12Z,4,15.097,5.0383,2.4966,51.461,41.009375,0.1383,1.367,7.253,300.6926,6.8437,3.4821766561054908,0.069,999.125,0
2019-08-12T09:37:12Z,4.3,14.0941,3.3291,3.3545,53.522,41.366364,0.1405,1.353,7.168,282.086,4.506,3.725094413238726,0.106,999.2744,0
2019-08-12T09:37:12Z,4.7,12.4198,2.4812,4.2392,48.018,35.55744,0.7123,6.612,7.129,271.4614,3.1911,3.4656389644013426,0.087,999.4914,0
2019-08-12T09:37:12Z,5,11.7529,1.8485,10.5556,48.158,35.411826,2.4689,22.788,7.117,274.4604,2.1775,3.538458137303947,0.053,999.5698,0
2019-08-12T09:37:12Z,5.3,11.7281,1.3402,13.3903,48.102,35.343085,2.2804,21.035,7.074,284.5107,1.431,3.536394113058326,0.051,999.5742,0
2019-08-12T09:37:12Z,5.7,11.7231,0.9756,13.993,48.182,35.369611,2.3091,21.284,7.037,290.6182,0.66586,3.5431216846478546,0.064,999.5762,0
2019-08-12T09:37:12Z,6,11.7031,1.02,14.1724,48.127,35.345586,2.3757,21.905,7.004,294.1903,0.27676,3.540682267438031,0.073,999.58,0
2019-08-12T09:37:12Z,6.3,11.6992,1.0824,14.7113,48.193,35.368322,2.395,22.07,6.974,298.5691,0.12542,3.546211913745085,0.084,999.5819,0
2019-08-12T09:37:12Z,6.7,11.6872,0.9646,14.2489,48.145,35.327861,2.4379,22.463,6.951,300.2168,0.1237,3.5435651500950565,0.102,999.5848,0
2019-08-12T09:37:12Z,7,11.6891,0.898,14.4158,48.142,35.32911,2.4459,22.538,6.931,303.7646,0.1236,3.543132804927227,0.081,999.5862,0
2019-08-12T09:37:12Z,7.3,11.6777,1.0299,14.6451,48.143,35.316399,2.4505,22.574,6.909,304.5144,0.12367,3.5442732461239386,0.053,999.589,0
2019-08-12T09:37:12Z,7.7,11.6865,0.9706,14.4531,48.116,35.301292,2.4549,22.617,6.88,307.5896,0.12368,3.5413043119767575,0.051,999.5895,0
2019-08-12T09:37:12Z,8,11.6763,0.9663,14.2587,48.194,35.351861,2.4504,22.572,6.858,309.3235,0.12361,3.5483753504861326,0.072,999.5922,0
2019-08-12T09:37:12Z,8.3,11.6739,1.0307,14.6851,48.141,35.315257,2.4534,22.601,6.835,311.1628,0.1237,3.544424822527226,0.063,999.594,0
2019-08-12T09:37:12Z,8.7,11.6798,0.9636,14.3335,48.143,35.316518,2.4448,22.522,6.815,313.8686,0.12366,3.5440067545228455,0.088,999.5949,0
2019-08-12T09:37:12Z,9,11.6691,0.9709,14.3762,48.191,35.344112,2.4498,22.563,6.802,314.1884,0.12361,3.548771017119345,0.057,999.5977,0
2019-08-12T09:37:12Z,9.3,11.6686,1.175,14.4362,48.202,35.354738,2.4221,22.309,6.784,317.1543,0.12369,3.549667377827915,0.055,999.5991,0
2019-08-15T11:55:46Z,0.1,26.8346,3.9025,4.7342,37.305,38.679876,8.4199,105.373,8.758,235.8218,245.91,1.8879488336828174,0.05,996.5796,0
2019-08-15T11:55:46Z,0.3,26.8119,4.2248,4.7694,37.428,38.754199,9.2794,115.98,8.766,238.3805,193.46,1.8954443910531245,0.094,996.5869,0
2019-08-15T11:55:46Z,0.7,26.5924,4.6791,5.1044,37.474,38.496342,9.6998,120.347,8.793,240.6292,244.45,1.9066847040045285,0.135,996.6481,0
2019-08-15T11:55:46Z,1,26.0029,5.4095,5.3501,36.589,37.176997,10.708,131.508,8.789,244.7983,193.45,1.8823138549834226,0.12,996.8077,0
