Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/15/2019 2:04:18 AM	10.30	13.20	1.18	0.00	0.00	0.00	0.00	0.69	24.69	50.20	0.28	24.79	5459	13205	531	0	0	0	0	0	19196	87.54	22.16	12.56	71.00	33.65	68.81	47.84	1.03	34.84	10.96
8/15/2019 2:04:21 AM	10.36	13.27	1.00	0.00	0.00	0.00	0.00	0.73	24.63	47.69	0.30	26.12	5492	13273	449	0	0	0	0	0	19214	83.17	21.94	12.56	71.56	33.85	68.58	47.54	1.03	34.93	10.95
8/15/2019 2:04:23 AM	10.42	13.16	1.14	0.00	0.00	0.00	0.00	0.69	24.71	51.04	0.31	26.03	5520	13156	514	0	0	0	0	0	19190	89.00	22.08	12.47	70.65	33.70	68.86	48.02	1.03	35.02	10.96
8/15/2019 2:04:25 AM	10.42	13.19	1.20	0.00	0.00	0.00	0.00	0.73	24.81	52.69	0.42	25.94	5520	13194	541	0	0	0	0	0	19255	91.87	22.34	12.55	70.57	34.28	69.46	48.65	1.04	35.11	10.96
8/15/2019 2:04:28 AM	10.48	13.20	1.01	0.00	0.00	0.00	0.00	0.76	24.69	57.96	0.60	25.93	5554	13205	453	0	0	0	0	0	19211	101.06	22.03	12.54	70.89	34.35	68.93	48.23	1.06	35.20	10.96
8/15/2019 2:04:30 AM	10.50	13.42	0.98	0.00	0.00	0.00	0.00	0.80	24.91	57.43	0.68	25.68	5567	13425	440	0	0	0	0	0	19432	100.14	22.28	12.71	72.11	34.90	69.65	48.56	1.07	35.28	10.99
8/15/2019 2:04:33 AM	10.50	13.16	1.11	0.00	0.00	0.00	0.00	0.78	24.77	59.05	0.76	25.40	5565	13158	500	0	0	0	0	0	19223	102.95	22.30	12.61	70.86	34.74	68.82	48.91	1.07	35.36	10.99
8/15/2019 2:04:35 AM	10.59	13.24	1.07	0.00	0.00	0.00	0.00	0.80	24.90	59.28	0.80	25.54	5613	13240	481	0	0	0	0	0	19333	103.37	22.40	12.69	71.50	35.08	68.97	49.20	1.08	35.44	11.01
8/15/2019 2:04:37 AM	10.61	13.14	1.02	0.00	0.00	0.00	0.00	0.77	24.77	58.89	0.85	25.78	5624	13145	458	0	0	0	0	0	19226	102.68	22.13	12.50	71.06	34.59	68.48	48.73	1.08	35.54	11.02
8/15/2019 2:04:40 AM	10.58	13.51	1.21	0.00	0.00	0.00	0.00	0.78	25.29	58.99	0.88	25.91	5606	13509	543	0	0	0	0	0	19657	102.85	22.82	13.06	72.28	35.25	70.79	49.68	1.09	35.62	11.03
8/15/2019 2:04:42 AM	10.86	13.49	1.00	0.00	0.00	0.00	0.00	0.75	25.35	58.94	0.94	25.78	5756	13490	448	0	0	0	0	0	19694	102.78	22.51	12.83	73.30	34.97	69.56	49.39	1.09	35.72	11.02
8/15/2019 2:04:44 AM	10.82	13.43	1.01	0.00	0.00	0.00	0.00	0.77	25.26	58.69	0.98	25.62	5734	13430	455	0	0	0	0	0	19620	102.33	22.50	12.79	72.76	35.10	69.59	49.47	1.10	35.77	11.04
8/15/2019 2:04:47 AM	10.58	13.34	1.05	0.00	0.00	0.00	0.00	0.78	24.97	59.06	1.01	25.57	5606	13341	473	0	0	0	0	0	19419	102.98	22.36	12.75	71.75	34.86	69.52	48.93	1.10	35.87	11.05
8/15/2019 2:04:49 AM	10.68	13.30	1.01	0.00	0.00	0.00	0.00	0.77	24.98	59.09	1.07	25.41	5658	13300	454	0	0	0	0	0	19411	103.03	22.26	12.67	71.63	34.79	69.35	48.97	1.11	35.96	11.05
