Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/28/2019 10:17:58 AM	5.55	19.83	1.81	0.00	0.00	0.00	0.00	0.43	27.19	90.79	0.33	22.97	2941	19835	815	0	0	0	0	0	23591	158.25	25.49	18.25	96.52	30.26	94.04	35.47	1.03	43.04	13.00
8/28/2019 10:18:01 AM	5.02	19.87	2.68	0.00	0.00	0.00	0.00	0.41	27.57	89.57	0.40	22.98	2662	19865	1208	0	0	0	0	0	23734	156.12	27.19	19.76	97.86	30.84	93.63	37.46	1.04	43.07	13.00
8/28/2019 10:18:03 AM	4.83	19.33	2.91	0.00	0.00	0.00	0.00	0.35	27.08	90.23	0.48	22.98	2561	19335	1309	0	0	0	0	0	23205	157.28	27.02	18.91	94.95	29.95	92.11	37.21	1.05	43.09	13.02
8/28/2019 10:18:06 AM	4.35	19.49	2.63	0.00	0.00	0.00	0.00	0.58	26.47	90.49	0.54	22.97	2307	19488	1182	0	0	0	0	0	22977	157.72	26.87	18.01	94.92	31.26	92.49	36.32	1.05	43.11	13.03
8/28/2019 10:18:08 AM	5.77	19.83	2.05	0.00	0.00	0.00	0.00	0.37	27.64	89.86	0.58	22.96	3056	19827	922	0	0	0	0	0	23805	156.62	26.05	19.21	98.05	30.38	93.03	36.72	1.06	43.10	13.05
8/28/2019 10:18:10 AM	4.95	19.69	2.50	0.00	0.00	0.00	0.00	0.33	27.14	90.17	0.61	22.95	2622	19694	1125	0	0	0	0	0	23441	157.17	26.48	17.42	95.78	29.47	94.03	35.75	1.06	43.14	13.02
8/28/2019 10:18:13 AM	5.93	19.51	1.72	0.00	0.00	0.00	0.00	0.36	27.16	89.35	0.67	22.94	3140	19514	774	0	0	0	0	0	23428	155.75	25.08	18.16	95.91	29.67	92.14	35.58	1.07	43.14	13.03
8/28/2019 10:18:15 AM	5.08	20.03	2.23	0.00	0.00	0.00	0.00	0.44	27.34	89.84	0.71	22.91	2694	20027	1005	0	0	0	0	0	23726	156.60	26.56	18.09	98.66	30.59	93.69	35.96	1.07	43.14	13.05
8/28/2019 10:18:17 AM	4.73	19.22	2.58	0.00	0.00	0.00	0.00	0.41	26.54	90.63	0.78	22.86	2509	19224	1162	0	0	0	0	0	22895	157.97	26.38	17.89	94.70	29.79	90.71	35.89	1.08	43.17	13.05
8/28/2019 10:18:20 AM	4.25	18.98	2.88	0.00	0.00	0.00	0.00	0.45	26.10	89.99	0.84	22.82	2250	18979	1295	0	0	0	0	0	22525	156.86	26.67	17.35	92.66	29.81	90.57	35.88	1.08	43.16	13.05
