Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
10/16/2019 8:51:46 AM	0.49	38.38	1.05	0.00	0.00	0.00	0.00	1.99	39.93	100.00	0.35	17.31	261	38383	475	0	0	0	0	0	39119	156.16	35.06	27.13	154.06	43.60	143.87	30.55	1.03	29.38	8.55
10/16/2019 8:51:48 AM	0.00	33.39	1.07	0.00	0.00	0.00	0.00	2.07	34.46	100.00	0.49	17.52	0	33393	481	0	0	0	0	0	33874	158.42	31.56	23.16	134.09	40.67	125.88	28.59	1.05	29.40	8.55
10/16/2019 8:51:50 AM	0.00	35.70	0.83	0.00	0.00	0.00	0.00	2.05	36.53	100.00	0.64	17.73	0	35696	374	0	0	0	0	0	36070	158.63	32.94	24.44	141.99	41.63	134.78	27.83	1.06	29.44	8.55
10/16/2019 8:51:53 AM	0.00	35.63	0.70	0.00	0.00	0.00	0.00	2.06	36.33	100.00	0.78	17.70	0	35633	315	0	0	0	0	0	35949	158.42	32.65	25.45	142.91	41.56	132.91	27.44	1.08	29.49	8.57
10/16/2019 8:51:55 AM	0.00	36.34	0.82	0.00	0.00	0.00	0.00	2.09	37.16	100.00	0.86	17.66	0	36340	370	0	0	0	0	0	36709	157.40	33.37	25.28	145.07	42.39	136.51	28.40	1.08	29.53	8.58
10/16/2019 8:51:58 AM	0.00	33.69	0.96	0.00	0.00	0.00	0.00	2.05	34.65	100.00	1.02	17.71	0	33690	433	0	0	0	0	0	34124	159.20	31.62	23.41	135.27	40.59	126.66	28.05	1.10	29.58	8.57
10/16/2019 8:52:00 AM	0.00	35.74	0.62	0.00	0.00	0.00	0.00	2.11	36.36	100.00	1.14	17.76	0	35742	278	0	0	0	0	0	36020	158.49	32.62	25.15	142.45	41.88	134.16	27.46	1.11	29.63	8.60
10/16/2019 8:52:02 AM	0.00	35.32	0.76	0.00	0.00	0.00	0.00	2.06	36.08	100.00	1.31	17.76	0	35318	342	0	0	0	0	0	35659	158.03	32.55	24.45	141.31	41.41	132.42	27.57	1.13	29.67	8.59
10/16/2019 8:52:05 AM	0.00	34.38	0.66	0.00	0.00	0.00	0.00	2.08	35.04	100.00	1.43	17.76	0	34385	296	0	0	0	0	0	34680	158.21	31.78	24.32	136.69	40.88	129.74	26.95	1.14	29.72	8.61
