Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/6/2019 9:35:01 AM	0.86	0.10	0.00	1.01	0.00	0.00	0.00	0.37	1.97	100.00	0.25	22.82	458	96	0	30	0	0	0	0	585	177.38	5.05	1.63	4.63	6.75	8.38	9.78	1.02	38.24	11.94
6/6/2019 9:35:03 AM	0.62	0.44	0.76	0.27	0.00	0.00	0.00	0.46	2.10	100.00	0.48	22.82	330	442	343	8	0	0	0	0	1123	178.30	4.98	1.84	5.39	7.66	7.20	10.01	1.05	38.28	11.95
6/6/2019 9:35:05 AM	1.62	0.11	0.83	0.00	0.00	0.00	0.00	0.25	2.56	100.00	0.66	22.82	860	111	371	0	0	0	0	0	1342	176.15	4.10	0.68	4.24	6.25	5.41	10.44	1.06	38.35	11.97
6/6/2019 9:35:08 AM	0.88	0.10	1.72	0.00	0.00	0.00	0.00	0.23	2.70	100.00	0.75	22.84	466	102	776	0	0	0	0	0	1344	177.56	5.72	1.30	4.28	6.58	5.85	11.90	1.07	38.38	11.96
6/6/2019 9:35:10 AM	0.54	0.35	1.25	0.13	0.00	0.00	0.00	0.35	2.27	100.00	0.88	22.83	287	349	562	4	0	0	0	0	1202	176.84	5.33	1.02	4.73	6.91	7.03	10.34	1.09	38.45	11.97
6/6/2019 9:35:12 AM	1.71	0.18	0.34	0.45	0.00	0.00	0.00	0.28	2.68	100.00	0.98	22.82	906	176	153	14	0	0	0	0	1248	177.18	4.50	1.42	4.88	6.72	7.33	10.87	1.10	38.49	11.97
6/6/2019 9:35:15 AM	0.64	0.18	0.85	0.43	0.00	0.00	0.00	0.35	2.11	100.00	1.12	22.77	339	183	384	13	0	0	0	0	919	177.76	5.21	1.74	4.61	6.80	6.82	10.19	1.11	38.55	11.99
6/6/2019 9:35:17 AM	1.96	0.00	0.40	0.56	0.00	0.00	0.00	0.30	2.92	100.00	1.25	22.75	1041	0	179	17	0	0	0	0	1236	177.99	4.93	2.39	4.61	7.41	6.95	12.58	1.12	38.59	12.00
6/6/2019 9:35:20 AM	2.20	0.00	0.59	0.48	0.00	0.00	0.00	0.08	3.26	100.00	1.35	22.82	1165	0	264	14	0	0	0	0	1443	177.44	4.69	2.45	4.77	5.70	6.81	12.05	1.13	38.63	11.99
6/6/2019 9:35:22 AM	1.01	0.49	1.10	0.00	0.00	0.00	0.00	0.40	2.60	100.00	1.40	22.82	534	494	494	0	0	0	0	0	1522	178.69	5.13	0.53	5.54	7.66	7.25	11.00	1.14	38.70	12.00
6/6/2019 9:35:24 AM	0.87	0.00	1.08	0.55	0.00	0.00	0.00	0.24	2.49	100.00	1.45	22.82	460	0	486	16	0	0	0	0	962	177.42	5.81	0.87	3.53	6.36	7.72	11.58	1.14	38.75	12.00
6/6/2019 9:35:27 AM	1.68	0.45	0.62	0.00	0.00	0.00	0.00	0.35	2.76	100.00	1.51	22.82	893	449	281	0	0	0	0	0	1623	177.71	4.22	1.03	5.69	7.37	6.69	10.75	1.15	38.80	12.03
6/6/2019 9:35:29 AM	1.70	0.00	1.10	0.00	0.00	0.00	0.00	0.32	2.80	100.00	1.56	22.82	903	0	496	0	0	0	0	0	1398	176.57	4.73	1.84	3.59	7.41	5.34	12.60	1.15	38.85	12.01
6/6/2019 9:35:32 AM	1.17	0.07	0.72	0.40	0.00	0.00	0.00	0.33	2.36	100.00	1.61	22.82	623	73	324	12	0	0	0	0	1032	178.12	5.01	0.81	4.03	6.96	6.98	10.96	1.16	38.89	12.03
6/6/2019 9:35:34 AM	1.44	0.00	0.77	0.60	0.00	0.00	0.00	0.27	2.81	100.00	1.72	22.82	763	0	347	18	0	0	0	0	1128	176.49	5.66	1.48	4.29	7.12	7.64	12.51	1.17	38.94	12.02
6/6/2019 9:35:36 AM	1.88	0.03	0.42	0.45	0.00	0.00	0.00	0.35	2.79	100.00	1.82	22.80	997	34	190	14	0	0	0	0	1235	177.18	4.90	0.93	4.32	7.73	7.28	12.32	1.18	38.98	12.04
6/6/2019 9:35:39 AM	2.01	0.01	0.32	0.44	0.00	0.00	0.00	0.29	2.78	100.00	1.89	22.78	1063	12	142	13	0	0	0	0	1231	176.82	4.46	1.74	4.52	7.09	6.56	11.72	1.18	39.04	12.05
6/6/2019 9:35:41 AM	1.43	0.33	1.38	0.00	0.00	0.00	0.00	0.22	3.14	100.00	1.98	22.79	756	332	623	0	0	0	0	0	1711	177.53	5.41	1.31	5.55	6.84	6.80	12.15	1.19	39.08	12.07
6/6/2019 9:35:43 AM	1.84	0.04	0.88	0.27	0.00	0.00	0.00	0.26	3.03	100.00	2.10	22.84	973	43	396	8	0	0	0	0	1420	178.03	5.11	1.73	4.66	7.24	6.46	12.67	1.21	39.14	12.07
6/6/2019 9:35:46 AM	1.41	0.27	1.38	0.00	0.00	0.00	0.00	0.24	3.06	100.00	2.14	22.84	748	273	621	0	0	0	0	0	1642	175.78	5.43	1.04	5.29	7.01	6.58	12.25	1.21	39.18	12.08
6/6/2019 9:35:48 AM	1.35	0.22	1.00	0.27	0.00	0.00	0.00	0.34	2.83	100.00	2.17	22.78	715	219	450	8	0	0	0	0	1392	177.69	5.46	2.04	5.26	7.73	6.88	12.34	1.21	39.24	12.08
6/6/2019 9:35:51 AM	0.92	0.17	1.10	0.36	0.00	0.00	0.00	0.27	2.55	100.00	2.23	22.72	486	170	496	11	0	0	0	0	1164	177.85	5.53	1.75	4.83	6.69	6.94	11.24	1.22	39.28	12.10
6/6/2019 9:35:53 AM	2.38	0.00	0.83	0.27	0.00	0.00	0.00	0.11	3.48	100.00	2.28	22.74	1263	0	375	8	0	0	0	0	1646	177.04	4.86	1.70	4.52	6.35	6.74	13.06	1.22	39.33	12.10
6/6/2019 9:35:55 AM	0.90	0.00	1.02	0.63	0.00	0.00	0.00	0.21	2.55	100.00	2.32	22.76	475	0	461	19	0	0	0	0	955	177.16	5.82	2.38	4.74	6.16	6.86	11.39	1.23	39.37	12.10
6/6/2019 9:35:58 AM	1.33	0.16	1.16	0.00	0.00	0.00	0.00	0.27	2.65	100.00	2.40	22.74	703	164	521	0	0	0	0	0	1388	176.64	4.83	0.62	4.21	6.72	6.19	11.21	1.23	39.42	12.11
6/6/2019 9:36:00 AM	1.17	0.09	1.67	0.00	0.00	0.00	0.00	0.28	2.92	100.00	2.44	22.78	619	86	751	0	0	0	0	0	1455	177.02	5.87	1.34	4.45	7.37	5.96	12.96	1.24	39.47	12.13
6/6/2019 9:36:02 AM	0.75	0.12	1.14	0.53	0.00	0.00	0.00	0.30	2.53	100.00	2.45	22.82	396	117	512	16	0	0	0	0	1041	176.66	6.05	2.07	4.95	6.99	7.21	11.74	1.24	39.51	12.11
6/6/2019 9:36:05 AM	1.25	0.37	0.85	0.31	0.00	0.00	0.00	0.30	2.77	100.00	2.47	22.79	663	367	381	9	0	0	0	0	1420	176.89	5.20	1.48	5.50	7.04	7.77	11.22	1.24	39.54	12.14
6/6/2019 9:36:07 AM	0.85	0.10	1.61	0.00	0.00	0.00	0.00	0.27	2.57	100.00	2.50	22.79	452	100	726	0	0	0	0	0	1278	177.56	5.59	0.54	4.07	6.70	5.93	11.61	1.25	39.60	12.16
