Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/18/2019 1:55:43 PM	2.55	0.93	0.85	0.10	0.00	0.00	0.00	0.25	4.43	86.42	0.17	28.52	1351	928	383	3	0	0	0	0	2664	150.63	5.59	3.13	9.10	8.43	9.67	14.27	1.02	48.33	15.45
7/18/2019 1:55:46 PM	2.52	0.00	0.00	1.19	0.00	0.00	0.00	0.00	3.71	94.89	0.31	28.89	1336	0	0	36	0	0	0	0	1372	165.38	6.06	3.11	3.51	3.97	9.84	14.13	1.03	48.42	15.47
7/18/2019 1:55:48 PM	0.26	0.00	0.00	1.47	0.00	0.00	0.00	0.50	1.73	97.32	0.40	28.87	140	0	0	44	0	0	0	0	184	169.63	5.51	4.80	3.60	7.95	9.46	11.29	1.04	48.49	15.45
7/18/2019 1:55:50 PM	1.09	0.00	1.59	0.00	0.00	0.00	0.00	0.07	2.68	100.00	0.26	28.85	580	0	715	0	0	0	0	0	1295	174.46	5.34	-4.36	2.19	4.55	6.70	11.09	1.03	48.58	15.48
7/18/2019 1:55:53 PM	0.51	0.08	0.00	0.81	0.00	0.00	0.00	0.60	1.40	94.96	0.24	28.86	271	80	0	24	0	0	0	0	375	165.52	3.43	4.42	3.70	8.56	7.25	9.75	1.02	48.64	15.50
7/18/2019 1:55:55 PM	1.91	0.84	0.48	0.00	0.00	0.00	0.00	0.24	3.23	98.43	0.38	28.79	1011	842	215	0	0	0	0	0	2068	171.56	4.21	-0.77	7.38	6.50	8.71	10.00	1.04	48.73	15.48
7/18/2019 1:55:57 PM	2.67	0.47	0.68	0.00	0.00	0.00	0.00	0.37	3.82	98.22	0.51	28.69	1413	472	307	0	0	0	0	0	2192	171.19	4.98	1.60	6.88	9.03	7.42	14.28	1.05	48.80	15.49
7/18/2019 1:56:00 PM	3.46	0.33	0.72	0.00	0.00	0.00	0.00	0.12	4.50	97.76	0.72	28.61	1834	326	323	0	0	0	0	0	2483	170.40	4.89	0.54	7.18	7.54	7.12	14.91	1.07	48.85	15.49
7/18/2019 1:56:02 PM	3.94	0.00	0.00	0.40	0.00	0.00	0.00	0.10	4.34	98.01	0.88	28.55	2088	0	0	12	0	0	0	0	2100	170.83	4.59	1.13	4.21	6.98	8.09	15.15	1.09	48.94	15.50
7/18/2019 1:56:05 PM	2.26	0.14	1.33	0.07	0.00	0.00	0.00	0.19	3.79	97.65	1.05	28.51	1196	138	596	2	0	0	0	0	1933	170.21	5.70	1.54	5.30	7.54	7.00	14.53	1.10	48.99	15.52
7/18/2019 1:56:07 PM	2.39	0.28	1.42	0.13	0.00	0.00	0.00	0.03	4.21	98.34	1.15	28.49	1264	284	638	4	0	0	0	0	2190	171.40	5.89	1.66	6.17	6.47	8.01	14.37	1.11	49.06	15.53
7/18/2019 1:56:09 PM	3.12	0.02	0.83	0.36	0.00	0.00	0.00	0.05	4.34	98.05	1.31	28.46	1654	22	373	11	0	0	0	0	2060	170.90	5.46	2.12	5.79	6.91	7.54	15.24	1.13	49.13	15.55
7/18/2019 1:56:12 PM	2.76	0.17	1.25	0.01	0.00	0.00	0.00	0.10	4.19	98.86	1.43	28.44	1465	174	563	0	0	0	0	0	2202	172.31	5.44	1.04	5.45	7.11	7.46	14.82	1.14	49.20	15.53
7/18/2019 1:56:14 PM	2.83	0.19	1.30	0.00	0.00	0.00	0.00	0.12	4.32	98.39	1.55	28.39	1502	186	586	0	0	0	0	0	2274	171.50	5.56	2.78	6.34	7.57	6.55	15.45	1.15	49.27	15.56
7/18/2019 1:56:16 PM	2.51	0.27	1.40	0.00	0.00	0.00	0.00	0.15	4.18	98.32	1.62	28.35	1330	267	632	0	0	0	0	0	2229	171.36	5.90	0.94	6.12	7.61	7.53	15.11	1.16	49.32	15.57
7/18/2019 1:56:19 PM	3.30	0.00	0.71	0.38	0.00	0.00	0.00	0.05	4.39	97.64	1.73	28.34	1750	0	321	11	0	0	0	0	2082	170.18	5.27	1.79	5.08	6.92	8.01	15.49	1.17	49.39	15.55
7/18/2019 1:56:21 PM	2.38	0.06	1.54	0.00	0.00	0.00	0.00	0.10	3.98	97.89	1.81	28.30	1260	63	695	0	0	0	0	0	2018	170.62	5.85	1.12	5.31	7.05	6.52	14.87	1.18	49.45	15.57
7/18/2019 1:56:24 PM	2.88	0.29	1.07	0.00	0.00	0.00	0.00	0.12	4.25	98.58	1.91	28.26	1526	293	483	0	0	0	0	0	2302	171.82	5.25	1.47	6.59	7.31	7.06	14.61	1.19	49.51	15.57
7/18/2019 1:56:26 PM	3.59	0.00	0.89	0.22	0.00	0.00	0.00	0.00	4.71	98.57	1.99	28.25	1904	0	402	7	0	0	0	0	2313	171.80	5.25	2.12	5.48	6.88	7.45	16.13	1.20	49.57	15.58
7/18/2019 1:56:28 PM	1.97	0.21	1.62	0.00	0.00	0.00	0.00	0.18	3.80	98.70	2.11	28.23	1045	206	731	0	0	0	0	0	1982	172.02	6.06	1.71	5.66	7.50	6.91	14.58	1.21	49.64	15.60
7/18/2019 1:56:31 PM	2.17	0.28	1.62	0.09	0.00	0.00	0.00	0.09	4.16	98.35	2.18	28.21	1152	276	730	3	0	0	0	0	2160	171.42	6.28	1.64	6.09	7.05	7.93	14.90	1.21	49.69	15.60
7/18/2019 1:56:33 PM	2.45	0.30	1.28	0.00	0.00	0.00	0.00	0.15	4.04	97.97	2.26	28.20	1300	302	576	0	0	0	0	0	2178	170.76	5.57	1.55	6.31	7.39	7.18	14.42	1.22	49.75	15.60
7/18/2019 1:56:36 PM	2.92	0.14	1.04	0.22	0.00	0.00	0.00	0.07	4.31	98.46	2.33	28.20	1546	135	470	6	0	0	0	0	2157	171.62	5.56	1.66	5.84	7.02	7.76	15.08	1.23	49.82	15.61
7/18/2019 1:56:38 PM	3.05	0.01	0.67	0.34	0.00	0.00	0.00	0.07	4.06	98.31	2.40	28.16	1615	6	300	10	0	0	0	0	1932	171.35	5.05	1.41	5.22	6.72	7.52	14.39	1.24	49.87	15.63
