Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
10/11/2019 10:50:23 AM	2.47	36.95	2.87	0.29	0.00	0.00	0.00	0.79	42.58	100.00	0.39	20.90	1310	36948	1292	9	0	0	0	0	39558	156.39	36.58	27.32	147.55	37.73	146.01	34.41	1.04	34.95	10.85
10/11/2019 10:50:26 AM	3.74	39.54	2.45	0.00	0.00	0.00	0.00	0.66	45.73	100.00	0.45	20.84	1984	39539	1103	0	0	0	0	0	42626	155.20	37.36	28.41	161.22	38.58	151.04	34.74	1.04	35.01	10.86
10/11/2019 10:50:28 AM	1.63	39.24	3.46	0.00	0.00	0.00	0.00	0.75	44.33	100.00	0.47	20.72	864	39239	1557	0	0	0	0	0	41660	155.94	38.34	29.48	156.86	38.40	152.43	33.98	1.05	35.04	10.86
10/11/2019 10:50:30 AM	1.34	36.94	4.11	0.00	0.00	0.00	0.00	0.74	42.39	100.00	0.51	20.62	712	36939	1848	0	0	0	0	0	39499	156.10	38.06	27.55	148.68	37.57	144.32	35.16	1.05	35.08	10.86
10/11/2019 10:50:33 AM	3.20	36.33	1.77	1.93	0.00	0.00	0.00	0.70	43.24	100.00	0.57	20.53	1698	36331	798	58	0	0	0	0	38886	158.29	37.62	29.50	147.91	37.76	147.16	36.28	1.06	35.14	10.87
10/11/2019 10:50:35 AM	2.14	38.27	3.84	0.00	0.00	0.00	0.00	0.87	44.25	100.00	0.60	20.44	1136	38272	1727	0	0	0	0	0	41135	157.20	38.91	30.28	154.24	39.92	149.12	37.44	1.06	35.19	10.88
10/11/2019 10:50:38 AM	4.09	37.08	2.77	0.87	0.00	0.00	0.00	0.71	44.81	100.00	0.62	20.39	2168	37079	1247	26	0	0	0	0	40520	157.48	38.32	29.31	150.38	39.47	148.55	39.47	1.06	35.22	10.90
10/11/2019 10:50:40 AM	4.74	36.38	2.97	0.00	0.00	0.00	0.00	0.72	44.09	100.00	0.66	20.37	2511	36383	1337	0	0	0	0	0	40231	158.10	36.56	28.96	148.81	39.01	141.78	39.04	1.06	35.28	10.90
10/11/2019 10:50:42 AM	2.93	35.69	3.17	1.68	0.00	0.00	0.00	0.76	43.47	100.00	0.69	20.36	1555	35688	1427	50	0	0	0	0	38721	158.21	39.74	28.81	146.06	39.36	145.62	40.63	1.07	35.33	10.91
10/11/2019 10:50:45 AM	3.10	37.97	4.44	0.00	0.00	0.00	0.00	0.59	45.51	100.00	0.70	20.32	1645	37971	1996	0	0	0	0	0	41612	157.35	39.91	30.08	155.31	39.29	147.94	40.10	1.07	35.38	10.92
10/11/2019 10:50:47 AM	3.95	36.84	4.49	0.00	0.00	0.00	0.00	0.66	45.27	100.00	0.73	20.35	2093	36837	2020	0	0	0	0	0	40949	158.23	39.80	28.66	150.62	40.18	145.56	42.70	1.07	35.41	10.91
10/11/2019 10:50:49 AM	3.57	37.88	4.21	0.00	0.00	0.00	0.00	0.66	45.66	100.00	0.77	20.35	1893	37880	1896	0	0	0	0	0	41669	157.26	39.69	29.52	153.45	40.03	149.50	40.94	1.08	35.47	10.93
10/11/2019 10:50:52 AM	5.24	38.33	3.14	0.00	0.00	0.00	0.00	0.41	46.71	100.00	0.80	20.35	2779	38330	1412	0	0	0	0	0	42522	157.54	38.09	29.41	159.13	38.43	146.83	39.22	1.08	35.52	10.94
10/11/2019 10:50:54 AM	3.87	38.04	3.86	0.00	0.00	0.00	0.00	0.64	45.76	100.00	0.84	20.30	2049	38038	1736	0	0	0	0	0	41822	156.82	39.23	28.57	154.51	39.76	149.42	40.16	1.08	35.54	10.96
10/11/2019 10:50:57 AM	3.11	40.45	3.98	0.00	0.00	0.00	0.00	0.64	47.54	100.00	0.87	20.28	1651	40446	1791	0	0	0	0	0	43887	155.85	40.88	31.06	165.17	40.57	155.90	39.32	1.09	35.59	10.96
10/11/2019 10:50:59 AM	2.70	37.66	3.95	0.51	0.00	0.00	0.00	0.64	44.81	100.00	0.91	20.28	1429	37661	1777	15	0	0	0	0	40882	157.90	39.72	28.80	151.88	39.00	150.31	39.01	1.09	35.64	10.97
10/11/2019 10:51:01 AM	2.84	37.80	4.49	0.00	0.00	0.00	0.00	0.65	45.13	100.00	0.95	20.25	1505	37802	2022	0	0	0	0	0	41329	157.22	39.95	29.20	153.52	39.49	148.46	40.05	1.09	35.68	10.94
10/11/2019 10:51:04 AM	4.63	38.83	2.93	0.00	0.00	0.00	0.00	0.68	46.39	100.00	0.99	20.24	2454	38832	1317	0	0	0	0	0	42603	158.27	38.22	29.75	159.37	39.98	149.46	38.89	1.10	35.72	10.97
10/11/2019 10:51:06 AM	3.93	38.99	3.46	0.00	0.00	0.00	0.00	0.60	46.38	100.00	1.03	20.21	2080	38992	1559	0	0	0	0	0	42631	158.43	39.05	29.59	159.87	39.47	150.30	38.69	1.10	35.76	10.97
10/11/2019 10:51:09 AM	3.55	37.48	3.27	0.00	0.00	0.00	0.00	0.79	44.30	100.00	1.05	20.18	1880	37481	1472	0	0	0	0	0	40833	156.79	37.66	27.97	150.71	39.42	147.63	37.95	1.10	35.79	10.99
10/11/2019 10:51:11 AM	2.37	36.13	4.03	0.00	0.00	0.00	0.00	0.70	42.54	100.00	1.10	20.19	1254	36135	1816	0	0	0	0	0	39205	157.98	37.65	27.11	145.26	37.74	142.87	36.99	1.11	35.85	10.98
10/11/2019 10:51:13 AM	3.19	39.13	3.03	0.00	0.00	0.00	0.00	0.75	45.36	100.00	1.12	20.19	1692	39135	1365	0	0	0	0	0	42193	159.00	38.29	28.63	159.51	39.43	150.23	36.28	1.11	35.86	11.01
10/11/2019 10:51:16 AM	4.41	41.08	2.44	0.00	0.00	0.00	0.00	0.70	47.94	100.00	1.15	20.18	2339	41083	1099	0	0	0	0	0	44520	156.69	38.84	30.91	169.18	40.66	155.30	37.21	1.11	35.91	10.99
