Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/15/2019 10:59:50 AM	11.25	12.02	2.35	0.00	0.00	0.00	0.00	0.03	25.62	67.29	0.40	25.99	5964	12019	1058	0	0	0	0	0	19042	117.32	22.82	11.97	67.46	29.30	65.32	50.32	1.04	44.07	14.70
8/15/2019 10:59:53 AM	10.93	11.95	2.33	0.00	0.00	0.00	0.00	0.01	25.21	61.07	0.43	25.92	5795	11947	1050	0	0	0	0	0	18792	106.48	22.39	12.57	66.42	28.64	65.04	49.11	1.04	44.14	14.71
8/15/2019 10:59:55 AM	9.77	11.09	1.90	0.00	0.00	0.00	0.00	0.00	22.76	47.05	0.45	26.10	5179	11092	854	0	0	0	0	0	17126	82.05	19.77	11.37	62.11	23.77	59.27	43.75	1.04	44.19	14.75
8/15/2019 10:59:58 AM	10.32	11.29	1.86	0.00	0.00	0.00	0.00	0.00	23.47	49.56	0.46	26.24	5468	11285	839	0	0	0	0	0	17592	86.42	20.36	11.26	63.66	25.56	60.13	45.02	1.04	44.27	14.73
8/15/2019 11:00:00 AM	9.29	11.28	2.38	0.00	0.00	0.00	0.00	0.00	22.95	47.49	0.47	26.26	4922	11278	1072	0	0	0	0	0	17272	82.83	20.77	11.68	62.50	24.26	60.68	44.30	1.05	44.34	14.73
8/15/2019 11:00:02 AM	10.98	11.62	1.44	0.00	0.00	0.00	0.00	0.00	24.04	48.04	0.47	26.33	5818	11622	649	0	0	0	0	0	18089	83.79	19.91	12.24	65.25	25.85	61.61	45.48	1.05	44.38	14.76
8/15/2019 11:00:05 AM	9.53	11.41	2.46	0.00	0.00	0.00	0.00	0.00	23.40	47.09	0.49	26.29	5049	11413	1105	0	0	0	0	0	17567	82.12	21.27	11.60	63.43	25.08	61.48	45.33	1.05	44.46	14.75
8/15/2019 11:00:07 AM	9.39	11.54	2.15	0.00	0.00	0.00	0.00	0.00	23.09	44.78	0.51	26.26	4978	11539	969	0	0	0	0	0	17486	78.09	20.55	12.91	63.67	25.22	61.12	43.31	1.05	44.52	14.75
8/15/2019 11:00:10 AM	11.64	12.85	2.06	0.00	0.00	0.00	0.00	0.13	26.55	67.56	0.74	26.08	6168	12847	928	0	0	0	0	0	19943	117.79	23.24	12.92	70.88	30.99	69.24	51.36	1.07	44.56	14.75
8/15/2019 11:00:12 AM	12.51	13.36	2.08	0.41	0.00	0.00	0.00	0.15	28.37	80.43	0.94	25.85	6631	13364	937	12	0	0	0	0	20944	140.21	25.42	15.40	74.64	33.63	73.90	56.42	1.09	44.65	14.75
8/15/2019 11:00:14 AM	13.56	15.91	3.19	0.00	0.00	0.00	0.00	0.25	32.66	86.53	1.17	25.69	7186	15914	1434	0	0	0	0	0	24535	150.83	29.95	16.41	87.74	39.26	84.83	64.52	1.11	44.68	14.78
8/15/2019 11:00:17 AM	14.35	16.52	4.03	0.00	0.00	0.00	0.00	0.09	34.90	87.29	1.28	25.51	7604	16517	1814	0	0	0	0	0	25935	152.15	32.54	16.96	91.59	40.66	89.24	69.71	1.13	44.72	14.81
8/15/2019 11:00:19 AM	15.13	16.43	3.73	0.00	0.00	0.00	0.00	0.25	35.28	87.14	1.44	25.48	8017	16428	1678	0	0	0	0	0	26123	151.89	32.49	17.47	90.89	42.78	89.97	72.11	1.14	44.79	14.77
8/15/2019 11:00:21 AM	15.71	16.51	4.37	0.00	0.00	0.00	0.00	0.29	36.59	89.20	1.62	25.25	8328	16507	1965	0	0	0	0	0	26799	155.49	34.67	17.55	93.24	45.26	90.69	77.20	1.16	44.85	14.77
8/15/2019 11:00:24 AM	17.04	16.00	3.58	0.20	0.00	0.00	0.00	0.14	36.82	90.00	1.79	24.96	9029	16002	1612	6	0	0	0	0	26649	156.87	33.33	16.72	90.47	44.19	90.90	77.50	1.18	44.90	14.76
8/15/2019 11:00:26 AM	15.11	15.46	4.70	0.00	0.00	0.00	0.00	0.31	35.28	90.47	1.95	24.67	8010	15461	2116	0	0	0	0	0	25588	157.70	34.28	16.34	87.66	44.39	86.99	76.58	1.19	44.95	14.84
8/15/2019 11:00:29 AM	15.64	13.49	4.55	0.00	0.00	0.00	0.00	0.22	33.67	91.15	2.07	24.36	8287	13488	2047	0	0	0	0	0	23822	158.88	32.30	15.28	79.19	42.39	78.59	76.14	1.20	45.03	14.78
8/15/2019 11:00:31 AM	15.90	12.33	3.51	0.78	0.00	0.00	0.00	0.29	32.52	92.07	2.11	24.22	8428	12331	1580	23	0	0	0	0	22361	160.47	31.57	15.80	75.07	42.26	75.72	76.04	1.21	45.09	14.81
8/15/2019 11:00:33 AM	15.47	12.25	4.13	0.42	0.00	0.00	0.00	0.39	32.27	91.72	2.14	24.24	8197	12255	1857	13	0	0	0	0	22322	159.87	31.90	15.01	74.02	43.02	74.63	76.58	1.21	45.14	14.81
8/15/2019 11:00:36 AM	16.42	11.89	3.72	0.85	0.00	0.00	0.00	0.29	32.89	92.12	2.13	24.30	8703	11890	1674	26	0	0	0	0	22293	160.56	32.28	15.09	73.68	43.07	75.18	78.77	1.21	45.14	14.83
8/15/2019 11:00:38 AM	15.28	13.17	4.69	0.00	0.00	0.00	0.00	0.34	33.14	91.59	2.16	24.36	8096	13167	2113	0	0	0	0	0	23376	159.65	32.52	15.39	78.36	43.18	76.37	76.51	1.21	45.21	14.83
8/15/2019 11:00:40 AM	16.13	10.88	3.71	0.25	0.00	0.00	0.00	0.26	30.98	92.50	2.25	24.34	8549	10884	1670	8	0	0	0	0	21110	161.23	29.28	13.86	67.73	40.62	67.94	74.64	1.22	45.27	14.83
