178,5/11/2002 20:43,8.64E-05,0.9754,0.0019335,0.97915,21.915,490.3,0.021117,0.47246
361,5/11/2002 20:49,0.00011242,0.97505,0.0025259,0.97287,28.506,640.51,0.027469,0.61721
